box_id,sigma_box,t_box,sigma,t,N,K,M,q_abs,P4_norm,Lsector_guarded,Q_worst,Q_sector,Q_phase,tau_norm,odd_norm,central_norm,factor_norm,anchor_norm,tau_factor_product,factorization_abs_error,cos_tau_minus_K4,cos_C_minus_K4,cos_anchor_minus_K4,cut_norm,H_up_qratio,anchorUpper_direct,anchorUpper_factored,cutUpper_observed,ledger_direct_anchor_Qworst,ledger_direct_anchor_Qsector,ledger_direct_anchor_Qphase,ledger_factored_anchor_Qworst,ledger_factored_anchor_Qsector,ledger_direct_balanced_Qsector,seed_tax_direct_upper,pass_direct_anchor_Qworst,pass_direct_anchor_Qsector,pass_direct_anchor_Qphase,pass_factored_anchor_Qsector,pass_direct_balanced_Qsector,diagnostic_issue,channel_mode
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.88,32.75,50,3,25,0.271683715631514525213801,0.824575556873243622440509,0.819083334045180358599403,0.0571743813898219606487837,0.0599060571256101430802054,0.0603114493040400465868185,0.0605487591696608275711385,0.6020074327264498069365,0.0729016061249992030522812,0.227656925729093375357677,0.0137843443692762364945277,0.0137843443692762364945277,3.86507586208187238056461e-93,-0.99999868464806901931362,-0.995611363141551411142476,0.8729459740867748874593,0.0089508026546826159032182,0.00532066794557512346922802,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0224964018330069675214255,-0.0197647260972187850900038,-0.0193593339187888815833907,-0.0264359725343876070123288,-0.0237042967985994245809071,0.0077517445657407274942997,0.0275164706629595125843035,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.88,32.8125,50,3,25,0.271683715631514525213801,0.82913718995105108686778,0.819083334045180358599403,0.0571743813898219606487837,0.0599060571256101430802054,0.0606481527533540976829523,0.0608714773709537755249442,0.575077414614847970782417,0.0700116236605486405649602,0.150510645704305998664209,0.00916180536407730367935996,0.00916180536407730367935996,3.84271265106460846411544e-93,-0.999999750916963449170846,-0.999946436349239209559949,0.997228276569972437275174,0.00878024380435060606661556,0.00531202674814067727871664,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0224726725889411455642485,-0.0197409968531529631328267,-0.0189989012254090085300798,-0.0264122432903217850551517,-0.02368056755453360262373,0.00776902696060961987532245,0.0275100238137625830081492,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.88,32.875,50,3,25,0.271683715631514525213801,0.833851506154730979210687,0.819083334045180358599403,0.0571743813898219606487837,0.0599060571256101430802054,0.0609961260558668649437533,0.0612150707166431859492704,0.559423146248259575481346,0.0684902549162284662247566,0.150112216756187457792671,0.00918912996416208542796204,0.00918912996416208542796204,4.88897722140701800472515e-93,-0.999999973288992553014359,-0.99622195979949096206347,0.763557260115937743678974,0.0086187236442216281011516,0.00530342183897082239091704,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0224490429946164323558377,-0.0197173672588282499244159,-0.018627298328571528060868,-0.0263886136959970718467409,-0.0236569379602088894153192,0.00778623677894932965092166,0.0275036040377775795753376,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.88,32.9375,50,3,25,0.271683715631514525213801,0.838719216647243301298877,0.819083334045180358599403,0.0571743813898219606487837,0.0599060571256101430802054,0.0613554217039681510356886,0.0615798283215513950733122,0.556981468392147941198208,0.0685976464037481499220338,0.231241541505129707012872,0.0142398144266967887454208,0.0142398144266967887454208,5.16333542270611048275583e-93,-0.999999325736909827608937,-0.981607309585158952790658,0.404230291015560322874146,0.00847161839863482312485324,0.00529485301518500210242256,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0224255124929107064834556,-0.0196938367571225240520339,-0.0182444721787645160965506,-0.0263650831942913459743589,-0.0236334074585031635429371,0.00780337442652097022791061,0.0274972111836434942799445,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.88,33.0,50,3,25,0.271683715631514525213801,0.843744895868426896778515,0.819083334045180358599403,0.0571743813898219606487837,0.0599060571256101430802054,0.0617263773464004450356219,0.0619660505338051056748612,0.568647168945637373297058,0.0704736384135811497326615,0.341941871747599889191555,0.0211887873043356790965257,0.0211887873043356790965257,6.71165122208673552181063e-93,-0.999997884065784339454218,-0.956282954703614947223904,0.256117524575110804682502,0.00834446682096394145289526,0.00528632007544982181591237,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0224020805309504460488663,-0.0196704047951622636174446,-0.017850084574371961662028,-0.0263416512323310855397696,-0.0236099754965429031083479,0.007820440305991330800931,0.0274908451011535944183756,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.9,32.75,50,3,25,0.267943365634073291053252,0.826487779666940960574464,0.819083334045180358599403,0.0558247846419510207550235,0.0582994889701481070261182,0.0588310811267344446237203,0.0590461057549820454605057,0.616117244103127883207569,0.072758647905562754033542,0.247098128970788594578512,0.0145901822550673761281151,0.0145901822550673761281151,4.09602665562671810457649e-93,-0.999998822069674823093045,-0.996991261253047828555958,0.924847935670124443022983,0.00848890366937083070415177,0.0047612491294487445125783,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0218001664077063028842864,-0.0193254620795092166131917,-0.0187938699229228790155896,-0.0257080802847553464346289,-0.0232333759565582601635342,0.00726401404253144935351191,0.0265894761220406659667036,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.9,32.8125,50,3,25,0.267943365634073291053252,0.831012720708953592383795,0.819083334045180358599403,0.0558247846419510207550235,0.0582994889701481070261182,0.0591559431474480996005436,0.059358076065900370826393,0.591372623160319967182493,0.0702054822976826159183555,0.182754865129398063711135,0.0108479771857641734823732,0.0108479771857641734823732,1.91761463488192443480304e-93,-0.999999776935150009312884,-0.999999442267011406936346,0.999944978756423290474992,0.00833787604930554145127674,0.00475351641667741337981631,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0217790404116881700859327,-0.019304336083491083814838,-0.0184478819061910912404126,-0.0256869542887372136362751,-0.0232122499605401273651804,0.0072794794680741116190359,0.0265838155515651954338739,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.9,32.875,50,3,25,0.267943365634073291053252,0.835694594499399823992375,0.819083334045180358599403,0.0558247846419510207550235,0.0582994889701481070261182,0.0594920719425349320530915,0.0596901786997425457263446,0.577227258254247785402239,0.068909596391116981440462,0.183156733685742037585236,0.0109326581637630973817287,0.0109326581637630973817287,5.83219722430563568317353e-93,-0.999999976079009187446629,-0.995783087764726788494226,0.816712026053126421407835,0.00819524690658706093586674,0.00474581617713847638450691,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.021758003133484669933456,-0.0192832988052875836623613,-0.0180907158329007586353879,-0.0256659170105337134837984,-0.0231912126823366272127037,0.00729487994715198560965469,0.026578178752439569272016,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.9,32.9375,50,3,25,0.267943365634073291053252,0.840534139254680203869904,0.819083334045180358599403,0.0558247846419510207550235,0.0582994889701481070261182,0.0598395205112427508475787,0.0600426838023359160787907,0.575374299483517845533886,0.0690940342637587827770698,0.251828367027687127814412,0.0151204510139020139923265,0.0151204510139020139923265,6.98022263361647418358414e-93,-0.999999396172777189617811,-0.982112838807724346266616,0.516882107639759186552318,0.00806589401158791293290936,0.00473814822927875480140906,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0217370540770872418801878,-0.0192623497488901556090931,-0.0177223182077955117876326,-0.0256449679541362854305303,-0.0231702636259391991594356,0.00731021584287142877585038,0.0265725655917615843849435,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.9,33.0,50,3,25,0.267943365634073291053252,0.845535759427073985637907,0.819083334045180358599403,0.0558247846419510207550235,0.0582994889701481070261182,0.0601986050652645460825367,0.0604158715359569483482256,0.586601078971163373153795,0.0708800308599510865110915,0.352711771590210273833607,0.0213093890816139335147913,0.0213093890816139335147913,3.83522926976384886960607e-93,-0.999998105160070679124427,-0.959216953531328947534589,0.355410011105023087098638,0.00795481782360232802328495,0.00473051239292960302799806,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0217161927502699101078,-0.0192414884220728238367053,-0.0173423723269563847802868,-0.0256241066273189536581425,-0.0231494022991218673870478,0.00732548751556973232267239,0.0265669759376425561593777,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.92,32.75,50,3,25,0.264254510140345093624874,0.828390526789888028504039,0.819083334045180358599403,0.0545023306803492491434609,0.0567341402567636277336837,0.0573840656783399378776627,0.0575789138938324580147067,0.629823352882865139129604,0.0725290892079346933180635,0.268682016520625567536655,0.0154704186940623695097475,0.0154704186940623695097475,5.98011703959699070627999e-93,-0.999998945165759607510368,-0.998014752738832231496094,0.957068335861511502257464,0.00805075160551980128957079,0.00426105560775280190588647,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0212653854458681183129203,-0.0190335758694537397226974,-0.0183836504478774295787184,-0.0251423935820965635991396,-0.0229105840056821850089168,0.00669905237253885527446112,0.0257326282419925949971586,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.92,32.8125,50,3,25,0.264254510140345093624874,0.832879038852210134304841,0.819083334045180358599403,0.0545023306803492491434609,0.0567341402567636277336837,0.0576975004781095943411368,0.0578804655401556014829068,0.607079073430994129752279,0.0702760387797444953982733,0.21455404510929638352219,0.0124184880144496197876854,0.0124184880144496197876854,7.68542530212921692823087e-93,-0.999999800241800910210054,-0.999937378600334427714261,0.997801342913667350632646,0.00791723539265802216708793,0.00425413521087720647994106,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0212465735143755705105852,-0.0190147639379611919203624,-0.0180514037166152253129094,-0.0251235816506040157968046,-0.0228917720741896372065818,0.00671289316629004612635194,0.0257276571042512380467144,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.92,32.875,50,3,25,0.264254510140345093624874,0.837528392962291267782799,0.819083334045180358599403,0.0545023306803492491434609,0.0567341402567636277336837,0.0580221669498306482642603,0.0582014312423682472027039,0.594303239173787321910867,0.0691785982237798284206205,0.215611029541930241217305,0.0125488705109808818486704,0.0125488705109808818486704,2.71191662405514833014174e-93,-0.999999978578274825348722,-0.995388354775350716560495,0.849330708027755984957625,0.00779150867760341219160066,0.00424724387600723934120683,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0212278405830428030443922,-0.0189960310066284244541694,-0.0177080043135614039235928,-0.0251048487192712483306116,-0.0228730391428568697403888,0.00672667583602998040382039,0.0257227068426584048579898,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.92,32.9375,50,3,25,0.264254510140345093624874,0.842339346393047399436327,0.819083334045180358599403,0.0545023306803492491434609,0.0567341402567636277336837,0.0583581179742086636647139,0.0585420631374681421467986,0.592984575298673450066672,0.069429080893359345636495,0.274574068790869192681376,0.0160741324710665852210803,0.0160741324710665852210803,1.91761463488192443480304e-93,-0.999999459267253961818794,-0.982603581606746405785362,0.602162019570539052390043,0.00767799631573421622908992,0.00424038144066011128982311,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0212091862101877629781972,-0.0189773766337733843879744,-0.0173533989163283484569442,-0.0250861943464162082644166,-0.0228543847700018296741937,0.00674040070672423650658785,0.0257177773404976208945622,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.92,33.0,50,3,25,0.264254510140345093624874,0.847316134728049819500869,0.819083334045180358599403,0.0545023306803492491434609,0.0567341402567636277336837,0.058705649323934042578737,0.058902622241305412386116,0.603820516975373692719951,0.0711332236259003575739355,0.366163807582985469346542,0.0215680084364986353220947,0.0215680084364986353220947,5.75284390464577330440911e-93,-0.999998303201543992263475,-0.961836903374895686205888,0.441210753046602128132034,0.00758121345123339931568514,0.00423354774359214400353711,0.0216104827485191226003528,0.0238667462045716619369158,0.00995124696010002302354841,-0.0211906099574967112688689,-0.018958800381082332678646,-0.0169872913139119178335927,-0.0250676180937251565550882,-0.0228358085173107779648654,0.00675406810086017107915983,0.0257128684819425037578059,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.75,50,3,50,0.279321784518054991652748,0.820724783612405168937278,0.819083334045180358599403,0.0599557156356183783758925,0.0632464186553817022906435,0.0633744856328347060925239,0.063663607960574597197627,0.572642081128824031383406,0.0729129219094260118497596,0.200832988533501235076392,0.0127857526475473960284816,0.0127857526475473960284816,0.0,-0.999998359996958254219883,-0.991370486464110487789517,0.674204761223581861850553,0.00383142049271144380243929,0.00664638354030033231427107,0.0216104827485191226003528,0.0238667462045716619369158,0.00383142049271144380243929,-0.00748404926369028175778542,-0.00419334624392695784303442,-0.00406527926647395404115407,-0.0114892861765470202263878,-0.00819858315678369631163682,0.02068032784083902745687,0.0248736740847659852999044,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.8125,50,3,50,0.279321784518054991652748,0.82536065531297858457275,0.819083334045180358599403,0.0599557156356183783758925,0.0632464186553817022906435,0.0637361793993730974085247,0.0640088455174466234891727,0.540694082176063802498593,0.0692184079564105156136491,0.0900119164361714925129853,0.00576155885389221569136884,0.00576155885389221569136884,4.84766949187402473682389e-93,-0.99999968945357512149386,-0.999287125318273855560097,0.895632310109011117141666,0.00266106695835717161272688,0.00663558945988876530297867,0.0216104827485191226003528,0.0238667462045716619369158,0.00383142049271144380243929,-0.007454093923901500718941,-0.00416339090413817680418999,-0.00367363016014678168630878,-0.0114593308367582391875434,-0.00816862781699491527279239,0.0207019160016621614794548,0.0248653069058003382836448,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,3,50,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.0643765204550715246294168,0.52152029792706863914854,0.0671473242544738597847551,0.0871774405130774687053589,0.00561218028241091269323636,0.00561218028241091269323636,4.79403658720481108700759e-94,-0.999999966698138399394055,-0.997225698240533636079314,0.460519597265573203210244,0.00161237779211272393353426,0.00662484070824223337103028,0.0216104827485191226003528,0.0238667462045716619369158,0.00383142049271144380243929,-0.00742426437885456508545561,-0.00413356135909124117070461,-0.00327094289122013599658071,-0.011429501291711303554058,-0.00813879827194797963930701,0.0207234135049552253433516,0.0248569748640464665140562,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.9375,50,3,50,0.279321784518054991652748,0.835062298621674287430741,0.819083334045180358599403,0.0599557156356183783758925,0.0632464186553817022906435,0.0644931080066725822335041,0.0647669628700314164627604,0.517704450574807915587734,0.0670602898560571977376904,0.202516453501131680636161,0.0131163756244782394133627,0.0131163756244782394133627,5.49879340246907209529723e-93,-0.999999159341182279545984,-0.980546587414006282225347,0.0753889622063442543623443,0.00126591933099176566648755,0.00661413703194247113231384,0.0216104827485191226003528,0.0238667462045716619369158,0.00383142049271144380243929,-0.00739455992527231192368461,-0.00410385690550898800893361,-0.002857167554218108066073,-0.011399796838129050392287,-0.00810909381836572647753601,0.0207448208575547498207844,0.0248486777630637378297181,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,33.0,50,3,50,0.279321784518054991652748,0.840133617833433420855187,0.819083334045180358599403,0.0599557156356183783758925,0.0632464186553817022906435,0.064888775675126992792347,0.0651805167804920920799541,0.530429478980647687324391,0.0691473351111315680489924,0.331548195932483528232183,0.0216104827485191226003528,0.0216104827485191226003528,2.51686920828252582067898e-93,-0.999997361721550838124919,-0.949216398814016379542814,0.0210749389976558777666153,0.0020993421187960788961242,0.00660347817950372758280745,0.0216104827485191226003528,0.0238667462045716619369158,0.00383142049271144380243929,-0.00736497986524062200124969,-0.00407427684547729808649868,-0.00243191982573200758479517,-0.0113702167780973604698521,-0.00807951375833403655510108,0.0207661385624322369197972,0.0248404154079095350062959,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.86,32.75,50,3,50,0.275476278969152675823228,0.822654374715628430532946,0.819083334045180358599403,0.0585513079738606092458115,0.0615547367049741718532622,0.0618257329121007160619003,0.0620876597454239926214291,0.587508452187512900565346,0.072954049753958002313708,0.21167509814658320705143,0.0131424114703042869734945,0.0131424114703042869734945,5.75284390464577330440911e-93,-0.999998531240881753224261,-0.993778562428392600449441,0.792290072315710106148246,0.00369003765764210692755867,0.00594639794742596520929937,0.0216104827485191226003528,0.0238667462045716619369158,0.00383142049271144380243929,-0.00648354683536778931212955,-0.0034801181042542267046788,-0.0032091218971276824960407,-0.0104555500062307727503222,-0.00745212127511721014287143,0.0203886170761802312294321,0.0238687351804344579341109,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.86,32.8125,50,3,50,0.275476278969152675823228,0.827252978911839944460751,0.819083334045180358599403,0.0585513079738606092458115,0.0615547367049741718532622,0.0621747080177505670961271,0.0624214639937983324964702,0.558185776005832784125926,0.0696855466375969446726967,0.118768400976861138286473,0.00741369746517814024376368,0.00741369746517814024376368,1.05264741780901136957277e-93,-0.999999721873171029057419,-0.999730542596129438945249,0.977288694666756309441115,0.00266791109265765197487775,0.00593674059306324164468743,0.0216104827485191226003528,0.0238667462045716619369158,0.00383142049271144380243929,-0.00645688834487976733869062,-0.00345345961376620473123987,-0.00283348830098980948837497,-0.0104288915157427507768832,-0.00742546278462918816943249,0.020407931784905678358656,0.0238613913986718830898958,no,no,no,no,yes,resolvent_seed_factor,zeta_diagnostic
