box_id,sigma_box,t_box,sigma,t,N,K,M,q_abs,P4_norm,Lsector_guarded,K4_norm,Q_worst,Q_sector,Q_phase,vertical_tail_upper,anchor_norm,cut_norm,vSplit_norm,anchor_cut_triangle,anchor_cut_cancellation,tau_norm,rect_norm,C_norm,raw_tau_rect_C_triangle,raw_tau_rect_C_cancellation,cos_anchor_minus_K4,cos_cutVec_minus_K4,cos_vSplit_minus_K4,H_up_qratio,U_current,U_direct_balanced,U_phase_aware,resolvent_seed_tax,slack_current_Qworst,slack_current_Qsector,slack_current_Qphase,slack_direct_Qworst,slack_direct_Qsector,slack_phase_Qsector,current_pass_Qworst,current_pass_Qsector,current_pass_Qphase,direct_pass_Qworst,direct_pass_Qsector,phase_pass_Qsector,diagnostic_issue,channel_mode
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.8125,50,5,50,0.279321784518054991652748,0.82536065531297858457275,0.819083334045180358599403,0.0643951824930402922561765,0.0599557156356183783758925,0.0632464186553817022906435,0.0637361793993730974085247,0.000659003093667194847651752,0.00576155885389221569136884,0.00410762905357978491004555,0.00322830242812848429797793,0.00986918790747200060141439,0.67289077293945087856182,0.0640088455174466234891727,0.071517688152910624206146,0.0692184079564105156136491,0.273963349583178278922617,0.988216298154332733988135,0.895632310109011117141666,-0.507209663613094253934473,0.95307338272227115378482,0.00663558945988876530297867,0.0282532410191891185380976,0.0206071104014857998139808,0.00886267532020544759327569,0.00764613061770331872411674,0.031702474616429259837795,0.034993177636192583752546,0.0354829383801839788704272,0.0393486052341325785619117,0.0426393082538959024766627,0.0543837433351762546973678,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.8125,50,5,100,0.279321784518054991652748,0.82536065531297858457275,0.819083334045180358599403,0.0643951824930402922561765,0.0599557156356183783758925,0.0632464186553817022906435,0.0637361793993730974085247,0.000659003093667194847651752,0.00576155885389221569136884,0.00435943012253024755732557,0.00741755285390809138566023,0.0101209889764224632486944,0.267111853279576867482294,0.0640088455174466234891727,0.070899588872265112397884,0.0692184079564105156136491,0.273345250302532767114355,0.972863794612496467084044,0.895632310109011117141666,-0.393817504942366044345158,0.464225660421256063666391,0.00663558945988876530297867,0.0359416472405755458167288,0.0250481618962158695489431,0.00786341675088698841174365,0.0108934853443596762677856,0.0240140683950428325591638,0.0273047714148061564739148,0.027794532158797551591796,0.0349075537394025088269494,0.0381982567591658327417004,0.0553830019044947138788999,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,3,25,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00952851473990652671559938,0.00487532788423743804379132,0.0151406950223174394088357,0.67799840911852546730878,0.0643765204550715246294168,0.0692461896121859194824318,0.0671473242544738597847551,0.267917358576205163681359,0.981802866711785968421932,0.460519597265573203210244,-0.0787749203567261679983689,0.376161574611813601802317,0.00662484070824223337103028,0.0365680369105970569794384,0.0276535240406284315014513,0.0107941448466419689519923,0.00891451286996862547798718,0.0233876787250213213964541,0.0266783817447846453112051,0.027541000212655750485329,0.0323021915949899468744413,0.0355928946147532707891923,0.0524522738087397333386513,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,3,50,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00161237779211272393353426,0.00400029059849999703598288,0.00722455807452363662677062,0.44629269261376061168819,0.0643765204550715246294168,0.0680361250969586050506072,0.0671473242544738597847551,0.266707294060977849249534,0.985001195364437981257489,0.460519597265573203210244,-0.478858685208086860758584,0.453071557983176544392405,0.00662484070824223337103028,0.027098565564925226955893,0.0188623498070971877115777,0.0091222655202017051942078,0.00823621575782803924431531,0.0328571500706931514199995,0.0361478530904564753347505,0.0370104715583275805088744,0.0410933658285211906643148,0.0443840688482845145790658,0.0541241531351799970964357,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,3,100,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00903717685055835221743299,0.00394422783070592575288482,0.0146493571329692649106694,0.730757616535322066300245,0.0643765204550715246294168,0.0701638745863820962574225,0.0671473242544738597847551,0.26883504355040134045635,0.985328446103543566596347,0.460519597265573203210244,-0.201648782877822032948268,0.193240178708066789894342,0.00662484070824223337103028,0.0344238440348494314801571,0.0262310860977487447123784,0.0090519143315937994641429,0.00819275793710068676777872,0.0255318716007689468957354,0.0288225746205322708104864,0.0296851930884033759846103,0.0337246295378696336635142,0.0370153325576329575782652,0.0541945043237879028265006,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,4,25,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00301801920680896731474169,0.00295419779065920492064141,0.00863019948921988000797806,0.657690671652568338122988,0.0643765204550715246294168,0.0678347244422190534587011,0.0671473242544738597847551,0.266505893406238297657628,0.988915075186888704427634,0.460519597265573203210244,-0.133051741874525511192153,0.738937080605508980373403,0.00662484070824223337103028,0.0266472210336768994295606,0.0192218984139526389774437,0.00904962190526508377463065,0.00742532261972426045211692,0.0333084946019414789463319,0.036599197621704802861083,0.0374618160895759080352069,0.0407338172216657393984489,0.0440245202414290633131999,0.0541967967501166185160129,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,4,50,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00490520927722957387831796,0.010292839475317519296654,0.0105173895596404865715543,0.0213503629441147197633079,0.0643765204550715246294168,0.066649325023024050208804,0.0671473242544738597847551,0.265320493987043294407731,0.961206014203259543345442,0.460519597265573203210244,0.0635634120960668866760163,0.281390849346196684825407,0.00662484070824223337103028,0.0415617011959413710149006,0.0284477301690315599170325,0.0188169469628726441229802,0.0131139710269098110978681,0.0183940144396770073609919,0.0216847174594403312757429,0.0225473359273114364498668,0.03150798546658681845886,0.034798688486350142373611,0.0444294716925090581676634,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,4,100,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.0026542844653801837385269,0.0029708243294339870769031,0.00826646474779109643176326,0.640617311018252538854969,0.0643765204550715246294168,0.068733703977381919110693,0.0671473242544738597847551,0.26740487294140116330962,0.988890163830017373870802,0.460519597265573203210244,-0.522967030484776904238961,0.402721805750076722397053,0.00662484070824223337103028,0.0263130011198074426188313,0.0188747902112986375574906,0.00925667712018912708211653,0.00743821090850880506134072,0.0336427145158109357570613,0.0369334175355742596718123,0.0377960360034453648459362,0.041080925424319740818402,0.044371628444083064733153,0.053989741535192575208527,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,5,25,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00455085310296820026222946,0.00113461923782453039656416,0.0101630333853791129554658,0.888358210113052231438023,0.0643765204550715246294168,0.0693416332263169242320844,0.0671473242544738597847551,0.268012802190336168431011,0.995766548356825315263991,0.460519597265573203210244,-0.388659888492396877042521,0.718994457961876221629242,0.00662484070824223337103028,0.0249500051915815502357844,0.0189351537572771974008542,0.0092077879640666799407517,0.00601485143430435283493019,0.0350057104440368281401082,0.0382964134638001520548592,0.0391590319316712572289831,0.0410205618783411809750383,0.0443112648981045048897893,0.0540386306913150223498918,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,5,50,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00404821741977983571757047,0.00897404998384489100788407,0.00966039770219074841080683,0.0710475634134824559327378,0.0643765204550715246294168,0.0681299008513660380542201,0.0671473242544738597847551,0.266801069815385282253147,0.966364265367996677587615,0.460519597265573203210244,-0.28646235430050986867763,0.158775259020423200742804,0.00662484070824223337103028,0.0383636421473511937865189,0.0262719488201091934675151,0.0167942928436762267387034,0.0120916933272420003190038,0.0215920734882671845893736,0.0248827765080305085041246,0.0257453949759016136782485,0.0336837668155091849083774,0.0369744698352725088231284,0.0464521258117054755519401,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.875,50,5,100,0.279321784518054991652748,0.83013961677260521566391,0.819083334045180358599403,0.0647680402169200023124192,0.0599557156356183783758925,0.0632464186553817022906435,0.0641090371232528074647674,0.000659003093667194847651752,0.00561218028241091269323636,0.00444607404540122427415761,0.00153206578282334596218907,0.010058254327812136967394,0.847680747285637623725011,0.0643765204550715246294168,0.0702605830667976075467388,0.0671473242544738597847551,0.268931752030816851745666,0.994303142818748353823917,0.460519597265573203210244,-0.62711086164946959896295,-0.132933144525898959067191,0.00662484070824223337103028,0.025550758800710198212028,0.0192278212447090369784072,0.00991575225313762289580564,0.00632293755600116123362078,0.0344049568349081801638645,0.0376956598546715040786155,0.0385582783225426092527394,0.0407278943909093413974853,0.0440185974106726653122363,0.0533306664022440793948379,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.9375,50,3,25,0.279321784518054991652748,0.835062298621674287430741,0.819083334045180358599403,0.0651521111003397770811559,0.0599557156356183783758925,0.0632464186553817022906435,0.0644931080066725822335041,0.000659003093667194847651752,0.0131163756244782394133627,0.00933928063414564077488218,0.00387374071060885451556301,0.0224556562586238801882449,0.827493765223575622951305,0.0647669628700314164627604,0.070814464615779213222666,0.0670602898560571977376904,0.269702007197925025160807,0.985636960025417795770396,0.0753889622063442543623443,-0.152574895322912007332124,-0.112581055751539942190375,0.00661413703194247113231384,0.0345711171901888157188547,0.0264412954086394375550729,0.0171432081034080348371348,0.00812982178154937816378184,0.0253845984454295626570378,0.0286753014651928865717888,0.0299219908164837665146494,0.0335144202269789408208197,0.0368051232467422647355707,0.0461032105519736674535088,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
positive_pocket,"[0.84,0.92]","[32.75,33.0]",0.84,32.9375,50,3,50,0.279321784518054991652748,0.835062298621674287430741,0.819083334045180358599403,0.0651521111003397770811559,0.0599557156356183783758925,0.0632464186553817022906435,0.0644931080066725822335041,0.000659003093667194847651752,0.0131163756244782394133627,0.00126591933099176566648755,0.0119464201107589272501309,0.0143822949554700050798503,0.169366213963275991568041,0.0647669628700314164627604,0.0669457802571986647138012,0.0670602898560571977376904,0.265833322839344476651942,0.955060486837541024695942,0.0753889622063442543623443,0.293181542328552762769159,0.113839469527520631836304,0.00661413703194247113231384,0.0408280830624383252231177,0.0264406135056356351812461,0.0171636402428509336679921,0.0143874695568026900418716,0.0191276325731800531527749,0.0224183355929433770675259,0.0236650249442342570103865,0.0335151021299827431946464,0.0368058051497460671093974,0.0460827784125307686226515,yes,yes,yes,yes,yes,yes,current_passes,zeta_diagnostic
