box_id,sigma_box,t_box,sigma,t,N,K,M,q_abs,P4_norm,Lsector_guarded,Q_worst,Q_sector,Q_phase,tau_norm,odd_norm,central_norm,factor_norm,anchor_norm,tau_factor_product,factorization_abs_error,cos_tau_minus_K4,cos_C_minus_K4,cos_anchor_minus_K4,cut_norm,H_up_qratio,anchorUpper_direct,anchorUpper_factored,cutUpper_observed,ledger_direct_anchor_Qworst,ledger_direct_anchor_Qsector,ledger_direct_anchor_Qphase,ledger_factored_anchor_Qworst,ledger_factored_anchor_Qsector,ledger_direct_balanced_Qsector,seed_tax_direct_upper,pass_direct_anchor_Qworst,pass_direct_anchor_Qsector,pass_direct_anchor_Qphase,pass_factored_anchor_Qsector,pass_direct_balanced_Qsector,diagnostic_issue,channel_mode
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,32.0,50,3,50,0.292194312140311382770029,0.772215954440831258898957,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0650506216990880146467573,0.0662798201632807381028365,1.16216147007906478481041,0.154055706475068764669519,1.352815115841812307287,0.0896643425921631188320923,0.0896643425921631188320923,6.58887371451907701521786e-83,-0.999987303691525213005021,-0.982669869190235183572738,0.949172433714640877015971,0.017629088492255387413613,0.00974073818769781627436517,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.552168724726189838040631,-0.552591758099116476365482,-0.551828958488576617395169,-0.552168724726189838040631,-0.552591758099116476365482,-0.294958972258893365321947,0.257632785840223111043536,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,32.25,50,3,50,0.292194312140311382770029,0.782189139307871312088375,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0659021074501149175338508,0.0668376495882787840446649,0.996686239098268909387468,0.133232331196619085368064,1.09136376253013949192332,0.0729441887333349624538498,0.0729441887333349624538498,0.0,-0.999973765376887300345329,-0.946444850458822228163534,0.812417804310302952924988,0.0148075797443818035100181,0.00967587829845382591931439,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.551985454401137440859513,-0.552408487774064079184365,-0.550794202412497317326957,-0.551985454401137440859513,-0.552408487774064079184365,-0.294829252480405384611845,0.25757923529365869457252,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,32.5,50,3,50,0.292194312140311382770029,0.796762952079851775564514,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0671463833839228350964572,0.0677562996774731973018872,0.76169528504356296896431,0.103219307992660041357417,0.701664625256638136405044,0.0475421986219707024113081,0.0475421986219707024113081,6.58887371451907701521786e-83,-0.999981407755954310350027,-0.92603489587151851105685,0.585367147497428769457177,0.0104315958367204810331919,0.00961211494787902331049113,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.551805282493314505439461,-0.552228315866241143764313,-0.549369754570866464344299,-0.551805282493314505439461,-0.552228315866241143764313,-0.294701725779255779394198,0.257526590086985364370114,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,32.75,50,3,50,0.292194312140311382770029,0.814402881384944281025103,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0686524367312389570891871,0.0690512606783001989315477,0.522244334021960410231775,0.0721232592926313393091807,0.219705199421524358501282,0.0151709209976336085491205,0.0151709209976336085491205,3.29443685725953850760893e-83,-0.999997653666031862748478,-0.97738448467157101673808,0.0949880337393905934811785,0.00467480200113266715894999,0.0095494234442137868574696,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.551628139232839141582441,-0.552051172605765779907292,-0.547686557963074978494548,-0.551628139232839141582441,-0.552051172605765779907292,-0.294576342771925306488155,0.257474829833840473419137,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,33.0,50,3,50,0.292194312140311382770029,0.834190901976172293932121,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0703418887768078558496141,0.0707437779791165741114063,0.461314418736083397897468,0.0652702496352613980306589,0.358770946915595038684706,0.0253808122139542736737199,0.0253808122139542736737199,1.64721842862976925380446e-83,-0.999996225187334930920011,-0.932499952625865516317496,-0.389231288524973764450228,0.00218150072122304175676128,0.00948777984849296106587281,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.551453956976951292124566,-0.551876990349877930449418,-0.545822923661618230276247,-0.551453956976951292124566,-0.551876990349877930449418,-0.294453055580483654904962,0.257423934769394275544456,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,33.25,50,3,50,0.292194312140311382770029,0.856326627920798497315612,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0722317820738604879217039,0.0728603317964975782675192,0.689310380059722325137028,0.100446766003842433539611,0.930626860248161604337554,0.067805781816413837091891,0.067805781816413837091891,6.58887371451907701521786e-83,-0.999979423768837016435766,-0.733540790159922826782731,0.0121371286629765515108181,0.00961561451705714257084146,0.00942716094628799998689095,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.551282670130166365394384,-0.551705703503093003719235,-0.543761743517780671473975,-0.551282670130166365394384,-0.551705703503093003719235,-0.294331817776073732746998,0.257373885727019270972237,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,33.5,50,3,50,0.292194312140311382770029,0.882217910849242869056198,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0744423154975650408637537,0.0754314394664642476177942,1.01997604236477164748459,0.153876522193764090932043,1.48409180224371387777559,0.111947180943622532434233,0.111947180943622532434233,0.0,-0.999974456391991761472269,-0.720292143428006001194026,0.316278954238976867475801,0.017070384727174855472188,0.00936754422071471263765327,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.551114215068004995957661,-0.551537248440931634282512,-0.541382755031914749095202,-0.551114215068004995957661,-0.551537248440931634282512,-0.294212584324927158048523,0.25732466411600447623399,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,33.75,50,3,50,0.292194312140311382770029,0.914088422759660724331647,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0771633406396276175797637,0.0784891986201393663626036,1.34047086288412201820177,0.210424967602842911358581,1.97382435826156997357383,0.154923892096861488290093,0.154923892096861488290093,4.94165528588930776141339e-83,-0.99998956127643452171372,-0.797617759082251939274803,0.576736813230714251322943,0.0238577570509549931826874,0.00930890782664100529402008,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.550948530064113557635019,-0.551371563437040195959871,-0.538496044885960734056551,-0.550948530064113557635019,-0.551371563437040195959871,-0.294095311536779743361256,0.257276251900260452598615,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,34.0,50,3,50,0.292194312140311382770029,0.954168892210930195261631,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0805853115633806709636181,0.0820626272942262739687807,1.60377592230116802163721,0.26322013155050949384692,2.36309042690267371212058,0.193921408965468169499326,0.193921408965468169499326,1.31777474290381540304357e-82,-0.999999988961040785364091,-0.889249624483417108212022,0.783852476940768318563745,0.0293011163875198268716206,0.00925123056603287400853648,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.550785555220600955350567,-0.551208588593527593675419,-0.534911099118695078388244,-0.550785555220600955350567,-0.551208588593527593675419,-0.293979957015563480790289,0.257228631577964112885129,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,34.25,50,3,50,0.292194312140311382770029,1.00372316564495193085361,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.0848161323386987067521299,0.0861693558810226788427626,1.78410904251523110268314,0.30747105403009113955702,2.62448187338233457567019,0.226149912550775489441275,0.226149912550775489441275,0.0,-0.999988496786745170066326,-0.960407998622787986185517,0.924737456761027915819016,0.0328219138268481084280172,0.00919449186438050574104489,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.550625232401427408879391,-0.551048265774354047204242,-0.530519955524203496128556,-0.550625232401427408879391,-0.551048265774354047204242,-0.293866479612258744255306,0.257181786162095302948936,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.775,34.5,50,3,50,0.292194312140311382770029,1.06229121700506821914565,0.763281522451516847311953,0.064710855461474794001295,0.0642878220885481556764435,0.089816527083547324136014,0.0908016706690856214852345,1.86817501915873530233215,0.339266825683728408553454,2.74226367113907399533261,0.249002122754567913710241,0.249002122754567913710241,2.63554948580763080608714e-82,-0.999974082595251715446521,-0.996308304676658236108839,0.992823016405455855641478,0.0340295538138704219376516,0.00913867174814971646687127,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.550467505168690463885424,-0.550890538541617102210275,-0.525361833546617933750705,-0.550467505168690463885424,-0.550890538541617102210275,-0.293754839379797165706959,0.257135699161819936503316,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.8,31.5,50,3,50,0.287174588749258751699657,0.77427874055745753719195,0.763281522451516847311953,0.0628473726725764299881402,0.0621603987640917251341521,0.0630673310320469529485694,0.0642070204136166710190173,1.18354789961895066345102,0.151984168302654199718307,1.38747957649981602309819,0.0890859294917999009301159,0.0890859294917999009301159,6.58887371451907701521786e-83,-0.999991926871556285497129,-0.987514753580792270875159,0.964014260584084159708205,0.0167177909483690009037519,0.00858802090190339951280737,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.54458892516123344588307,-0.545275899069718150737058,-0.544368966801762922922641,-0.54458892516123344588307,-0.545275899069718150737058,-0.294780961011760962341122,0.250494938057957188395936,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.8,31.75,50,3,50,0.287174588749258751699657,0.77164056428182093811986,0.763281522451516847311953,0.0628473726725764299881402,0.0621603987640917251341521,0.0628497626279397114448334,0.0640714462020271795112208,1.21276019607209523915518,0.155406599317186368116618,1.42562118310720523321982,0.0913416109379236389857597,0.0913416109379236389857597,1.32034601313983623491365e-82,-0.999999900786717815264052,-0.999935813559513062946799,0.999820164519810234767932,0.0171414392933623473121311,0.0085296318975952116448877,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.544425101023130015859656,-0.545112074931614720713644,-0.544422711067766734402963,-0.544425101023130015859656,-0.545112074931614720713644,-0.294664183003144586605283,0.250447891928470134108361,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.8,32.0,50,3,50,0.287174588749258751699657,0.775479139441677534629977,0.763281522451516847311953,0.0628473726725764299881402,0.0621603987640917251341521,0.0631663270210351555864588,0.0642698338058064361391569,1.14427692824625156124552,0.147084976012410568447225,1.31424419788069726365076,0.0844662561780378003692008,0.0844662561780378003692008,1.31777474290381540304357e-82,-0.999988955066142263706862,-0.984579720694323204484024,0.953608746208770269068294,0.0160552646332487225539798,0.0084722416820373418050882,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.544264079222694558498619,-0.544951053131179263352607,-0.543945124874235832900301,-0.544264079222694558498619,-0.544951053131179263352607,-0.294549402572028846925684,0.250401650559150416426923,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.8,32.25,50,3,50,0.287174588749258751699657,0.785195595100623895096713,0.763281522451516847311953,0.0628473726725764299881402,0.0621603987640917251341521,0.0639676357777010166928232,0.0648055116538772448382695,0.986056586065076448829073,0.127803803159245444542591,1.05950765761838774019873,0.0686619358531606085482738,0.0686619358531606085482738,1.35833111394089689862333e-82,-0.999977163975767382268913,-0.95295757728250442364421,0.829973261959212491928582,0.0134819027801788970425739,0.00841582738988423997681303,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.544105795605801283316451,-0.544792769514285988170439,-0.542985532500676696611768,-0.544105795605801283316451,-0.544792769514285988170439,-0.294436573987722643269134,0.250356195526563344901306,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.8,32.5,50,3,50,0.287174588749258751699657,0.799461096385191063525809,0.763281522451516847311953,0.0628473726725764299881402,0.0621603987640917251341521,0.065144100889958970675225,0.0656873973393018394078309,0.763396293487617378048036,0.100291031315342807746819,0.679092197801819506359071,0.0446077990270278770782163,0.0446077990270278770782163,6.79165556970448449311666e-83,-0.999983805906800322184049,-0.937896568218962488492274,0.636128235897494979934265,0.00949518062654437839067556,0.00836036686330851274323232,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.543950188003433643784169,-0.544637161911918348638157,-0.541653459786051103097084,-0.543950188003433643784169,-0.544637161911918348638157,-0.294325652934571188801972,0.250311508977347159836185,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
wide_anchor_scan,"[0.75,0.95]","[31.5,34.5]",0.8,32.75,50,3,50,0.287174588749258751699657,0.816842756920490679784999,0.763281522451516847311953,0.0628473726725764299881402,0.0621603987640917251341521,0.0665775533011275246452304,0.0669299247602742366336681,0.541941994591991972110623,0.0725442738449499398802566,0.201474498000956382777478,0.0134846729923180327954401,0.0134846729923180327954401,4.94165528588930776141339e-83,-0.99999795550576285370294,-0.984164310752422265120442,0.331168382634520277323827,0.00426267467788082494992952,0.00830583862503276012747809,0.264837739882919543642329,0.264837739882919543642329,0.0374637890445631724036654,-0.543797196156018787995999,-0.544484170064503492849988,-0.540067015527467693338909,-0.543797196156018787995999,-0.544484170064503492849988,-0.294216596458019683570464,0.250267573606483809279524,no,no,no,no,no,anchor_exceeds_margin_scale,zeta_diagnostic
