box_id,subbox_id,N,K,M,sigma_box,t_box,sample_count,anchor_sup,cut_sup,P4_lower_sampled,Lsector_guarded,Q_worst_min,Q_sector_min,Q_phase_min,sector_gain_pct,current_pass_Qworst,current_pass_Qsector,current_pass_Qphase,direct_pass_Qworst,direct_pass_Qsector,direct_pass_Qphase,current_worst_slack_Qsector,current_best_slack_Qsector,direct_worst_slack_Qsector,direct_best_slack_Qsector,seed_tax_max,dominant_read
positive_pocket,"0,0",50,5,100,"[0.84,0.86]","[32.75,32.8125]",25,0.0131424114703042869734945,0.00435943012253024755732557,0.820724783612405168937278,0.819083334045180358599403,0.0585513079738606092458115,0.0615547367049741718532622,0.0618257329121007160619003,5.12956727192909207196407,25,25,25,25,25,25,0.00937355308699812572384994,0.00999648619405436850269624,0.0278006690947574593465179,0.0281139680202393895965406,0.0187188267724181298501058,current_closes_subbox
positive_pocket,"0,1",25,3,25,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00973467916174136312242347,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,10,25,25,25,25,25,0.00302501524124351405197755,0.00359761816275640820057338,0.0216921624582107973120708,0.022029143553067668795714,0.0189927839640912303011334,current_closes_subbox
positive_pocket,"0,1",25,3,50,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00266791109265765197487775,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0226364532374867994776239,0.0231049658560221650811107,0.0358256985963782196071622,0.0361626796912350910908054,0.0135148821060153671705785,current_closes_subbox
positive_pocket,"0,1",25,3,100,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00945872990947519933263791,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.00379081958037322120006567,0.00435935789399266119158256,0.0222440609627431248916419,0.0225810420575999963752851,0.0187788781294938507326164,current_closes_subbox
positive_pocket,"0,1",25,4,25,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.0031559596224220715420029,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.021282038689412683204284,0.0217577400424351992751433,0.0348496015368493804729119,0.0351865826317062519565551,0.0138931995945606443096681,current_closes_subbox
positive_pocket,"0,1",25,4,50,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00490520927722957387831796,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0164275846009462727738774,0.0169290516115893960150245,0.0313511022272343758002818,0.031688083322091247283925,0.0152491543734120500674446,current_closes_subbox
positive_pocket,"0,1",25,4,100,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00275915623108322163283923,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0223832330444369775014319,0.0228530896626637289819095,0.0356432083195270802912392,0.0359801894143839517748824,0.0135856120222140498308476,current_closes_subbox
positive_pocket,"0,1",25,5,25,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00455085310296820026222946,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0174109809813250029057806,0.0179072284855147882977222,0.0320598145757571230324588,0.032396795670613994516102,0.0149744703415560671677184,current_closes_subbox
positive_pocket,"0,1",25,5,50,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00410762905357978491004555,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0186410002600179616666207,0.0191307192740780647337545,0.0329462626745339537368266,0.0332832437693908252204698,0.0146308991616399391112461,current_closes_subbox
positive_pocket,"0,1",25,5,100,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00444607404540122427415761,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0177017600150631220361078,0.018196464171043198801191,0.0322693726908910750086025,0.0326063537857479464922457,0.0148932494229519000135349,current_closes_subbox
positive_pocket,"0,1",50,3,25,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00973467916174136312242347,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.00501668793202132348631926,0.00562113510592690715538669,0.0231492993551956290553285,0.0234746518292416835933412,0.0184364663939272962431252,current_closes_subbox
positive_pocket,"0,1",50,3,50,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00266791109265765197487775,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0246281259282646089119656,0.025128482799192664035924,0.03728283549336305135042,0.0376081879674091058884327,0.0129585645358514331125702,current_closes_subbox
positive_pocket,"0,1",50,3,100,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00945872990947519933263791,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.00578249227115103063440738,0.00638287483716316014639587,0.0237011978597279566348996,0.0240265503337740111729123,0.0182225605593299166746082,current_closes_subbox
positive_pocket,"0,1",50,4,25,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.0031559596224220715420029,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0232737113801904926386257,0.0237812569856056982299566,0.0363067384338342122161697,0.0366320909078802667541823,0.0133368820243967102516599,current_closes_subbox
positive_pocket,"0,1",50,4,50,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00490520927722957387831796,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0184192572917240822082191,0.0189525685547598949698378,0.0328082391242192075435395,0.0331335915982652620815522,0.0146928368032481160094364,current_closes_subbox
positive_pocket,"0,1",50,4,100,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00275915623108322163283923,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0243749057352147869357736,0.0248766066058342279367228,0.037100345216511912034497,0.0374256976905579665725097,0.0130292944520501157728393,current_closes_subbox
positive_pocket,"0,1",50,5,25,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00455085310296820026222946,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0194026536721028123401223,0.0199307454286852872525355,0.0335169514727419547757165,0.0338423039467880093137292,0.0144181527713921331097102,current_closes_subbox
positive_pocket,"0,1",50,5,50,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00410762905357978491004555,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0206326729507957711009624,0.0211542362172485636885678,0.0344033995715187854800844,0.0347287520455648400180971,0.0140745815914760050532379,current_closes_subbox
positive_pocket,"0,1",50,5,100,"[0.84,0.86]","[32.8125,32.875]",25,0.00741369746517814024376368,0.00444607404540122427415761,0.82536065531297858457275,0.823709934002352627403605,0.0585513079738606092458115,0.061905836329982978833314,0.0621747080177505670961271,5.72921164736396769674464,25,25,25,25,25,25,0.0196934327058409314704495,0.0202199811142136977560044,0.0337265095878759067518602,0.0340518620619219612898729,0.0143369318527879659555266,current_closes_subbox
positive_pocket,"0,2",25,3,25,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00952851473990652671559938,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,0,0,0,25,25,25,-0.0068686782352351861878901,-0.00622090118803767901710503,0.016362523055529511559493,0.0167106382703767836858094,0.0235680733383756137499182,direct_closes_resolvent_tax
positive_pocket,"0,2",25,3,50,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00181610939062156385764677,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.0145345088837965255187912,0.0150686856823875046576247,0.0317873337540994372753982,0.0321354489689467094017146,0.0175896969179138277591421,current_closes_subbox
positive_pocket,"0,2",25,3,100,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00903717685055835221743299,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,0,0,0,25,25,25,-0.00550513517595290134007472,-0.00486459531402405153318968,0.0173451988342258605558258,0.0176933140490731326821422,0.0231872060577896778984355,direct_closes_resolvent_tax
positive_pocket,"0,2",25,4,25,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00301801920680896731474169,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.0111990124295748850773387,0.0117508928170901904208661,0.0293835141217246303612084,0.0297316293365719024875248,0.0185213737397606612864047,current_closes_subbox
positive_pocket,"0,2",25,4,50,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00510395203198833782175183,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.00541020743903017249083216,0.00599281267525157745259705,0.0252116484713658893471881,0.0255597636862131614735045,0.020138313079946632858891,current_closes_subbox
positive_pocket,"0,2",25,4,100,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00267490525548481419363243,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.0121512098013095079588555,0.0126980362752394225022862,0.0300697420243729366034269,0.0304178572392202087297433,0.0182554042706743446471065,current_closes_subbox
positive_pocket,"0,2",25,5,25,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00462804007152021378151953,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.00673094102093777479473648,0.0073065362888580437925404,0.0261634723923021374276527,0.0265115876071494095539691,0.0197694034189752786354513,current_closes_subbox
positive_pocket,"0,2",25,5,50,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00404821741977983571757047,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.00834004377799177716418252,0.00890709852004465122990768,0.0273231176957828935555508,0.0276712329106301656818672,0.0193199459654020323939034,current_closes_subbox
positive_pocket,"0,2",25,5,100,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00452882362255641712087153,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.00700628290538046420571016,0.00758041675980420463138343,0.0263619052902297307489487,0.0267100205050770028752651,0.0196924944324601825457736,current_closes_subbox
positive_pocket,"0,2",50,3,25,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00952851473990652671559938,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,0,0,0,25,25,25,-0.00486291721024381984876023,-0.00418501724945975414023835,0.0178286090807643670827841,0.0181663107319139668370882,0.0230078205895582622084155,direct_closes_resolvent_tax
positive_pocket,"0,2",50,3,50,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00181610939062156385764677,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.0165402699087878918579211,0.0171045696209654295344914,0.0332534197793342927986893,0.0335911214304838925529934,0.0170294441690964762176395,current_closes_subbox
positive_pocket,"0,2",50,3,100,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00903717685055835221743299,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,0,0,0,25,25,25,-0.00349937415096153500094485,-0.00282871137544612665632301,0.0188112848594607160791169,0.019148986510610315833421,0.0226269533089723263569329,direct_closes_resolvent_tax
positive_pocket,"0,2",50,4,25,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00301801920680896731474169,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.0132047734545662514164686,0.0137867767556681152977328,0.0308496001469594858844995,0.0311873017981090856388036,0.0179611209909433097449021,current_closes_subbox
positive_pocket,"0,2",50,4,50,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00510395203198833782175183,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.00741596846402153882996203,0.00802869661382950232946373,0.0266777344966007448704792,0.0270154361477503446247833,0.0195780603311292813173884,current_closes_subbox
positive_pocket,"0,2",50,4,100,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00267490525548481419363243,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.0141569708263008742979854,0.0147339202138173473791529,0.031535828049607792126718,0.0318735297007573918810221,0.0176951515218569931056038,current_closes_subbox
positive_pocket,"0,2",50,5,25,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00462804007152021378151953,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.00873670204592914113386635,0.00934242022743596866940707,0.0276295584175369929509438,0.0279672600686865927052479,0.0192091506701579270939487,current_closes_subbox
positive_pocket,"0,2",50,5,50,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00404821741977983571757047,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.0103458048029831435033124,0.0109429824586225761067744,0.0287892037210177490788419,0.029126905372167348833146,0.0187596932165846808524007,current_closes_subbox
positive_pocket,"0,2",50,5,100,"[0.84,0.86]","[32.875,32.9375]",25,0.013527886767207004927228,0.00452882362255641712087153,0.83013961677260521566391,0.828479337539060005232583,0.0585513079738606092458115,0.0622677729159758377247507,0.0625349201256716768402858,6.34736450938788744162781,25,25,25,25,25,25,0.00901204393037183054484003,0.0096163006983821295082501,0.0278279913154645862722398,0.0281656929666141860265439,0.019132241683642831004271,current_closes_subbox
positive_pocket,"0,3",25,3,25,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.00933928063414564077488218,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,0,0,25,25,25,-0.0202925497938880420871343,-0.0195406472392565284146082,0.00904140935284823181560227,0.00940095559635529911894446,0.0296823630361274152004524,direct_closes_resolvent_tax
positive_pocket,"0,3",25,3,50,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.00221500040158021817858491,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,5,19,25,25,25,-0.00052150613107621505072689,0.000125458992376705355487379,0.0232899698179790770081968,0.023649516061486144311539,0.0241598798384464333566396,direct_closes_resolvent_tax
positive_pocket,"0,3",25,3,100,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.00852586219401286346172277,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,0,0,25,25,25,-0.0180351804918651874637118,-0.0172952592235944567868705,0.0106682462331137864419211,0.0110277924766208537452633,0.0290518306143701152033488,direct_closes_resolvent_tax
positive_pocket,"0,3",25,4,25,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.00290628003552877530891274,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,0,0,25,25,25,-0.00243992025571094422641744,-0.00178277289536607071990078,0.0219074105500819627475412,0.0222669567935890300508833,0.0246957346951840482716745,direct_closes_resolvent_tax
positive_pocket,"0,3",25,4,50,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.0052969528067896593868619,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,0,0,25,25,25,-0.00907442847284124840498004,-0.00838206758197605898467756,0.0171260650075601945916428,0.017485611251067261894985,0.0265488973697925842943388,direct_closes_resolvent_tax
positive_pocket,"0,3",25,4,100,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.00282348403460809652214526,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,0,0,25,25,25,-0.00221014780209151591269025,-0.00155421998945740782333449,0.0220730025519233203210761,0.0224325487954303876244183,0.0246315542434059775314822,direct_closes_resolvent_tax
positive_pocket,"0,3",25,5,25,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.00470949451748064147397958,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,0,0,25,25,25,-0.00744413557182394167263294,-0.00676042767632000583538822,0.0183009815861782304174075,0.0186605278296852977207497,0.0260935210473933133877563,direct_closes_resolvent_tax
positive_pocket,"0,3",25,5,50,"[0.84,0.86]","[32.9375,33.0]",25,0.0216104827485191226003528,0.00398692270383767822806817,0.835062298621674287430741,0.83339217402443093885588,0.0585513079738606092458115,0.0626405942240012582923689,0.06290642049854688764915,6.98410742927596455776567,0,0,0,25,25,25,-0.0054388805270054940489464,-0.0047658157880718389374832,0.0197461252134641569092303,0.0201056714569712242125725,0.0255334096298607922558926,direct_closes_resolvent_tax
