box_id,N,K,M,sigma_box,t_box,point_count,sampled_min_P4,guarded_Lsector,Q_worst_min,Q_sector_min,Q_phase_min,sector_gain_min_pct,tau_min,tau_median,tau_max,factor_min,factor_median,factor_max,anchor_min,anchor_median,anchor_max,anchor_rel_range,anchor_sigma_slope_est,anchor_t_slope_est,cos_anchor_min,cos_anchor_median,cos_anchor_max,cutUpper_observed,anchorUpper_direct,anchorUpper_factored,factored_over_direct,ledger_direct_pass_Qworst,ledger_direct_pass_Qsector,ledger_direct_pass_Qphase,ledger_factored_pass_Qsector,direct_balanced_pass_Qsector,worst_slack_direct_anchor_Qsector,best_slack_direct_anchor_Qsector,seed_tax_direct_upper_max,dominant_anchor_growth,formalization_read
early_anchor_fail,50,3,50,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.0138546141738728947153407,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.133770868889276579508768,-0.127715591266422157524364,0.0756574412185292198900259,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
early_anchor_fail,50,3,100,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.00943456101614804918636349,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.121504497954867281711997,-0.115700422383584749904326,0.0722311765995696131512098,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
early_anchor_fail,50,4,25,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.0054706225968573800596761,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.110503920071047573559264,-0.104925124474393898530876,0.0691584755543312432518514,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
early_anchor_fail,50,4,50,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.00261789886695660968604919,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.102587144820686924829046,-0.0971704762455751699526616,0.0669471477637721352688873,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
early_anchor_fail,50,4,100,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.0068359028951436055105177,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.11429279635163060865352,-0.108636408653782224006453,0.0702167912383418274444244,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
early_anchor_fail,50,5,25,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.00405513500577765447730545,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.106575710335630123635353,-0.101077360239101792293718,0.0680612410010732444926821,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
early_anchor_fail,50,5,50,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.00463562047839727460266017,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.108186652529106659764349,-0.102655312073316498861091,0.0685112122493105403709681,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
early_anchor_fail,50,5,100,"[0.84,0.92]","[32.0,32.25]",25,0.7806064815746763486572,0.779045268611526995959886,0.0545023306803492491434609,0.0539382642853689500976606,0.0547401595030892656752835,-1.03493995199671803628379,0.0553987953549108390137811,0.0584159267919998847685826,0.0616751423671609994815056,0.946269240162326910709546,1.10840957318671871455331,1.25819258118558253467696,0.0528385810347222745679842,0.064518589799419987518697,0.0769677354891982448073462,0.456657881077839124955746,0.170403207974836115211584,0.0692417893886206240689776,0.856414404240196427111455,0.928686930634670929103141,0.971926115140255153317062,0.00354185599643545296152102,0.0769677354891982448073462,0.0775992065699265768272356,1.00820436091454130826027,0,0,0,0,0,-0.1051512770773028901238,-0.0996820978381318301620246,0.0676633657614304140126979,factor_larger+anchor_much_larger+anchor_phase_aligned+sector_unhelpful,anchor_exceeds_margin_scale
late_anchor_fail,50,3,25,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.0129175918883946600014575,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.279818089106725600289986,-0.269849734688666012774585,0.143605636374483655452045,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,3,50,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.0228211747843172888117477,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.307302152543552881711421,-0.296770954138646628605181,0.1512825340194656792529,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,3,100,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.018371593248349554733546,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.294953835526665867291781,-0.284675517340749296789748,0.147833380074514132989663,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,4,25,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.00586157525743216427779251,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.26023648811093618740762,-0.250669143769084713981005,0.138136068640619234017009,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,4,50,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.00705868095957012483628952,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.263558652362390382729863,-0.25392327367850845001206,0.139064021487797508222259,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,4,100,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.00973502096180765622379257,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.270985933900095142561295,-0.261198452498151773177502,0.141138623021027205278684,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,5,25,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.00636261093969797995020155,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.261626944132784312795678,-0.252031124750745612362053,0.138524453297935728060249,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,5,50,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.00340997773418268836413201,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.253432903735598855615569,-0.244004889466371628751797,0.13623567931178085405228,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
late_anchor_fail,50,5,100,"[0.84,0.92]","[33.5,34.0]",25,0.887982334943180592605581,0.886206370273294231420369,0.0545023306803492491434609,0.0614213718221403332047747,0.0620133535977362000223887,12.6949454370503391344366,0.0625374545133452807016784,0.0683916744900562391000941,0.0752430041648593648779394,1.28545788725944997399784,1.76690439622719157401587,2.20380738467496998565636,0.0803892641533087787795798,0.12084155032181943933016,0.16582108822364659108145,1.06272678286260298445888,0.382404779758654872235583,0.149155576779789756720066,0.40393692318322101913958,0.652437148067485253433491,0.83161031308287809248569,0.00506440878547429288802355,0.16582108822364659108145,0.16582108822364659108145,1.0,0,0,0,0,0,-0.258024220680527525014067,-0.24850218119046277048052,0.137518134154126314402994,factor_larger+anchor_much_larger+strong_box_variation,anchor_exceeds_margin_scale
