box_id,sigma,t,N,K,M,q_abs,q_band,Q,weighted_margin,cleared_margin,odd_norm,odd_gap_norm,continued_exact_upper,continued_from_odd_upper,exact_odd_overshoot,genuine_proxy_upper,continued_proxy_upper,H_qratio,cutoff_proxy,external_component,weighted_external_debit,cleared_external_debit,anchor_norm,lower_factor_upper,lower_factor_cost,lower_factor_surplus,surplus_after_quarter,overshoot_deficit,overshoot_share,surplus_after_quarter_share,ordinary_spend_share,lower_factor_cost_share,exact_odd_pass,phase_payment,phase_slack,phase_payment_share_weighted,phase_pass,winner,diagnostic_mode
sigma_sweep,0.05,55.0,50,4,50,0.482968164462422775532572,r>=0.45,0.124186601823836945861221,0.0642084266901526515839227,0.0331978007085895896860638,2.07822158377306090411102,3.54590055190005589742032,1.63216797364163584943936,1.87517399133463336885182,0.18632285978061156248279,1.63216797364163584943936,1.63216797364163584943936,0.416204479101321513804272,0.224261717549573745273481,6.12183868123316802636832,6.12183868123316802636832,3.1651854902229259744312,1.3924177680856625402326,8.85246819965807968392618,3.06219760422654694387573,-6.19418529374088332862087,-6.20248474391803072604239,6.38880760369864228852518,5.61250612400966783823807,-186.834206228402400018595,187.584206228402400018595,92.2409779824431198168288,no,2.37234640054418015289722,-8.42997665508719552768161,36.9475865215058432588513,no,both_fail,zeta_diagnostic
sigma_sweep,0.05,60.0,50,4,50,0.482968164462422775532572,r>=0.45,0.124186601823836945861221,0.0642084266901526515839227,0.0331978007085895896860638,2.52553711258197333665545,4.07564841936118134747785,0.84562810269823206519456,2.27878564280238454206996,1.09886172335742511867125,0.84562810269823206519456,0.84562810269823206519456,0.397967464259164744127042,0.189899758274462181501855,3.68381355561973054342892,3.68381355561973054342892,1.90464888444027811176014,0.682326706457690008419561,4.33797643863629008262663,1.50056919245373069126875,-3.37202027618541921334283,-3.38031972636256661076435,4.4791814497199917294356,33.1004373754525836160847,-101.823604401840499891803,102.573604401840499891803,45.2008615156688327667611,no,2.72676847983626143108463,-6.34637360876583932292963,42.4674551362968259453688,no,both_fail,zeta_diagnostic
sigma_sweep,0.05,65.0,50,4,50,0.482968164462422775532572,r>=0.45,0.124186601823836945861221,0.0642084266901526515839227,0.0331978007085895896860638,1.96895490552725752037494,4.84871023293023197298801,1.04582562275371347872008,1.7765829485094163015038,0.560302152321382649834375,1.04582562275371347872008,1.04582562275371347872008,0.384937671291883836905869,0.30206291421607884434067,4.47585337926161474032592,4.47585337926161474032592,2.31415868827670045100037,1.28771496611514528128688,8.18680718462133451669362,2.8319357699562737458511,-5.11289665752438460716541,-5.12119610770153200458693,5.6814982600229146544213,16.8776888939034514833601,-154.263113772367310873931,155.013113772367310873931,85.3049210944729683688815,no,3.24397712231665134709966,-7.65562207488811343584166,50.5226072267888953483808,no,both_fail,zeta_diagnostic
sigma_sweep,0.05,70.0,50,4,50,0.482968164462422775532572,r>=0.45,0.124186601823836945861221,0.0642084266901526515839227,0.0331978007085895896860638,3.78225520211816539369943,7.3835219844624218061847,1.49080947307264416310255,3.41271914360821115022018,1.47360838819473698665239,1.49080947307264416310255,1.49080947307264416310255,0.376364138648268695847378,0.294457104829422867095873,5.76328846264684474090651,5.76328846264684474090651,2.97980361257483970890583,1.45514037668746559443479,9.25123494249448860116574,3.20013682490694872822534,-6.14674263677319884744511,-6.15504208695034624486662,7.62865047514508323151901,44.3887352999699152884652,-185.405115868347037033101,186.155115868347037033101,96.396049033421247681343,no,4.93986550011737578304257,-10.6389455360740678723652,76.9348472585293859775417,no,both_fail,zeta_diagnostic
sigma_sweep,0.05,75.0,50,4,50,0.482968164462422775532572,r>=0.45,0.124186601823836945861221,0.0642084266901526515839227,0.0331978007085895896860638,5.30523028160551867736296,10.7140641612520433812007,2.10884620400760966313673,4.78689564182387742759316,2.0533723182039733596284,2.10884620400760966313673,2.10884620400760966313673,0.371782765146511811339603,0.369918120825981916659869,7.73810534052641317399708,7.73810534052641317399708,4.00084680779550046091665,2.12943758674247806215806,13.5381628645194918545997,4.68304759241740321688925,-8.65069659950431408811984,-8.65899604968146148554136,10.7123683678854348451698,61.8526611515167141582887,-260.830412402621456347138,261.580412402621456347138,141.06499504365398489779,no,7.16812870979301448624832,-14.8420256236292750086615,111.638441857233002718076,no,both_fail,zeta_diagnostic
sigma_sweep,0.05,80.0,50,4,50,0.482968164462422775532572,r>=0.45,0.124186601823836945861221,0.0642084266901526515839227,0.0331978007085895896860638,4.53635415000027756531703,8.6384775211478238629672,2.37733555504352386108372,4.09314068527754365351934,1.31557943184490755864116,2.37733555504352386108372,2.37733555504352386108372,0.370951961677759552867721,0.363527140955844391923046,8.51998409401550714177554,8.51998409401550714177554,4.4051030148797995777353,2.26355340361463063990258,14.3908207601194396974439,4.9779943695469565049274,-9.34989958371816649297664,-9.35819903389531389039815,10.6737784657402214490393,39.6285116412701069011854,-281.892138459460541472083,282.642138459460541472083,149.949522657955821503394,no,5.77947992435814842948788,-14.2352555916835029196795,90.0112371892850077177322,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,5.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.34490384696064539828477,1.73834272941825955493134,0.403766626076403086711218,1.09732240290830303247557,0.54261193378232708038881,0.403766626076403086711218,0.403766626076403086711218,2.71968564082765864721521,1.07194654400648566536826,8.76752520483188468430877,8.76752520483188468430877,4.67733006971255789984637,0.260942364172668962259925,1.75831846024022389352854,0.561201079364966152617467,-5.20379462261577354611239,-5.21247875423121117270025,5.75509068801353825308906,15.6207885201133835783573,-150.05757009040144663832,150.80757009040144663832,16.1559354526401050231563,no,1.04000486824919374537573,-9.74241741976336561568121,15.9723926956955649719983,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,10.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.05968544752979499883248,1.87081507396800934042115,0.670036094577908715171104,0.864609454600200486208439,0.152226872979835355396767,0.670036094577908715171104,0.670036094577908715171104,1.3830441797242201202112,1.08179542503457211947247,6.89491718043506730529522,6.89491718043506730529522,3.67832457880513720320491,0.591455525203747578011856,3.98542862778949358867057,1.27202602840325562778239,-4.91561408074664232463585,-4.92429821236207995122371,5.07652508534191530662048,4.38232858853798191105614,-141.7613881970720724963,142.5113881970720724963,36.619263869227797677557,no,1.11925959800333722578675,-7.94906412512069171707867,17.1895866774463216994367,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,15.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.62234487260049328984813,3.1728807322535784472789,0.534850537825582647386314,1.32368970314948569833874,0.617158070393211001674286,0.534850537825582647386314,0.534850537825582647386314,0.93186116152335083827394,0.374428630245473026923567,4.18131385652128677412258,4.18131385652128677412258,2.23066196846910610374532,0.523013631307031546889164,3.52424385285288646636014,1.12483005717643195144208,-3.32075549918378754883595,-3.32943963079922517542382,3.9465977011924361770981,17.766833165451455659826,-95.8483754691297935086975,96.5983754691297935086975,32.3817655865798236497506,no,1.89825133563970886554571,-6.01445253884328282566499,29.1533402329239925540749,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,20.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.83227740481454800988463,2.93292208783273443985413,0.811890899919111928472421,1.49497605288991600082451,0.534420111796315919694826,0.811890899919111928472421,0.811890899919111928472421,0.707722438302557506608951,0.496223373820766700802979,4.78919441923791198849945,4.78919441923791198849945,2.55495622122144596647556,0.649795917099182722879918,4.37854604424515804605123,1.39749699593319026533939,-3.91771669069288572546351,-3.92640082230832335205137,4.4608209341046392717462,15.3849611988343997305797,-113.033778050082472340748,113.783778050082472340748,40.2313396957527874154274,no,1.75469037142198511382765,-6.47877213734218428832381,26.9485312303292483472325,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,25.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,0.975757143169634349604767,2.91091248062301318329209,0.392475410943516698685016,0.796131392900369675239151,0.315805246339255856401233,0.392475410943516698685016,0.392475410943516698685016,0.575063680134934058551307,0.328629741992423859746817,2.95853017291901646258361,2.95853017291901646258361,1.57832704402374742853855,0.58542311478344614577248,3.94478019327641171445026,1.25905230046996583524718,-2.80264281803196275743429,-2.81132694964740038402215,3.12713219598665624042338,9.09144576349621639308823,-80.9328748728817738132671,81.6828748728817738132671,36.2457743682676030297132,no,1.7415226006141980412216,-4.63494012021550168980192,26.7463006324831458349174,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,30.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.82191427021298808251434,4.16118618958331900427573,0.635227068982514927210376,1.48652065305717340184656,0.666020056788015887420286,0.635227068982514927210376,0.635227068982514927210376,0.488369727897481188927993,0.178103432697489369442281,3.19608827163288480186045,3.19608827163288480186045,1.70506037098421737836954,0.725417806401648284951282,4.88811207190167789267228,1.5601347724196452002575,-3.23045861694211207227559,-3.23914274855754969886346,3.90516280534556558628374,19.1734788888978794814688,-93.2488961475256531418822,93.9988961475256531418822,44.913378835893657898583,no,2.48952857317510896599875,-5.62050419149028095385591,38.2341748696312785331337,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,35.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,3.40514523617607228160157,5.99612887899504346071836,1.88564903777820814282073,2.77829687323500342541882,0.698374066461300515781092,1.88564903777820814282073,1.88564903777820814282073,0.428094883136255250549236,0.222559620107123980447438,6.83197984474987867316881,6.83197984474987867316881,3.64474854841680247726351,1.66022208552964220281266,11.1871414606852479854021,3.57059088254546561632601,-7.18060290450051758723807,-7.18928703611595521382593,7.88766110257725572960703,20.1048906611402957468769,-206.966204408270577508812,207.716204408270577508812,102.790671556557526129132,no,3.58732666422536766980592,-10.3541938556575335289714,55.0941557660267414729042,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,40.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,3.96098994076417711213515,7.41236632834200874783225,1.21494491246990812643988,3.2318169135418872710622,1.57792473691463101138715,1.21494491246990812643988,1.21494491246990812643988,0.384475836210449704373578,0.188369916397086892973158,4.70916501638911246330328,4.70916501638911246330328,2.51226185494810630062887,1.13678864307402916215571,7.66006877743256855646506,2.4448579498606417737744,-4.92238327834699756805182,-4.93106740996243519463969,6.50899214687706620602683,45.4255188310821493737677,-141.956260807832651050507,142.706260807832651050507,70.3829138630989080197077,no,4.43462439038237940608755,-9.07867675345377905538754,68.1069525571923456406135,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,45.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.15183387293004215195308,1.4520746992128842350206,0.903429254276509103999375,0.939794406902128570095966,0.0284507265999738276090989,0.903429254276509103999375,0.903429254276509103999375,0.352111148941508114260016,0.2849096495140047225103,3.92382940522352223539277,3.92382940522352223539277,2.09329826110562488608619,0.569460055609668055720915,3.83721566761515106577058,1.22472101790228302694649,-3.28328275254615740668123,-3.29196688416159503326909,3.32041761076156886087819,0.819043511195681214368583,-94.7696047786034228069447,95.5196047786034228069447,35.2574405863770597995555,no,0.868738212946225776922349,-4.72745496485203519831183,13.3420797445816879342175,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,50.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,2.10493417999642732866215,5.1868761689297826345165,0.625439364507145942408958,1.71743982856276806157517,0.854340059279809420038645,0.625439364507145942408958,0.625439364507145942408958,0.327788506318445550284041,0.125813746633254750361108,2.74163879620867459474165,2.74163879620867459474165,1.4626190723386990172294,0.770588592674714687277622,5.19248820346359647556274,1.65728225589777720086529,-3.08516480177472571174325,-3.09384893339016333833111,3.94818899266997275836975,24.5948615564814870286561,-89.0661574005362556939573,89.8161574005362556939573,47.7100742275616815631923,no,3.10317198985147310042569,-5.77969813274243488116405,47.6585092410495701695641,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,55.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.91760604375980074506348,3.17486781864413505699309,1.37740485427515564146476,1.56459666356472480801412,0.146451825534205396212802,1.37740485427515564146476,1.37740485427515564146476,0.309496953975390448348616,0.175612537255457388478178,5.01019286275367570231311,5.01019286275367570231311,2.67285524529796409181501,1.14024420169959000523638,7.68335350753390777712974,2.45228971831503666193814,-5.09040843715125024740171,-5.09909256876668787398957,5.24554439430089327020237,4.21607571198773018886313,-146.793392666404362981794,147.543392666404362981794,70.596860656615474642553,no,1.89944015731729725370217,-6.84452036675326014201199,29.1715981538811928805814,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,60.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,2.20067482011829854552349,3.42529195487230622650863,0.694655801514656660353567,1.7955557098667978429482,0.861302649514989195994831,0.694655801514656660353567,0.694655801514656660353567,0.295934294086569870409198,0.14463789296353511909089,2.9185927577051421196626,2.9185927577051421196626,1.55702109180549747738538,0.540606659962061339343064,3.64279166763088316454378,1.16266686723908722636189,-2.68495143258283419739582,-2.69363556419827182398368,3.55493821371326101997852,24.7953015815613264139324,-77.5447587473756070909965,78.2947587473756070909965,33.4710169860920514888562,no,2.04926235083350618507319,-4.9027424552209354907325,31.4725671035746051798733,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,65.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,1.62170962890643215702897,4.15228437316437719725746,0.803641230279346474656143,1.32317140056720458247148,0.406460849689501564751691,0.803641230279346474656143,0.803641230279346474656143,0.286243918550681775640079,0.225879424956546558281308,3.38135292878300859613111,3.38135292878300859613111,1.80389600949093068180717,1.02883613152427580473964,6.93264801350623147078261,2.2126876535809930041124,-3.98184713661017317956812,-3.99053126822561080615599,4.39699211791511237090768,11.701251998730170351294,-114.879974329606952918053,115.629974329606952918053,63.6991627823655231151169,no,2.48420284985525576746626,-5.80044312532055154959408,38.1523824214896448376184,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,70.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,3.27822340008554255850027,6.34788965469939208760422,1.21489454100959516586501,2.67473989815820501893521,1.14212805765087139509137,1.21489454100959516586501,1.21489454100959516586501,0.279867273249936397755036,0.220835692291522757627291,4.56473170110202777905003,4.56473170110202777905003,2.43520906378096537706561,1.17624938072010844874944,7.92596865795900125117575,2.52972499944736025683332,-4.93019753676657512754748,-4.93888166838201275413535,6.08100972603288414922672,32.879742852484254880623,-142.181218776159797631394,142.931218776159797631394,72.8260784000070035800325,no,3.79777591166120681803427,-8.29739495944552178308101,58.3262348890962037931795,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,75.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,4.6998207538937397298299,9.4652298192796079899495,1.75622399817179520321923,3.83463740887931403463511,1.62607241934410654915657,1.75622399817179520321923,1.75622399817179520321923,0.276459128080132299663696,0.282938758370391102379542,6.26985870006759988716706,6.26985870006759988716706,3.34486619034902425103397,1.76847848325472219776736,11.9166099130870947502642,3.80341473789796984216635,-7.11354440178524358684887,-7.12222853340068121343673,8.7483009527447877625933,46.8116010717026236640917,-205.035714818613009136586,205.785714818613009136586,109.493237387625119344728,no,5.66279878217255104582446,-11.8675448289224381189882,86.9692524207438626017495,no,both_fail,zeta_diagnostic
sigma_sweep,0.1,80.0,50,4,50,0.466516495768403707990672,r>=0.45,0.122051858775835843047851,0.0651126533177128140032911,0.0347365264617505063514472,4.00988091964019102150537,7.56741388842821217346241,1.96145247250812163796363,3.27170762137353536546175,1.02509430938880550007111,1.96145247250812163796363,1.96145247250812163796363,0.275839703284685045444404,0.269639327149727532065,6.8439628740665886679444,6.8439628740665886679444,3.651141296887990876185,1.85081838830287482073955,12.471444217281530939711,3.98050075355641163802016,-7.59690552398265200785371,-7.60558965559808963444157,8.63068396498689513451268,29.5105588786365681803205,-218.950782657351943494973,219.700782657351943494973,114.591214465253673762943,no,4.52738527957353085725502,-11.3062355003224067111961,69.5315741086829741848635,no,both_fail,zeta_diagnostic
sigma_sweep,0.15,5.0,50,4,50,0.450625231305415121728003,r>=0.45,0.118969623105610230280545,0.0653589091753265609416767,0.0359065356103254107151062,1.33070793031531198322362,1.70681573836449605309365,0.37677883107041697542204,0.983728018504749945929358,0.483700204444331243272425,0.37677883107041697542204,0.37677883107041697542204,2.02982209676528108065563,0.827780754244178454846684,6.80833545996393418059228,6.80833545996393418059228,3.74032771851282648552412,0.241635307080940165774027,1.7261741537398318857323,0.508476453675939638894424,-4.21289763657844071370344,-4.22187427048102206638222,4.70557447492535330965464,13.4710908814393304248779,-117.579549202373200525942,118.329549202373200525942,14.1611114810452598125403,no,0.915175038636382593767612,-7.65815158942499021341821,14.0022997657657891835595,no,both_fail,zeta_diagnostic
sigma_sweep,0.15,10.0,50,4,50,0.450625231305415121728003,r>=0.45,0.118969623105610230280545,0.0653589091753265609416767,0.0359065356103254107151062,1.03523739677809856083952,1.77519342990165173769138,0.603924936297076202680592,0.765300942313634476670842,0.128606494116221339099705,0.603924936297076202680592,0.603924936297076202680592,1.03092343160139651167569,0.81816778572543500779972,5.45031993546777155709459,5.45031993546777155709459,2.99426825385909177957616,0.517796006213124946209201,3.69898792371186463849749,1.08960515806831887375077,-4.04796687631708524261182,-4.05694351021966659529059,4.1855500043358879343903,3.58170154625663188669402,-112.986213826015493747388,113.736213826015493747388,30.3455941807704820857285,no,0.951838373223598278328873,-6.33679939951604327448178,14.5632536594249622205384,no,both_fail,zeta_diagnostic
sigma_sweep,0.15,15.0,50,4,50,0.450625231305415121728003,r>=0.45,0.118969623105610230280545,0.0653589091753265609416767,0.0359065356103254107151062,1.52711791560885762964554,2.95082162416015726349786,0.474179335992082392816665,1.12892442204732488981364,0.521790519767532405883516,0.474179335992082392816665,0.474179335992082392816665,0.694443753404460094268207,0.292263666448454834907335,3.34912785761335520809835,3.34912785761335520809835,1.83992634210492761644835,0.458123968055694289927966,3.27270779431905766787226,0.964036478919364280301265,-2.76805628541396648603451,-2.77703291931654783871328,3.2988234390840802445968,14.5319093278796986919138,-77.3405975294919402992906,78.0905975294919402992906,26.8484960337455260281346,no,1.58219673817135889003334,-4.86596568660938753719001,24.207820450722104044219,no,both_fail,zeta_diagnostic
sigma_sweep,0.15,20.0,50,4,50,0.450625231305415121728003,r>=0.45,0.118969623105610230280545,0.0653589091753265609416767,0.0359065356103254107151062,1.72179636180989427418005,2.70478108441413504491218,0.71405612034055641358338,1.27284078247778447987653,0.445316116920209835346199,0.71405612034055641358338,0.71405612034055641358338,0.527365779107731165590421,0.381564274708751873472419,3.8895157571011000442004,3.8895157571011000442004,2.13680181939136001801046,0.560857697909494365759336,4.00660844540030801037877,1.18022045989472854745981,-3.28111574367576315475517,-3.29009237757834450743395,3.73540849449855434278015,12.4020908547956142431177,-91.629346069026884223123,92.379346069026884223123,32.8692378653021642836534,no,1.45027262040809949661311,-5.27442946833387297987183,22.1893639093289429434496,no,both_fail,zeta_diagnostic
