label,box_id,sigma_min,sigma_max,t_min,t_max,points,lambdaConst,lambdaMin,lambdaMean,mainNormLowerConst,restUpperCombinedConst,restUpperSeparateConst,angularBudgetCombinedConst,angularBudgetSeparateConst,min_pointwise_angular_surplus_combined,max_pointwise_destructive_ratio,min_pointwise_destructive_ratio,max_abs_z0,max_D0_abs,pass_combined_const,pass_separate_const,recommended_mode
angular_bad_window_sigma05_t11p5_13,s0.5_t107,0.5,0.5,12.57,12.579,10,0.9315457699627212,0.9280557948030811,0.9297483343433772,1.2780650603784711,0.3259653183218144,0.3323695625575114,-0.23847635867605793,-0.2448806029117549,-0.23787909233332544,0.9315457699627212,0.9280557948030811,0.9555825509209042,1.2212966706393384,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t108,0.5,0.5,12.58,12.589,10,0.9362508166853447,0.931977169859356,0.934061877392778,1.277369580859884,0.3253420821905225,0.3320303432880579,-0.2439108146197214,-0.2505990757172568,-0.24336421094566532,0.9362508166853447,0.931977169859356,0.9546023235479055,1.2202877017049973,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t109,0.5,0.5,12.59,12.599,10,0.9418253862980628,0.9367690956057444,0.9392449322341246,1.2742804627640394,0.32473562033036857,0.33169728470252546,-0.2506048466611448,-0.2575665110333017,-0.250074322199741,0.9418253862980628,0.9367690956057444,0.9561252744232943,1.219279130730468,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t11,0.5,0.5,11.61,11.619,10,1.207028379928665,1.158854477657057,1.1826838948740475,0.8994500095012268,0.4047386954504002,0.4122274787653872,-0.5909503737442615,-0.5984391570592484,-0.5909503737442615,1.207028379928665,1.158854477657057,1.4675907065324119,1.32002447493449,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t110,0.5,0.5,12.6,12.609,10,0.9482765454046995,0.9424308651848567,0.9453006911962815,1.2693401057567197,0.32414707968205414,0.33137023605597715,-0.25849242435595254,-0.26571558072987556,-0.257978958061014,0.9482765454046995,0.9424308651848567,0.9590526108245344,1.2182709577684596,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t111,0.5,0.5,12.61,12.619,10,0.9556198578563484,0.9489703997085799,0.9522409018358902,1.2625771839984377,0.323577544653429,0.33104904647486966,-0.26754418976024696,-0.27501569158168765,-0.26704869918801083,0.9556198578563484,0.9489703997085799,0.9633918157938296,1.217263182875841,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t112,0.5,0.5,12.620000000000001,12.629,10,0.9638793508280973,0.956404109051115,0.9600857810955572,1.2540269158630717,0.3230280311442361,0.33073356502294293,-0.2777317648642229,-0.2854372987429298,-0.27725510107879603,0.9638793508280973,0.956404109051115,0.9691574336314868,1.2162558061135755,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t113,0.5,0.5,12.63,12.639,10,0.973087586254173,0.9647568690199649,0.9688640403617306,1.2437310343608905,0.3224994809033606,0.33042364076798025,-0.28902767671811497,-0.2969518365827346,-0.2885706195292327,0.973087586254173,0.9647568690199649,0.9763709787740263,1.215248827546704,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t114,0.5,0.5,12.64,12.649000000000001,10,0.9832858243360798,0.9740621026245385,0.9786130087134243,1.2317377838156622,0.32199275625719587,0.33011912284930583,-0.30140527456661315,-0.3095316411587231,-0.30096852813315084,0.9832858243360798,0.9740621026245385,0.9850608477640866,1.2142422472442844,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t115,0.5,0.5,12.65,12.659,10,0.9945242633655855,0.9843619519803042,0.989378839850751,1.2181019445288537,0.32150863524619183,0.329819860545916,-0.31483862980408367,-0.32314985510380784,-0.3144228186349367,0.9945242633655855,0.9843619519803042,0.995262217253943,1.213236065279376,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t116,0.5,0.5,12.66,12.669,10,1.0068623357377293,0.9957075247479658,1.0012167847233484,1.202884887857304,0.32104780720460224,0.3295257033450893,-0.32930240715891995,-0.337780303299407,-0.3289080725406353,1.0068623357377293,0.9957075247479658,1.0070169053356037,1.2122302817290231,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t117,0.5,0.5,12.67,12.679,10,1.0203690331253992,1.0081591944189814,1.0141915061779194,1.18615466479605,0.32061086881593903,0.32923650101134755,-0.34477169247501654,-0.35339732467042506,-0.3443992893529816,1.0203690331253992,1.0081591944189814,1.0203731661898576,1.2112248966742418,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t118,0.5,0.5,12.68,12.689,10,1.035123223486941,1.0217869265581754,1.0283774032537982,1.1679861317800109,0.3201983206737535,0.3289521036556178,-0.36122175860991046,-0.3699755415917748,-0.3608716529468897,1.035123223486941,1.0217869265581754,1.0353853785832736,1.2102199102000224,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t119,0.5,0.5,12.69,12.699,10,1.051213907747133,1.0366705924170865,1.043858900069754,1.1484611179669635,0.3198105643740061,0.32867236180443815,-0.3786277461207354,-0.38748954355116744,-0.37830021275325126,1.051213907747133,1.0366705924170865,1.0521135765129945,1.2092153223953395,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t12,0.5,0.5,11.62,11.629,10,1.153721770395464,1.109630614567913,1.131392512104218,0.9285774527952159,0.402901619366339,0.41080248243334316,-0.54564418935933,-0.5535450524263342,-0.54564418935933,1.153721770395464,1.109630614567913,1.4204271604856402,1.318976634564897,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t120,0.5,0.5,12.7,12.709,10,1.068740343161723,1.052900215972772,1.060730636250991,1.1276686386855628,0.3194479001616012,0.32839712646906133,-0.3969642293575599,-0.40591345566502,-0.3966594503669708,1.068740343161723,1.052900215972772,1.0706227546103382,1.208211133353163,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t121,0.5,0.5,12.71,12.719,10,1.0878119316975354,1.0705760789214915,1.079097470867598,1.1057051599416765,0.31911052514959076,0.3281262492142991,-0.41620463113200173,-0.4252203551967101,-0.41592269474326365,1.0878119316975354,1.0705760789214915,1.0909818610035376,1.2072073431704855,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t122,0.5,0.5,12.72,12.729,10,1.108547732997891,1.0898085785769671,1.099074177830658,1.0826749187422535,0.3187985321252695,0.3278595822269386,-0.436320440128417,-0.4453814902300861,-0.4360613401453882,1.108547732997891,1.0898085785769671,1.1132623654445977,1.206203951948361,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t123,0.5,0.5,12.73,12.739,10,1.1310754101141767,1.1107176937158247,1.1207846652026687,1.058690303324882,0.31851190895275827,0.32759697838358326,-0.4572801746449693,-0.46636524407579427,-0.45704381042692244,1.1310754101141767,1.1107176937158247,1.1375362600001064,1.2052009597919342,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t124,0.5,0.5,12.74,12.749,10,1.1555293495820242,1.1334318606160814,1.144360491325974,1.0338722958915485,0.3182505385770202,0.327338291317758,-0.47904802430790683,-0.48813577704864464,-0.47883420128751275,1.1555293495820242,1.1334318606160814,1.1638733132682313,1.2041983668104965,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t125,0.5,0.5,12.75,12.759,10,1.1820476135601565,1.158085993281913,1.1699383747004921,1.008350977739922,0.3180141996293656,0.3270833754861241,-0.501582088757969,-0.5106512646147274,-0.5013905194966942,1.1820476135601565,1.158085993281913,1.1923373575513607,1.2031961731175356,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t126,0.5,0.5,12.76,12.769,10,1.2107672802761067,1.1848182962000426,1.1976563009090753,0.9822660922189723,0.31780256762969017,0.3268320862336463,-0.5248321203941224,-0.5338616389980785,-0.5246624261666156,1.2107672802761067,1.1848182962000426,1.222981343937154,1.2021943788307978,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t127,0.5,0.5,12.77,12.779,10,1.241817613318063,1.2137654148383612,1.2276477200784064,0.9557676539791751,0.31761521677584953,0.3265842798575684,-0.5487366697476979,-0.5577057328294167,-0.5485883826424968,1.241817613318063,1.2137654148383612,1.2558408578629503,1.2011929840723528,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t128,0.5,0.5,12.78,12.789,10,1.2753103808893231,1.24505535239119,1.2600332093315194,0.9290165826095547,0.3174516223058568,0.3263398136700577,-0.5732195315165907,-0.5821077228807916,-0.5730920970364064,1.2753103808893231,1.24505535239119,1.29092575701881,1.2001919889686579,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t129,0.5,0.5,12.79,12.799,10,1.311326545864109,1.2787974624785257,1.2949088632241943,0.9021853238296151,0.3173111634140962,0.32609854605937066,-0.5981854040112629,-0.6069727866565373,-0.5980781841521841,1.311326545864109,1.2787974624785257,1.3282095908039548,1.199191393650646,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t13,0.5,0.5,11.63,11.639,10,1.1049699998068343,1.065201825710073,1.0847954509168491,0.9592928181870146,0.40108527004756644,0.40939016007337353,-0.5017822369873549,-0.510087127013162,-0.5017822369873549,1.1049699998068343,1.065201825710073,1.3738549803673026,1.317929215896815,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t130,0.5,0.5,12.8,12.809,10,1.3498985088645126,1.315068731083328,1.3323306042480971,0.8754584006980941,0.3171931266983755,0.3258603365494264,-0.6235147156755496,-0.6321819255266006,-0.6234269924609543,1.3498985088645126,1.315068731083328,1.3676165120926165,1.198191198253789,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t131,0.5,0.5,12.81,12.818999999999999,10,1.3909871806334277,1.3538955319146262,1.3722936325669057,0.8490328096789465,0.3170967101107381,0.3256250458576423,-0.649057654632387,-0.6575859903792912,-0.648988634073969,1.3909871806334277,1.3538955319146262,1.4090055362412897,1.1971914029181954,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t132,0.5,0.5,12.82,12.829,10,1.4344534941781035,1.3952301519695123,1.4147064497968265,0.8231181412703517,0.31702102738119614,0.3253925359509373,-0.6746275799774862,-0.6829990885472275,-0.6745763964329032,1.4344534941781035,1.3952301519695123,1.452152290832918,1.1961920077886825,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t133,0.5,0.5,12.83,12.839,10,1.4800246863442488,1.4389217496973319,1.4593594243483508,0.7979362629538247,0.3169651128803618,0.3251626700997892,-0.6999942172274736,-0.708191774446901,-0.6999599381215234,1.4800246863442488,1.4389217496973319,1.4967288937703696,1.1951930130148651,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t134,0.5,0.5,12.84,12.849,10,1.5272569468341155,1.4846821748849297,1.5058888737984626,0.7737203566266475,0.3169279268840723,0.32493531293024536,-0.7248773598224414,-0.7328847458686145,-0.7248589906964944,1.5272569468341155,1.4846821748849297,1.542283353748852,1.1941944187512434,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t135,0.5,0.5,12.85,12.859,10,1.5754979783355676,1.5320484110534869,1.5537392739901592,0.750713060644884,0.316908361200715,0.3247103304738109,-0.748942209911952,-0.756744179185048,-0.7489386997646128,1.5754979783355676,1.5320484110534869,1.5882209277230008,1.1931962251572934,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t136,0.5,0.5,12.86,12.869,10,1.623855613503915,1.5803454171923723,1.6021285233042235,0.7291634409995734,0.3169154920006702,0.32448759021512913,-0.7718081978300848,-0.7793802960445437,-0.7718081978300848,1.623855613503915,1.5803454171923723,1.633791129371581,1.1921984323975507,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t137,0.5,0.5,12.870000000000001,12.879,10,1.6711815473164309,1.6286558014945958,1.6500240108009567,0.7093225264080789,0.31694020845659576,0.32426696113738906,-0.7930243992775701,-0.8003511519583634,-0.7930243992775701,1.6711815473164309,1.6286558014945958,1.6780853374159,1.1912010406416933,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t138,0.5,0.5,12.88,12.889,10,1.7160816013130131,1.6758056659890277,1.696139941282781,0.6914372128118115,0.31697768443034974,0.3240483137654148,-0.8121031509880383,-0.8191737803231034,-0.8121031509880383,1.7160816013130131,1.6758056659890277,1.720050757559798,1.1902040500646334,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t139,0.5,0.5,12.89,12.899000000000001,10,1.7569642750506549,1.7203781920923384,1.7389677600854885,0.6757424979583031,0.31702656687130637,0.32383152020638045,-0.8285394969592319,-0.8353444502943059,-0.8285394969592319,1.7569642750506549,1.7203781920923384,1.7585261803956245,1.1892074608465923,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t14,0.5,0.5,11.64,11.649,10,1.0610248281485235,1.0255754656312943,1.0430162519698682,0.9911764566264095,0.39929160468243785,0.40799057899469043,-0.45977797761292694,-0.4684769519251795,-0.45977797761292694,1.0610248281485235,1.0255754656312943,1.3286052241855664,1.3168822183635858,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t140,0.5,0.5,12.9,12.909,10,1.7921358653881545,1.760766575595384,1.7768499063588918,0.662452258375154,0.3170854725635467,0.32361645418812324,-0.8418376655298866,-0.8483686471544631,-0.8418376655298866,1.7921358653881545,1.760766575595384,1.7923028153874863,1.1882112731731829,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t141,0.5,0.5,12.91,12.919,10,1.8199418553646773,1.7952739737554324,1.80810089464704,0.651749113013264,0.31715299508401357,0.32340299109504117,-0.8515493720403919,-0.8577993680514195,-0.8515493720403919,1.8199418553646773,1.7952739737554324,1.8202090341990702,1.1872154872354854,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t142,0.5,0.5,12.92,12.929,10,1.8389411187662317,1.822259024802699,1.831168474628099,0.6437742719573891,0.31722771178189224,0.3231910080015425,-0.8573164197307406,-0.8632797159503909,-0.8573164197307406,1.8389411187662317,1.822259024802699,1.8412115132225717,1.1862201032301085,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t143,0.5,0.5,12.93,12.939,10,1.8480851940609568,1.8403120240179522,1.844813426585548,0.6386185444357659,0.3173081907382079,0.3229803837030809,-0.8589111229269402,-0.8645833158918133,-0.8589426637063489,1.8480851940609568,1.8403120240179522,1.8545186199042094,1.1852251213592757,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t144,0.5,0.5,12.94,12.949,10,1.8488489676215456,1.84686546408733,1.8482743880024035,0.6363157603452595,0.3173929976661922,0.32277099874474485,-0.8575289739165846,-0.8629069749951372,-0.8588370456937495,1.8488489676215456,1.84686546408733,1.8596675395756457,1.18423054183086,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t145,0.5,0.5,12.95,12.959,10,1.8461722694855305,1.8353925350171418,1.841380278563112,0.6361788994087479,0.31748070271483386,0.3225627354474659,-0.8557976458263411,-0.8608796785589732,-0.8557719182846515,1.8461722694855305,1.8353925350171418,1.8597271806002518,1.1832363648584614,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t146,0.5,0.5,12.96,12.969,10,1.8337041507289067,1.814386513796223,1.8245815502135005,0.637044720017013,0.31756988714003814,0.3223554779318396,-0.8486767144181562,-0.8534623052099576,-0.8485964051413378,1.8337041507289067,1.814386513796223,1.8558235450564022,1.1822425906614362,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t147,0.5,0.5,12.97,12.979,10,1.811805393192029,1.7850799287134915,1.798891259446529,0.6405771567184607,0.3176591498100046,0.3221491121396306,-0.8376831403896665,-0.8421731027192926,-0.8376028233975447,1.811805393192029,1.7850799287134915,1.844038937504794,1.1812492194649522,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t148,0.5,0.5,12.98,12.989,10,1.7817516964778894,1.7490575715336807,1.7657505589432596,0.6466945058312823,0.3177471135137189,0.32194352585298974,-0.8233016405502542,-0.827498052889525,-0.8232225541540807,1.7817516964778894,1.7490575715336807,1.8250599639514102,1.1802562515000152,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t149,0.5,0.5,12.99,12.999,10,1.7451529352898172,1.7080706270815804,1.726851122669996,0.655206895103544,0.317832431043807,0.3217386087114528,-0.8060617721523402,-0.809967949819986,-0.8059851273903194,1.7451529352898172,1.7080706270815804,1.7998340612962223,1.1792636870034998,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t15,0.5,0.5,11.65,11.659,10,1.0218713216665032,0.9905746483214042,1.0059540696577558,1.0238417614557864,0.3975225299095468,0.4066038038619226,-0.4199153024099455,-0.4289965763623213,-0.4199153024099455,1.0218713216665032,0.9905746483214042,1.2851943444228267,1.3158356414068817,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t150,0.5,0.5,13.0,13.0,1,1.7037668771653975,1.7037668771653975,1.7037668771653975,0.6658896786655252,0.31784076642866965,0.3215342522267851,-0.7864718661197764,-0.7901653519178918,-0.7864718661197764,1.7037668771653975,1.7037668771653975,1.7694695742686248,1.178271526218158,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t16,0.5,0.5,11.66,11.669,10,0.987318528484691,0.9599114636496844,0.9733657387540907,1.0569360027163153,0.39577989287345977,0.40522989661365805,-0.3823763890615083,-0.39182639280170656,-0.3823763890615083,0.987318528484691,0.9599114636496844,1.2439631927548889,1.3147894844765777,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t17,0.5,0.5,11.67,11.679,10,0.9570707009379577,0.9332408747619215,0.9449282201661919,1.090139463845175,0.3940654725016123,0.4038689163828823,-0.34726654943886825,-0.3570699933201383,-0.34726654943886825,0.9570707009379577,0.9332408747619215,1.205115300015616,1.313743747030641,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t18,0.5,0.5,11.68,11.689,10,0.9307793838608163,0.9101980033130949,0.9202830807851795,1.1231635799714368,0.3923809710520016,0.40252091941965534,-0.31463489602128736,-0.3247748443889411,-0.31463489602128736,0.9307793838608163,0.9101980033130949,1.1687508853949604,1.3126984285349903,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t19,0.5,0.5,11.69,11.699,10,0.9080792326262955,0.8904223904639875,0.8990663149815259,1.1557485783383934,0.39072800598160984,0.40118595901637083,-0.2844907097696767,-0.2949486628044377,-0.2844907097696767,0.9080792326262955,0.8904223904639875,1.1348952125462541,1.3116535284633817,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,0.5,11.52,11.529,10,1.6342819644368864,1.6219085201310524,1.6289343600747102,0.7784583989634635,0.42186899488013685,0.42561046760719573,-0.9156311174070759,-0.9193725901341347,-0.9183139513726285,1.6342819644368864,1.6219085201310524,1.7066134796373338,1.3294741125923182,False,False,fail_lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t20,0.5,0.5,11.7,11.709,10,0.8886111689706573,0.8735726854398047,0.8809270759802865,1.1876609550301231,0.3891081021853364,0.3998640854359158,-0.2568159367453382,-0.26757191999591756,-0.2568159367453382,0.8886111689706573,0.8735726854398047,1.1035212033757802,1.3106090462972697,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t21,0.5,0.5,11.71,11.719,10,0.8720362819937186,0.8593346487614442,0.8655384767393306,1.2186909958191878,0.38752268465460904,0.39855534584302643,-0.23157445372880825,-0.24260711491722564,-0.23157445372880825,0.8720362819937186,0.8593346487614442,1.0745668803808703,1.3095649815256813,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t22,0.5,0.5,11.72,11.729,10,0.8580432959476403,0.8474246952475913,0.8526029828867043,1.2486504593872136,0.38597307160369104,0.3972597842391404,-0.20871876787561736,-0.2200054805110667,-0.20871876787561736,0.8580432959476403,0.8474246952475913,1.0479484661281855,1.3085213336450843,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t23,0.5,0.5,11.73,11.739,10,0.8463517654650003,0.8375905990956493,0.8418542830328999,1.2773704811663948,0.38446046811001794,0.39597744140100344,-0.18819474883167836,-0.19971172212266386,-0.18819474883167836,0.8463517654650003,0.8375905990956493,1.0235699990228202,1.3074781021592663,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t24,0.5,0.5,11.74,11.749,10,0.8367125662124112,0.829610495217162,0.8330569801515427,1.3046997179284459,0.3829859603126587,0.394708354823272,-0.1699448915087318,-0.1816672860193451,-0.1699448915087318,0.8367125662124112,0.829610495217162,1.0013302437541023,1.306435286579199,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t25,0.5,0.5,11.75,11.759,10,0.8289067730705187,0.8232909422210122,0.8260050260362284,1.3305027304213954,0.38155051021018477,0.3934525586653449,-0.15391050462390254,-0.16581255307906267,-0.15391050462390254,0.8289067730705187,0.8232909422210122,0.9811275516957971,1.3053928864229165,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t26,0.5,0.5,11.76,11.769,10,0.8227436603697178,0.8184645465794654,0.8205195104119433,1.3546585887435003,0.38015495109586794,0.3922100837026125,-0.14003312820647126,-0.15208826081321583,-0.14003312820647126,0.8227436603697178,0.8184645465794654,0.9628631981916803,1.3043509012153949,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t27,0.5,0.5,11.77,11.779,10,0.8180583019415678,0.8149874624374188,0.816446196689389,1.3770596790835112,0.37879998366420303,0.3909809572822979,-0.1282554073239493,-0.1404363809420442,-0.1282554073239493,0.8180583019415678,0.8149874624374188,0.9464436075536239,1.3033093304884338,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t28,0.5,0.5,11.78,11.789,10,0.8147090705485949,0.8127369563383855,0.8136530458006005,1.3976106884223374,0.3774861728183391,0.38976520328404146,-0.11852158934934603,-0.13080061981504837,-0.11852158934934603,0.8147090705485949,0.8127369563383855,0.9317817791237576,1.3022681737805453,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t29,0.5,0.5,11.79,11.799,10,0.8125752160436635,0.8116091436671676,0.8120278691047357,1.41622774410813,0.3762139452031038,0.3885628420853373,-0.11077776623066765,-0.12312666311290116,-0.11077776623066765,0.8125752160436635,0.8116091436671676,0.9187981495562928,1.3012274306368328,False,False,fail_lambda_large
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,0.5,11.53,11.539,10,1.6198389287833044,1.5952245523159212,1.6083152217105159,0.7778278913571095,0.4199372226930524,0.4240748291258595,-0.9020652296496197,-0.9062028360824267,-0.9023169584134485,1.6198389287833044,1.5952245523159212,1.707394955005053,1.3284224499813098,False,False,fail_lambda_ge_one
