sigma,t,q_abs,main_base,seed_complex_re,seed_complex_im,seed_abs,prefix_abs,seed_prefix_norm_tax,main_seeded_oriented,oriented_gain,tail_without_tilt,tilt_tail_upper,vertical_tail,horizontal_tail,horizontal_defect,cutoff_budget,defect_total,surplus_no_tilt,surplus_tilt_norm_only,surplus_tilt_oriented,norm_tax,net_oriented_gain,failure_class
0.84,32.831,0.279321784518055,0.06450438930746638,-0.010920204187463048,-6.113430472376493e-05,0.010920375309443332,0.8267603719444065,0.009028533552607883,0.06482793127526991,0.0003235419678035284,0.0007590771134423675,9.22391732768172e-05,0.000659003093667195,0.00010007400934416511,0.016339935624608285,1.0431007388676018e-11,0.016339935624608285,0.04740537656941573,0.03828460384353103,0.04763667936394244,0.0091207727258847,-0.008797230758081172,pass
0.84,32.832,0.27932178451805495,0.06451032013604081,-0.010728158967399417,0.00011370508071564327,0.010728761516371452,0.8268363880743289,0.008870930420707432,0.06468661069724202,0.00017629056120120612,0.000759074375109339,9.062070345681912e-05,0.0006590030936671941,0.00010007127101119364,0.01633948851366746,1.043095121522256e-11,0.01633948851366746,0.04741175724726402,0.03845020612309977,0.04749742710500841,0.00896155112416425,-0.008785260562963044,pass
0.84,32.833,0.279321784518055,0.06451625381042463,-0.010534529722242388,0.0002872410729851604,0.010538445041979292,0.8269124406793255,0.008714371310628032,0.0645461341216771,2.9880311252478142e-05,0.0007590716362052901,8.901319146556822e-05,0.000659003093667195,0.00010006853210718712,0.01633904130948883,1.0430908033339791e-11,0.01633904130948883,0.04741814086473051,0.03861475636263691,0.047359007984517414,0.0088033845020936,-0.008773504190841122,pass
0.84,32.834,0.279321784518055,0.06452219033057029,-0.010339325972979251,0.0004594588196787184,0.010349529650303141,0.8269885297587876,0.008558942309199173,0.06440651873168132,-0.00011567159888896394,0.0007590688967302002,8.741751374811781e-05,0.000659003093667195,0.00010006579263225569,0.016338594012090455,1.0430749483893843e-11,0.016338594012090455,0.047424527421749636,0.03877816759880234,0.04722143830911255,0.008646359822947291,-0.008762031421836255,pass
0.84,32.835,0.279321784518055,0.06452812969645184,-0.010142557390006827,0.0006303435534945383,0.010162125929401498,0.8270646553123827,0.008404735179041476,0.06426778175773458,-0.0002603479387172647,0.0007590661566843446,8.583460438876467e-05,0.000659003093667195,0.00010006305258650294,0.016338146621489223,1.0430646650818311e-11,0.016338146621489223,0.04743091691827828,0.03894034713484804,0.04708473437517225,0.00849056978343024,-0.008750917722147505,pass
0.84,32.836,0.279321784518055,0.06453407190806504,-0.009944233792255171,0.0007998805938045734,0.009976351772034445,0.8271408173400564,0.00825184775879249,0.06412994047478841,-0.00040413143327662493,0.0007590634160678329,8.426545917111665e-05,0.000659003093667195,0.00010006031197003914,0.016337699137703134,1.0430598721289848e-11,0.016337699137703134,0.04743730935429407,0.039101196136330466,0.04694891246184633,0.008336113217963606,-0.008740244651240231,pass
0.84,32.837,0.279321784518055,0.06454001696542726,-0.00974436514630927,0.0009680553482098172,0.009792332881484601,0.8272170158420312,0.00810038438435349,0.06399301219928122,-0.0005470047661460392,0.0007590606748805592,8.271113985051999e-05,0.000659003093667195,0.00010005757078296704,0.01633725156074897,1.0430397119956441e-11,0.01633725156074897,0.047443704729797725,0.03926060920559372,0.04681398882380117,0.00818309552420401,-0.008730100290350049,pass
0.84,32.838,0.27932178451805506,0.06454596486857746,-0.009542961565530287,0.001134853314081374,0.009610203300954133,0.8272932508188061,0.007950456329875965,0.06385701428607042,-0.0006889505825070363,0.0007590579331228074,8.117277862562181e-05,0.000659003093667196,0.000100054829025386,0.01633680389064294,1.0430225394847475e-11,0.01633680389064294,0.04745010304481171,0.03941847393631012,0.046679979683679054,0.008031629108501586,-0.008720579691008623,pass
0.84,32.839,0.279321784518055,0.06455191561757628,-0.009340033309113519,0.0013002600801041212,0.009430105963946661,0.8273695222711591,0.007802182266356958,0.063721964125263,-0.0008299514923132828,0.0007590551907947095,7.965158278718197e-05,0.000659003093667195,0.00010005208669739889,0.016336356127401884,1.0430115486392464e-11,0.016336356127401884,0.04745650429937969,0.03957467045023555,0.04654690122427923,0.00788183384914414,-0.008711785341457423,pass
0.84,32.84,0.279321784518055,0.06455786921250614,-0.009135590781192101,0.0014642613278026424,0.009252193262005525,0.8274458302001461,0.007655688734852359,0.0635878791389674,-0.0009699900735387484,0.0007590524478964421,7.814883951348658e-05,0.000659003093667195,0.00010004934379911799,0.016335908271044097,1.0430129052259119e-11,0.016335908271044097,0.047462908493565596,0.03972907091919975,0.04641476958051336,0.007733837574365846,-0.008703827647904595,pass
0.84,32.841,0.27932178451805495,0.06456382565347098,-0.008929644529869612,0.001626842833047754,0.009076627624468744,0.8275221746070991,0.0075111106298992435,0.06345477677795831,-0.0011090488755126637,0.0007590497044277153,7.666592076725931e-05,0.0006590030936671941,0.00010004660033063416,0.016335460321584425,1.0429886954861527e-11,0.016335460321584425,0.04746931562745884,0.03988153907679234,0.04628360083117892,0.007587776550666503,-0.008696825426179167,pass
0.84,32.842,0.279321784518055,0.06456978494059651,-0.008722205246271464,0.0017879904675785776,0.008903582103301867,0.8275985554936298,0.00736859168741156,0.06332267451823417,-0.0012471104223623353,0.0007590469603890573,7.520428823546481e-05,0.000659003093667195,0.0001000438562920541,0.016335012279040256,1.04298083060997e-11,0.016335012279040256,0.04747572570116719,0.040031929725520166,0.04615341099056939,0.0074437959756470246,-0.00869090639800936,pass
0.84,32.843,0.279321784518055,0.06457574707403017,-0.008513283763562574,0.001947690200485566,0.008733240953735654,0.8276749728616276,0.007228284969377213,0.06319158985750459,-0.001384157216525586,0.0007590442157804025,7.376549823367584e-05,0.000659003093667195,0.00010004111168347804,0.01633456414342802,1.0429729483349767e-11,0.01633456414342802,0.04748213871482176,0.040180088247210866,0.0460242160000625,0.007302050467610888,-0.008686207684136475,pass
0.84,32.844,0.279321784518055,0.06458171205394099,-0.00830289105595916,0.0021059280997045315,0.008565800198945326,0.8277514267132594,0.007090353335617715,0.06306154031157019,-0.0015201717423708044,0.0007590414706018231,7.235120647564894e-05,0.000659003093667195,0.00010003836650498461,0.016334115914760507,1.0429643518613943e-11,0.016334115914760507,0.04748855466857866,0.0403258501264853,0.04589603171973221,0.007162704542093364,-0.008682876284464168,pass
0.84,32.845,0.279321784518055,0.06458767988051983,-0.008091038237713375,0.002262690333488735,0.008401468163922501,0.8278279170509714,0.006954969890310013,0.06293254341062003,-0.0016551364698998011,0.0007590387248533596,7.096317258268423e-05,0.000659003093667195,0.00010003562075669576,0.016333667593057637,1.0429468794396352e-11,0.016333667593057637,0.04749497356260883,0.040469040499716134,0.045768873920126345,0.007025933062892698,-0.008681069532792499,pass
0.84,32.846000000000004,0.279321784518055,0.06459365055397936,-0.007877736562101157,0.0024179631718777694,0.008240465960273275,0.8279044438774891,0.0068223183881314245,0.06280461669543222,-0.0017890338585471455,0.0007590359785352864,6.960326417848238e-05,0.000659003093667195,0.00010003287443869063,0.016333219178332355,1.0429400705365028e-11,0.016333219178332355,0.04750139539711172,0.04060947374480181,0.045642758274386096,0.006891921652309907,-0.008680955510857052,pass
0.84,32.847,0.279321784518055,0.06459962407455382,-0.007662997420370253,0.0025717329881404373,0.008083027899672924,0.8279810071958146,0.006692593581563057,0.06267777771349291,-0.0019218463610609082,0.0007590332316475371,6.827346038139823e-05,0.000659003093667195,0.00010003012755107307,0.016332770670601602,1.0429269016424588e-11,0.016332770670601602,0.047507820172304684,0.040746953130360225,0.045517700350862375,0.006760867041944456,-0.008682713403005363,pass
0.84,32.848,0.279321784518055,0.06460560044249927,-0.0074468323406902135,0.002723986260232798,0.007929401809486435,0.8280576070092308,0.006566001487378003,0.06255204401500483,-0.0020535564274944407,0.0007590304841903515,6.697585447033601e-05,0.000659003093667195,0.0001000273800939378,0.01633232206988083,1.042921873640589e-11,0.01633232206988083,0.04751424788842809,0.04088127054657975,0.04539371560646331,0.006632977341848339,-0.00868653376934278,pass
0.84,32.849000000000004,0.279321784518055,0.06461157965809368,-0.007229252987079134,0.002874709572218272,0.0077798492193484016,0.8281342433212995,0.006442759546418891,0.06242743314882505,-0.002184146509268632,0.0007590277361636747,6.571265546070032e-05,0.000659003093667195,0.0001000246320673725,0.016331873376184376,1.0429107192807241e-11,0.016331873376184376,0.04752067854574563,0.04101220634386604,0.04527081938101629,0.0065084722018795916,-0.008692618711148223,pass
0.84,32.85,0.279321784518055,0.06461756172163656,-0.007010271158330116,0.0030238896156893507,0.007634645382805213,0.8282109161358598,0.006323096646865517,0.06230396265830179,-0.0023135990633347675,0.0007590249875676903,6.448618828719723e-05,0.000659003093667195,0.00010002188347146742,0.016331424589526973,1.0429027983566538e-11,0.016331424589526973,0.047527112144541896,0.04113952930938918,0.045149026892919934,0.0063875828351527145,-0.008701181898487481,pass
0.84,32.851,0.279321784518055,0.0646235466334493,-0.006789898786886763,0.0031715131911796753,0.00749407909339053,0.8282876254570315,0.006207252977251626,0.06218165007701731,-0.0024418965564319897,0.0007590222384023924,6.329889225031213e-05,0.000659003093667195,0.00010001913430631683,0.016330975709923992,1.042888048809342e-11,0.016330975709923992,0.04753354868512291,0.04126299681562097,0.04502835323644061,0.006270551869501938,-0.008712448425933928,pass
0.84,32.852,0.279321784518055,0.0646295343938752,-0.006568147937751958,0.0033175672095583112,0.007358452250448584,0.8283643712892141,0.006095479672104545,0.062060512924448766,-0.002569021469426433,0.0007590194886680371,6.21533173490272e-05,0.000659003093667195,0.00010001638457201174,0.01633052673739032,1.0428830311628243e-11,0.01633052673739032,0.04753998816781684,0.04138235517836327,0.044908813381041385,0.006157632989453572,-0.008726654458880004,pass
0.84,32.853,0.279321784518055,0.06463552500327929,-0.006345030807343758,0.0034620386934147464,0.007228079126631242,0.8284411536370864,0.00598803821024653,0.061940568701534346,-0.002694956301744947,0.0007590167383645195,6.105211809372058e-05,0.000659003093667195,0.00010001363426863737,0.01633007767193987,1.0428687143870929e-11,0.01633007767193987,0.047546430592974906,0.041497340264634655,0.04479042217313624,0.00604909032834025,-0.008744046630085198,pass
0.84,32.854,0.279321784518055,0.06464151846204834,-0.006120559722352775,0.0036049147784255635,0.007103285287428494,0.8285179725056057,0.0058851995244691546,0.061821834886157355,-0.002819683575890984,0.0007590139874920431,5.999804437995842e-05,0.000659003093667195,0.00010001088339628684,0.016329628513587817,1.0428561277984478e-11,0.016329628513587817,0.04755287596096848,0.04160767839211937,0.04467319434069754,0.005945197568849113,-0.008764881144740097,pass
0.84,32.855,0.279321784518055,0.06464751477059102,-0.005894747138580027,0.0037461827147273275,0.0069844061136161905,0.8285948279000103,0.005787242781695587,0.06170432892852754,-0.0029431858420634824,0.000759011236050707,5.899392900831952e-05,0.000659003093667195,0.00010000813195503966,0.016329179262347185,1.0428472308795777e-11,0.016329179262347185,0.047559324272193136,0.041713087561489226,0.04455714450112133,0.005846236710703907,-0.008789422552767389,pass
0.84,32.856,0.27932178451805506,0.06465351392933792,-0.0056676056397649355,0.00388582986825639,0.006871784881159245,0.8286717198258182,0.005694453795743288,0.06158806824649229,-0.003065445682845634,0.0007590084840404932,5.804267146625856e-05,0.000659003093667196,0.00010000537994498788,0.016328729918232948,1.042830921758086e-11,0.016328729918232948,0.04756577552706448,0.041813279059854935,0.04444228717275259,0.005752496467209546,-0.00881794215005518,pass
0.84,32.857,0.279321784518055,0.06465951593874121,-0.005439147936402988,0.004023843722081713,0.0067657703607064065,0.8287486482888261,0.005607123041068038,0.06147307022075806,-0.003186445717983148,0.0007590057314616662,5.714721765218931e-05,0.000659003093667195,0.00010000262736621766,0.01632828048125926,1.0428253491764026e-11,0.01632828048125926,0.047572229726020286,0.04190795946730006,0.04432863679038494,0.005664270258720227,-0.008850715976703376,pass
0.84,32.858,0.279321784518055,0.06466552079927525,-0.005209386864527422,0.004160211877730471,0.006666713911059972,0.8288256132951133,0.005525543245997344,0.0613593521900226,-0.0033061686092526466,0.0007590029783141495,5.6310535325417744e-05,0.000659003093667195,9.999987421880225e-05,0.016327830951438003,1.042815222729662e-11,0.016327830951438003,0.0475786868695231,0.04199683308820034,0.044216207724945035,0.005581853781322762,-0.008888022390575408,pass
0.84,32.859,0.279321784518055,0.0646715285114361,-0.0049783353845059474,0.004294922056510271,0.006574966058628926,0.8289026148510377,0.005450006558554338,0.06124693144601708,-0.003424597065419012,0.0007590002245980226,5.5535585214422484e-05,0.000659003093667195,9.999712050283912e-05,0.01632738132878512,1.0427988496074694e-11,0.01632738132878512,0.04758514695805295,0.04207960481428419,0.04410501430741952,0.00550554214376876,-0.008930139209187771,pass
0.84,32.86,0.279321784518055,0.06467753907574161,-0.0047460065798058376,0.00442796210077584,0.006490872577817831,0.8289796529632368,0.005380801296988016,0.061135825228501944,-0.003541713847239669,0.000758997470313493,5.482528790977968e-05,0.000659003093667195,9.99943662183998e-05,0.016326931613312293,1.0427898128275473e-11,0.016326931613312293,0.04759160999211583,0.04215598340721803,0.04399507085696638,0.005435626584897796,-0.008977340432137465,pass
0.85,32.82,0.2773923680169612,0.06362490231278677,-0.011119978146324025,-0.003743288099536101,0.011733120632246668,0.826871669943879,0.009701785050838784,0.06686783818448175,0.0032429358716949824,0.0007176290893388326,9.613665868340028e-05,0.0006304701130108253,8.715896696313622e-05,0.014633730172576286,9.364871024978668e-12,0.014633730172576286,0.04827354305087165,0.038475621341349464,0.05142034226388323,0.009797921709522183,-0.006554985837827201,pass
0.85,32.821,0.27739236801696127,0.06363069957083664,-0.010956839157630158,-0.003571177997595876,0.011524132792392252,0.8269470113317717,0.009529847170859237,0.06673290214353353,0.0031022025726968883,0.0007176267098505849,9.44242930426818e-05,0.0006304701130108261,8.715658747501603e-05,0.014633330663629417,9.364742704093794e-12,0.014633330663629417,0.04827974219735664,0.03865547073345472,0.051287520477010844,0.009624271463901919,-0.006522068891205031,pass
0.85,32.822,0.27739236801696127,0.06363649968785139,-0.01079217101241802,-0.003400128465958158,0.011315115056697158,0.8270223898748817,0.009357853495898941,0.06659860809590362,0.002962108408052236,0.000717624329867001,9.271168244699165e-05,0.0006304701130108261,8.715420749144585e-05,0.014632931071497993,9.364729081888874e-12,0.014632931071497993,0.048285944286486394,0.03883537910814046,0.05115534101209164,0.009450565178345933,-0.006488456770293697,pass
0.85,32.823,0.27739236801696127,0.06364230266357014,-0.010625980902738972,-0.0032301536867917293,0.011106095757991083,0.8270978055698189,0.0091858274298827,0.06646497064846661,0.002822667984896471,0.0007176219493879346,9.09990590445932e-05,0.0006304701130108261,8.715182701251798e-05,0.014632531396197496,9.364590508799463e-12,0.014632531396197496,0.04829214931798471,0.03901532282905741,0.05102381824383659,0.009276826488927293,-0.006454158504030822,pass
0.85,32.824,0.27739236801696127,0.0636481084977528,-0.010458276162682462,-0.0030612677812258513,0.010897105153356262,0.8271732584134622,0.009013793976975831,0.06633200445851081,0.0026838959607580065,0.0007176195684136299,8.928667075033189e-05,0.0006304701130108261,8.71494460383514e-05,0.014632131637747904,9.36445250894372e-12,0.014632131637747904,0.04829835729159127,0.03919527664386511,0.05089296658159895,0.009103080647726162,-0.006419184686968156,pass
0.85,32.825,0.27739236801696127,0.0636539171901798,-0.010289064267774498,-0.0028934848078663706,0.010688175608575464,0.8272487484029586,0.008841779894905083,0.06619972423179943,0.0025458070416196216,0.0007176171869441972,8.757478275693078e-05,0.0006304701130108261,8.71470645690497e-05,0.014631731796166605,9.364321423671713e-12,0.014631731796166605,0.048304568207069,0.03937521352940698,0.05076280046593169,0.008929354677662014,-0.006383547636042392,pass
0.85,32.826,0.27739236801696127,0.0636597287406522,-0.010118352834352641,-0.0027268187613105573,0.010479341803638593,0.8273242755357227,0.008669813865786512,0.06606814472056573,0.0024084159799135224,0.000717614804979618,8.586367921883245e-05,0.0006304701130108261,8.714468260470759e-05,0.014631331871469493,9.36408431416328e-12,0.014631331871469493,0.0483107820642031,0.039555104519197755,0.05063333436489779,0.008755677545005345,-0.006347261565091822,pass
0.85,32.827,0.27739236801696127,0.06366554314899193,-0.009946149618931263,-0.0025612835706763882,0.010270640962061876,0.8273998398094402,0.00849792668675027,0.06593728072145609,0.0022717375724641553,0.0007176124225203293,8.415366513115171e-05,0.0006304701130108261,8.714230014544618e-05,0.014630931863676906,9.364057027078174e-12,0.014630931863676906,0.0483169988627947,0.03973491851091328,0.0505045827701277,0.008582080351881422,-0.006310342779417267,pass
0.85,32.828,0.27739236801696127,0.06367136041504146,-0.009772462517544845,-0.0023968930981306965,0.010062113107130406,0.8274754412220636,0.008326151482949042,0.06580714707340403,0.0021357866583625734,0.0007176100395662916,8.244506842922813e-05,0.0006304701130108261,8.713991719135613e-05,0.014630531772804076,9.364109298837943e-12,0.014630531772804076,0.048323218602671095,0.03991462205129283,0.05037656019260444,0.00840859655137827,-0.006272809893015697,pass
0.85,32.829,0.27739236801696127,0.0636771805386639,-0.009597299565079983,-0.002233661137444793,0.00985380134865807,0.8275510797718144,0.008154523945938947,0.06567775865546115,0.0020005781167972414,0.0007176076561173338,8.0738242338226e-05,0.0006304701130108261,8.713753374254863e-05,0.01463013159886966,9.36395914395261e-12,0.01463013159886966,0.04832944128367691,0.04009417909539974,0.05024928115813593,0.008235262188277174,-0.006234684071479932,pass
0.85,32.83,0.27739236801696127,0.06368300351974321,-0.00942066893459901,-0.0020716014125260933,0.009645752204348757,0.8276267554571839,0.00798308260082914,0.06554913038454104,0.0018661268647978263,0.0007176052721737641,7.903356800624412e-05,0.0006304701130108261,8.713514979912205e-05,0.014629731341890181,9.363815909213204e-12,0.014629731341890181,0.04833566690567926,0.040273550736843876,0.05012276020247084,0.008062116168835384,-0.006195989304037558,pass
0.85,32.831,0.27739236801696127,0.06368882935818401,-0.009242578936620654,-0.0019107275759825523,0.009438015960427485,0.8277024682769332,0.007811869106082919,0.06542127721312001,0.001732447854935995,0.0007176028877356331,7.733145745918782e-05,0.0006304701130108261,8.713276536117039e-05,0.014629331001881421,9.363636580313219e-12,0.014629331001881421,0.04834189546856696,0.04045269490502485,0.049997011866043765,0.007889200563542108,-0.006156752708606113,pass
0.85,32.832,0.27739236801696127,0.06369465805391158,-0.009063038018435677,-0.0017510532076822401,0.009230647076979206,0.8277782182300911,0.007640928590492646,0.06529421412686748,0.0015995560729558933,0.0007176005028032545,7.563235692195865e-05,0.0006304701130108261,8.713038042880779e-05,0.014628930578862534,9.363620613996087e-12,0.014628930578862534,0.048348126972245796,0.040631566024831194,0.04987205068827973,0.007716560947414605,-0.006117004874458712,pass
0.85,32.833,0.27739236801696127,0.06370048960687219,-0.008882054763349308,-0.001592591813323761,0.009023704644047366,0.8278540053159583,0.007470310032362826,0.06516795614221348,0.0014674665353412858,0.00071759811737634,7.393675055554978e-05,0.0006304701130108261,8.712799500212387e-05,0.014628530072848584,9.363390011097063e-12,0.014628530072848584,0.04835436141664727,0.0408101146337289,0.049747891201433005,0.007544246782918376,-0.00607678024757709,pass
0.85,32.834,0.2773923680169613,0.0637063240170326,-0.008699637889943022,-0.0014353568230109307,0.008817252895630038,0.8279298295341044,0.0073000666868380665,0.06504251830384981,0.0013361942868172078,0.0007175957314554217,7.224516466853186e-05,0.000630470113010827,8.712560908122022e-05,0.01462812948385659,9.363374566606397e-12,0.01462812948385659,0.0483605988017206,0.040988286950214,0.04962454792386927,0.007372311851506598,-0.00603611756468939,pass
0.85,32.835,0.27739236801696127,0.06371216128438044,-0.008515796251323005,-0.0012793615898486624,0.008611361789614174,0.8280056908843679,0.007130256568064731,0.0649179156821794,0.0012057543977989638,0.0007175933450402866,7.055817246881e-05,0.0006304701130108261,8.712322266618989e-05,0.01462772881190224,9.363270584560782e-12,0.01462772881190224,0.048366839127437916,0.04116602438690437,0.04950203535276807,0.007200814740533541,-0.005995060342734578,pass
0.85,32.836,0.27739236801696127,0.0637180014089242,-0.008330538834333396,-0.0011246193885248424,0.008406107662847462,0.8280815893668585,0.006960942993839655,0.06479416337068164,0.0010761619617574436,0.0007175909581311136,6.887639943103017e-05,0.0006304701130108261,8.712083575713359e-05,0.01462732805700239,9.363153847118431e-12,0.01462732805700239,0.04837308239379069,0.041343263000520006,0.049380367956117104,0.007029819393270685,-0.005953657431513241,pass
0.85,32.837,0.2773923680169612,0.06372384439069305,-0.008143874758769667,-0.0009711434139187623,0.008201573971922919,0.8281575249819565,0.006792195201544119,0.06467127648322851,0.0009474320925354635,0.0007175885707281049,6.720052936628129e-05,0.0006304701130108253,8.711844835414876e-05,0.014626927219173434,9.363130817248404e-12,0.014626927219173434,0.04837932860079151,0.041519932869881114,0.04925956016396069,0.006859395730910401,-0.005911963638374937,pass
0.85,32.838,0.27739236801696127,0.06372969022973701,-0.00795581327658049,-0.0008189467797152674,0.007997852131655124,0.8282334977303112,0.006624089045330549,0.0645492701513338,0.0008195799215967858,0.0007175861828312319,6.553131129224634e-05,0.0006304701130108261,8.7116060457321e-05,0.014626526298429693,9.363084751747236e-12,0.014626526298429693,0.04838557774847609,0.0416959573918533,0.04913962635878063,0.006689620356622795,-0.005870040435026009,pass
0.85,32.839,0.27739236801696127,0.06373553892612688,-0.007766363771026487,-0.0006680425170145649,0.007795042464826725,0.8283095076128432,0.006456707785861828,0.06442815952132526,0.0006926205951983816,0.0007175837944405614,6.386956721505769e-05,0.0006304701130108261,8.71136720667501e-05,0.014626125294787956,9.362985239820302e-12,0.014626125294787956,0.04839182983689836,0.041871252483821474,0.04902058086488168,0.006520577353076885,-0.0058279567578785035,pass
0.85,32.84,0.27739236801696127,0.06374139047995446,-0.007575535755871525,-0.0005184435729656961,0.0075932552786560125,0.8283855546307447,0.006290142985462291,0.0643079597514666,0.0005665692715121351,0.0007175814055561646,6.221620094945722e-05,0.0006304701130108261,8.711128318252982e-05,0.014625724208263982,9.362808757869135e-12,0.014625724208263982,0.04839808486613431,0.04204572567972256,0.04890243793669699,0.006352359186411748,-0.005785789914899613,pass
0.85,32.841,0.27739236801696127,0.06374724489133211,-0.007383338874513148,-0.0003701628094080313,0.007392612085140538,0.8284616387854771,0.006124495522960852,0.06418868600900968,0.0004414411176775629,0.0007175790161782505,6.0572208117820295e-05,0.0006304701130108261,8.710889380475113e-05,0.014625323038873012,9.362673145247268e-12,0.014625323038873012,0.04840434283628085,0.04221927510520218,0.04878521174584059,0.006185067731078672,-0.005743626613401109,pass
0.85,32.842,0.27739236801696127,0.06375310216039329,-0.007189782899125999,-0.00022321300150521118,0.007193246984540822,0.8285377600787734,0.005959876744264844,0.06407035346717109,0.0003172513067778021,0.0007175766263068205,5.893868748588704e-05,0.0006304701130108261,8.710650393350254e-05,0.014624921786629925,9.362491778828064e-12,0.014624921786629925,0.04841060374745654,0.04239178831570581,0.04866891636674845,0.006018815431750731,-0.005701564124972929,pass
