sigma,t,split,main0_abs,rest0_abs,tilt_main_abs,tilt_rest_abs,no_tilt_surplus,tilt_norm_only_surplus,tilt_oriented_surplus,oriented_gain,norm_tax,full0_abs,full_oriented_abs,full_abs_gain,branch_mass,branch_defect,profile_min,profile_max,tilt_factor_min,tilt_factor_max
0.7,11.0,core,0.27768077323088225,0.05319167017205461,0.06847626101843247,0.012766001285704025,0.22448910305882763,0.14324684075469113,0.2801988775283378,0.05570977446951014,0.0812422623041365,0.2890236878294414,0.36024340060832777,0.07121971277888639,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.05,core,0.26453955907926274,0.05245192389760248,0.06532137477353653,0.012588461168450828,0.21208763518166027,0.1341777992396729,0.26482005225558236,0.052732417073922094,0.07790983594198736,0.28989822019508843,0.3613268798980923,0.07142865970300388,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.1,core,0.2534564339688685,0.051726710952440746,0.06266411284896185,0.012414409167191106,0.20172972301642778,0.12665120100027483,0.25197901733409644,0.05024929431766867,0.07507852201615296,0.29060422977690925,0.362200649522035,0.07159641974512576,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.15,core,0.24557121045938587,0.05101297698342562,0.06077620789871367,0.012243112266651885,0.19455823347596024,0.12153891331059469,0.24309107230151633,0.04853283882555609,0.07301932016536555,0.29110847477321466,0.36282346200167315,0.07171498722845848,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.2,core,0.24173026359213368,0.05030834586029269,0.05985810101104792,0.012074000219584878,0.19142191773184097,0.11948981650120817,0.23920591201962646,0.047783994287785486,0.0719321012306328,0.291378069047226,0.3631545121146369,0.07177644306741088,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.25,core,0.24228798714888852,0.04961118234732623,0.05999281474484896,0.01190668058714636,0.1926768048015623,0.12077730946956698,0.24076292108272654,0.04808611628116424,0.07189949533199531,0.291389025749562,0.3631640392416824,0.0717750134921204,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.3,core,0.24701227630581518,0.04892061125851871,0.061124412466003884,0.011740943335531879,0.19809166504729647,0.12522630924576073,0.24747513310684888,0.049383468059552404,0.07286535580153576,0.2911319828254245,0.3628404320154719,0.07170844919004737,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.35,core,0.255155511851155,0.048236495833167796,0.06307479690456595,0.011576755645741506,0.20691901601798718,0.1322674634676797,0.2584170364395215,0.05149802042153434,0.07465155255030746,0.29061393891858,0.36219238087854044,0.07157844195996044,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.4,core,0.2656503844011673,0.047559379594451695,0.06558944140611521,0.011414247959492368,0.2180910048067156,0.14108731544110803,0.2722661626120014,0.054175157805285784,0.07700368936560757,0.2898558749889256,0.3612459239716623,0.07139004898273665,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.45,core,0.27732770885516733,0.04689039712610369,0.06838855064097088,0.01125369256571649,0.23043731172906365,0.15079506852237629,0.2875721417436496,0.05713483001458594,0.07964224320668736,0.28888712383288023,0.36003745723531705,0.07115033340243682,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.5,core,0.2890788224109452,0.04623116007554753,0.07120571368494578,0.011095476241657623,0.24284766233539765,0.16054647240879424,0.302957891729401,0.06011022939400337,0.0823011899266034,0.28773806912234023,0.3586046727653236,0.07086660364298336,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.55,core,0.29994463638607904,0.04558362531325599,0.07380957054159663,0.010940068611717212,0.25436101107282305,0.1696113719195092,0.3172305119148656,0.06286950084204257,0.08474963915331385,0.28643306474503827,0.35697777287461907,0.0705447081295808,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.6,core,0.3091497056077351,0.044949952575608194,0.07601248077273365,0.010787987982595629,0.2641997530321269,0.17739928427679763,0.32942420990516214,0.06522445687303524,0.08680046875532928,0.28498530568260705,0.3551731085490078,0.07018780286640075,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.65,core,0.3161058916320784,0.04433235909425843,0.07767183000028266,0.010639766455442809,0.27177353253782,0.18346193608209455,0.338805458832891,0.06703192629507099,0.08831159645572546,0.2833948005537207,0.3531906689140043,0.06979586836028362,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.7,core,0.32040306930194623,0.04373297864682689,0.0786880862271833,0.010495916099350926,0.2766700906551193,0.1874860883285851,0.34486193794934983,0.0681918472942305,0.08918400232653423,0.2816497500274873,0.35101579785719644,0.06936604782970912,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.75,core,0.32179621720893076,0.043153732113765754,0.07900186435207081,0.010356897886514671,0.278642485095165,0.18928372285657952,0.34728684869076215,0.06864436359559717,0.08935876223858548,0.27973075689403104,0.34862442359729445,0.06889366670326341,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.8,core,0.3201929538271043,0.04259621595497279,0.07859101242956004,0.010223094928259607,0.27759673787213146,0.18878263051431182,0.3459636750904152,0.06836693721828374,0.08881410735781965,0.27761661997747256,0.34599025126983923,0.06837363129236668,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.85,core,0.31564289864703726,0.04206161400292743,0.07746808259343428,0.010094791307090853,0.2735812846441098,0.18601841074358466,0.3409531249223235,0.06737184027821369,0.08756287390052514,0.2752901601358567,0.3430919919678481,0.0678018318319914,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.9,core,0.3083290908714166,0.04155063661464737,0.07567826072932188,0.009972157474827048,0.2667784542567692,0.1811280360526203,0.3324825536274617,0.06570409937069249,0.08565041820414893,0.27274263820686445,0.3399188409537714,0.06717620274690694,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,11.95,core,0.2985612461911156,0.04106348958379254,0.07329770698101158,0.009855242793044817,0.2574977566073231,0.1743448068332667,0.32093760086335954,0.06343984425603644,0.0831529497740564,0.2699757815248367,0.3364729854518874,0.06649720392705072,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.0,core,0.28677033305939414,0.04059987338496589,0.07043217406176554,0.009743975353034106,0.24617045967442824,0.1659943102596286,0.30685538744012114,0.0606849277656929,0.08017614941479964,0.26700109099978236,0.3327687365091528,0.06576764550937042,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.05,core,0.2735034058126545,0.04015901144173891,0.06721562514511331,0.009638168761151039,0.23334439437091556,0.1564906004646512,0.2909179332219595,0.057573538851043965,0.07685379390626434,0.26383678253278264,0.3288287259940082,0.06499194346122555,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.1,core,0.25941644851698004,0.03973970433708742,0.06380827387030635,0.00953753514999076,0.2196767441798926,0.1463309351595955,0.27394297544073826,0.05426623126084565,0.07334580902029711,0.26050326719895106,0.3246782931618136,0.06417502596286256,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.15,core,0.24526075896368668,0.03934040537581628,0.06039292770024447,0.009441703313642526,0.2059203535878704,0.13608572257398338,0.2568666017093473,0.050946248121476884,0.069834631013887,0.25701837705563635,0.32033955992442714,0.06332118286879079,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.2,core,0.23185506082130203,0.03895931179172757,0.05716773834857453,0.0093502405972776,0.19289574902957446,0.1263777700837223,0.24070799265783613,0.04781224362826167,0.06651797894585214,0.25339353832309375,0.31582668652112067,0.06243314819802692,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.25,core,0.22003236087658812,0.03859446524852843,0.05433279857281963,0.009262677016845678,0.18143789562805968,0.11784242003839437,0.2265027337651495,0.045064838137089835,0.0635954755896653,0.24963179207301484,0.3111434237017241,0.06151163162870926,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.3,core,0.2105518693960477,0.038243855136023165,0.05206852199505876,0.009178530049290265,0.17230801426002454,0.11106096221567552,0.2151929594142462,0.04288494515422167,0.06124705204434902,0.2457280483403254,0.3062834383170925,0.06055538997676707,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.35,core,0.2039791653046422,0.03790551847880347,0.05050698655657852,0.009097328609469426,0.16607364682583872,0.10646933165979078,0.20747871268830664,0.04140506586246792,0.05960431516604795,0.24167137268199979,0.30123316036205794,0.059561787680058154,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.4,core,0.2005643319375384,0.03757763097557292,0.0497036253637258,0.009018634898202581,0.16298670096196546,0.10426444070003708,0.20366766193287306,0.04068096097090759,0.05872226026192838,0.23744860233646248,0.2959762768659023,0.0585276745294398,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.45,core,0.20017125432014035,0.03725858466841046,0.049621662383787936,0.008942063041347644,0.1629126696517299,0.10434894422659433,0.20358877790924818,0.04067610825751827,0.05856372542513558,0.23304829975786273,0.2904986396838146,0.05745033992595189,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.5,core,0.20230071308815223,0.036947048889719926,0.050138647951451426,0.008867293715438658,0.1653536641984323,0.10634772253154223,0.2066219381874357,0.0412682739890034,0.059005941666890084,0.22846403439844679,0.28479233442849705,0.056328300030050266,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.55,core,0.20620060348924582,0.036642012345820346,0.051072947336924954,0.008794084246102585,0.16955859114342547,0.10969155956039794,0.21183460470664975,0.042276013563224274,0.05986703158302754,0.22369622063112554,0.2788579531877635,0.05516173255663798,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.6,core,0.21101104467802248,0.03634280538469918,0.052217938374479564,0.008722273950721905,0.1746682392933233,0.11372802696812184,0.21816109145783077,0.04349285216450746,0.06094021232520147,0.21875214932562784,0.2727046231200596,0.05395247379443177,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.65,core,0.21588956121718492,0.03604910259998488,0.05337140785876961,0.00865178476189586,0.17984045861720005,0.11781726599653458,0.22455711662051286,0.044716658003312815,0.06202319262066547,0.21364431924717256,0.26634792532974866,0.0527036060825761,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.7,core,0.22009115682508992,0.03576090690508341,0.05435445515941242,0.008582617403899354,0.18433024992000652,0.12139317735669475,0.23009878452581883,0.04576853460581232,0.06293707256331177,0.20838758714756142,0.2598063507076098,0.0514187635600484,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.75,core,0.22300624353526763,0.03547851705039993,0.05502058868179155,0.008514843595689412,0.1875277264848677,0.12399229420738675,0.23402964629744233,0.04650191981257462,0.06353543227748096,0.20299591916479076,0.2530972661733977,0.05010134700860691,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.8,core,0.22417070819155505,0.03520248124389711,0.055258282935606494,0.008448594918963645,0.18896822694765794,0.1252613490930878,0.23577338095862055,0.04680515401096261,0.06370687785457013,0.19747958571045868,0.24623343750653517,0.0487538517960765,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.85,core,0.22326148469306734,0.0349335400675468,0.05499008230398193,0.008384049117523835,0.18832794462552055,0.12495381320401477,0.23492854356761367,0.04660059894209312,0.06337413142150577,0.19184349005130272,0.2392209648339758,0.047377474782673096,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.9,core,0.2200862488147406,0.034672562256165364,0.05417026736694329,0.008321414683935175,0.18541368655857524,0.12292200450769677,0.23125600690042977,0.04584232034185454,0.06249168205087846,0.186087001023401,0.23205908855069257,0.045972087527291566,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,12.95,core,0.21457171804484854,0.03442047711503219,0.05278215261292908,0.008260914639839748,0.18015124092981635,0.11910817367704753,0.22466464291184113,0.044513401982024775,0.061043067252768826,0.18020525950296695,0.22474182505621682,0.04453656555324986,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.0,core,0.20675254089256312,0.034178207390300024,0.05083550424983925,0.008202770425297561,0.1725743335022631,0.11353605882712628,0.2151977125670746,0.042623379064811506,0.05903827467513681,0.17419155420335034,0.21726092727641627,0.043069373073065936,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.05,core,0.19676157574254094,0.033946606263343754,0.04836428853259536,0.008147186778226062,0.16281496947919719,0.10630349416837576,0.20302097032323738,0.04020600084404019,0.05651147531082142,0.16804011274554864,0.20960935576934994,0.0415692430238013,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.1,core,0.18482198480712672,0.033726401812814735,0.0454248725429589,0.008094338406418003,0.15109558299431197,0.09757637204493508,0.18841302718428282,0.03731744418997085,0.0535192109493769,0.16174858743168938,0.2017843649300951,0.04003577749840573,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.15,core,0.17124166255159842,0.03351815178137948,0.04209482189293643,0.008044359132970535,0.13772351077021894,0.08758432974431198,0.17175863393138113,0.034035123161162195,0.05013918102590696,0.15531963679346125,0.19378946137817718,0.03846982458471593,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.2,core,0.15641090762857876,0.033322210816347245,0.03847252915790275,0.007997334035672831,0.12308869681223152,0.07661883361865593,0.15354602772976997,0.030457330917538453,0.046469863193575586,0.14876126946790066,0.1856348226852628,0.03687355321736213,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.25,core,0.14080482285988327,0.0331387115587782,0.03467802284412325,0.007953294910175884,0.10766611130110507,0.06503479354680593,0.13437018197948025,0.026704070678375186,0.04263131775429914,0.14208595081336395,0.1773361802256284,0.03525022941226444,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.3,core,0.12499238524221283,0.03296756008339445,0.03085533545726706,0.0079122191774113,0.09202482515881838,0.05325727052414002,0.11494429529098554,0.022919470132167163,0.03876755463467836,0.13530879094396933,0.16891256564415683,0.033603774700187494,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.35,core,0.10965321642078273,0.03280844530232422,0.027176348697598197,0.007874032142291956,0.0768447711184585,0.04179439027856835,0.09612049768370867,0.019275726565250173,0.03505038083989015,0.12844536235921977,0.16038360526294373,0.03193824290372396,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.4,core,0.0955965476817191,0.03266086110490296,0.02384389319010185,0.007838612308932867,0.06293568657681614,0.031253181077781425,0.07891207188150914,0.015976385304693003,0.031682505499034716,0.12150978727823955,0.1517671600905749,0.030257372812335342,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.45,core,0.08375413737904137,0.032524139275844376,0.021085646719962808,0.007805799282462417,0.051229998103197,0.022338552100771774,0.06448039339721026,0.013250395294013263,0.028891446002425224,0.11451367353990473,0.1430780317239636,0.028564358184058877,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.5,core,0.07507023675269578,0.032397490666793184,0.019119757493967434,0.007775403651354417,0.042672746085902595,0.015777584940580743,0.05399011272588662,0.011317366639984026,0.026895161145321853,0.10746628561559433,0.13432821412286183,0.0268619285072675,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.55,core,0.07018997488762835,0.03228005172608922,0.018075364220458905,0.007747218155387913,0.03790992316153913,0.012087340785692312,0.04821658593636502,0.010306662774825892,0.025822582375846816,0.10037607197134822,0.12552884048795515,0.02515276851660693,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.6,core,0.06903659303980915,0.03217093333314822,0.017903127010330616,0.007721029406336537,0.036865659706660926,0.011241503289993772,0.0470326772039671,0.010167017497306176,0.025624156416667154,0.0932534149316519,0.11669365683348865,0.023440241901836745,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.65,core,0.07069983282066945,0.032069268931608635,0.01836970432135222,0.007696629439972481,0.03863056388906082,0.012564230127736116,0.04929350002915891,0.01066293614009809,0.026066333761324702,0.08611431370529742,0.10784365990570699,0.021729346200409574,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.7,core,0.07383652450305501,0.031974259186942584,0.019156878555626738,0.007673826433557696,0.04186226531611243,0.015031560326927998,0.05333801759872933,0.011475752282616901,0.026830704989184433,0.07898473035145576,0.09901255832784049,0.020027827976384735,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.75,core,0.0771679631149838,0.031885210775238856,0.019967971959641072,0.007652454014453519,0.04528275233974495,0.01766232636565036,0.057592183144374684,0.012309430804629734,0.02762042597409459,0.07190557033116478,0.09025300755110457,0.018347437219939797,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.8,core,0.07971186441768664,0.031801567399822074,0.02057483208905956,0.007632378703085574,0.04791029701786457,0.019703086225719434,0.060846785943730476,0.012936488925865908,0.028207210792145134,0.06493875391172786,0.08164414545283386,0.016705391541105993,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.85,core,0.08079349615181147,0.0317229316899583,0.020819496556149335,0.007613505167328029,0.04907056446185317,0.020637562738375807,0.062269911042969375,0.013199346581116204,0.028433001723477364,0.05817554507476648,0.07330177065175476,0.015126225576988284,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
0.7,13.9,core,0.07998431167059983,0.031649077222724545,0.020601075563866086,0.007595779106221018,0.04833523444787528,0.02013837977778818,0.061332489061290255,0.012997254613414971,0.028196854670087104,0.05174908973630525,0.06539332327443709,0.013644233538131836,0.462386191330629,-0.5376138086693709,0.23998512530400262,0.2492214534215833,1.2399851253040026,1.2492214534215833
