sigma,t,full_abs,total_mass,full_efficiency,depth_main_abs,depth_rest_abs,depth_surplus,depth_coverage,core_main_abs,core_rest_abs,core_surplus,core_coverage,center_main_abs,center_rest_abs,center_surplus,center_coverage,layer_sum_abs,layer_efficiency,tilt_factor_min,tilt_factor_max
0.72,13.812000000000001,0.08084957170329549,7.531115556708288,0.010735404482179177,0.08029652477451148,0.0006756017610292853,0.0796209230134822,0.0084138356289579,0.10004267190043262,0.03488829361538528,0.06515437828504733,0.3487341246753967,0.09384981041006124,0.020306057109701375,0.07354375330035987,0.2163675879682379,0.15005826376768389,0.5387878659482865,1.2683845309871202,1.2788757298192621
0.72,13.813,0.08068867754998106,7.531115556708288,0.01071404056177417,0.08013783805231307,0.0006742305923726033,0.07946360745994047,0.008413386344818452,0.10006465653205496,0.034886525823533715,0.06517813070852124,0.3486398398055569,0.09385013139113324,0.020304589488725627,0.07354554190240761,0.2163512100383054,0.1497548652132011,0.5388050494059557,1.2683845309871202,1.2788757298192621
0.72,13.814,0.08052791958638694,7.531115556708288,0.010692694724974345,0.07997928649037953,0.0006728605282715421,0.07930642596210798,0.00841293487098661,0.10008593793870808,0.03488476028077853,0.06520117765792954,0.34854806778292585,0.09384905105511146,0.020303122062680232,0.07354592899243123,0.21633806452403578,0.14945171699385382,0.5388223113535634,1.2683845309871202,1.2788757298192621
0.72,13.815000000000001,0.0803672990391835,7.531115556708288,0.010671367134660005,0.0798208712775104,0.0006714915785100954,0.07914937969900031,0.008412481193991786,0.10010651165501402,0.03488299698489834,0.06522351467011568,0.3484588205921284,0.09384655681486728,0.02030165483152872,0.07354490198333856,0.21632817996272516,0.149148821368991,0.5388396522447638,1.2683845309871202,1.2788757298192621
0.72,13.816,0.08020681714340358,7.531115556708288,0.010650057954821835,0.07966259361094136,0.0006701237529439419,0.07899246985799742,0.00841202530031489,0.10012637325586787,0.034881235933706164,0.06524513732216171,0.3483721101589182,0.09384263626765019,0.020300187795243566,0.07354244847240662,0.21632158475754085,0.1488461806131784,0.5388570725361448,1.2683845309871202,1.2788757298192621
0.72,13.817,0.0800464751425094,7.531115556708288,0.010628767350569805,0.07950445469641089,0.0006687570614995334,0.07883569763491136,0.008411567176370099,0.10014551835625189,0.0348794771250427,0.06526604123120919,0.3482879483529603,0.09383727719440302,0.02029872095379171,0.07353855624061131,0.21631830718765188,0.14854379701631779,0.5388745726872469,1.2683845309871202,1.2788757298192621
0.72,13.818000000000001,0.07988627428844376,7.531115556708288,0.010607495488139952,0.07934645574821236,0.0006673915141763657,0.07867906423403599,0.008411106808528138,0.10016394261105312,0.03487772055677172,0.06528622205428139,0.3482063469906081,0.0938304675590903,0.020297254307142427,0.07353321325194788,0.2163183754185186,0.1482416728837573,0.5388921531605086,1.2683845309871202,1.2788757298192621
0.72,13.819,0.07972621584168173,7.531115556708288,0.010586242534901242,0.07918859798924766,0.0006660271210461871,0.07852257086820147,0.008410644183100972,0.10018164171488336,0.03487596622678695,0.0653056754880964,0.3481273178377715,0.09382219550799996,0.020295787855264872,0.07352640765273509,0.21632181751208654,0.14793981053640123,0.5389098144212152,1.2683845309871202,1.2788757298192621
0.72,13.82,0.07956630107127353,7.531115556708288,0.010565008659361283,0.07903088265106913,0.0006646638922545566,0.07836621875881457,0.008410179286357306,0.10019861140188699,0.03487421413301467,0.06532439726887232,0.34805087261277057,0.09381244936904098,0.020294321598129977,0.073518127770911,0.2163286614369894,0.14763821231080576,0.5389275569374393,1.2683845309871202,1.2788757298192621
0.72,13.821000000000002,0.07940653125492535,7.531115556708288,0.010543794031177034,0.07887331097396338,0.0006633018380207424,0.07821000913594264,0.008409712104512803,0.10021484744557654,0.03487246427339647,0.06534238317218008,0.3479770229888798,0.09380121765106857,0.02029285553570043,0.07350836211536814,0.2163389350785177,0.1473368805593176,0.5389453811800801,1.2683845309871202,1.2788757298192621
0.72,13.822000000000001,0.07924690767902284,7.531115556708288,0.010522598821157938,0.07871588420697474,0.0006619409686385712,0.07805394323833617,0.00840924262373869,0.10023034565863316,0.034870716645918606,0.06535962901271455,0.34790578059744603,0.09378848904315933,0.02029138966795123,0.0734970993752081,0.21635266624898492,0.14703581765016205,0.5389632876226979,1.2683845309871202,1.2788757298192621
0.72,13.823,0.07908743163870964,7.531115556708288,0.010501423201276346,0.07855860360798436,0.000660581294476864,0.0778980223135075,0.008408770830159274,0.10024510189273965,0.03486897124858083,0.06537613064415881,0.3478371570302753,0.09377425241392348,0.0202899239948473,0.07348432841907618,0.2163698826975098,0.14673502596756843,0.5389812767415848,1.2683845309871202,1.2788757298192621
0.72,13.824,0.07892810443793045,7.531115556708288,0.010480267344673234,0.07840147044375488,0.0006592228259802339,0.07774224761777465,0.008408296709857752,0.10025911203839613,0.03486722807942015,0.06539188395897598,0.34777116384261497,0.09375849681079017,0.020288458516361185,0.07347003829442898,0.2163906121202478,0.1464345079118808,0.5389993490156476,1.2683845309871202,1.2788757298192621
0.72,13.825000000000001,0.07876892738948793,7.531115556708288,0.010459131425665758,0.07824448598998865,0.0006578655736691215,0.07758662041631953,0.008407820248870894,0.10027237202473807,0.03486548713649492,0.06540688488824314,0.34770781255571875,0.09374121145929366,0.02028699323245701,0.07345421822683665,0.21641488217022317,0.1461342658996654,0.5390175049263944,1.2683845309871202,1.2788757298192621
0.72,13.826,0.07860990181510322,7.531115556708288,0.010438015619755296,0.07808765153138757,0.0006565095481411357,0.07743114198324644,0.008407341433200224,0.10028487781936478,0.03486374841789678,0.06542112940146799,0.3476471146596408,0.09372238576237658,0.020285528143109105,0.07343685761926748,0.2164427204674555,0.14583430236383849,0.5390357449578719,1.2683845309871202,1.2788757298192621
0.72,13.827,0.07845102904546666,7.531115556708288,0.010416920103634177,0.07793096836170642,0.0006551547600712376,0.07727581360163518,0.008406860248809206,0.10029662542815286,0.03486201192173973,0.06543461350641314,0.34758908161584173,0.09370200929965758,0.020284063248280387,0.07341794605137719,0.21647415460870498,0.1455346197537696,0.5390540695966235,1.2683845309871202,1.2788757298192621
0.72,13.828000000000001,0.07829231042029525,7.531115556708288,0.010395845055193307,0.07777443778381081,0.0006538012202120928,0.07712063656359872,0.00840637668162206,0.10030761089508937,0.034860277646171806,0.06544733324891756,0.347533724859939,0.09368007182673506,0.02028259854794414,0.07339747327879093,0.21650921217756533,0.1452352205354022,0.5390724793316295,1.2683845309871202,1.2788757298192621
0.72,13.829,0.07813374728839198,7.531115556708288,0.01037479065353006,0.07761806110973708,0.0006524489393953344,0.07696561217034174,0.008405890717534113,0.10031783030208306,0.03485854558935927,0.0654592847127238,0.3474810558042486,0.0936565632744579,0.02028113404206502,0.07337542923239287,0.2165479207541679,0.1449361071913695,0.5390909746542758,1.2683845309871202,1.2788757298192621
0.72,13.83,0.07797534100769642,7.531115556708288,0.01035375707895498,0.07746183966074485,0.0006510979285313457,0.0768107417322135,0.008405402342403973,0.10032727976880439,0.034856815749512646,0.06547046401929174,0.34743108584063265,0.09363147374822182,0.020279669730619555,0.07335180401760227,0.21659030792522038,0.1446372822211119,0.5391095560582566,1.2683845309871202,1.2788757298192621
0.72,13.831000000000001,0.0778170929453501,7.531115556708288,0.010332744513000477,0.07730577476738175,0.0006497481986101897,0.07665602656877156,0.008404911542059123,0.10033595545249484,0.03485508812485124,0.0654808673276436,0.3473838263428285,0.09360479352724409,0.020278205613567142,0.07332658791367694,0.21663640129354145,0.14433874814099357,0.53912822403958,1.2683845309871202,1.2788757298192621
0.72,13.832,0.07765900447774463,7.531115556708288,0.010311753138427204,0.0771498677695345,0.0006483997607027113,0.07650146800883179,0.008404418302305323,0.10034385354780309,0.034853362713635316,0.06549049083416777,0.3473392886693496,0.09357651306385245,0.020276741690881707,0.07329977137297075,0.21668622848818656,0.14404050748441766,0.5391469790964587,1.2683845309871202,1.2788757298192621
0.72,13.833,0.07750107699058799,7.531115556708288,0.010290783139232866,0.07699412001649501,0.0006470526259602709,0.07634706739053475,0.008403922608916734,0.10035097028660939,0.03485163951415056,0.06549933077245883,0.3472974841659412,0.09354662298277543,0.020275277962532173,0.07327134502024325,0.21673981717400342,0.1437425628019532,0.5391658217292818,1.2683845309871202,1.2788757298192621
0.72,13.834000000000001,0.07734331187895721,7.531115556708288,0.010269834700659213,0.0768385328670142,0.000645706805616099,0.0761928260613981,0.008403424447648359,0.10035730193785475,0.03484991852470778,0.06550738341314696,0.34725842416816105,0.09351511408042307,0.02027381442848724,0.07324129965193582,0.21679719506145012,0.1434449166614469,0.5391847524405474,1.2683845309871202,1.2788757298192621
0.72,13.835,0.07718571054735501,7.531115556708288,0.010248908009199564,0.07668310768935989,0.0006443623109854292,0.07603874537837446,0.008402923804232276,0.10036284480736177,0.03484819974364668,0.06551464506371509,0.3472221200040208,0.0934819773241694,0.02027235108871452,0.07320962623545488,0.21685838991633294,0.1431475716481424,0.5392037717347937,1.2683845309871202,1.2788757298192621
0.72,13.836,0.07702827440977707,7.531115556708288,0.010228003252607733,0.07652784586138477,0.0006430191534659888,0.07588482670791878,0.008402420664377413,0.10036759523767534,0.03484648316933276,0.06552111206834257,0.34718858299648003,0.09344720385165788,0.020270887943182315,0.07317631590847556,0.21692342956950533,0.1428505303648097,0.5392228801185639,1.2683845309871202,1.2788757298192621
0.72,13.837000000000002,0.07687100488975633,7.531115556708288,0.010207120619903916,0.07637274877057264,0.0006416773445393636,0.07573107142603328,0.00840191501378316,0.10037154960788447,0.03484476880016595,0.06552678080771851,0.34715782446611543,0.09341078497007073,0.020269424991860872,0.07314135997820986,0.216992341926634,0.14255379543185226,0.5392420781002949,1.2683845309871202,1.2788757298192621
0.72,13.838000000000001,0.07671390342043923,7.531115556708288,0.010186260301384814,0.07621781781411421,0.0006403368957712139,0.075577480918343,0.00840140683813483,0.10037470433345902,0.034843056634568804,0.06553164769889022,0.3471298557335245,0.09337271215544661,0.020267962234719394,0.07310474992072721,0.21706515497779855,0.14225736948744466,0.5392613661903107,1.2683845309871202,1.2788757298192621
0.72,13.839,0.07655697144462487,7.531115556708288,0.01016542248862883,0.07606305439894942,0.0006389978188111072,0.07542405658013832,0.008400896123097747,0.10037705586607315,0.03484134667099342,0.06553570919507973,0.3471046881219555,0.09333297705194667,0.02026649967172551,0.07306647738022115,0.2171418968072315,0.14196125518763503,0.5392807449006908,1.2683845309871202,1.2788757298192621
0.72,13.84,0.07640021041484309,7.531115556708288,0.010144607374506441,0.07590845994184409,0.0006376601253944944,0.07527079981644959,0.008400382854335689,0.10037860069344862,0.0348396389079152,0.06553896178553342,0.34708233295972885,0.09329157147117907,0.02026503730284587,0.0730265341683332,0.21722259560293103,0.141665455206485,0.5393002147452651,1.2683845309871202,1.2788757298192621
0.72,13.841000000000001,0.07624362179340136,7.531115556708288,0.010123815153186421,0.07575403586944018,0.0006363238273422851,0.0751177120420979,0.008399867017500826,0.10037933533918293,0.03483793334384931,0.06554140199533362,0.34706280158293074,0.09324848739148635,0.020263575128055503,0.07298491226343085,0.21730727966645366,0.14136997223618566,0.5393197762394815,1.2683845309871202,1.2788757298192621
0.72,13.842,0.07608720705245489,7.531115556708288,0.010103046020145149,0.07559978361832491,0.0006349889365625171,0.0749647946817624,0.00839934859824916,0.1003792563625855,0.034836229977325835,0.06554302638525966,0.34704610533766006,0.09320371695725048,0.0202621131473194,0.07294160380993107,0.21739597742237013,0.1410748089871807,0.5393394299004073,1.2683845309871202,1.2788757298192621
0.72,13.843,0.07593096767405305,7.531115556708288,0.010082300172172777,0.07544570463508037,0.0006336554650497693,0.07481204917003059,0.00839882758222839,0.1003783603585079,0.03483452880690746,0.06554383155160044,0.3470322555827138,0.0931572524781956,0.020260651360604405,0.07289660111759119,0.21748871742805656,0.14077996818828659,0.5393591762465734,1.2683845309871202,1.2788757298192621
0.72,13.844000000000001,0.07577490515021097,7.531115556708288,0.010061577807382734,0.07529180037635465,0.0006323234248866116,0.07465947695146803,0.008398303955090341,0.10037664395719123,0.03483282983118808,0.06554381412600316,0.3470212636920162,0.09310908642871008,0.0202591897678823,0.07284989666082778,0.21758552838335446,0.14048545258682474,0.5393790157979491,1.2683845309871202,1.2788757298192621
0.72,13.845,0.0756190209829713,7.531115556708288,0.010040879125219927,0.07513807230892534,0.0006309928282441478,0.0745070794806812,0.008397777702492306,0.10037410382409674,0.03483113304878742,0.06554297077530932,0.3470131410570615,0.09305921144715369,0.02025772836912209,0.07280148307803161,0.21768643914015987,0.14019126494874393,0.539398949075884,1.2683845309871202,1.2788757298192621
0.72,13.846,0.07546331668445276,7.531115556708288,0.010020204326467191,0.07498452190974934,0.0006296636873823204,0.07435485822236702,0.008397248810096803,0.10037073665974376,0.0348294384583496,0.06554129820139416,0.3470078990893651,0.0930076203351717,0.020256267164291988,0.0727513531708797,0.21779147871211466,0.13989740805874207,0.5394189766029559,1.2683845309871202,1.2788757298192621
0.72,13.847000000000001,0.0753077937769199,7.531115556708288,0.009999553613254547,0.07483115066603345,0.0006283360146505691,0.07420281465138288,0.00839671726357372,0.1003665391995503,0.03482774605855061,0.0655387931409997,0.34700554922298904,0.09295430605702225,0.020254806153360012,0.07269949990366223,0.21790067628426837,0.13960388472039012,0.5394390989029596,1.2683845309871202,1.2788757298192621
0.72,13.848,0.07515245379284824,7.531115556708288,0.009978927189067855,0.07467796007529987,0.0006270098224896422,0.07405095025281022,0.008396183048618505,0.10036150821367623,0.034826055848094783,0.06553545236558145,0.3470061029169453,0.09289926173890367,0.02025334533629449,0.07264591640260917,0.21801406122275935,0.139310697756273,0.5394593165007977,1.2683845309871202,1.2788757298192621
0.72,13.849,0.07499729827497362,7.531115556708288,0.009958325258755365,0.07452495164543911,0.0006256851234300448,0.07389926652200907,0.008395646150926908,0.10035564050686333,0.03482436782571062,0.0655312726811527,0.3470095716575989,0.0928424806682863,0.020251884713066215,0.07259059595522009,0.21813166308452567,0.13901785000809513,0.539479629922391,1.2683845309871202,1.2788757298192621
0.72,13.850000000000001,0.07484232877635867,7.531115556708288,0.009937748028536543,0.07437212689477501,0.0006243619300949916,0.07374776496468002,0.008395106556228606,0.1003489329182749,0.03482268199015788,0.06552625092811702,0.3470159669611813,0.09278395629323842,0.0202504242836423,0.07253353200959611,0.2182535116269669,0.1387253443368186,0.5395000396945855,1.2683845309871202,1.2788757298192621
0.72,13.851,0.07468754686046403,7.531115556708288,0.009917195706011524,0.07421948735213887,0.0006230402551994325,0.07359644709693944,0.00839456425026732,0.10034138232134578,0.03482099834022507,0.0655203839811207,0.34702530037616935,0.09272368222178526,0.020248964047994842,0.07247471817379042,0.21837963681771672,0.1384331836227996,0.5395205463450974,1.2683845309871202,1.2788757298192621
0.72,13.852,0.07453295410119354,7.531115556708288,0.009896668500167127,0.07406703455691417,0.0006217201115513031,0.07344531444536287,0.008394019218814067,0.10033298562361644,0.03481931687471944,0.065513668748897,0.3470375834856413,0.09266165222123435,0.020247504006087453,0.0724141482151469,0.2185100688442887,0.13814137076589503,0.539541150402386,1.2683845309871202,1.2788757298192621
0.72,13.853000000000002,0.07437855208296625,7.531115556708288,0.0098761666213864,0.07391477005911215,0.0006204015120526043,0.07329436854705955,0.008393471447674777,0.10032373976659403,0.03481763759249149,0.06550610217410255,0.34705282790988146,0.09259786021754149,0.02024604415789337,0.07235181605964812,0.2186448381240025,0.13784990868560518,0.5395618523955769,1.2683845309871202,1.2788757298192621
0.72,13.854000000000001,0.07422434240078218,7.531115556708288,0.009855690281457356,0.07376269541943577,0.0006190844696988832,0.07314361094973688,0.008392920922677675,0.10031364172558542,0.034815960492406414,0.065497681233179,0.34707104530855104,0.09253230029466694,0.020244584503380555,0.07228771579128639,0.21878397531361643,0.13755880032120382,0.5395826528543879,1.2683845309871202,1.2788757298192621
0.72,13.855,0.07407032666027184,7.531115556708288,0.009835239693579556,0.07361081220933355,0.0006177689975813804,0.07299304321175216,0.008392367629697882,0.10030268850954814,0.03481428557335941,0.06548840293618874,0.34709224738323263,0.09246496669392106,0.020243125042513927,0.07222184165140713,0.21892751131921162,0.13726804863185543,0.539603552308986,1.2683845309871202,1.2788757298192621
0.72,13.856,0.07391650647776403,7.531115556708288,0.0098148150723731,0.07345912201106626,0.0006164551088867564,0.0728426669021795,0.00839181155464791,0.100290877160943,0.03481261283428338,0.06547826432665962,0.3471164458798921,0.09239585381335073,0.020241665775267058,0.07215418803808368,0.2190754773061282,0.1369776565967488,0.5396245512899106,1.2683845309871202,1.2788757298192621
0.72,13.857000000000001,0.07376288348035939,7.531115556708288,0.009794416633888406,0.0733076264177824,0.0006151428168975828,0.07269248360088483,0.008391252683477502,0.10027820475558478,0.03481094227412557,0.06546726248145922,0.3471436525910367,0.09232495620711229,0.020240206701608334,0.07208474950550395,0.21922790470870673,0.13668762721523808,0.5396456503280074,1.2683845309871202,1.2788757298192621
0.72,13.858,0.07360945930597332,7.531115556708288,0.009774044595611896,0.07315632703356335,0.0006138321349937511,0.0725424948985696,0.008390691002189482,0.10026466840248588,0.03480927389187216,0.06545539451061372,0.34717387935837557,0.09225226858483246,0.020238747821505507,0.07201352076332695,0.2193848252403089,0.13639796350695416,0.5396668499542545,1.2683845309871202,1.2788757298192621
0.72,13.859,0.07345623560341902,7.531115556708288,0.009753699176477035,0.07300522547350577,0.0006125230766533947,0.07239270239685237,0.008390126496844869,0.10025026524371644,0.03480760768652615,0.06544265755719028,0.34720713807495734,0.09217778581101908,0.020237289134926388,0.0719404966760927,0.21954627090323522,0.13610866851194667,0.5396881506997591,1.2683845309871202,1.2788757298192621
0.72,13.860000000000001,0.07330321403244952,7.531115556708288,0.009733380596869902,0.07285432336376663,0.0006112156554515316,0.0722431077083151,0.008389559153541101,0.1002349924542507,0.03480594365712967,0.06542904879712103,0.34724344068779983,0.09210150290443359,0.02023583064184183,0.07186567226259176,0.21971227399881785,0.13581974529080984,0.539709553095514,1.2683845309871202,1.2788757298192621
0.72,13.861,0.07315039626383914,7.531115556708288,0.009713089078640009,0.07270362234164511,0.0006099098850633649,0.07209371245658175,0.008388988958449799,0.10021884724182517,0.034804281802742774,0.06541456543908239,0.3472827992000452,0.09202341503750036,0.02023437234221828,0.07178904269528208,0.21988286713737576,0.13553119692481364,0.5397310576724232,1.2683845309871202,1.2788757298192621
0.72,13.862,0.07299778397943395,7.531115556708288,0.009692824845107003,0.07255312405563437,0.0006086057792634669,0.0719445182763709,0.008388415897801763,0.10020182684679495,0.034802622122460034,0.06539920472433491,0.34732522567350005,0.0919435175357123,0.02023291423602896,0.07171060329968333,0.2200580832484485,0.1352430265160333,0.539752664961102,1.2683845309871202,1.2788757298192621
0.72,13.863000000000001,0.07284537887222071,7.531115556708288,0.00967258812106982,0.07240283016549187,0.0006073033519264395,0.07179552681356544,0.008387839957890046,0.10018392854198621,0.034800964615400186,0.06538296392658602,0.3473707322309227,0.09186180587703273,0.020231456323237782,0.07163034955379495,0.2202379555908126,0.13495523718748115,0.5397743754918025,1.2683845309871202,1.2788757298192621
0.72,13.864,0.07269318264638655,7.531115556708288,0.009652379132814607,0.07225274234230089,0.0006060026170283874,0.07164673972527251,0.008387261125085334,0.10016514963255506,0.03479930928071203,0.06536584035184304,0.347419331058452,0.09177827569132568,0.020229998603815382,0.0715482770875103,0.22042251776285438,0.13466783208323735,0.5397961897942736,1.2683845309871202,1.2788757298192621
0.72,13.865,0.07254119701738755,7.531115556708288,0.009632198108123834,0.07210286226853893,0.0006047035886472542,0.07149815867989168,0.00838667938583498,0.10014548745584972,0.03479765611757041,0.06534783133827932,0.34747103440792926,0.09169292275977989,0.020228541077730883,0.07146438168204901,0.22061180371277156,0.13438081436858257,0.5398181083976765,1.2683845309871202,1.2788757298192621
0.72,13.866000000000001,0.07238942371200456,7.531115556708288,0.009612045276283697,0.07195319163813718,0.0006034062809626707,0.07134978535717451,0.008386094726656275,0.1001249393812648,0.03479600512517762,0.06532893425608717,0.3475258545993047,0.09160574301433766,0.02022708374495384,0.07137865926938382,0.22080584774895612,0.134094187230123,0.5398401318304344,1.2683845309871202,1.2788757298192621
0.72,13.867,0.07223786446841331,7.531115556708288,0.00959192086809343,0.07180373215654941,0.0006021107082579774,0.07120162144829142,0.008385507134158867,0.10010350281010681,0.03479435630276313,0.06530914650734368,0.3475838040229914,0.09151673253713619,0.02022562660544998,0.07129110593168621,0.22100468455036576,0.13380795387593106,0.5398622606201231,1.2683845309871202,1.2788757298192621
0.72,13.868,0.07208652103623635,7.531115556708288,0.009571825115872215,0.07165448554080818,0.0006008168849198072,0.07105366865588837,0.00838491659503485,0.10008117517544818,0.03479270964958853,0.06528846552585965,0.34764489514231683,0.09142588755995641,0.020224169659193596,0.07120171790076282,0.22120834917714893,0.13352211753566715,0.5398844952933001,1.2683845309871202,1.2788757298192621
0.72,13.869000000000002,0.07193539517662505,7.531115556708288,0.009551758253470046,0.07150545351960393,0.0005995248254399515,0.07090592869416397,0.008384323096078061,0.10005795394200528,0.03479106516493834,0.06526688877706695,0.3477091404957534,0.09133320446368287,0.020222712906150728,0.07111049155753214,0.2214168770810177,0.13323668146071813,0.5399068363754886,1.2683845309871202,1.2788757298192621
0.72,13.870000000000001,0.07178448866230315,7.531115556708288,0.009531720516273531,0.07135663783333532,0.0005982345444151283,0.07075840328892019,0.00838372662417755,0.1000338366059832,0.034789422848123516,0.06524441375785968,0.34777655269939634,0.09123867977775317,0.020221256346287544,0.07101742343146562,0.2216303041160194,0.13295164892432254,0.5399292843909264,1.2683845309871202,1.2788757298192621
0.72,13.871,0.07163380327764576,7.531115556708288,0.009511712141216377,0.07120804023418519,0.0005969460565474306,0.07061109417763775,0.008383127166317545,0.10000882069496063,0.034787782698487195,0.06522103799647344,0.3478471444493308,0.09114231017965084,0.020219799979576784,0.07092251020007406,0.22184866654928415,0.13266702322171306,0.539951839862506,1.2683845309871202,1.2788757298192621
0.72,13.872,0.07148334081872589,7.531115556708288,0.009491733366785562,0.07105966248617074,0.0005956593766463404,0.0704640031095244,0.008382524709602506,0.09998290376773876,0.03478614471539573,0.06519675905234304,0.3479209285239832,0.09104409249435698,0.02021834380598492,0.07082574868837206,0.22207200107176725,0.13238280767022853,0.5399745033115937,1.2683845309871202,1.2788757298192621
0.72,13.873000000000001,0.07133310309338929,7.531115556708288,0.009471784433031283,0.07091150636521919,0.0005943745196275244,0.07031713184559166,0.008381919241234092,0.09995608341422149,0.034784508898250154,0.06517157451597133,0.3479979177865737,0.09094402369385701,0.020216887825482508,0.07072713586837451,0.22230034480922242,0.13209900560946206,0.5399972752579131,1.2683845309871202,1.2788757298192621
0.72,13.874,0.07118309192131873,7.531115556708288,0.00945186558157548,0.07076357365923315,0.0005930915005155911,0.07017048215871756,0.008381310748545064,0.0999283572552778,0.034782875246468996,0.06514548200880879,0.34807812518735176,0.09084210089663051,0.020215432038037634,0.07062666885859288,0.22253373533314505,0.13181562040138947,0.5400201562194248,1.2683845309871202,1.2788757298192621
0.72,13.875,0.07103330913408655,7.531115556708288,0.009431977055618823,0.07061586616814554,0.0005918103344432154,0.07002405583370232,0.008380699218983425,0.09989972294261372,0.034781243759507266,0.06511847918310645,0.3481615637661674,0.09073832136714864,0.020213976443620208,0.07052434492352844,0.22277221067193534,0.13153265543049042,0.5400431467121465,1.2683845309871202,1.2788757298192621
