t,sigma,r,main,defect,tail_upper,surplus,coverage_ratio,vertical_tail_upper,tilt_tail_upper,horizontal_tail_upper,cutoff_budget,defect_j0,defect_j1,defect_j2,defect_j3,seed_abs,horizontal_delta_abs,vertical_rectangular_residual_abs,target_rect_abs,central_ref_abs
18.5,0.5,0.35355339059327373,1.3353504611712734,1.133674649067724,0.040018554112449006,0.16165725799110034,0.8789402013241481,0.00302132453257427,0.019002393409381486,0.01799483569948767,4.710055790777494e-10,0.7444928335849554,0.2632179655863549,0.09306160419811942,0.032902245698294356,0.7861780985668728,2.9779713343398213,0.12445279339902708,0.3058659762922427,0.3058659762199778
18.75,0.5,0.35355339059327384,0.6362741092059925,1.0426897954710226,0.033247496753737144,-0.4396631830187673,1.690996500812242,0.003021324532574276,0.01367554007694698,0.016550631674143234,4.700726572583174e-10,0.6847423826745248,0.24209299107749524,0.08559279783431563,0.030261623884686912,0.5657924169310826,2.738969530698099,0.18313420351377024,0.3555257916360913,0.3555257920273382
19.0,0.5,0.3535533905932738,1.1939883180412514,0.9529594146251487,0.03677672177904637,0.20425218163705636,0.828932847540641,0.003021324532574273,0.0186290568626559,0.015126339914684902,4.691312945747514e-10,0.6258157536372276,0.2212592815851267,0.07822696920465345,0.027657410198140844,0.7707322012997766,2.5032630145489096,0.22550595481475053,0.39207855673266095,0.39207855628809196
19.25,0.5,0.3535533905932738,0.829127849753205,0.8645810206866574,0.031045218469474643,-0.0664983894029271,1.0802028172406954,0.003021324532574273,0.014300385203849639,0.013723508264867578,4.681831512888014e-10,0.5677769847672852,0.20073947806529918,0.07097212309591064,0.025092434758162405,0.5916438738072777,2.27110793906914,0.24729251255543827,0.40587168117775896,0.40587168131347595
19.5,0.5,0.35355339059327373,0.40457193267020225,0.7776679103654126,0.024149301775868704,-0.39724527947107907,1.9818903571714261,0.00302132453257427,0.008784041690901929,0.01234393508516527,4.672272361376443e-10,0.5107004788826767,0.18055988588657895,0.06383755986033457,0.02256998573582236,0.36341849395013637,2.0428019155307067,0.24961067261801573,0.39568393454995593,0.39568393484156933
19.75,0.5,0.3535533905932738,0.8653078526758472,0.6923586559408601,0.029914320047098226,0.14303487668788886,0.8347005909566487,0.003021324532574273,0.0159031751126908,0.01098981993556921,4.662639434037358e-10,0.4546772374617063,0.16075267893016934,0.0568346546827133,0.02009408486627117,0.6579554323456255,1.8187089498468247,0.23546038958107413,0.3638492728919004,0.36384927242703397
20.0,0.5,0.3535533905932738,0.38937880351426873,0.6088336462576426,0.022752570024856245,-0.2422074127682301,1.622035433316427,0.003021324532574273,0.010067218895914607,0.009664026131073693,4.6529367272469454e-10,0.39982572324163773,0.14135974009848898,0.049978215405204744,0.017669967512311126,0.41650684937083665,1.5993028929665507,0.20856497656603898,0.31390474824455866,0.31390474847480093
20.25,0.5,0.3535533905932738,0.3157237385096007,0.5273454221105109,0.017016681053125197,-0.22863836465403542,1.7241722327669788,0.003021324532574273,0.0056247938005119305,0.008370562255722396,4.643165980992187e-10,0.34631178169853827,0.12243970462191585,0.043288972712317283,0.015304963077739486,0.23271224838098628,1.3852471267941526,0.17332408370114283,0.24967052713739074,0.24967052734254308
20.5,0.5,0.35355339059327384,0.4373453360715954,0.44827776993768237,0.02050729573297336,-0.0314397295990603,1.0718876526304455,0.003021324532574276,0.010370450579325131,0.007115520157740997,4.6333295408502386e-10,0.29438744832876007,0.10408168050473533,0.03679843104109502,0.013010210063091917,0.4290523273615836,1.1775497933150398,0.13581448980009087,0.1748804907773202,0.17488049031844752
20.75,0.5,0.3535533905932738,0.15289426844603754,0.3722691898108291,0.01619629648056513,-0.23557121784535673,2.54074590394799,0.003021324532574273,0.00726593672674639,0.005909034758902051,4.62342414974578e-10,0.2444720310245582,0.08643391547395657,0.03055900387806978,0.010804239434244571,0.30061057031481664,0.9778881240982327,0.10683872523877716,0.09306733912286612,0.09306733943336916
21.0,0.5,0.35355339059327373,0.16665697514344235,0.3004915235803853,0.009692285255490849,-0.14352683369243377,1.8612110808377487,0.00302132453257427,0.001901253538073938,0.004769706723498177,4.613444650027612e-10,0.19733508731327126,0.06976848920262678,0.024666885914158908,0.008721061150328346,0.07865976981186815,0.789340349253085,0.10349589425953133,0.007599844673482059,0.007599844781467908
21.25,0.5,0.35355339059327384,0.08995370771121332,0.23532299211182478,0.012410441038300716,-0.1577797254389122,2.754010250977614,0.003021324532574276,0.005653830456308029,0.003735285589076587,4.603418241662009e-10,0.15453841307035926,0.05463757991792942,0.01931730163379491,0.006829697489741179,0.23391356983301156,0.6181536522814368,0.13051936618586255,0.07829032389528742,0.07829032432569402
21.5,0.5,0.35355339059327384,0.25937954513185124,0.18195464644596313,0.013710440805197694,0.06371445788069043,0.7543582018069226,0.003021324532574276,0.007800946822085278,0.0028881689912057668,4.5933237340755034e-10,0.11949101131255109,0.04224645219497167,0.014936376414068888,0.00528080652437146,0.32274531989114874,0.47796404525020425,0.17323274558675886,0.16152708895677653,0.16152708858007694
21.75,0.5,0.35355339059327384,0.17812542541399837,0.15084337125808897,0.00994810875234993,0.017333945403559467,0.9026868547077321,0.003021324532574276,0.004532444535140041,0.0023943392263188756,4.5831673777538e-10,0.09905999837589499,0.035022998297961856,0.012382499796986876,0.0043778747872452355,0.18751893773218062,0.39623999350357986,0.21972007671374055,0.23919611516141828,0.23919611515665565
22.0,0.5,0.35355339059327373,0.35763089231315714,0.15353805474814855,0.015909494227841863,0.18818334333716674,0.4738056823894698,0.00302132453257427,0.01045105725784391,0.00243711198012934,4.5729433999524503e-10,0.10082961768314405,0.035648653204099094,0.012603702210393008,0.004456081650512387,0.4323872338591204,0.40331847073257615,0.2639895231703271,0.30856603830294566,0.3085660386834456
22.25,0.5,0.35355339059327384,0.3778778303587792,0.186602608823237,0.015725714023408045,0.17554950751213413,0.5354331654083617,0.003021324532574276,0.00974244286276837,0.002961946171797416,4.5626798084254923e-10,0.12254336384023487,0.04332562178042023,0.015317920480029367,0.0054157027225525305,0.4030700259824234,0.4901734553609394,0.3026460284801983,0.3671460143532628,0.36714601393042556
22.5,0.5,0.35355339059327373,0.3378868962241889,0.23609852867938352,0.01591775364582663,0.08587061389897872,0.7458598872623834,0.00302132453257427,0.009148832964693635,0.0037475956933235447,4.552351835989984e-10,0.15504771388008043,0.05481764494603824,0.019380964235010057,0.00685220561825478,0.37851085120350014,0.6201908555203216,0.3334131069718809,0.4127405595019532,0.4127405595975083
22.75,0.5,0.35355339059327384,0.5765237134005821,0.29255416735587836,0.023906502826514662,0.260063043218189,0.5489118015905597,0.003021324532574276,0.016241460897586532,0.004643716942156805,4.541970516207017e-10,0.19212256462731733,0.06792558413346343,0.024015320578414674,0.008490698016682927,0.6719511890596306,0.7684902585092692,0.3546445789154915,0.44350426746016813,0.4435042677743572
23.0,0.5,0.35355339059327373,0.37884210531343976,0.3515769737248474,0.01827033450764252,0.008994797080949819,0.9762571346880573,0.00302132453257427,0.009668422637393911,0.005580586884521383,4.5315295534882316e-10,0.23088329407990374,0.08162957145329391,0.028860411759987974,0.010203696431661741,0.4000076180642902,0.923533176319615,0.36518357125359757,0.45801336278034477,0.45801336233372175
23.25,0.5,0.35355339059327384,0.4425771189858322,0.41115839421491385,0.020864106081875437,0.0105546186890429,0.9761519106246864,0.003021324532574276,0.011316457379498726,0.006526323717697051,4.521053848238803e-10,0.2700108697085411,0.0954632584824934,0.03375135871356765,0.01193290731031168,0.4681910722222509,1.080043478834164,0.3643342265694054,0.4553298077201114,0.45532980790538
23.5,0.5,0.3535533905932738,0.6693128272503419,0.4703000274664841,0.02898819288338738,0.17002460690047044,0.7459713903901076,0.003021324532574273,0.018501788098705986,0.007465079801055306,4.510518181503785e-10,0.3088496336859417,0.10919483517315529,0.03860620421074271,0.01364935439664441,0.7654667637996929,1.2353985347437668,0.3518794316998701,0.43505570662544113,0.43505570686441314
23.75,0.5,0.3535533905932738,0.2402631680202579,0.5284572468989561,0.018896091199256695,-0.30709017007795486,2.278140851168925,0.003021324532574273,0.007486555948451204,0.0083882102682374,4.4999381770106254e-10,0.3470419255611361,0.1226978494601582,0.04338024069514203,0.015337231182519777,0.3097381573766424,1.388167702244544,0.3281459356982472,0.39739832865692026,0.39739832820712295
24.0,0.5,0.3535533905932738,0.4649304405741965,0.5853073225534347,0.023163515861032755,-0.1435403978402709,1.308735211364083,0.003021324532574273,0.010851598458044905,0.009290592421483088,4.4893048914756177e-10,0.3843758060958444,0.13589736950720854,0.04804697576198056,0.016987171188401075,0.4489586579101687,1.537503224383377,0.29411265775121787,0.3432258478143141,0.3432258480732966
24.25,0.5,0.3535533905932738,0.6004958041175135,0.6406451204504428,0.03058505193205827,-0.07073436826498755,1.1177932764558423,0.003021324532574273,0.017394756785740022,0.010168970165880043,4.478639304679189e-10,0.4207165622330437,0.1487457670562387,0.052589570279130464,0.018593220882029835,0.7196660189181618,1.6828662489321744,0.251605405527873,0.27410237437571805,0.27410237453909736
24.5,0.5,0.35355339059327384,0.22707580188616355,0.6943324034276436,0.022948852803591276,-0.4902054543450713,3.1587745161451353,0.003021324532574276,0.008906378563469009,0.01102114926075626,4.4679173024089337e-10,0.4559734125684047,0.16121094603394517,0.056996676571050606,0.020151368254243154,0.3684798863646262,1.8238936502736183,0.20378155577429038,0.19234125952389036,0.1923412590865314
24.75,0.5,0.3535533905932738,0.47033043198007474,0.7462714308880312,0.024975547445552096,-0.3009165463535085,1.6397981629354927,0.003021324532574273,0.010108644199198862,0.01184557826806399,4.457149707979982e-10,0.49008217010252575,0.17327021290905753,0.06126027126281571,0.02165877661363218,0.4182207211693488,1.9603286804101028,0.1564309016809135,0.10107057328357129,0.10107057359755332
25.0,0.5,0.35355339059327373,0.4962373627345646,0.7963903753215857,0.031124326457989234,-0.3312773390450104,1.6675783887361366,0.00302132453257427,0.01546188441218281,0.012641117068596592,4.4463555991720356e-10,0.5229956651588971,0.18490689068251254,0.06537445814486213,0.023113361335314064,0.6396980962108348,2.0919826606355882,0.12103070003503674,0.004263350424419656,0.004263350520053781
25.25,0.5,0.35355339059327384,0.6494217939341365,0.8446348501435833,0.031183628847302736,-0.2263966850567496,1.3486127000531651,0.003021324532574276,0.01475540148794516,0.0134069023832315,4.435517995578605e-10,0.5546781816503646,0.19610835181059824,0.0693347727062956,0.02451354397632478,0.6104690727882945,2.2187127266014586,0.11455881326611647,0.09321750569806646,0.0932175061145864
25.5,0.5,0.3535533905932738,0.5797190424572524,0.890962770701452,0.028423532420107287,-0.33966726066430697,1.5859170318514308,0.003021324532574273,0.011259941243458502,0.014142266201610354,4.424641599983117e-10,0.5851020822629345,0.20686482502724512,0.07313776028286682,0.025858103128405644,0.4658528536929731,2.340408329051738,0.13776037187683338,0.18552330497761912,0.18552330462681946
25.75,0.5,0.3535533905932738,0.631431195428298,0.9353411185537263,0.03313794355405479,-0.3370478666794831,1.533783995975784,0.003021324532574273,0.01526993415862056,0.01484668442148772,4.4137223426740354e-10,0.6142456835329535,0.21716864407035877,0.0767807104416192,0.027146080508794856,0.6317566184130695,2.4569827341318136,0.1705411154002484,0.2658515026325917,0.26585150259164814
26.0,0.5,0.3535533905932738,1.1412373643442062,0.9777438365641721,0.03757621654984753,0.1259173112301866,0.8896659755768311,0.003021324532574273,0.019035148139469608,0.015519743437526545,4.402771041666734e-10,0.6420918735392845,0.22701375896220163,0.08026148419241058,0.0283767198702752,0.7875332463561522,2.568367494157138,0.1962458000651822,0.3267954271164043,0.3267954275087207
26.25,0.5,0.3535533905932738,0.7020218604353851,1.0181504194745026,0.03244492297565746,-0.348573482014775,1.4965279596828993,0.003021324532574273,0.013262480234467225,0.016161117769436555,4.3917940395700524e-10,0.6686271863216032,0.23639540876684353,0.08357839829020043,0.029549426095855445,0.5487030643132839,2.674508745286413,0.20475933136135108,0.36119794819020956,0.36119794781041564
26.5,0.5,0.3535533905932738,1.014431531245843,1.056544945318255,0.03691082294693974,-0.07902423701935171,1.0779000204403155,0.003021324532574273,0.01711894328869591,0.016770554687591352,4.380782083600157e-10,0.6938411658024644,0.2453098967026512,0.08673014572530807,0.0306637370878314,0.7082549021186241,2.775364663209857,0.19043063806422691,0.3644314796490163,0.3644314796819218
26.75,0.5,0.3535533905932738,1.3456831799537923,1.0929153937618512,0.039602136456430556,0.2131656497355105,0.8415929894116457,0.003021324532574273,0.019232948093837694,0.017347863393045265,4.369733258491109e-10,0.717725918136651,0.25375443187388336,0.08971573976708137,0.03171930398423542,0.7957167413860436,2.870903672546604,0.1555549762565505,0.33989148613485026,0.33989148645712963
27.0,0.5,0.35355339059327373,0.8171103476910195,1.127253155588065,0.03693552102982107,-0.34707832892686646,1.4247631056290453,0.00302132453257427,0.016021288829824603,0.017892907231556572,4.358656230994357e-10,0.7402757895852062,0.2617270153819626,0.09253447369815081,0.03271587692274533,0.6628421019114225,2.9611031583408245,0.12484454266901551,0.3082964344938383,0.3082964340583581
27.25,0.5,0.3535533905932738,1.4305189970921763,1.1595526721407015,0.04221209615314205,0.22875422879833282,0.8400900447576559,0.003021324532574273,0.02078517321532521,0.01840559797048732,4.3475525318583773e-10,0.7614871297359904,0.2692263566112996,0.09518589121699884,0.03365329457641246,0.8599363040626228,3.045948518943961,0.15220216668284545,0.3097908440804663,0.309790844410657
27.5,0.5,0.3535533905932738,1.064061276795933,1.189811164728847,0.038011791734659475,-0.16376167966757343,1.1539024896768044,0.003021324532574273,0.016104575264810496,0.018885891503632495,4.3364221249483167e-10,0.7813581138013774,0.276251810402042,0.09766976422517216,0.03453147630025526,0.6662878768558191,3.1254324552055093,0.2314151748435254,0.36643856331683566,0.3664385632505834
27.75,0.5,0.3535533905932738,1.1331684859529592,1.2180284272807578,0.04268870367992403,-0.12754864500772264,1.1125592942169216,0.003021324532574273,0.02033359415481116,0.019333784560012033,4.3252656395883273e-10,0.799888606452473,0.2828033289082006,0.09998607580655912,0.03535041611352508,0.8412533118995263,3.1995544258098914,0.31825234812874376,0.4520351957870325,0.4520351955100894
28.0,0.5,0.3535533905932738,1.636845977923297,1.2442066640704383,0.04821434354529541,0.34442497030756314,0.7895800979732115,0.003021324532574273,0.025443706453210244,0.019749312128102197,4.3140870177047956e-10,0.8170800552529153,0.2888814239208077,0.10213500690661444,0.036110177990100974,1.052671857114739,3.26832022101166,0.3896510414723476,0.5313135521342155,0.5313135525645623
28.25,0.5,0.3535533905932738,0.616359503313462,1.268350359931923,0.0358244173837881,-0.6878152740022491,2.115931968769283,0.003021324532574273,0.012670547025181046,0.020132545395744817,4.302879666578848e-10,0.8329354054275987,0.2944871367341107,0.10411692567844984,0.03681089209176383,0.5242132584804331,3.331741621710395,0.43612010319353733,0.5842316812379962,0.5842316810291373
28.5,0.5,0.3535533905932738,1.2897771599929198,1.2904661741104717,0.04771077053103793,-0.048399784648589884,1.0375256952517717,0.003021324532574273,0.024205855504052357,0.020483590065245583,4.291657181787366e-10,0.8474590301539398,0.2996220134998129,0.10593237876924247,0.037452751687476596,1.0014587659765624,3.389836120615758,0.45544377669932834,0.6036244985594241,0.6036244983509519
28.75,0.5,0.3535533905932738,1.4586331418368517,1.3105628514371614,0.05243853599407048,0.09563175440561975,0.9344374183866472,0.003021324532574273,0.02861462609000861,0.020802584943447017,4.2804058212029986e-10,0.8606566722295508,0.3042880846034816,0.10758208402869386,0.038036010575435195,1.1838609929809478,3.4426266889182036,0.44922993551639623,0.5894854233647047,0.5894854237923673
