sigma,t,q_abs,main_base_complex_re,main_base_complex_im,main_seeded_complex_re,main_seeded_complex_im,main_seeded_oriented,seed_complex_re,seed_complex_im,oriented_gain,seed_parallel_to_main,seed_perp_to_main,angle_seed_vs_main,horizontal_defect_total_abs,horizontal_defect_complex_re,horizontal_defect_complex_im,horizontal_defect_complex_abs,horizontal_defect_parallel_to_main,horizontal_defect_perp_to_main,horizontal_defect_parallel_to_seeded_main,horizontal_defect_perp_to_seeded_main,angle_defect_vs_main,angle_defect_vs_seeded_main,defect_j0_abs,defect_j1_abs,defect_j2_abs,defect_j3_abs,defect_j0_parallel,defect_j1_parallel,defect_j2_parallel,defect_j3_parallel,defect_j0_perp,defect_j1_perp,defect_j2_perp,defect_j3_perp,dominant_defect_layer,phase_aware_defect_cost,norm_over_projected_ratio,current_minus_projected_gain,seed_prefix_norm_tax,tilt_tail_upper,vertical_tail,horizontal_tail,cutoff_budget,tail_without_tilt,surplus_current_oriented,surplus_projected_parallel,surplus_projected_phase_aware,failure_class_refined
0.5,11.51,0.3535533905932738,-0.09456081148561103,0.05994450168466414,0.7722909933974376,-0.1755919950341173,0.7920012166675392,1.0015780500928064,0.05152405575930917,0.6800409989514238,0.8582452766884495,0.26518774096387376,162.829463410043,2.026055535092022,-1.1357114575054268,0.3610750275879105,1.191728026966183,0.0,0.3031086438923518,1.18750021387363,0.1002942286813878,14.734706152632235,175.1723539642224,1.3305262030526657,0.4704120503624648,0.16631577538158326,0.05880150629530811,1.2947419997880762,0.050849040201693466,0.0,0.00820409515591121,0.3065014371818129,0.4676557197734083,0.0026336856113869348,0.058226368298820705,j0,0.38398358335027954,1.7061517222662401,0.8385553212183923,0.8982814107592096,0.02424075014183879,0.003021324532574273,0.03215961166812734,4.933501907546352e-10,0.03518093669405181,-1.2934760052603735,-0.4549206840419813,0.34859594648136905,phase_aware_would_pass
0.5,11.511,0.3535533905932738,-0.09446879363717471,0.060052017749805967,0.7684402712673921,-0.18695326664238543,0.7908552170996673,1.0015674779892407,0.037857040728305855,0.6789150643077129,0.8607380077621064,0.2544675751561709,163.5302748020054,2.0258952989268826,-1.131499733954342,0.37308241283302856,1.1914202175152397,0.0,0.29215787029097956,1.1876243818044472,0.09502874537562808,14.194726507975231,175.4251777691577,1.3304209747345364,0.47037484653380357,0.1663026218418171,0.05879685581672546,1.2933167593227755,0.05252086794796123,0.0,0.008075443166764597,0.31201238768425316,0.4674334762099225,0.0021526876600475335,0.058239655489993734,j0,0.38286473619576855,1.7058384199293612,0.8382709171224354,0.8975654097680801,0.024225769971588686,0.003021324532574273,0.03215706823693465,4.933475459683187e-10,0.03517839326285647,-1.2944442450616604,-0.45617332793922505,0.3485863176694536,phase_aware_would_pass
0.5,11.512,0.3535533905932738,-0.09437667958529637,0.06015940796331794,0.764464223610017,-0.19826658852354678,0.7897564113727924,1.001403158100718,0.024192570398490428,0.6778362969337756,0.8631273133590938,0.243727170407986,164.23154882922393,2.0257350692859033,-1.1271614283928193,0.38504109684725485,1.1911127284677456,0.0,0.2811868460340346,1.1877274529778632,0.08973867260326654,13.654746777907333,175.67923029788415,1.3303157507008727,0.47033764421992996,0.16628946883760914,0.05879220552749126,1.2918612717261104,0.05420175689801256,0.0,0.007945525486073442,0.31754440819674945,0.4672040979267222,0.0016681883924984482,0.05825282873420769,j0,0.38179320308456827,1.7055554826210275,0.8380076163080401,0.8968788617542341,0.024211573776060213,0.003021324532574273,0.03215452490930006,4.933449692488067e-10,0.03517584993521931,-1.2953660816243904,-0.4573584653163503,0.3485757845769446,phase_aware_would_pass
0.5,11.513,0.35355339059327373,-0.09428446943592683,0.060266672305727464,0.7603634069474073,-0.20953063336824426,0.7887050126278937,1.0010851393766678,0.010532320316375418,0.6768049100022921,0.8654130346365722,0.23296750467950825,164.93325962222104,2.0255748461680665,-1.1226970992604663,0.39694974952705325,1.190805559416589,0.0,0.27019654981014823,1.1878090145211493,0.0844252649374111,13.11476696257736,175.93445557026612,1.330210530951007,0.4703004434206075,0.16627631636887585,0.05878755542757593,1.2903755279652447,0.05589121452927264,0.0,0.007814398818117022,0.32309604374144935,0.4669675355097642,0.0011803547936492774,0.058265872037254564,j0,0.38076919698165307,1.7053034801092601,0.8377658316469173,0.8962218356832627,0.024198163855473336,0.00302132453257427,0.03215198168520739,4.933423281729596e-10,0.03517330671112398,-1.2962413041067702,-0.4584754724598529,0.3485643450796433,phase_aware_would_pass
0.5,11.514,0.35355339059327373,-0.09419216329481835,0.06037381075735652,0.7561383917187551,-0.22074408020863334,0.7877012227857596,1.0006134889075675,-0.0031220347288977916,0.6758211054658227,0.8675950219512579,0.2221895571269142,165.63538110334613,2.02541462957235,-1.1181073189224355,0.40880704711911237,1.1904987099540114,0.0,0.2591879615016733,1.1878686720695681,0.07908979907577099,12.574787062131321,176.19079668593628,1.3301053154842677,0.4702632441355989,0.16626316443553346,0.05878290551694985,1.2888595455844432,0.057588740936565255,0.0,0.007682120880283648,0.32866582121566235,0.4667237466663541,0.0006893566573351411,0.05827876971758553,j0,0.37979291962908784,1.7050829584078218,0.8375459575027817,0.8955943955892409,0.02418554237739986,0.00302132453257427,0.032149438564640455,4.933399008520696e-10,0.03517076359055463,-1.2970697127545447,-0.459523755251763,0.34855199718871727,phase_aware_would_pass
0.5,11.515,0.3535533905932738,-0.09409976126752664,0.06048082329831997,0.7517897622088576,-0.23190561456345615,0.7867452323516839,0.9999882919142827,-0.016768820901573053,0.6748850738615043,0.8696731348678846,0.21139430801625048,166.33788699812143,2.025254419497747,-1.113392673597863,0.42061167236548364,1.190192179671622,0.0,0.24816206209851102,1.1879060504861563,0.07373357288147382,12.03480707671443,176.44819586182444,1.3300001042999936,0.4702260463646706,0.16625001303749923,0.05877825579558382,1.287313369147934,0.05929382921919381,0.0,0.0075487503653516455,0.3342522506296533,0.46647269641027683,0.00019536646559899234,0.05829150643355073,j0,0.37886456135073177,1.704894438974279,0.8373483690115909,0.8949966005368974,0.024173711375619935,0.003021324532574273,0.03214689554758331,4.933372764104966e-10,0.035168220573494856,-1.297851119095178,-0.4605027500835871,0.3485387390518374,phase_aware_would_pass
0.5,11.516,0.3535533905932738,-0.0940072634594137,0.0605877099085243,0.7473181164751055,-0.24301392858231788,0.7858372202287897,0.9992096517352709,-0.03040636551515829,0.6739969941243726,0.8716472421668453,0.20058273863725143,167.04075084680986,2.02509421594324,-1.1085537632867914,0.43236231464788655,1.1898859681603886,0.0,0.23711983361190556,1.1879207945541421,0.06835790437719387,11.494827006475859,176.70659447134554,1.3298948973975162,0.4701888501075859,0.16623686217468958,0.05877360626344825,1.2857370706388815,0.061005965883598,0.0,0.0074143469017675856,0.3398538263855474,0.46621435723506327,0.0003014407377028498,0.05830406721002483,j0,0.37798430086558005,1.704738417937461,0.8371734213890976,0.8944285045861895,0.024162672749042744,0.003021324532574273,0.032144352634019685,4.933345714663014e-10,0.035165677659928535,-1.2985853461234214,-0.46141192473432374,0.3485245689542383,phase_aware_would_pass
0.5,11.517,0.35355339059327373,-0.0939146699756477,0.06069447056766864,0.742724066272936,-0.2540677211893749,0.7849773535404487,0.9982776898117137,-0.044032997228398624,0.6731570334097836,0.8735172218511204,0.18975583121692383,167.74394601620668,2.02493401890782,-1.1035912016955243,0.4440576701314473,1.1895800750106489,0.0,0.22606225898797935,1.1879125696398145,0.06296413069417568,10.954846851561275,176.96593308519843,1.3297896947761738,0.4701516553641108,0.16622371184702178,0.05876895692051387,1.2841307498127033,0.06272463126090044,0.0,0.007278971011978494,0.3454690285950015,0.4659487092747417,0.0008008874787730118,0.058316437464337546,j0,0.377152305110223,1.7046153653562215,0.8370214492680057,0.8938901567593891,0.024152428260694695,0.00302132453257427,0.03214180982393363,4.93332019003864e-10,0.03516313484983992,-1.2992722284779061,-0.4622507792099004,0.3485094853196911,phase_aware_would_pass
0.5,11.518,0.3535533905932738,-0.09382198092120615,0.060801105255242835,0.7380082369798128,-0.26506569822597464,0.7841657874621124,0.9971925456704696,-0.05764704624081603,0.672365346925242,0.8752829611522969,0.1789145688332558,168.44744571161564,2.0247738283904764,-1.098505616160567,0.45569644190736164,1.1892744998121068,0.0,0.21499032202143456,1.1878810623236429,0.05755360697810473,10.414866612116143,177.22615151370843,1.3296844964353016,0.47011446213401076,0.16621056205441273,0.058764307766751345,1.2824945345030196,0.06444929993853694,0.0,0.007142684068881791,0.3510963244328884,0.46567574045142474,0.0013027939909937638,0.05832860303142545,j0,0.37636872907067276,1.7045257245113137,0.8368927660668335,0.8933816010106337,0.02414297953677336,0.003021324532574273,0.03213926711730916,4.933291641166864e-10,0.0351605921432126,-1.2999116126083499,-0.4630188465415164,0.3484934867114537,phase_aware_would_pass
0.5,11.519,0.35355339059327373,-0.09372919640087717,0.060907613950527184,0.7331712675177857,-0.2760065725924473,0.7834026650630354,0.995954376904976,-0.07124684448802118,0.6716220777721258,0.8769443565358327,0.16805993532894292,169.15122298900826,2.024613644390197,-1.0932976475710863,0.4672773401347463,1.1889692421538391,0.0,0.20390500726921576,1.1878259809975733,0.05212770525380411,9.87488628828923,177.4871888506337,1.3295793023742357,0.4700772704170506,0.16619741279677944,0.058759658802131326,1.2808285808787223,0.06617944120513156,0.0,0.00700554825046979,0.35673416952425235,0.4653954466091407,0.0018069783570415264,0.05834055018812584,j0,0.3756337156241228,1.7044699112321684,0.8367876633926238,0.8929028761980856,0.024134328065771347,0.00302132453257427,0.0321367245141301,4.93327013163951e-10,0.03515804954003138,-1.3005033569329645,-0.4637156935403407,0.3484765718331098,phase_aware_would_pass
0.5,11.52,0.3535533905932738,-0.09363631651926067,0.061013996632592445,0.7282138102744717,-0.2868890643892444,0.7826881171581694,0.9945633591540023,-0.08483072583704808,0.6709273567975796,0.8785013137055335,0.15719291522486017,169.85525076736886,2.0244534669059804,-1.0879679502898274,0.4787990821818074,1.1886643016243021,0.0,0.192807299963963,1.1877470564265187,0.04668781325067286,9.33490588022625,177.74898351839028,1.3294741125923182,0.4700400802129978,0.16618426407403977,0.05875501002662474,1.279133073650661,0.06791451950783778,0.0,0.0068676264927328146,0.3623810093618932,0.46510783163333314,0.0023132566557693603,0.058352265676536404,j0,0.37494739539085564,1.7044483132602277,0.8367064104794617,0.8924540160586638,0.02412647519766969,0.003021324532574273,0.03213418201438065,4.933242674638719e-10,0.03515550704027919,-1.3010473319857598,-0.46434092150629813,0.3484587395293649,phase_aware_would_pass
0.5,11.521,0.35355339059327384,-0.09354334138077097,0.0611202532802983,0.7231365310226652,-0.2977119010569972,0.7820222621706273,0.9930196860783141,-0.09839702628118213,0.6702813024569786,0.879953747607194,0.14631449363372148,170.55950184118404,2.024293295936817,-1.0825171920726384,0.49026039276593314,1.1883596778113252,0.0,0.1816981859276306,1.1876440422721055,0.041235333191451534,8.794925388072835,178.01147331459396,1.3293689270888858,0.47000289152161817,0.16617111588611075,0.05875036144020228,1.2774082262267654,0.06965399492110703,0.0,0.006728982440917201,0.3680352807512404,0.46481290755551563,0.0028214431135395166,0.05836373672636319,j0,0.37430988659674075,1.7044612896504756,0.8366492536647113,0.8920350491854215,0.024119422143201927,0.003021324532574276,0.03213163961804475,4.933215305899731e-10,0.035152964643940555,-1.301543420553332,-0.46489416688862073,0.34843998878674404,phase_aware_would_pass
0.5,11.522,0.3535533905932738,-0.09345027108963808,0.06122638387229322,0.7179401088384716,-0.30847381751569247,0.7814052060049903,0.9913235693352137,-0.11194408413452896,0.6696840206872349,0.8813015824314149,0.1354256561737238,171.26394889307684,2.0241331314817006,-1.0769460539865499,0.5016600040929186,1.1880553703021202,0.0,0.17057865148510049,1.1875167155769122,0.03577168054663239,8.254944811977431,178.27459545984044,1.3292637458632783,0.4699657043426779,0.16615796823290985,0.05874571304283476,1.2756542808144882,0.07139732362595302,0.0,0.006589680399225719,0.3736954132795109,0.4645106946426102,0.0033313502597194537,0.05837495107618631,j0,0.3737212949465383,1.704509170212689,0.8366164159047884,0.8916459990075655,0.024113169973189623,0.003021324532574273,0.03212909732510636,4.933187969099859e-10,0.03515042235099943,-1.3019915178008994,-0.4653751018961109,0.348420318734263,phase_aware_would_pass
0.5,11.523,0.35355339059327384,-0.09335710574990898,0.06133238838701433,0.7126252360179722,-0.3191735563031256,0.7808370419318329,0.9894752385510118,-0.12547024022648628,0.6691356047913232,0.8825447516156901,0.1245273888820185,171.96856450658134,2.0239729735396312,-1.0712552303263378,0.5129966559954484,1.1877513786832865,0.0,0.15944968337761362,1.1873648772075176,0.03029828275702,7.714964152085903,178.53828664665141,1.3291585689148386,0.4699285186759448,0.16614482111435488,0.05874106483449312,1.2738715084695955,0.07314395839872845,0.0,0.006449785279051007,0.3793598308059775,0.464201221470531,0.00384278908604072,0.05838589699357424,j0,0.37318171350847174,1.7045922549938273,0.8366080963321136,0.8912868837732179,0.024107719617952,0.003021324532574276,0.03212655513554975,4.933162086125282e-10,0.035147880161440236,-1.3023915313871905,-0.4657834350550769,0.34839972864396895,phase_aware_would_pass
0.5,11.524,0.3535533905932738,-0.09326384546545044,0.061438266802685895,0.7071926179924891,-0.3298098677122323,0.7803178504836544,0.9874749412913656,-0.13897383809566372,0.668636135334211,0.8836831978456118,0.11362067812836077,172.67332117902114,2.023812822109606,-1.0654454285297328,0.5242690960704576,1.1874477025408068,0.0,0.14831226867639782,1.1871883522547786,0.024816577927348683,7.174983408544625,178.8024830894782,1.3290533962429083,0.469891334521186,0.16613167453036354,0.05873641681514827,1.272060209090597,0.07489334910828299,0.0,0.006309362545851802,0.385026952969782,0.46388452498164445,0.004355569209466532,0.058396563293980186,j0,0.37269122261016696,1.7047108138029325,0.8366244698548275,0.8909577165348508,0.024103071866787253,0.003021324532574273,0.03212401304935882,4.933135871392014e-10,0.03514533807524668,-1.3027433815679856,-0.46611891171315806,0.34837821793145357,phase_aware_would_pass
0.5,11.525,0.3535533905932738,-0.09317049033994923,0.061544019097319956,0.7016429732424133,-0.34038150992760763,0.7798476993625435,0.9853229430295504,-0.15245322418359614,0.6681856800505238,0.8847168730553189,0.10270651052868292,173.37819133449474,2.0236526771906274,-1.0595173690911588,0.5354760798156957,1.1871443414600586,0.0,0.13716739469619826,1.1869869903899637,0.019328013493688966,6.6350025814992915,179.06712057567537,1.328948227846832,0.4698541518781701,0.16611852848085404,0.05873176898477127,1.2702207113582402,0.07664494322043741,0.0,0.006168478164778571,0.39069519671196656,0.46356065052578654,0.004869499038229577,0.0584069393583604,j0,0.3722498897463452,1.7048650857797454,0.8366656868006634,0.8906585051374962,0.024099227367529626,0.003021324532574273,0.03212147106651791,4.933109980302407e-10,0.03514279609240318,-1.3030470012880164,-0.466381314487353,0.3483557861562655,phase_aware_would_pass
0.5,11.526,0.35355339059327384,-0.09307704047691581,0.06164964524871422,0.6959770332096502,-0.350887249160936,0.7794266433597427,0.9830195271126211,-0.16590674802792305,0.6677842937641087,0.8856457384270947,0.09178587285879014,174.08314733693885,2.023492538781692,-1.0534717854741191,0.5466163707651882,1.1868412950258067,0.0,0.12601604890894352,1.1867606661754226,0.013834044867685946,6.095021671098158,179.33213451734545,1.3288430637259512,0.469816970746664,0.16610538296574398,0.05872712134333301,1.2683533726196614,0.07839818630862351,0.0,0.006027198545159339,0.39636297780809815,0.4632296518845594,0.005384385940680809,0.058417015149456145,j0,0.37185776949839616,1.7050552790081996,0.8367318726062696,0.8903892522096859,0.024096186626179662,0.003021324532574276,0.03211892918701102,4.933086816349106e-10,0.035140254212893976,-1.3033023362610232,-0.46657046365475363,0.34833243302227285,phase_aware_would_pass
0.5,11.527,0.3535533905932738,-0.09298349597968401,0.061755145234453176,0.6901955422086056,-0.3613258597856785,0.7790547242873833,0.9805649947255063,-0.17933276245544086,0.6674320183197697,0.8864697643902294,0.08085975196790024,174.78816150327452,2.023332406881805,-1.0473094240220857,0.5576887406239611,1.1865385628222174,0.0,0.11485921885724719,1.186509279328711,0.008336134060551214,5.555040677487273,179.5974600039503,1.3287379038796123,0.46977979112643653,0.16609223798495162,0.05872247389080459,1.266458578717011,0.08015252256956149,0.0,0.00588559048396445,0.40202871240805,0.4628915912787078,0.005900036416581593,0.05842678122668828,j0,0.37151490346615135,1.7052815701757862,0.836823127553094,0.8901499551572079,0.02409395000661136,0.003021324532574273,0.0321163874108223,4.933058536569326e-10,0.03513771243670243,-1.3035093450377355,-0.46668621748464156,0.3483081583779182,phase_aware_would_pass
0.5,11.528,0.35355339059327384,-0.09288985695141379,0.06186051903190686,0.6842992573358336,-0.3716961244705995,0.7787319709224971,0.9779596648530116,-0.19272962377452238,0.6671288825272783,0.887188930619026,0.06992913469237404,175.49320611659846,2.023172281489971,-1.0410310438680772,0.5686919694015926,1.1862361444328529,0.0,0.10369789206811175,1.1862327549391625,0.0028357482901331453,5.015059600811474,179.8630318555886,1.3286327483071616,0.4697426130172568,0.16607909353839528,0.05871782662715711,1.2645367437605486,0.08190739534274252,0.0,0.005743721108372923,0.4076908185791165,0.46254653935841733,0.006416256270447683,0.058436228759615474,j0,0.37122132021191495,1.7055441042797137,0.8369395265508087,0.8899406061596221,0.024092517730354118,0.003021324532574276,0.03211384573793608,4.933032507816739e-10,0.03513517076381361,-1.3036679990616418,-0.46672847251083305,0.3482829622164144,phase_aware_would_pass
0.5,11.529,0.3535533905932738,-0.09279612349509349,0.061965766618229425,0.6782889483783067,-0.38199683431228826,0.7784583989634635,0.9752038742397441,-0.20609569196708508,0.666874902117821,0.8878032260299991,0.058995007769499,176.19825343941187,2.0230121626051916,-1.0346374168428714,0.5796248455447695,1.1859340394406797,0.0,0.09253305596668453,1.1859310436361286,0.002665641425775851,4.4750784412200515,179.87121532318474,1.328527597007944,0.46970543641889306,0.16606594962599303,0.05871317955236165,1.2625883098464195,0.08366224763252572,0.0,0.005601657817566396,0.41334771784886504,0.4621945751764476,0.006932850786555858,0.05844534953991427,j0,0.37097703521691544,1.7058429943806237,0.837081118969063,0.8897611921695601,0.02409188987644998,0.003021324532574273,0.03211130416833639,4.93300572588546e-10,0.035132629194211236,-1.3037782827123894,-0.4666971637433263,0.3482568446758868,phase_aware_would_pass
