sigma,t,split,main0_abs,rest0_abs,tilt_main_abs,tilt_rest_abs,no_tilt_surplus,tilt_norm_only_surplus,tilt_oriented_surplus,oriented_gain,norm_tax,full0_abs,full_oriented_abs,full_abs_gain,branch_mass,branch_defect,profile_min,profile_max,tilt_factor_min,tilt_factor_max
0.737,13.81,depth,0.06210443015679844,0.0005065107617533629,0.019681316195034455,0.00014853639818609646,0.061597919395045074,0.04176806680182452,0.08110486575559576,0.01950694636055069,0.01982985259322055,0.0625246135679616,0.08229811020120636,0.019773496633244764,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.811,depth,0.06198554294981398,0.0005055364132193358,0.019647440556339057,0.00014825077830877013,0.06148000653659465,0.04168431520194682,0.08095337841671002,0.019473371880115373,0.019795691334647827,0.06240413092462128,0.08214328458453315,0.019739153659911877,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.812000000000001,depth,0.06186676346162062,0.0005045629396103025,0.019613601650976073,0.00014796541510526219,0.06136220052201032,0.04160063345592899,0.08080203484455631,0.019439834322545986,0.019761567066081336,0.062283756513780104,0.08198860466284572,0.01970484814906561,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.813,depth,0.06174809259202511,0.000503590348123478,0.019579799748452403,0.00014768031068593165,0.06124450224390163,0.04151702218476329,0.08065083620292465,0.019406333959023025,0.019727480059138335,0.06216349126177527,0.0818340716443528,0.019670580382577532,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.814,depth,0.061629531246996674,0.0005026186460048837,0.019546035119870218,0.000147395467175445,0.06112691260099179,0.04143348201394613,0.08049978366331614,0.019372871062324354,0.019693430587045663,0.06204333610104749,0.08167968674496391,0.019636350643916424,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.815000000000001,depth,0.061511080338703776,0.000501647840549641,0.0195123080379347,0.00014711088671285404,0.06100943249815414,0.04135001357350658,0.0803488784049866,0.01933944590683246,0.019659418924647554,0.06192329197017714,0.08152545118833283,0.019602159218155696,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.816,depth,0.06139274078554982,0.000500677939102341,0.019478618776960343,0.0001468265714517124,0.06089206284644748,0.041266617498035424,0.08019812161498802,0.019306058768540538,0.019625445348412054,0.061803359813919205,0.08137136620589831,0.019568006391979108,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.817,depth,0.06127451351221524,0.0004997089490574087,0.019444967612877284,0.00014654252356017353,0.06077480456315783,0.04118329442672037,0.08004751448821616,0.019272709925058334,0.019591510136437458,0.06168354058324475,0.08121743303693145,0.019533892453686696,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.818000000000001,depth,0.06115639944969042,0.0004987408778593845,0.01941135482323922,0.00014625874522108178,0.06065765857183103,0.04110004500337073,0.07989705822745082,0.019239399655619785,0.0195576135684603,0.06156383523537303,0.08106365292857526,0.019499817693202227,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.819,depth,0.06103839953531757,0.0004977737330032971,0.019377780687230887,0.00014597523863207808,0.06054062580231427,0.041016869876451305,0.07974675404340409,0.019206128241089818,0.019523755925862966,0.061444244733812714,0.08091002713589268,0.019465782402079967,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.82,depth,0.060920514712822234,0.0004968075220350454,0.01934424548567112,0.00014569200600570315,0.06042370719078719,0.04093376969911037,0.07959660315475467,0.019172895963967478,0.019489937491676823,0.06132477004839272,0.08075655692190016,0.01943178687350744,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.821000000000002,depth,0.06080274593235973,0.000495842252551635,0.019310749501025952,0.00014540904956948452,0.060306903679808094,0.04085074512921266,0.07944660678820625,0.01913970310839816,0.019456158550595435,0.06120541215530774,0.08060324355762566,0.01939783140231792,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.822000000000001,depth,0.06068509415054704,0.0004948779322016462,0.019277293017408326,0.00014512637156605723,0.060190216218345395,0.04076779682937101,0.07929676617851857,0.01910654996017317,0.019422419388974384,0.06108617203714964,0.08045008832213923,0.019363916284989596,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.823,depth,0.06056756033050434,0.0004939145686855159,0.01924387632059159,0.00014484397425325665,0.060073645761818825,0.04068492546697398,0.07914708256856137,0.019073436806742547,0.019388720294844848,0.06096705068294812,0.08029709250260657,0.019330041819658444,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.824,depth,0.06045014544189287,0.0004929521697558389,0.019210499698011405,0.0001445618599042002,0.059957193272137034,0.04060213171422143,0.07899755720935381,0.019040363937216774,0.019355061557915606,0.06084804908820783,0.08014425739432761,0.019296208306119778,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.825000000000001,depth,0.06033285046095117,0.0004919907432178519,0.01917716343877504,0.00014428003080743537,0.05984085971773332,0.04051941624815084,0.07884819136010875,0.019007331642375426,0.019321443469582478,0.060729168254943997,0.07999158430078059,0.01926241604583659,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.826,depth,0.06021567637053979,0.0004910302969296689,0.01914386783366752,0.00014399848926699812,0.05972464607361012,0.0404367797506756,0.07869898628828297,0.018974340214672848,0.019287866322934517,0.060610409191726215,0.07983907453367173,0.019228665341945513,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.827,depth,0.06009862416017303,0.0004900708388026915,0.019110613175158643,0.00014371723760254755,0.05960855332137034,0.040354222908609155,0.07854994326961506,0.018941389948244722,0.01925433041276119,0.060491772913709635,0.07968672941297252,0.01919495649926288,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.828000000000001,depth,0.05998169482606545,0.0004891123768019069,0.019077399757408856,0.0001434362781494411,0.05949258244926354,0.04027174641370524,0.07840106358817707,0.01890848113891353,0.019220836035558297,0.06037326044268047,0.07953455026697075,0.01916128982429028,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.829,depth,0.0598648893711634,0.000488154918946313,0.019044227876277447,0.00014315561325886346,0.05937673445221709,0.04018935096268078,0.07825234853641311,0.018875614084196017,0.01918738348953631,0.060254872807087044,0.07938253843230884,0.0191276656252218,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.83,depth,0.05974820880519308,0.00048719847330922124,0.019011097829327986,0.0001428752452979167,0.059261010331883864,0.04010703725725796,0.07810379941519205,0.018842789083308185,0.019153973074625904,0.060136611042086854,0.07923069525403591,0.019094084211949053,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.831000000000001,depth,0.05963165414468969,0.000486243048018654,0.01897800991583659,0.00014259517664973447,0.059145411096671034,0.040024806004184704,0.07795541753384419,0.018810006437173156,0.019120605092486326,0.06001847618957508,0.07907902208564362,0.019060545896068537,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.832,depth,0.059515226413048024,0.00048528865125766835,0.018944964436796392,0.00014231540971357503,0.05902993776179036,0.039942657915280386,0.07780720421021523,0.018777266448424867,0.01908727984650997,0.05990046929823439,0.07892752028912015,0.019027050990885752,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.833,depth,0.05939892664055565,0.0004843352912647265,0.01891196169492645,0.00014203594690494003,0.058914591349290925,0.039860593707459535,0.07765916077070738,0.018744569421416453,0.01905399764183139,0.0597825914235673,0.07877619123499031,0.018993599811423012,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.834000000000001,depth,0.05928275586443362,0.00048338297633409053,0.018879001994677562,0.00014175679065566772,0.058799372888099534,0.0397786141027663,0.07751128855032517,0.018711915662225638,0.01902075878533323,0.059664843627936115,0.07862503630236092,0.01896019267442481,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.835,depth,0.0591667151288764,0.0004824317148161138,0.01884608564223785,0.00014147794341404804,0.05868428341406028,0.03969671982840838,0.07736358889271974,0.01867930547865946,0.0189875635856519,0.0595472269806021,0.07847405687896468,0.018926829898362578,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.836,depth,0.059050805485096704,0.00048148151511768735,0.018813212945541932,0.00014119940764492362,0.05856932396997901,0.03961491161679216,0.07721606315024206,0.018646739180263043,0.018954412353186855,0.0594297425577695,0.0783232543612126,0.0188935118034431,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.837000000000002,depth,0.0589350279913559,0.00048053238570252703,0.018780384214274012,0.00014092118582980121,0.05845449560565338,0.03953319020554956,0.07706871268397532,0.01861421707832194,0.018921305400103814,0.05931239144261514,0.078172630154226,0.018860238711610862,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.838000000000001,depth,0.05881938371301811,0.0004795843350916086,0.018747599759878608,0.0001406432804669521,0.05833979937792651,0.03945155633758095,0.07692153886379871,0.018581739485872203,0.01888824304034556,0.05919517472534169,0.07802218567189961,0.01882701094655792,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.839,depth,0.05870387372257502,0.0004786373718634597,0.018714859895563048,0.00014036569407152366,0.05822523635071156,0.03937001076107699,0.07677454306841378,0.01854930671770222,0.01885522558963457,0.05907809350320178,0.07787192233692733,0.018793828833725552,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.84,depth,0.058588499099699445,0.0004776915046546093,0.01868216493630652,0.00014008842917565667,0.05811080759504483,0.03928855422956266,0.07662772668540604,0.01851691909036121,0.018822253365482176,0.058961148880550596,0.07772184158086341,0.018760692700312817,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.841000000000001,depth,0.058473260931277776,0.00047674674215989854,0.01864951519886637,0.00013981148832856353,0.05799651418911788,0.039207187501922945,0.07648109111128246,0.018484576922164576,0.018789326687194935,0.05884434196887766,0.07757194484415914,0.018727602875281475,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.842,depth,0.05835816031146026,0.00047580309313284487,0.018616911001783643,0.00013953487409666866,0.057882357218327414,0.0391259113424471,0.07633463775152641,0.018452280533198993,0.018756445875880313,0.058727673886856124,0.07742223357621722,0.018694559689361095,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.843,depth,0.058243198341686404,0.0004748605663860511,0.01858435266538912,0.00013925858906370104,0.057768337775300355,0.039044726520847534,0.07618836802062784,0.018420030245327484,0.01872361125445282,0.05861114576036748,0.07727270923542154,0.018661563475054058,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.844000000000001,depth,0.0581283761307431,0.00047391917079156747,0.01855184051181189,0.0001389826358308028,0.057654456959951535,0.03896363381230884,0.07604228334214903,0.0183878263821975,0.018690823147642695,0.05849475872255878,0.07712337328920195,0.01862861456664317,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.845,depth,0.058013694794793354,0.00047297891528123696,0.018519374864983992,0.00013870701701664597,0.057540715879512115,0.038882633997511476,0.0758963851487566,0.018355669269244486,0.01865808188200064,0.058378513913870514,0.07697422721406606,0.01859571330019555,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.846,depth,0.05789915545742195,0.00047203980884707905,0.01848695605064583,0.00013843173525752457,0.05742711564857487,0.03880172786267151,0.0757506748822716,0.018323559233696725,0.018625387785903353,0.0582624124820815,0.07682527249564836,0.018562860013566856,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.847000000000001,depth,0.057784759249673114,0.0004711018605416536,0.018454584396354747,0.0001381567932074769,0.05731365738913146,0.03872091619956924,0.07560515399371452,0.01829149660458306,0.018592741189562223,0.05814645558234561,0.07667651062875473,0.018530055046409123,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.848,depth,0.05767050731010483,0.000470165079478475,0.01842226023149101,0.00013788219353839934,0.05720034223062635,0.03864019980559694,0.07545982394336449,0.01825948171273814,0.01856014242502941,0.05803064437724525,0.076527943117421,0.018497298740175756,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.849,depth,0.057556400784807074,0.00046922947483235246,0.018389983887260278,0.00013760793894014654,0.05708717130997472,0.038559579483774295,0.07531468620077858,0.01822751489080386,0.018527591826200424,0.05791498003680879,0.07637957147493152,0.018464591438122728,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.850000000000001,depth,0.0574424408274662,0.00046829505583972735,0.018357755696704947,0.00013733403212063167,0.05697414577162647,0.038479056042800885,0.07516974224486649,0.018195596473240018,0.01849508972882558,0.05779946373857393,0.07623139722389331,0.018431933485319386,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.851,depth,0.057328628599391765,0.00046736183179912867,0.01832557599470793,0.00013706047580595734,0.056861266767592636,0.03839863029707875,0.07502499356391976,0.01816372679632712,0.01846263647051389,0.05768409666761384,0.07608342189626448,0.018399325228650634,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.852,depth,0.0572149652695605,0.00046642981207147655,0.018293445117996514,0.00013678727274051046,0.05674853545748902,0.038318303066752,0.07488044165565838,0.01813190619816936,0.018430232390737024,0.0575688800165801,0.07593564703340021,0.018366767016820107,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.853000000000002,depth,0.057101452014660006,0.0004654990060805208,0.018261363405152237,0.0001365144256870798,0.05663595300857949,0.038238075177740166,0.07473608802728311,0.018100135018703625,0.018397877830839317,0.057453814985745595,0.07578807418610442,0.018334259200358825,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.854000000000001,depth,0.05698809001913475,0.0004645694233131714,0.018229331196614195,0.000136241937426962,0.05652352059582157,0.03815794746178042,0.07459193419552351,0.01806841359970194,0.018365573134041156,0.05733890278304955,0.07564070491467703,0.01830180213162748,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.855,depth,0.05687488047521429,0.0004636410733198555,0.01819734883468655,0.00013596981076006447,0.05641123940189443,0.038077920756447815,0.07444798168667216,0.01803674228477773,0.018333318645446614,0.057224144624124874,0.07549354078894743,0.01826939616482256,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.856,depth,0.056761824582963964,0.0004627139657149167,0.018165416663541035,0.00013569804850501987,0.05629911061724905,0.037997995905202996,0.07430423203663677,0.018005121419387725,0.018301114712046054,0.05710954173234795,0.07534658338832602,0.018237041655978066,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.857000000000001,depth,0.05664892355033208,0.0004617881101770529,0.01813353502922857,0.00013542665349931316,0.05618713544015503,0.03791817375742715,0.07416068679099731,0.017973551350842283,0.018268961682727885,0.05699509533888495,0.0751998343018606,0.01820473896297565,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.858,depth,0.05653617859317602,0.00046086351644958595,0.018101704279678985,0.00013515562859936505,0.05607531507672644,0.03783845516844809,0.07401734750503072,0.017942032428304285,0.01823685990827835,0.056880806682716924,0.07505329512826017,0.01817248844554325,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.859,depth,0.05642359093531369,0.0004599401943408953,0.018069924764709734,0.0001348849766806525,0.055963650740972794,0.037758840999582405,0.07387421574376951,0.017910565002796718,0.018204809741390385,0.05676667701069038,0.07490696747595296,0.018140290465262582,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.860000000000001,depth,0.05631116180856332,0.0004590181537247765,0.018038196836031622,0.00013461470063782263,0.055852143654838544,0.037679332118169095,0.07373129308204585,0.0178791494272073,0.018172811536669446,0.056652707577556166,0.07476085296312968,0.01810814538557351,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.861,depth,0.05619889245278289,0.0004580974045408284,0.018006520847251472,0.00013434480338479592,0.05574079504824206,0.03759992939760579,0.07358858110453231,0.017847786056290255,0.018140865650636266,0.05653889964600799,0.07461495321778366,0.018076053571775677,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.862,depth,0.056086784115916576,0.0004571779567948101,0.017974897153882913,0.0001340752878548785,0.05562960615912176,0.03752063371738397,0.07344608140579748,0.017816475246675713,0.018108972441737793,0.056425254486727736,0.07446926987776535,0.018044015391037616,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.863000000000001,depth,0.05597483805402534,0.0004562598205590406,0.017943326113344208,0.00013380615700087594,0.0555185782334663,0.03744144596312122,0.07330379559033308,0.017785217356866778,0.018077132270345082,0.0563117733784153,0.07432380459080899,0.01801203121239369,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.864,depth,0.055863055531339134,0.00045534300597274295,0.017911808084970372,0.0001335374137951902,0.055407712525366394,0.03736236702660083,0.0731617252726165,0.0177540127472501,0.01804534549876556,0.05619845760783977,0.07417855901459425,0.017980101406754476,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.865,depth,0.055751437820292515,0.0004544275232424552,0.017880343430014944,0.0001332690612299481,0.05529701029705006,0.03728339780580517,0.07301987207714686,0.0177228617800968,0.01801361249124489,0.056085308469874036,0.07403353481678136,0.017948226346907327,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.866000000000001,depth,0.0556399862015651,0.0004535133826423233,0.01784893251165534,0.00013300110231707825,0.05518647281892278,0.03720453920495036,0.07287823763848916,0.017691764819566386,0.01798193361397242,0.055972327267534316,0.07388873367505464,0.01791640640752032,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.867,depth,0.055528701964125814,0.0004526005945145867,0.017817575694998665,0.0001327335400884616,0.055076101369611226,0.0371257921345241,0.07273682360132276,0.017660722231711536,0.017950309235087128,0.0558595153120234,0.07374415727716996,0.01788464196514656,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.868,depth,0.05541758640526969,0.00045168916926983585,0.017786273347085192,0.00013246637759600045,0.05496589723599986,0.037047157511318665,0.0725956316204801,0.017629734384480247,0.017918739724681193,0.05574687392276642,0.07359980732099276,0.017852933398226342,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.869000000000002,depth,0.055306640830662085,0.0004507791173874866,0.01775502583689604,0.00013219961791175976,0.0548558617132746,0.0369686362584668,0.07245466336099685,0.017598801647722248,0.0178872254548078,0.05563440442745419,0.07345568551454729,0.017821281087093098,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.870000000000001,depth,0.055195866554374196,0.0004498704494160779,0.017723833535352947,0.00013193326412805223,0.05474599610495812,0.03689022930547711,0.07231392049814563,0.01756792439318751,0.017855766799481,0.055522108162077616,0.0733117935760496,0.01778968541397198,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.871,depth,0.05508526489893286,0.0004489631759736574,0.017692696815329544,0.00013166731935755193,0.054636301722959205,0.03681193758827211,0.07217340471749532,0.01753710299453612,0.017824364134687097,0.05540998647097651,0.07316813323396569,0.01775814676298918,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.872,depth,0.054974837195347834,0.00044805730774813624,0.017661616051648846,0.00013140178673340028,0.0545267798875997,0.03673376204921745,0.07203311771493434,0.017506337827334642,0.017793017838382247,0.05529804070686585,0.07302470622703411,0.017726665520168258,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.873000000000001,depth,0.0548645847831605,0.00044715285549766823,0.017630591621093532,0.00013113666940931822,0.05441743192766284,0.03665570363715999,0.07189306119672756,0.01747562926906472,0.01776172829050285,0.0551862722308835,0.07288151430432196,0.017695242073438464,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.874,depth,0.05475450901048405,0.00044624983005103595,0.01759962390240627,0.00013087197055970952,0.05430825918043301,0.03657776330746704,0.0717532368795554,0.017444977699122385,0.01773049587296598,0.05507468241262927,0.07273855922526304,0.017663876812633768,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.875,depth,0.054644611234040366,0.000445348242307996,0.01756871327629647,0.00013060769337977493,0.05419926299173237,0.03649994202205612,0.07161364649055538,0.01741438349882301,0.017699320969676247,0.054963272630200906,0.07259584275969853,0.017632570129497628,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
0.737,13.876000000000001,depth,0.05453489281919615,0.00044444810323961094,0.01753786012544223,0.00013034384108559426,0.05409044471595654,0.036422240749428715,0.07147429176735859,0.01738384705140205,0.017668203966527823,0.05485204427022903,0.07245336668791244,0.01760132241768341,0.40495050328815474,-0.5950494967118453,0.29315395549429013,0.3047640096216355,1.2931539554942901,1.3047640096216355
