label,box_id,sigma,t,main_abs,D0_abs,Drest_abs,RvecTail_abs,rest_combined,rest_separate,z0_re,z0_im,destructive_ratio,angle_D0_over_M,bounded_surplus_combined,angular_surplus_combined,angular_surplus_separate,failure_class
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t2,0.5,24.528,0.39610497576225595,0.5030570802193594,0.14990235326084525,0.002851968786386649,0.15256031606135195,0.1527543220472319,-1.257015276217777,-0.1812090302557365,1.257015276217777,-171.79685811808386,-0.2543653458181239,-0.2543653458181241,-0.254559351804004,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t2,0.5,24.529,0.39767694827317107,0.5030488937876354,0.14993664004176024,0.0028464577803265123,0.15258298654041733,0.15278309782208677,-1.2522271840387138,-0.17908908717171113,1.2522271840387138,-171.86095273887213,-0.2528879233604685,-0.2528879233604685,-0.25308803464213797,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.53,0.3992432314947758,0.5030407131569803,0.1499709724812928,0.0028409444836079247,0.15260562255220284,0.1528119169649007,-1.2474973833223881,-0.17695742801223358,1.2474973833223881,-171.92645994991832,-0.25141727765633426,-0.2514172776563343,-0.2516235720690322,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.531,0.4008037499995222,0.5030325383251953,0.15000535055465145,0.0028354288998794054,0.15262822491723177,0.15284077945453084,-1.2428250410113717,-0.17481466573008225,1.2428250410113717,-171.99335462020107,-0.24995341194837734,-0.2499534119483773,-0.25016596648567635,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.532,0.40235842965704627,0.5030243692900742,0.1500397742369403,0.002829911032790817,0.15265079445863478,0.1528696852697311,-1.2382093360207065,-0.17266139162876037,1.2382093360207065,-172.0616120471819,-0.24849632882957384,-0.2484963288295739,-0.24871521964067023,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.533,0.4039071976105606,0.5030162060494169,0.1500742435031636,0.0028243908859975,0.15267333200211394,0.1528986343891611,-1.2336494591885974,-0.17049817609001572,1.2336494591885974,-172.13120794828757,-0.2470460302862034,-0.24704603028620337,-0.24727133267325052,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.534,0.40544998225390605,0.5030080486010163,0.15010875832822096,0.0028188684631561952,0.15269583837588657,0.15292762679137714,-1.2291446132178758,-0.168325569277315,1.2291446132178758,-172.20211845254568,-0.24560251773865244,-0.2456025177386525,-0.24583430615414306,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.535,0.4069867132093053,0.5029998969426758,0.15014331868691472,0.0028133437679297283,0.1527183144106514,0.15295666245484443,-1.2246940126089025,-0.16614410181627756,1.2246940126089025,-172.2743200923592,-0.24416579208015873,-0.24416579208015884,-0.24440414012435188,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.536,0.4085173213055165,0.5029917510721866,0.15017792455394072,0.0028078168039809034,0.15274076093952657,0.15298574135792162,-1.2202968835853933,-0.16395428545225482,1.2202968835853933,-172.34778979544834,-0.24273585371378467,-0.24273585371378467,-0.24298083413217972,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.537,0.41004173855677584,0.5029836109873491,0.1502125759038971,0.002802287574978506,0.15276317879801757,0.1530148634788756,-1.2159524640126673,-0.16175661368651428,1.2159524640126673,-172.4225048769166,-0.2413127025873912,-0.24131270258739124,-0.2415643872682493,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.538,0.4115598981422282,0.5029754766859611,0.15024727271127986,0.0027967560845935766,0.15278556882396233,0.15304402879587342,-1.2116600033097509,-0.15955156239085774,1.2116600033097509,-172.49844303148487,-0.23989633822690715,-0.2398963382269071,-0.2401547981988182,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t3,0.5,24.539,0.4130717343858112,0.5029673481658232,0.15028201495048488,0.002791222336500625,0.1528079318574871,0.1530732372869855,-1.207418762355957,-0.1573395904022519,1.207418762355957,-172.57558232584927,-0.23848675976802058,-0.2384867597680206,-0.23875206519751901,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.54,0.4145771827368577,0.5029592254247301,0.1503168025958048,0.0027856863343769665,0.15283026874095612,0.15310248893018177,-1.2032280133916822,-0.15512114009722106,1.2032280133916822,-172.65390119119922,-0.23708396598608822,-0.2370839659860881,-0.23735618617531373,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.541,0.41607617975109074,0.5029511084604779,0.15035163562143258,0.0027801480819049083,0.15285258031892934,0.1531317837033375,-1.1990870399148568,-0.15289663794732325,1.1990870399148568,-172.73337841586707,-0.2356879553246558,-0.23568795532465586,-0.235967158709064,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.542,0.41756866307216406,0.5029429972708723,0.15038651400146327,0.002774607582768,0.15287486743811385,0.15316112158423129,-1.1949951365730127,-0.15066649505598792,1.1949951365730127,-172.81399313812105,-0.23429872592248097,-0.2342987259224808,-0.23458498006859824,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.543,0.41905457141369273,0.5029348918537037,0.15042143770988672,0.002769064840656301,0.1528971309473132,0.15319050255054303,-1.1909516090514463,-0.14843110767747084,1.1909516090514463,-172.89572483909208,-0.2329162756391218,-0.232916275639122,-0.23320964724235185,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.544,0.4205338445418015,0.5029267922067785,0.15045640672059757,0.002763519859259005,0.1529193716973834,0.15321992657985659,-1.1869557739580083,-0.14619085771826573,1.1869557739580083,-172.9785533358454,-0.23154060207923255,-0.23154060207923266,-0.23184115696170582,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.545,0.42200642325805837,0.5029186983278936,0.15049142100738747,0.0027579726422722194,0.15294159054118453,0.1532493936496597,-1.183006958704944,-0.14394611322196943,1.183006958704944,-173.06245877457462,-0.2301717026155932,-0.23017170261559317,-0.23047950572406833,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.546,0.42347224938293276,0.5029106102148413,0.15052648054394605,0.0027524231933949493,0.1529637883335294,0.153278903737341,-1.179104501387961,-0.14169722883760882,1.179104501387961,-173.14742162394145,-0.22880957441089791,-0.2288095744108979,-0.22912468981470946,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.547,0.42493126573970863,0.5029025278654311,0.15056158530386898,0.002746871516326785,0.15298596593114167,0.15330845682019578,-1.175247750662952,-0.1394445462724914,1.175247750662952,-173.23342266853405,-0.22745421443838676,-0.2274542144383867,-0.22777670532744082,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.548,0.42638341613872993,0.5028944512774579,0.15059673526064757,0.0027413176147733083,0.1530081241926025,0.15333805287542088,-1.171436065620872,-0.1371883947296709,1.171436065620872,-173.32044300246412,-0.22610561950141334,-0.2261056195014134,-0.22643554818423176,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t4,0.5,24.549,0.4278286453621755,0.5028863804487227,0.15063193038767558,0.0027357614924431966,0.15303026397830585,0.15336769188011878,-1.1676688156606831,-0.13492909133092268,1.1676688156606831,-173.40846402307935,-0.22476378625189616,-0.22476378625189625,-0.22510121415370918,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.55,0.42926689914918387,0.5028783153770254,0.1506671706582469,0.002730203153048446,0.15305238615040861,0.15339737381129534,-1.1639453803609883,-0.13266694152519196,1.1639453803609883,-173.49746742481668,-0.2234287112078034,-0.22342871120780355,-0.22377369886869028,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.551,0.4306981241813604,0.5028702560601621,0.15070245604555504,0.002724642600302619,0.15307449157277883,0.15342709864585766,-1.1602651493504696,-0.13040223948373175,1.1602651493504696,-173.58743519315777,-0.22210039076967167,-0.2221003907696717,-0.22245299784275052,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.552,0.4321222680687498,0.5028622024959434,0.15073778652269898,0.002719079837925319,0.15309658111095764,0.1534568663606243,-1.1566275221772617,-0.12813526848147286,1.1566275221772617,-173.67834959872835,-0.22077882123618436,-0.2207788212361844,-0.22113910648585106,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.553,0.43353927933604214,0.5028541546821573,0.15077316206267152,0.0027135148696378207,0.15311865563209492,0.15348667693230936,-1.15303190817779,-0.12586630126605394,1.15303190817779,-173.7701931914931,-0.21946399881891349,-0.21946399881891338,-0.2198320201191278,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.554,0.434949107409299,0.5028461126166106,0.15080858263837274,0.002707947699165847,0.1531407160049155,0.1535165303375386,-1.149477726344878,-0.123595600414121,1.149477726344878,-173.86294879508242,-0.21815591965619155,-0.2181559196561917,-0.21853173398881479,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.555,0.4363517026029412,0.5028380762971044,0.1508440482226024,0.0027023783302374802,0.15316276309966126,0.15354642655283987,-1.1459644051956175,-0.12132341867563066,1.1459644051956175,-173.9565995012347,-0.2168545798261945,-0.21685457982619455,-0.21723824327937316,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.556,0.4377470161070851,0.5028300457214441,0.15087955878806308,0.002696806766584541,0.15318479778804664,0.15357636555464763,-1.142491382639108,-0.11904999930690764,1.142491382639108,-174.05112866433504,-0.21555997535928909,-0.2155599753592891,-0.2159515431258901,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.557,0.43913499997522776,0.5028220208874223,0.15091511430735455,0.002691233011942889,0.15320682094320293,0.15360634731929743,-1.1390581058441425,-0.11677557639211533,1.1390581058441425,-174.14651989608348,-0.21427210224962556,-0.21427210224962565,-0.21467162862572015,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.558,0.4405156071123093,0.5028140017928439,0.15095071475298344,0.0026856570700496633,0.1532288334396365,0.1536363718230331,-1.1356640311069857,-0.11450037515408168,1.1356640311069857,-174.24275706026347,-0.21299095646603367,-0.2129909564660335,-0.2133984948494301,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t5,0.5,24.559,0.44188879126297276,0.5028059884355108,0.15098636009735605,0.002680078944648167,0.15325083615317736,0.15366643904200422,-1.1323086237196596,-0.11222461225481377,1.1323086237196596,-174.33982426761133,-0.21171653396232515,-0.2117165339623252,-0.21213213685115206,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.56,0.4432545070002642,0.5027979808132288,0.15102205031278287,0.0026744986394840334,0.15327282996092914,0.15369654895226692,-1.1289913578383655,-0.10994849608570334,1.1289913578383655,-174.4377058707994,-0.21044883068686862,-0.21044883068686848,-0.21087254967820626,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.561,0.44461270971453204,0.5027899789237927,0.1510577853714732,0.002668916158304196,0.15329481574121445,0.1537267015297774,-1.1257117163526649,-0.10767222704802111,1.1257117163526649,-174.53638645952117,-0.20918784259163742,-0.20918784259163742,-0.20961972838020038,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.562,0.4459633556026841,0.5027819827650127,0.15109356524554368,0.002663331504862497,0.15331679437353726,0.15375689675040619,-1.122469190755203,-0.10539599782414921,1.122469190755203,-174.63585085566882,-0.20793356564067286,-0.20793356564067278,-0.2083736680175417,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.563,0.447306401657677,0.5027739923346793,0.15112938990700653,0.002657744682913759,0.15333876673851754,0.1537871345899203,-1.1192632810121945,-0.10311999363957794,1.1192632810121945,-174.7360841086162,-0.20668599581797054,-0.20668599581797062,-0.20713436366937338,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.564,0.4486418056583421,0.5027660076306096,0.15116525932778663,0.002652155696216903,0.15336073371785958,0.15381741502400353,-1.1160934954347679,-0.10084439251612894,1.1160934954347679,-174.8370714905982,-0.20544512913490226,-0.20544512913490234,-0.2059018104410463,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.565,0.4499695261594091,0.5027580286505953,0.15120117347970238,0.0026465645485340378,0.15338269619428288,0.15384773802823642,-1.112959350551187,-0.09856936551674403,1.112959350551187,-174.93879849218183,-0.20421096163707528,-0.20421096163707508,-0.20467600347102863,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.566,0.45128952248183346,0.5027500553924467,0.15123713233448194,0.002640971243630549,0.1534046550514881,0.1538781035781125,-1.1098603709801835,-0.09629507698204014,1.1098603709801835,-175.04125081783312,-0.202983489410812,-0.20298348941081218,-0.20345693793743658,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.567,0.45260175470341657,0.5027420878539598,0.15127313586375193,0.002635375785275816,0.15342661117409592,0.15390851164902775,-1.1067960893050786,-0.09402168475890939,1.1067960893050786,-175.14441438157496,-0.2017627085890372,-0.20176270858903725,-0.20224460906396907,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.568,0.45390618364955765,0.5027341260329463,0.15130918403904758,0.0026297781772410688,0.15344856544760532,0.15393896221628867,-1.1037660459494634,-0.09174934042162866,1.1037660459494634,-175.24827530272884,-0.20054861535693097,-0.2005486153569309,-0.20103901212561423,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t6,0.5,24.569,0.4552027708843719,0.5027261699272031,0.15134527683180218,0.002624178423303093,0.15347051875833523,0.15396945525510528,-1.1007697890536243,-0.08947818948535512,1.1007697890536243,-175.35281990175352,-0.19934120595697852,-0.19934120595697868,-0.1998401424537487,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.57,0.45649147870196694,0.502718219534535,0.15138141421335685,0.0026185765272408196,0.1534924719933817,0.15399999074059767,-1.097806874352499,-0.08720837161265578,1.097806874352499,-175.45803469616175,-0.19814047669377147,-0.1981404766937714,-0.19864799544098738,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.571,0.4577722701179753,0.5027102748527484,0.1514175961549553,0.0026129724928363866,0.15351442604056229,0.15403056864779166,-1.0948768650547862,-0.08494002081309046,1.0948768650547862,-175.56390639652395,-0.19694642393836867,-0.19694642393836856,-0.19746256654559793,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.572,0.4590451088612665,0.5027023358796483,0.15145382262774584,0.002607366323876024,0.15353638178836806,0.15406118895162188,-1.0919793317234787,-0.08267326563621724,1.0919793317234787,-175.67042190254986,-0.19575904413235892,-0.1957590441323589,-0.1962838512956127,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.573,0.46030995936599284,0.5026944026130322,0.15149009360277862,0.0026017580241480625,0.15355834012590977,0.15409185162692668,-1.0891138521574784,-0.08040822935794983,1.0891138521574784,-175.77756829926167,-0.19457833379146575,-0.19457833379146572,-0.19511184529248263,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.574,0.46156678676367635,0.502686475050711,0.1515264090510122,0.0025961475974454174,0.1535803019428736,0.15412255664845761,-1.0862800112750401,-0.07814503016102856,1.0862800112750401,-175.88533285323064,-0.1934042895090275,-0.19340428950902763,-0.19394654421461166,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.575,0.4628155568756213,0.5026785531904889,0.15156276894330697,0.002590535047564171,0.15360226812946406,0.15415330399087115,-1.083477400998277,-0.07588378130922883,1.083477400998277,-175.99370300890362,-0.1922369079590113,-0.19223690795901122,-0.1927879438204183,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.576,0.46405623620552466,0.5026706370301669,0.15159917325042843,0.0025849203783020517,0.15362423957635438,0.15418409362873048,-1.0807056201391452,-0.07362459131590716,1.0807056201391452,-176.10266638499905,-0.19107618589875877,-0.19107618589875888,-0.19163603995113498,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.577,0.46528879193216754,0.5026627265675518,0.15163562194304722,0.0025793035934645763,0.15364621717464144,0.1542149255365118,-1.0779642742871658,-0.07136756410699013,1.0779642742871658,-176.2122107709756,-0.18992212017158494,-0.18992212017158497,-0.19049082853345534,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.578,0.4665131919024436,0.5026548218004507,0.15167211499173988,0.002573684696855804,0.1536682018157872,0.1542457996885957,-1.0752529756982556,-0.06911279917843469,1.0752529756982556,-176.3223241235789,-0.18877470770893737,-0.18877470770893745,-0.18935230558174596,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t7,0.5,24.579,0.46772940462449114,0.502646922726669,0.15170865236698738,0.0025680636922855555,0.15369019439157128,0.15427671605927293,-1.072571343185234,-0.06686039174855238,1.072571343185234,-176.43299456345596,-0.18763394553240037,-0.18763394553240037,-0.18822046720010202,lambda_ge_one
angular_phase_valley_sigma05_t24p5_25p5,s0.5_t8,0.5,24.58,0.4689373992609734,0.5026390293440104,0.15174523403917556,0.0025624405835658714,0.1537121957940392,0.15430767462274142,-1.069919002009906,-0.06461043290542241,1.069919002009906,-176.54421037183226,-0.18649983075548734,-0.18649983075548732,-0.18709530958418955,lambda_ge_one
