sigma,t,q_abs,main_base_complex_re,main_base_complex_im,main_seeded_complex_re,main_seeded_complex_im,main_seeded_oriented,seed_complex_re,seed_complex_im,oriented_gain,seed_parallel_to_main,seed_perp_to_main,angle_seed_vs_main,horizontal_defect_total_abs,horizontal_defect_complex_re,horizontal_defect_complex_im,horizontal_defect_complex_abs,horizontal_defect_parallel_to_main,horizontal_defect_perp_to_main,horizontal_defect_parallel_to_seeded_main,horizontal_defect_perp_to_seeded_main,angle_defect_vs_main,angle_defect_vs_seeded_main,defect_j0_abs,defect_j1_abs,defect_j2_abs,defect_j3_abs,defect_j0_parallel,defect_j1_parallel,defect_j2_parallel,defect_j3_parallel,defect_j0_perp,defect_j1_perp,defect_j2_perp,defect_j3_perp,dominant_defect_layer,phase_aware_defect_cost,norm_over_projected_ratio,current_minus_projected_gain,seed_prefix_norm_tax,tilt_tail_upper,vertical_tail,horizontal_tail,cutoff_budget,tail_without_tilt,surplus_current_oriented,surplus_projected_parallel,surplus_projected_phase_aware,failure_class_refined
0.74,14.26,0.29936967615473214,0.04871539381743048,-0.050863677502913124,0.02373374779323367,0.04286568989148574,0.048997532123422775,-0.018255674647276367,0.12207793029394974,-0.021431888461356248,0.08497032902284715,0.046790171360891204,151.15996942608498,0.11185695339920655,0.015985760028552926,-0.05999259550201632,0.0620858763227115,0.0,0.029951522471209274,0.044741477841206884,0.04304481617272656,28.843632575481184,136.10722809905937,0.07900495226409532,0.023651686973922295,0.007080597869896215,0.002119716291292716,0.06270087754364549,0.0,0.006833503326623784,0.0,0.04806643774515388,0.0045722162689334715,0.0018542110128570816,0.0014048057093632418,j0,0.005742819115508939,2.5000728361320768,0.06711547555799967,0.09700142756801299,0.0014150830388938059,0.0010274434202399707,0.0009057255417970675,3.6349157629794265e-11,0.0019331689983861958,-0.06620767331306378,0.0009078022449358902,0.03990646097063383,seed_phase_hurts
0.74,14.261,0.29936967615473214,0.048656090887007675,-0.05092800884865732,0.02446863884406929,0.04305633564210435,0.049523351318413844,-0.017195860101645644,0.12228035183165256,-0.020911563785486642,0.08466401051226492,0.04743516806828773,150.7391599070852,0.11184715522588784,0.015345277254991019,-0.060158994251032605,0.062085281052181106,0.0,0.03046212340792777,0.04472128283503118,0.04306493916073102,29.38329223799783,136.08092409731492,0.07899803178046158,0.02364961519097802,0.007079977640907124,0.00211953061354111,0.06268035776153993,0.0,0.006830910128056978,0.0,0.04808182375983857,0.004562985473918826,0.0018613839523734484,0.0014074848271847327,j0,0.006191505677631805,2.5009827119331978,0.06712587239085667,0.09704684356375332,0.0014156351395831302,0.0010274434202399707,0.0009056462042541788,3.6349188541657187e-11,0.001933089660843338,-0.06567252870790047,0.0014533436829561985,0.039983120840355574,seed_phase_hurts
0.74,14.262,0.29936967615473214,0.048596702803881,-0.05099227905560071,0.025205508464745983,0.043239742331867274,0.05004990483400199,-0.016134589888722545,0.12247290000511454,-0.020390510033409102,0.08435271798546481,0.04807744581239782,150.31870724089777,0.1118373575825572,0.014703059829662288,-0.060318560537919855,0.06208468984960246,0.0,0.030970013937597376,0.04470659682402551,0.04307933279584729,29.92295163097491,136.0619547425747,0.07899111167116023,0.02364754352009752,0.007079357445466529,0.002119344945832906,0.06266598747943013,0.0,0.006828070332174827,0.0,0.048089185231958494,0.004550786876652161,0.001869427019050579,0.0014103614595915367,j0,0.0066404605318130736,2.5015851245124376,0.0671307607585317,0.09709182162973051,0.0014161806610643807,0.0010274434202399707,0.0009055668710026974,3.634887667037714e-11,0.0019330103275915448,-0.06513664373721113,0.0019941170213205574,0.040060253313532995,seed_phase_hurts
0.74,14.263,0.2993696761547321,0.048537229611695674,-0.05105648800365599,0.02594428263376824,0.04341589092232124,0.05057712314831424,-0.015071965252906659,0.12265556301318035,-0.019868796716827244,0.08403647716882062,0.048716959450843776,149.89861322878562,0.11182756046927102,0.01405918058164625,-0.06047127623959222,0.0620841027048987,0.0,0.03147514915398935,0.04469726306719809,0.043088171033058474,30.462610754289276,136.05010427088442,0.07898419193623113,0.023645471961292717,0.007078737283578,0.0021191592881691745,0.06265758843266094,0.0,0.006824987931290243,0.0,0.048088763631670466,0.004535707761588211,0.0018783134103923591,0.0014134285733685764,j0,0.007089616464812563,2.501888321464983,0.06713029740207294,0.09713635587709098,0.001416719519073098,0.0010274434202399694,0.0009054875420430785,3.6348588693363154e-11,0.0019329309986316364,-0.06460008783866152,0.002530209563411414,0.04013785616579694,seed_phase_hurts
0.74,14.264,0.29936967615473214,0.048477671354307146,-0.051120635572706685,0.02668488713678628,0.0435847631536974,0.05110493890679178,-0.01400808754302416,0.1228283301330818,-0.019346491180138994,0.08371531420973649,0.049353664085290606,149.47887964823875,0.11181776388608745,0.013413712529952028,-0.0606171240086603,0.062083519608004616,0.0,0.03197748439505857,0.04469312823550116,0.04309161978207064,31.002269607820388,136.04516444218555,0.07897727257571532,0.023643400514575905,0.007078117155245217,0.0021189736405510143,0.06265498571717515,0.0,0.00682166648474277,0.0,0.04808078980507091,0.004517832169490219,0.0018880171700262315,0.0014166793165161788,j0,0.007538908429744438,2.5019005896585926,0.0671246356505863,0.09718044037705637,0.0014172516287920143,0.0010274434202399707,0.0009054082173757964,3.634829973041448e-11,0.001932851673964067,-0.06406292828205175,0.0030617073685345426,0.04021592717429127,seed_phase_hurts
0.74,14.265,0.2993696761547322,0.04841802807578178,-0.05118472164260715,0.02742724757485167,0.04374634154692021,0.05163328682421839,-0.01294305820071869,0.1229911917213834,-0.018823658698408186,0.08338925567433945,0.049987515065383174,149.05950825300744,0.11180796783306354,0.012766728875264378,-0.060756087275428035,0.06208294054886526,0.0,0.03247697524688234,0.04469404241645269,0.043089837313109766,31.541928191449276,136.046934271305,0.07897035358965311,0.023641329179959147,0.007077497060471788,0.0021187880029795085,0.0626580078443175,0.0,0.006818109152882379,0.0,0.048065484487897187,0.004497241029076415,0.001898513160441177,0.0014201070147301707,j0,0.00798827344787751,2.501630234993132,0.06711392541661085,0.09722406916156238,0.0014177769048606254,0.0010274434202399718,0.0009053288970013109,3.634820935396059e-11,0.001932772353589492,-0.06352523026729527,0.0035886951493155827,0.04029446411789076,seed_phase_hurts
0.74,14.266,0.29936967615473214,0.048358299820397584,-0.05124874609318267,0.028171289372702853,0.04390060940552731,0.05216210359156573,-0.011876978748823203,0.12314413921480007,-0.018300362570519244,0.08305832854512891,0.05061846799266699,148.64050077313533,0.11179817231025768,0.012118302991673985,-0.06088815024980356,0.062082365517437135,0.0,0.03297357754757461,0.0446998591067972,0.043082974642811606,32.081586505052606,136.05521976622697,0.07896343497808574,0.023639257957454776,0.007076876999261412,0.0021186023754557613,0.06266648677810081,0.0,0.006814318728621976,0.0,0.04804305879550647,0.004474012284339336,0.001909777036050801,0.0014237051676952728,j0,0.008437650515242333,2.501085563673674,0.06709831320346049,0.09726723622389621,0.0014182952613847597,0.0010274434202399707,0.0009052495809200925,3.634789045070754e-11,0.0019326930375079536,-0.06298705701758467,0.004111256185875817,0.04037346477743068,seed_phase_hurts
0.74,14.267,0.29936967615473214,0.04829848663264371,-0.05131270880423096,0.028916937787071443,0.04404755081750163,0.05269132778742388,-0.0108099507797216,0.12328716513089046,-0.017776664207746977,0.08272256021858988,0.05124647872448717,148.22185891499765,0.11178837731772477,0.011468508418370393,-0.06101329792312197,0.06208179450368579,0.0,0.03346724739118891,0.044710435194799614,0.04307117590093747,32.621244548511086,136.06983367386852,0.07895651674105197,0.02363718684707441,0.007076256971617562,0.0021184167579808154,0.06268025795703744,0.0,0.00681029766672198,0.0,0.048013714689859856,0.004448221017487244,0.001921785216668946,0.001427467445233801,j0,0.008886980513842666,2.5002748649319155,0.06707794212292516,0.0973099355193371,0.0014188066119461776,0.0010274434202399707,0.0009051702691325892,3.63476314217904e-11,0.0019326137257201915,-0.06244846986796726,0.004629472254957896,0.040452926935914846,seed_phase_hurts
0.74,14.268,0.29936967615473214,0.048238588557221025,-0.05137660965552222,0.029664117914997595,0.04418715065701695,0.053220899793791486,-0.009742075943719649,0.12342026306862713,-0.017252623217966286,0.08238197850277727,0.051871503377858674,147.80358436134907,0.11177858285552446,0.010817418851332276,-0.0611315160698834,0.062081227497590374,0.0,0.033957941131590584,0.04472563093357605,0.043054578678708676,33.16090232170451,136.09059523346414,0.07894959887859396,0.023635115848830678,0.007075636977544016,0.0021182311505557995,0.06269916030240882,0.0,0.006806048110964328,0.0,0.04797764542434035,0.0044199395675125356,0.0019345148614645297,0.0014313876833454014,j0,0.009336206127224071,2.499206395132393,0.0670529519219484,0.09735216096580115,0.0014193108696122223,0.0010274434202399707,0.000905090961639283,3.6347404014949884e-11,0.0019325344182266576,-0.06190952834957185,0.0051434235723765535,0.04053284837872854,seed_phase_hurts
0.74,14.269,0.29936967615473214,0.048178605639042964,-0.051440448526799125,0.03041275470217634,0.04431939458608416,0.05375076171601455,-0.008673455937397413,0.12354342770882537,-0.016728297485713542,0.08203661161484666,0.05249349833331546,147.3856787713701,0.11176878892371256,0.010165108134994109,-0.06124279124939445,0.062080664489138876,0.0,0.03444561538630428,0.044745309906703064,0.04303331435952998,33.700559824510755,136.11732993761288,0.07894268139075111,0.023633044962735363,0.007075017017044307,0.0021180455531817736,0.06272303621463611,0.0,0.006801571919360364,0.0,0.04793503596722431,0.004389237644413081,0.0019479438434500886,0.0014354598801688343,j0,0.00978527176018714,2.497888363199582,0.0670234790170095,0.09739390644447418,0.0014198079469453064,0.0010274434202399707,0.0009050116584406252,3.6347179806182764e-11,0.0019324551150277757,-0.0613702902696711,0.005653188747338401,0.04061322689385432,seed_phase_hurts
0.74,14.27,0.29936967615473214,0.048118537923234804,-0.051504225297778455,0.03116277295131353,0.04444426905613619,0.05428085730669093,-0.007604192491962082,0.12365665481448329,-0.01620374324828213,0.0816864881785765,0.05311242023874926,146.96814378072028,0.11175899552234658,0.009511650253889559,-0.06134711080733004,0.06208010546833138,0.0,0.0349302270403473,0.044769338987277994,0.04300750843284621,34.24021705680944,136.14986930104703,0.07893576427756406,0.023630974188800623,0.007074397090122078,0.002117859965859826,0.06275173155932559,0.0,0.006796870687529733,0.0,0.04788606340460131,0.004356182439095146,0.0019620507245550053,0.0014396781918950415,j0,0.010234123462490113,2.4963289172999605,0.06698965653506858,0.09743516580047587,0.001420297756012839,0.0010274434202399707,0.0009049323595370822,3.634685389654443e-11,0.0019323758161239068,-0.06083081178779239,0.006158844747276192,0.04069406027206408,seed_phase_hurts
0.74,14.271,0.29936967615473214,0.04805838545513445,-0.05156793984815102,0.031914097330505306,0.044561761309487705,0.05481113189329994,-0.006534387361598063,0.12375994123094797,-0.015679015168092968,0.08133163722182107,0.053728226013205226,146.55098100159506,0.11174920265148383,0.008857119324284528,-0.06144446287720094,0.06207955042517898,0.0,0.035411733250032704,0.04479758829137657,0.04297728079193306,34.7798740184811,136.18805063702845,0.07892884753907325,0.023628903527038586,0.007073777196780947,0.0021176743885910412,0.06278509564428301,0.0,0.006791945770379422,0.0,0.047830897323639064,0.004320838729049468,0.0019768147313097353,0.0014440369286531942,j0,0.010682708856256357,2.49453613271845,0.06695161436010727,0.0974759328434869,0.001420780208396615,0.0010274434202399707,0.0009048530649291175,3.634661532789395e-11,0.0019322965215157035,-0.06029114748809621,0.006660466872011053,0.04077534630713126,seed_phase_hurts
0.74,14.272,0.29936967615473214,0.04799814828029318,-0.05163159205758182,0.03266665238161509,0.044671859380733064,0.055341532309408165,-0.00546414231183568,0.1238532848859926,-0.015154166401488783,0.0809720881739601,0.054340872850658986,146.1341920227945,0.11173941031118108,0.008201589585798256,-0.06153483638173286,0.06207899934970367,0.0,0.035890091446746014,0.04482993112685233,0.0429427460163202,35.31953070940324,136.23171684137066,0.07892193117531882,0.02362683297746125,0.007073157337024522,0.002117488821376499,0.06282298118877544,0.0,0.00678679830220121,0.0,0.047769700176958675,0.004283268979855407,0.0019922157311753654,0.0014485305503922988,j0,0.011130977066985646,2.492518000864185,0.06690947918432875,0.097516201348407,0.0014212552152026493,0.0010274434202399707,0.0009047737746171907,3.634646402200273e-11,0.0019322172312036254,-0.05975135044817919,0.007158128736149559,0.04085708279601624,seed_phase_hurts
0.74,14.273,0.2993696761547322,0.0479378264444749,-0.051695181805711476,0.03342036252869872,0.044774552098043464,0.05587200682927058,-0.0043935591078777,0.12393668478974999,-0.014629248664132934,0.08060787086328348,0.05495031822378616,145.71777840977913,0.11172961850149536,0.007545135392996941,-0.061618221034158996,0.06207845223193898,0.0,0.03636525934070783,0.04486624393823232,0.042904013639613714,35.859187129456494,136.2807161839387,0.078915015186341,0.02362476254008068,0.007072537510856399,0.0021173032642172757,0.06286524428608914,0.0,0.0067814292153010125,0.0,0.0477026276289972,0.004243533442626747,0.002008234209531525,0.001453153662774784,j0,0.011578878657940044,2.490282419346588,0.06686337456326304,0.09755596505599824,0.0014217226870707907,0.0010274434202399718,0.0009046944886017651,3.63462201449963e-11,0.001932137945187957,-0.05921147230448353,0.007651902258779512,0.04093926753907179,seed_phase_hurts
0.74,14.274,0.29936967615473214,0.047877419993656946,-0.05175870897215637,0.03417515208640503,0.04486982908438062,0.056402505105628456,-0.0033227395029783568,0.12401014103453188,-0.014104312293211796,0.08023901551436924,0.055556519887683176,145.30174170475073,0.11171982722248314,0.006887831206988159,-0.06169460733941997,0.06207790906192937,0.0,0.03683719492470023,0.04490640624844672,0.04286118840338702,36.39884327851926,136.33490210755343,0.07890809957217973,0.023622692214908807,0.007071917718280161,0.0021171177171144437,0.06291174436039662,0.0,0.0067758392572632034,0.0,0.04762982888511289,0.004201690247483925,0.002024851247340334,0.0014579010130983923,j0,0.012026365567755937,2.4878371830599884,0.06681342097403642,0.09759521767354033,0.0014221825341845043,0.0010274434202399707,0.0009046152068832951,3.634596871595629e-11,0.0019320586634692346,-0.058671563314508415,0.008141857659527999,0.041021898340218785,seed_phase_hurts
0.74,14.275,0.29936967615473214,0.04781692897403087,-0.051822173436508655,0.03493094526841913,0.04495768075861654,0.05693297811057289,-0.002251785226788925,0.12407365479451256,-0.013579406306571146,0.07986555274540305,0.05615943588358259,144.8860834267204,0.11171003647420291,0.006229751586991818,-0.061763986595278,0.06207736982973189,0.0,0.037305856477778884,0.04495030059798797,0.04281437049785772,36.93849915647242,136.39413303411942,0.07890118433287628,0.023620622001958004,0.007071297959299509,0.0021169321800691126,0.06296234411877387,0.0,0.00677002900694875,0.0,0.047551447004267104,0.004157795493178593,0.002042048499489158,0.0014627674862583617,j0,0.012473391051104635,2.485189976220163,0.06675973587621495,0.09763395287547762,0.0014226346662805402,0.0010274434202399707,0.0009045359294622564,3.634575389737899e-11,0.001931979386047981,-0.05813167241595854,0.008628063460256402,0.041104973007139736,seed_phase_hurts
0.74,14.276,0.2993696761547321,0.04775635343200164,-0.05188557507833774,0.035687666195895085,0.045038098336559106,0.05746337807928804,-0.0011807979737347735,0.12412722832528576,-0.01305457845897303,0.07948751356547651,0.05675902454252302,144.47080507159524,0.11170024625670938,0.005570971181907711,-0.061826350893335595,0.06207683452541299,0.0,0.03777120256894838,0.04499781248206459,0.042763655789986636,37.47815476319416,136.45827217784384,0.07889426946846934,0.02361855190123983,0.007070678233917902,0.0021167466530823157,0.0630169094991597,0.0,0.0067639988893164115,0.0,0.04746761919601792,0.004111903332974957,0.0020598081738178267,0.001467748100761507,j0,0.01291990962225005,2.48234836529512,0.06670243377464478,0.0976721643040664,0.0014230789926585824,0.0010274434202399694,0.0009044566563390907,3.634566043965938e-11,0.0019319001129247206,-0.05759184728300464,0.009110586491640146,0.04118848935145469,seed_phase_hurts
0.74,14.277,0.29936967615473214,0.04769569341418846,-0.05194891377719044,0.03644523890591628,0.04511107383190317,0.05799365845656517,-0.00010987939137799945,0.12417086496331156,-0.012529875295581895,0.07910492937184897,0.05735524448901682,144.05590811225682,0.11169045657006153,0.00491156472186546,-0.06188169311997311,0.06207630313905299,0.0,0.03823319206082415,0.045048830286240904,0.04270913603964687,38.017810098563594,136.52718736537372,0.07888735497900051,0.02361648191276678,0.00707005854213908,0.002116561136155174,0.06307530961495718,0.0,0.0067577491891531215,0.0,0.047378477102584526,0.004064066056910688,0.0020781130108283533,0.0014728380048013837,j0,0.013365877001374232,2.4793197927755015,0.06664162628382063,0.09770984557003509,0.0014235154221911037,0.0010274434202399707,0.0009043773875142792,3.634542448183707e-11,0.0019318208440996744,-0.05705213437978714,0.009589491904033489,0.041272445188900164,seed_phase_hurts
0.74,14.278,0.2993696761547321,0.04763494896742549,-0.052012189412590955,0.03720358735996736,0.04517660005707275,0.05852377384591179,0.0009608689312114673,0.12420456912521347,-0.012005342202855408,0.07871783194716002,0.05794805464468015,143.64139399864465,0.11168066741431354,0.004251607009765925,-0.06193000695718654,0.06207577566074115,0.0,0.03869178411326113,0.04510324522096527,0.042650899104475365,38.557465162462414,136.60075086265257,0.07888044086450809,0.02361441203655028,0.007069438883966468,0.0021163756292887125,0.06313741669686074,0.0,0.006751280063790804,0.0,0.0472841470667086,0.0040143341705644615,0.0020969462640701773,0.0014780324724014025,j0,0.013811250063495449,2.476111571732342,0.06657742219334828,0.09774699025322553,0.0014239438633329147,0.0010274434202399694,0.0009042981229882543,3.634510501281265e-11,0.0019317415795733288,-0.05651257901130799,0.010064843182040283,0.0413568383395101,seed_phase_hurts
0.74,14.279,0.29936967615473214,0.047574120138760966,-0.052075401864042636,0.037962635452380634,0.04523467062399346,0.05905367996112963,0.0020313454750378133,0.12422834630698214,-0.01148102345696661,0.07832625345664822,0.05853741423182496,143.22726415786303,0.11167087878952449,0.0035911729128223504,-0.06197128688334551,0.0620752520805812,0.0,0.03914693818695493,0.045160951255410746,0.04258902913396965,39.09711995476722,136.67883920835698,0.07887352712503379,0.02361234227260284,0.007068819259403805,0.0021161901324840506,0.06320310603251313,0.0,0.006744591554883258,0.0,0.0471847503859705,0.003962756470434956,0.0021162916811998346,0.001483326899633935,j0,0.014255986789886758,2.472730881109267,0.06650992753411375,0.09778359190326032,0.0014243642241311201,0.0010274434202399707,0.0009042188627615006,3.6344884951729316e-11,0.0019316623193463564,-0.05597322537187233,0.01053670216224141,0.0414416666277654,seed_phase_hurts
