sigma,t,q_abs,main_base,seed_complex_re,seed_complex_im,seed_abs,prefix_abs,seed_prefix_norm_tax,main_seeded_oriented,oriented_gain,tail_without_tilt,tilt_tail_upper,vertical_tail,horizontal_tail,horizontal_defect,cutoff_budget,defect_total,surplus_no_tilt,surplus_tilt_norm_only,surplus_tilt_oriented,norm_tax,net_oriented_gain,failure_class
0.5,47.51,0.3535533905932738,0.11812529224387738,0.0021294273849950408,0.5364615189160602,0.536465745168053,0.9450023379510188,0.5069613834144456,0.5072192709171964,0.3890939786733191,0.009572907968951341,0.012966696934095811,0.003021324532574273,0.006551583091470975,0.41274973476267124,3.4490609255910285e-10,0.41274973476267124,-0.30419735048774516,-0.8241254308362866,0.07192993125147804,0.5199280803485414,-0.13083410167522236,pass
0.5,47.511,0.3535533905932738,0.11809753313562821,0.005921818187581311,0.5362519579809256,0.5362846542359972,0.9447802650850258,0.5066711577901168,0.5062665554622905,0.3881690223266623,0.009572989870624804,0.012962319858290636,0.003021324532574273,0.006551664993148333,0.41275489456834485,3.4490219714249325e-10,0.41275489456834485,-0.3042303513033415,-0.823863828951749,0.0709763511650302,0.5196334776484075,-0.13146445532174522,pass
0.5,47.512,0.3535533905932738,0.11806980577759901,0.00971398357133785,0.5360079849990353,0.5360960002271519,0.9445584462207923,0.5063740049997401,0.5053064062052023,0.3872366004276033,0.00957307180218247,0.012957759978409892,0.003021324532574273,0.006551746924710298,0.4127600562567485,3.448979002805575e-10,0.4127600562567485,-0.30426332228133196,-0.8235950872594819,0.07001551816786142,0.5193317649781499,-0.13209516455054665,pass
0.5,47.513,0.3535533905932738,0.1180421101633802,0.013505574869229257,0.5357295913288321,0.5358997999420283,0.9443368813070415,0.5060699457703225,0.504338861578436,0.3862967514150558,0.009573153763603003,0.012953017700531958,0.003021324532574273,0.006551828886134741,0.4127652198264885,3.448939881772643e-10,0.4127652198264885,-0.30429626342671134,-0.8233192268975658,0.06904747028781252,0.5190229634708544,-0.1327262120557986,pass
0.5,47.514,0.35355339059327373,0.11801444628644583,0.01729624328090613,0.535416772003612,0.535696070336903,0.9441155702915667,0.5057590009490764,0.5033639602182584,0.3853495139318125,0.00957323575486416,0.012948093434500136,0.00302132453257427,0.006551910877399737,0.4127703852761838,3.4489015341439103e-10,0.4127703852761838,-0.30432917474460214,-0.8230362691281787,0.06807224575271024,0.5187070943835765,-0.13335758045176405,pass
0.5,47.515,0.3535533905932738,0.11798681414015333,0.02108563991198074,0.5350695257332231,0.5354848285235296,0.9438945131212266,0.5054411915030206,0.5023817409647533,0.38439492682459997,0.009573317775943186,0.01294298759391574,0.003021324532574273,0.00655199289848318,0.41277555260444015,3.44885732961603e-10,0.41277555260444015,-0.30436205624023,-0.8227462353371664,0.06708988299045422,0.5183841790969363,-0.13398925227233638,pass
0.5,47.516,0.3535533905932738,0.11795921371774244,0.024873415813386736,0.5346878549049879,0.5352660917684988,0.9436737097419394,0.5051165385182487,0.5013922428615502,0.3834330291438077,0.00957339982681888,0.012937700596122538,0.003021324532574273,0.006552074949362918,0.41278072180986375,3.448816896746885e-10,0.41278072180986375,-0.3043949079189402,-0.8224491470333114,0.066100420628745,0.5180542391143712,-0.13462120997056348,pass
0.5,47.517,0.35355339059327373,0.11793164501233697,0.02865922202064619,0.5342717655844915,0.5350398774928823,0.9434531600986957,0.5047850631994788,0.5003955051558467,0.38246386014350975,0.00957348190746887,0.01293223286219822,0.00302132453257427,0.006552157030016909,0.41278589289106565,3.4487768861811476e-10,0.41278589289106565,-0.3044277297861976,-0.8221450258478746,0.065103897495114,0.517717296061677,-0.1352534359181673,pass
0.5,47.518,0.3535533905932738,0.11790410801694427,0.03244270959301501,0.533821267515731,0.5348062032716508,0.9432328641355542,0.5044467868693806,0.49939156729827433,0.38148745928133004,0.00957356401787087,0.012926584816940334,0.003021324532574273,0.006552239140423042,0.4127910658466516,3.448735544013853e-10,0.4127910658466516,-0.30446052184757816,-0.8218338935338991,0.06410035261681153,0.5173733716863209,-0.13588591240499087,pass
0.5,47.519,0.3535533905932738,0.11787660272445448,0.036223529653021884,0.5333363741210148,0.534565086833282,0.9430128217956356,0.5041017309680822,0.4983804689428652,0.3805038662184107,0.009573646158002757,0.012920756888856728,0.003021324532574273,0.006552321280559114,0.41279624067522397,3.448693689871904e-10,0.41279624067522397,-0.30449328410877224,-0.8215157719657111,0.06308982522078174,0.5170224878569389,-0.13651862163852824,pass
0.5,47.52,0.3535533905932738,0.11784912912764135,0.040001333425593,0.5328171025003032,0.5343165460592102,0.9427930330211306,0.5037499170525374,0.49736224994697975,0.3795131208193384,0.009573728327842432,0.012914749510152344,0.003021324532574273,0.00655240345040307,0.4128014173753933,3.448650894824399e-10,0.4128014173753933,-0.30452601657559436,-0.821190683138284,0.0620723547335917,0.5166646665626897,-0.1371515457433513,pass
0.5,47.521,0.35355339059327373,0.11782168721916289,0.04377577227731728,0.5322634734302222,0.5340605989833741,0.9425734977533032,0.5033913667959832,0.4963369503713088,0.3785152631521459,0.009573810527368162,0.012908563116718222,0.00302132453257427,0.006552485649932728,0.4128065959457622,3.448611642828109e-10,0.4128065959457622,-0.3045587192539675,-0.8208586491666688,0.06104798078146024,0.5162999299127013,-0.13778466676055545,pass
0.5,47.522,0.35355339059327384,0.11779427699156089,0.04754649775585599,0.5316755113626142,0.5337972637917366,0.9423542159324868,0.5030261019873689,0.4953046104798335,0.37751033348827256,0.00957389275655706,0.012902198148119964,0.003021324532574276,0.006552567879126002,0.41281177638493766,3.4485678144653557e-10,0.41281177638493766,-0.3045913921499338,-0.8205196922854227,0.060016743190218796,0.5159283001354888,-0.13841796664721628,pass
0.5,47.523,0.3535533905932738,0.11776689843726003,0.0513131616291313,0.5310532444226636,0.5335265588217841,0.9421351874980801,0.5026541445307671,0.49426527073982895,0.37649837230256894,0.00957397501538745,0.012895655047585495,0.003021324532574273,0.006552650137960536,0.4128169586915137,3.4485264159317377e-10,0.4128169586915137,-0.3046240352696411,-0.8201738348479937,0.05897868198534231,0.5155497995783526,-0.13905142727578362,pass
0.5,47.524,0.35355339059327384,0.11773955154857016,0.055075415924468775,0.5303967044065895,0.5332485025620084,0.9419164123885609,0.5022755164447793,0.49321897182187,0.37547942027329984,0.009574057303837353,0.012888934261992736,0.003021324532574276,0.006552732426414262,0.4128221428640979,3.448488141552144e-10,0.4128221428640979,-0.3046566486193651,-0.8198210993261372,0.05793383739194202,0.5151644507067721,-0.13968503043347225,pass
0.5,47.525,0.3535533905932738,0.11771223631768397,0.05883291296797518,0.5297059267790242,0.5329631136515193,0.9416978905414717,0.5018902398620503,0.4921657545999269,0.37445351828224294,0.009574139621884093,0.012882036241860042,0.003021324532574273,0.006552814744464992,0.4128273289012944,3.4484482823715924e-10,0.4128273289012944,-0.30468923220549454,-0.8194615083094048,0.056882249834888335,0.5147722761039103,-0.14031875782166736,pass
0.5,47.526,0.35355339059327384,0.11768495273667928,0.06258530542361913,0.5289809506697907,0.5326704108794511,0.941479621893434,0.5014983370286058,0.4911056601513372,0.37342070741465794,0.009574221969505164,0.012874961441332036,0.003021324532574276,0.0065528970920904015,0.4128325168016947,3.448404861298931e-10,0.4128325168016947,-0.3047217860345206,-0.8190950845044584,0.055823959938805325,0.5143732984699378,-0.1409525910552799,pass
0.5,47.527,0.3535533905932738,0.11765770079751785,0.06633224633237376,0.5282218188704043,0.5323704131845204,0.9412616063801429,0.5010998303033221,0.49003872975692125,0.3723810289594034,0.009574304346679089,0.012867710318168746,0.003021324532574273,0.006552979469268396,0.4128377065639089,3.4483641897227554e-10,0.4128377065639089,-0.30475431011307014,-0.8187218507345608,0.054759008528164524,0.5139675406214907,-0.14158651166208736,pass
0.5,47.528,0.3535533905932738,0.11763048049204525,0.07007338915136226,0.5274285778300676,0.5320631396545018,0.9410438439363618,0.5006947421573217,0.48896500490103123,0.37133452440898596,0.009574386753383428,0.012860283333733099,0.003021324532574273,0.006553061875976535,0.4128428981865216,3.448326184935378e-10,0.4128428981865216,-0.30478680444785977,-0.8183418299389146,0.053687436627393115,0.5135550254910548,-0.14222050108206885,pass
0.5,47.529,0.35355339059327373,0.1176032918119921,0.07380838779297368,0.5266012776513381,0.531748609525798,0.9408263344959367,0.5002830951734677,0.4878845272716986,0.37028123545970654,0.009574469189595406,0.0128526809529804,0.00302132453257427,0.006553144312192784,0.4128480916681458,3.4482835108373655e-10,0.4128480916681458,-0.30481926904574913,-0.8179550451721973,0.05260928546097702,0.5131357761264481,-0.14285454066674158,pass
0.5,47.53,0.3535533905932738,0.11757613474897356,0.07753689666368695,0.5257399720852992,0.5314268421828977,0.9406090779917883,0.499864912045743,0.48679733876075537,0.3692212040117818,0.009574551655293145,0.01284490364444532,0.003021324532574273,0.006553226777894657,0.41285328700736335,3.448242148035042e-10,0.41285328700736335,-0.30485170391368294,-0.8175615196038712,0.051524596453653565,0.5127098156901884,-0.14348861167840654,pass
0.5,47.531,0.3535533905932738,0.11754900929448887,0.08125857070326638,0.5248447185262982,0.5310978571578753,0.9403920743559112,0.49944021557867374,0.48570348146392,0.36815447216943115,0.009574634150454401,0.012836951880229722,0.003021324532574273,0.006553309273060046,0.4128584842027828,3.4482008178433115e-10,0.4128584842027828,-0.30488410905874835,-0.8171612765176519,0.05043341123045307,0.5122771674589035,-0.14412269528947236,pass
0.5,47.532,0.3535533905932738,0.11752191543992208,0.0849730654235833,0.5239155780063455,0.5307616741299278,0.9401753235193765,0.49900902868679076,0.4846029976810042,0.3670810822410821,0.009574716675057028,0.012828826135991539,0.003021324532574273,0.006553391797666571,0.4128636832529938,3.448161848005654e-10,0.4128636832529938,-0.30491648448812875,-0.8167543393109111,0.049335771616961836,0.5118378548227823,-0.14475677258170022,pass
0.5,47.533,0.3535533905932738,0.11749485317654247,0.08868003694739157,0.5229526151890442,0.5304183129248569,0.9399588254123397,0.49857137439404325,0.483495929916089,0.3660010767395465,0.009574799229078116,0.012820526890932217,0.003021324532574273,0.00655347435169176,0.4128688841565808,3.4481208269669077e-10,0.4128688841565808,-0.30494883020911645,-0.8163407314940919,0.04823171963949785,0.5113919012849755,-0.14539082454542895,pass
0.5,47.534,0.35355339059327373,0.11746782249550437,0.09237914204715976,0.5219558983631308,0.5300677935145959,0.9397425799640348,0.49812727583324956,0.4823823208777353,0.36491449838223095,0.009574881812495856,0.01281205462778529,0.00302132453257427,0.0065535569351135034,0.41287408691215094,3.448080810767685e-10,0.41287408691215094,-0.3049811462291424,-0.8159204766901773,0.04712129752530322,0.5109393304610349,-0.14602483207880396,pass
0.5,47.535,0.35355339059327373,0.11744082338784641,0.09607003818383032,0.5209254994354824,0.5297101360166231,0.9395265871027711,0.4976767562454426,0.48126221347910975,0.36382139009126335,0.00957496442528734,0.012803409832802216,0.00302132453257427,0.006553639547909412,0.4128792915182932,3.4480365772425574e-10,0.4128792915182932,-0.30501343255573415,-0.8154935986339791,0.04600454770272697,0.5104801660782449,-0.14665877598698152,pass
0.5,47.536,0.3535533905932738,0.11741385584449222,0.0997523835454379,0.5198614939240177,0.5293453606936662,0.9393108467559377,0.49721983897949484,0.4801356508384225,0.3627217949939303,0.009575047067431229,0.012794592995745206,0.003021324532574273,0.006553722190057184,0.41288449797360266,3.447997728550863e-10,0.41288449797360266,-0.3050456891965417,-0.8150601211717818,0.04488151280164343,0.5100144319752401,-0.1472926369813098,pass
0.5,47.537,0.3535533905932738,0.11738691985625228,0.10342583708554971,0.5187639609497323,0.5289734879529427,0.939095358850018,0.4967565474913145,0.47900267627896365,0.3616157564227114,0.009575129738903778,0.012785604609868858,0.003021324532574273,0.006553804861534233,0.4128897062766565,3.4479527276659873e-10,0.4128897062766565,-0.305077916159308,-0.8146200682604914,0.04375223565353451,0.5095421521011834,-0.147926395678472,pass
0.5,47.538,0.35355339059327373,0.11736001541382064,0.10709005856190991,0.5176329832287281,0.5285945383458535,0.9388801233105654,0.49628690534344627,0.4778633333295381,0.3605033179157175,0.009575212439683869,0.012776445171912783,0.00302132453257427,0.006553887562318322,0.41289491642605447,3.4479127769585384e-10,0.41289491642605447,-0.3051101134519177,-0.8141734639672766,0.04261675929188699,0.509063350515359,-0.1485600325996415,pass
0.5,47.539,0.35355339059327373,0.1173331425077773,0.11074470857475589,0.5164686470635781,0.5282085325673852,0.9386651400622184,0.49581093620442346,0.4767176657246919,0.3593845232169146,0.00957529516974841,0.01276711518208717,0.00302132453257427,0.0065539702923870504,0.4129001284203844,3.44787090929736e-10,0.4129001284203844,-0.3051422810823555,-0.8137203324688661,0.041475126952471866,0.5085780513865106,-0.14919352816959597,pass
0.5,47.54,0.35355339059327384,0.11730630112858811,0.11438944860501167,0.5152710423344485,0.5278154914556674,0.9384504090287048,0.4953286638482579,0.47556571740511716,0.358259416276529,0.00957537792907535,0.012757615144062043,0.003021324532574276,0.006554053051717825,0.41290534225822245,3.447832488333317e-10,0.41290534225822245,-0.3051744190587097,-0.8132606980510296,0.040327382073757315,0.50808627899232,-0.14982686271579093,pass
0.5,47.541,0.3535533905932738,0.11727949126660465,0.11802394105267693,0.5140402624896462,0.5274154359914299,0.9382359301328369,0.49484011215383494,0.47440753251792134,0.3571280412513167,0.00957546071764186,0.012747945564954104,0.003021324532574273,0.006554135840288507,0.412910557938176,3.447790803552565e-10,0.412910557938176,-0.3052065273892132,-0.8127945851080023,0.03917356829714938,0.507588057718789,-0.1504600164674723,pass
0.5,47.542,0.35355339059327373,0.11725271291206345,0.12164784927477718,0.5127764045358582,0.5270083872974898,0.9380217032965076,0.4943453051043369,0.4732431554170264,0.3559904425049629,0.009575543535425739,0.012738106955314467,0.00302132453257427,0.0065542186580764585,0.4129157754588172,3.447750113241764e-10,0.4129157754588172,-0.30523860608217945,-0.8123220181418308,0.03801372946746899,0.5070834120596514,-0.15109296955468843,pass
0.5,47.543,0.3535533905932738,0.11722596605508807,0.12526083762336318,0.5114795690279785,0.5265943666382629,0.9378077284407045,0.4938442667867008,0.47207263066357463,0.3548466646084866,0.009575626382404627,0.012728099829116756,0.003021324532574273,0.0065543015050592195,0.4129209948187307,3.4477113525134165e-10,0.4129209948187307,-0.30527065514604723,-0.8118430217618647,0.03684790963332257,0.5065723666158175,-0.15172570200733093,pass
0.5,47.544,0.35355339059327384,0.11719925068568679,0.12886257148347016,0.5101498600585559,0.5261733954193205,0.937594005485494,0.4933370213911034,0.4708960030263953,0.3536967523407085,0.009575709258555741,0.01271792470374638,0.003021324532574276,0.006554384381214365,0.41292621601650437,3.4476710089133503e-10,0.41292621601650437,-0.30530267458937327,-0.811357620684223,0.035676153047588796,0.5060549460948498,-0.15235819375414128,pass
0.5,47.545,0.35355339059327373,0.11717256679375491,0.13245271731082403,0.508787385246678,0.5257454951867611,0.937380534350039,0.49282359321029195,0.46971331748234224,0.3525407506885873,0.009575792163856407,0.012707582099985354,0.00302132453257427,0.006554467286519353,0.4129314390507196,3.4476278396282703e-10,0.4129314390507196,-0.3053346644208211,-0.8108658397310984,0.03449850416778087,0.5055311753102774,-0.15299042462169005,pass
0.5,47.546,0.3535533905932738,0.11714591436907391,0.13603094266944232,0.507392255726649,0.5253106876267741,0.9371673149525913,0.49230400663908336,0.46852461921684396,0.35137870484777006,0.009575875098284775,0.012697072542001864,0.003021324532574273,0.006554550220951776,0.41293666391996176,3.447587274128293e-10,0.41293666391996176,-0.30536662464917264,-0.8103677038302579,0.03331500765659557,0.5050010791810853,-0.15362237433331521,pass
0.5,47.547,0.3535533905932738,0.11711929340131072,0.1395969162692658,0.5059645861361721,0.5248689945651547,0.9369543472104858,0.4917782861738185,0.46732995362439816,0.35021066022308744,0.009575958061817812,0.012686396557338353,0.003021324532574273,0.006554633184489027,0.41294189062280867,3.4475451159615413e-10,0.41294189062280867,-0.3053985552833158,-0.8098632380144726,0.03212570838243333,0.5044646827311569,-0.1542540225080694,pass
0.5,47.548,0.35355339059327373,0.11709270388001959,0.14315030800352088,0.5045044946041027,0.5244204379667559,0.9367416310401565,0.4912464564117721,0.4661293663090608,0.34903666242904124,0.009576041054433316,0.012675554676898423,0.00302132453257427,0.0065547161771086085,0.41294711915784266,3.44750436322284e-10,0.41294711915784266,-0.3054304563322564,-0.8093524674209269,0.030930651419886428,0.5039220110886705,-0.15488534865962927,pass
0.5,47.549,0.35355339059327384,0.1170661457946412,0.14669078898583812,0.5030121027378587,0.5239650399349652,0.9365291663571292,0.4907085420505729,0.4649229030850145,0.3478567572903733,0.009576124076108536,0.01266454743493416,0.003021324532574276,0.006554799198787922,0.4129523495236385,3.447463379704841e-10,0.4129523495236385,-0.30546232780510585,-0.8088354172906129,0.029729882050333282,0.5033730894855071,-0.15551633219513378,pass
0.5,47.55,0.35355339059327384,0.11703961913450234,0.15021803158761224,0.5014875356104038,0.5235028227112561,0.9363169530760185,0.49016456788769847,0.463710609977152,0.3466709908426497,0.009576207126820878,0.012653375369035194,0.003021324532574276,0.006554882249504492,0.41295758171878244,3.447421104108106e-10,0.41295758171878244,-0.305494169711101,-0.8083121129678347,0.028523445762513512,0.5028179432567337,-0.156146952414084,pass
0.5,47.551,0.35355339059327384,0.11701312388881666,0.15373170947485623,0.49993092174681664,0.5230338086746241,0.936104991110533,0.48961455881986726,0.4624925332216579,0.34547940933284127,0.009576290206547837,0.01264203902011521,0.003021324532574276,0.006554965329235601,0.41296281574184224,3.447379604569821e-10,0.41296281574184224,-0.3055259820595734,-0.8077825798995558,0.027311388253152616,0.5022565978399824,-0.15677718850714117,pass
0.5,47.552,0.35355339059327384,0.11698666004668515,0.15723149764501088,0.49834239311053524,0.5225580203411181,0.935893280373481,0.4890585398425212,0.4612687192666868,0.34428205922000166,0.009576373315267046,0.012630538932400535,0.003021324532574276,0.006555048437958836,0.41296805159140615,3.447339332739539e-10,0.41296805159140615,-0.3055577648599881,-0.8072468436349098,0.026093755427613045,0.5016890787749217,-0.1574070195549201,pass
0.5,47.553,0.35355339059327384,0.11696022759709573,0.1607170724636979,0.496722085089069,0.5220754803632649,0.9356818207767658,0.48849653604920434,0.4600392147729505,0.3430789871758548,0.009576456452955682,0.01261887565341625,0.003021324532574276,0.006555131575651379,0.4129732892660363,3.4473002692406e-10,0.4129732892660363,-0.3055895181218963,-0.8067049298245169,0.024870593400542252,0.5011154117026206,-0.15803642452676586,pass
0.5,47.554,0.3535533905932738,0.11693382652892281,0.1641881117013072,0.4950701364794642,0.5215862115296341,0.9354706122313824,0.48792857263107414,0.4588040666144725,0.34187024008554967,0.00957653961959049,0.012607049733975658,0.003021324532574273,0.006555214742290774,0.4129785287643186,3.447254432193026e-10,0.4129785287643186,-0.3056212418549863,-0.8061568642200361,0.02364194849658771,0.5005356223650498,-0.1586653822795001,pass
0.5,47.555,0.35355339059327384,0.11690745683092886,0.16764429456922447,0.49338668947331416,0.5210902367642761,0.9352596546474307,0.48735467487630474,0.45756332187929266,0.3406558650483638,0.00957662281515015,0.012595061728166757,0.003021324532574276,0.006555297937854287,0.4129837700848195,3.4472158603565143e-10,0.4129837700848195,-0.3056529360690408,-0.8056026726735124,0.022407867251156243,0.4999497366044715,-0.1592938715561077,pass
0.5,47.556,0.3535533905932738,0.11688111849176283,0.171085301756198,0.49167188964137487,0.5205875791262501,0.9350489479341025,0.4867748681695615,0.4563170278702294,0.33943590937846657,0.009576706039611076,0.012582912193340717,0.003021324532574273,0.006555381162319265,0.41298901322611364,3.4471753802728754e-10,0.41298901322611364,-0.3056846007739619,-0.8050423811368641,0.02116839641116394,0.49935778036290224,-0.15992187098443567,pass
0.5,47.557,0.35355339059327384,0.11685481149996178,0.17451081546438735,0.48992588591773273,0.520078261809048,0.9348384919996943,0.48618917799139266,0.4550652321055969,0.3382104206056351,0.00957678929295083,0.012570601690098106,0.003021324532574276,0.006555464415663121,0.4129942581867761,3.4471343349990997e-10,0.4129942581867761,-0.3057162359797651,-0.8044760156612558,0.019923582935771872,0.49875977968149077,-0.16054935907585566,pass
0.5,47.558,0.35355339059327373,0.11682853584395049,0.17792051944506032,0.48814883058381603,0.519562308140176,0.9346282867516038,0.48559762991776156,0.4538079823201591,0.33697944647620864,0.009576872575146791,0.01255813078227861,0.00302132453257427,0.006555547697863068,0.4129995049653735,3.4470945385234593e-10,0.4129995049653735,-0.3057478416965698,-0.80390360239661,0.018673473997360197,0.4981557607000402,-0.16117631422383155,pass
0.5,47.559,0.3535533905932738,0.11680229151204052,0.18131409903457738,0.48634087925162706,0.5190397415805136,0.9344183320963242,0.4850002496193706,0.45254532646578954,0.335743034953749,0.00957695588617601,0.01254550003694573,0.003021324532574273,0.006555631008896426,0.41300475356047467,3.447053101640261e-10,0.41300475356047467,-0.30577941793461016,-0.8033251675909265,0.017418116982193137,0.4975457496563163,-0.1618027147025673,pass
0.5,47.56,0.3535533905932738,0.11677607849243218,0.18469124118975544,0.48450219084702667,0.5185105857239378,0.9342086279394575,0.4843970628612444,0.4512773127125241,0.3345012342200919,0.00957703922601613,0.01253271002437751,0.003021324532574273,0.006555714348740543,0.4130100039706541,3.4470131376273604e-10,0.4130100039706541,-0.305810964704238,-0.8027407375898599,0.016157559491476313,0.4969297728856219,-0.16242853866552998,pass
0.5,47.561,0.3535533905932738,0.1167498967732136,0.18805163452316315,0.4826329275923652,0.5179748642967248,0.9339991741857087,0.48378809550209545,0.4500039894494063,0.33325409267619266,0.009577122594643944,0.012519761318052193,0.003021324532574273,0.0065557977173725844,0.41301525619447266,3.446970861940751e-10,0.41301525619447266,-0.305842482015903,-0.8021503388360507,0.014891849342237487,0.49630785682014766,-0.163053764143955,pass
0.5,47.562,0.35355339059327373,0.11672374634236053,0.19139496933845696,0.4807332549887334,0.5174326011570314,0.933789970738884,0.483173373493769,0.44872540528539384,0.3320016589430333,0.009577205992036987,0.012506654494635654,0.00302132453257427,0.0065558811147698815,0.4130205102305028,3.4469283500292257e-10,0.4130205102305028,-0.30587396988017923,-0.801553997868584,0.01362103456821841,0.49568002798840466,-0.16367836904537136,pass
0.5,47.563,0.3535533905932739,0.11669762718773687,0.19472093766529083,0.4788033417980032,0.5168838202944502,0.9335810175018947,0.48255292288075935,0.4474416090504262,0.33074398186268933,0.009577289418173002,0.012493390133970692,0.0030213245325742795,0.006555964540909661,0.41302576607730773,3.4468906221039894e-10,0.41302576607730773,-0.30590542830774387,-0.8009517413224739,0.012345163420974754,0.49504631301473007,-0.16430233115204074,pass
0.5,47.564,0.3535533905932738,0.11667153929709538,0.19802923329398606,0.4768433600243507,0.5163285458294131,0.9333723143767627,0.4819267697995877,0.4461526497963872,0.3294811104992918,0.009577372873028178,0.012479968819062442,0.003021324532574273,0.006556047995769059,0.41303102373345074,3.446848462714156e-10,0.41303102373345074,-0.3059368573093835,-0.8003435959280336,0.011064284370845829,0.49440673861865014,-0.16492562811935835,pass
0.5,47.565,0.35355339059327384,0.11664548265807734,0.2013195518102257,0.4748534848954783,0.5157668020127414,0.9331638612646184,0.48129494047831367,0.4448585767982026,0.3282130941401253,0.009577456356580437,0.012466391136067794,0.003021324532574276,0.0065561314793254385,0.4130362831975022,3.446807217983288e-10,0.4130362831975022,-0.30596825689600526,-0.7997295885103868,0.009778446108052204,0.49376133161438146,-0.16554823747425618,pass
