t,sigma,r,residual_margin,cleared_margin,external_ratio,lower_factor_ratio,total_ratio,quarter_surplus_ratio,defect_anchor_ratio,defect_anchor_surplus_ratio,genuine_ratio,continued_ratio,horizontal_pressure_ratio,cutoff_pressure_ratio,canonical_closed_ratio,anchor_allowance,defect_upper,continued_anchor_abs,defect_allowance,factorization_error,direct_abs,bracket_abs,rectangular_abs,central_ref_abs,cutoff_budget,horizontal_upper,lower_factor_upper,tail_gap_budget,central_ref_delta
6.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,14.780042688339316,10.343251429078524,25.123294117417842,-24.373294117417842,4.939856810690966,-3.9398568106909657,7.3900213353018325,7.3900213353018325,0.0,1.7735650919935543e-08,69.97204637394643,0.04197330395893926,0.0,0.20734211142876818,0.04197330395893926,3.446433417580566e-14,1.8351248945289167,0.28810112377526664,0.3101836173003079,0.3101836172709783,5.038087335246936e-10,0.0,2.24518894349742,0.36149707524891683,5.038087335246936e-10
6.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.663196375923224,7.605508908189777,20.268705284113,-19.518705284113,3.632332176780661,-2.632332176780661,6.331598179100675,6.331598179100675,0.0,1.77218736531205e-08,70.50709025002308,0.04197330395951753,0.0,0.15246098253795065,0.04197330395951753,3.047860471963836e-14,1.9287617216491013,0.30577289157615556,0.26575809930931765,0.26575809963065183,5.0341736884477e-10,0.0,1.6509126387793998,0.25278174666171427,5.0341736884477e-10
7.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.841028267422177,10.66794782473609,26.508976092158267,-25.758976092158267,5.094929295489997,-4.094929295489997,7.920514124857376,7.920514124857376,0.0,1.77074237445654e-08,73.29760045538669,0.04197330396012403,0.0,0.21385101597494227,0.04197330396012403,2.452261260166405e-14,1.895505839807621,0.3227716022668466,0.3324501532718593,0.33245015276993023,5.030068967306334e-10,0.0,2.3156701420375954,0.3351775374336703,5.030068967306334e-10
7.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.16678283005072,10.319755178778314,25.486538008829033,-24.736538008829033,4.928635183230447,-3.9286351832304467,7.583391406179076,7.583391406179076,0.0,1.7692565492341572e-08,75.67823622625262,0.041973303960747686,0.0,0.2068711026573669,0.041973303960747686,4.760669470463127e-14,2.0075480205711616,0.3389528812888099,0.3182999978749529,0.3182999981764198,5.025848249798378e-10,0.0,2.2400886593411853,0.30482279379516936,5.025848249798378e-10
7.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,13.640262137023761,8.295431675211084,21.935693812234845,-21.185693812234845,3.961833949121292,-2.961833949121292,6.820131059673247,6.820131059673247,0.0,1.7677267784267573e-08,74.19503230734908,0.041973303961389784,0.0,0.16629126059102126,0.041973303961389784,4.673129042391877e-14,1.994058614580129,0.35426043543845626,0.2862634390287831,0.2862634390845361,5.021502698025069e-10,0.0,1.8006727967920515,0.22930097397740368,5.021502698025069e-10
7.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,14.75659403348316,9.161010874419343,23.9176049079025,-23.1676049079025,4.375227873725513,-3.375227873725513,7.378297007910865,7.378297007910865,0.0,1.7661429970855935e-08,80.066753594096,0.04197330396205455,0.0,0.1836427694471346,0.04197330396205455,3.2564943968168e-14,2.1791617324476475,0.3687567254321667,0.30969150891040415,0.30969150850495525,5.017003720934948e-10,0.0,1.9885623459448627,0.23627208291971566,5.017003720934948e-10
8.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,13.60848636022511,8.498605505310847,22.107091865535956,-21.357091865535956,4.058868197379369,-3.058868197379369,6.804243171289986,6.804243171289986,0.0,1.7645135585096744e-08,79.82397506474491,0.041973303962738476,0.0,0.17036410859329665,0.041973303962738476,5.213321721819273e-15,2.2032751254675373,0.38264298842585565,0.2855965714273256,0.28559657190433246,5.012375047372325e-10,0.0,1.8447753345748585,0.20445541712499074,5.012375047372325e-10
8.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,11.592299428507998,6.134289651804774,17.72658908031277,-16.97658908031277,2.9296892490475446,-1.9296892490475446,5.796149705439831,5.796149705439831,0.0,1.7628335402231166e-08,77.25988699672642,0.04197330396344364,0.0,0.12296873736870552,0.04197330396344364,3.181520311127545e-14,2.166666741423695,0.39625415112792395,0.24328355792251938,0.24328355769273452,5.007602694279281e-10,0.0,1.331558011219081,0.13818070604576818,5.007602694279281e-10
8.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,10.85202618003136,4.786002420729999,15.63802860076136,-14.88802860076136,2.285757705223682,-1.285757705223682,5.426013081210126,5.426013081210126,0.0,1.761110882282359e-08,86.03066037129209,0.041973303964166694,0.0,0.09594080294978974,0.041973303964166694,3.717970985605044e-14,2.55211340618914,0.41001754431883686,0.2277477005295214,0.22774770038206688,5.002709216620371e-10,0.0,1.0388879930314323,0.10189544775148489,5.002709216620371e-10
8.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,8.943863469620338,3.0458517094048454,11.989715179025183,-11.239715179025183,1.454675196874529,-0.45467519687452906,4.471931726013481,4.471931726013481,0.0,1.7593374925212044e-08,76.54143790595381,0.04197330396491104,0.0,0.06105752420863142,0.04197330396491104,2.767030440149454e-14,2.219558865779425,0.4243699536600832,0.1877017525087575,0.18770175294860048,4.997671627339626e-10,0.0,0.6611569513105915,0.06226975784569955,4.997671627339626e-10
9.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,7.705664713774855,1.6270195351337924,9.332684248908647,-8.582684248908647,0.777051934353324,0.22294806564667602,3.852832348099833,3.852832348099833,0.0,1.757518962975869e-08,78.15447587447379,0.04197330396567434,0.0,0.03261543703772729,0.04197330396567434,3.018255181575176e-14,2.3239632948561786,0.43964135239602375,0.16171610661698393,0.16171610611776835,4.992505811485173e-10,0.0,0.35317388310477765,0.03264318666076011,4.992505811485173e-10
9.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,8.768251423585186,3.573858635555892,12.342110059141078,-11.592110059141078,1.706847217162492,-0.706847217162492,4.384125703014345,4.384125703014345,0.0,1.7556496536051294e-08,84.10075338560208,0.04197330396645895,0.0,0.07164201707026585,0.04197330396645895,3.7073470513668994e-14,2.512654654849602,0.4559346344827998,0.18401624356818877,0.1840162439904672,4.987195747643199e-10,0.0,0.7757703609151961,0.07213944718404149,4.987195747643199e-10
9.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,10.306046936120133,6.051517491283128,16.35756442740326,-15.607564427403261,2.890157905700857,-1.8901579057008568,5.153023459291384,5.153023459291384,0.0,1.753736488774163e-08,70.96329648198842,0.041973303967261955,0.0,0.12130947628936728,0.041973303967261955,3.7914400754053714e-14,1.8795836301389017,0.47303681793118524,0.216289423970055,0.21628942380041555,4.981761105549347e-10,0.0,1.3135908235405398,0.12586014083403896,4.981761105549347e-10
9.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.755989474112162,8.8064456566518,21.562435130763962,-20.812435130763962,4.205890269979742,-3.205890269979742,6.377994728297166,6.377994728297166,0.0,1.751782816796792e-08,79.68978417720679,0.04197330396808199,0.0,0.17653511075825815,0.04197330396808199,9.987225950772952e-15,2.1256755728632575,0.4903922175749533,0.26770551632012984,0.26770551612726073,4.976211396609512e-10,0.0,1.9115975818047952,0.19236048673379466,4.976211396609512e-10
10.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.166124850421895,10.901102866814217,26.06722771723611,-25.31722771723611,5.206282337532365,-4.206282337532365,7.583062416462037,7.583062416462037,0.0,1.7497820794549358e-08,77.1915274795029,0.041973303968921766,0.0,0.21852487110127447,0.041973303968921766,2.453858180728196e-14,1.9028998464084086,0.5071465079030882,0.31828618891807137,0.31828618939078224,4.970527991185788e-10,0.0,2.366280641664705,0.25327106833876534,4.970527991185788e-10
10.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,16.81450197461435,12.319862744353289,29.13436471896764,-28.38436471896764,5.883871071494598,-4.883871071494598,8.407250978568511,8.407250978568511,0.0,1.7477326284525566e-08,69.6240994798389,0.041973303969781994,0.0,0.24696550900284964,0.041973303969781994,2.66610761112658e-14,1.5009858683398392,0.5222426894206338,0.35288010746042436,0.35288010704110395,4.964706207037067e-10,0.0,2.674248016563206,0.3064416534158351,4.964706207037067e-10
10.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.26550852563379,13.623274364325974,31.888782889959764,-31.138782889959764,6.50637037059138,-5.50637037059138,9.132754254088704,9.132754254088704,0.0,1.7456383531046642e-08,75.49576668030981,0.04197330397066103,0.0,0.2730938613105344,0.04197330397066103,3.2787876577985684e-14,1.674237036227954,0.5345412579615175,0.3833318770265863,0.3833318770878011,4.958757092367203e-10,0.0,2.9571769754166644,0.3633828456319379,4.958757092367203e-10
10.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.31069587131037,14.505368876796194,33.81606474810656,-33.06606474810656,6.927651880785157,-5.927651880785157,9.655347926937642,9.655347926937642,0.0,1.7435085515424125e-08,67.43654635371408,0.04197330397155498,0.0,0.29077643820130994,0.04197330397155498,1.8471121825922962e-14,1.2836998284485932,0.5429363883683506,0.4052668602064063,0.4052668605543392,4.952707059963087e-10,0.0,3.1486514706561484,0.41419297299841834,4.952707059963087e-10
11.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.729234062795232,14.862215244699554,34.591449307494784,-33.841449307494784,7.098078943378998,-6.098078943378998,9.864617022690972,9.864617022690972,0.0,1.741328514557574e-08,68.50188621340779,0.04197330397247001,0.0,0.29792982511103544,0.04197330397247001,3.390254658368097e-14,1.3073339797770416,0.5464506405416564,0.4140505765671117,0.41405057607539103,4.94651432603228e-10,0.0,3.2261113995032242,0.4525563131643395,4.94651432603228e-10
11.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.892244620908905,15.06726134478932,34.95950596569823,-34.20950596569823,7.1960073732346315,-6.1960073732346315,9.946122301758933,9.946122301758933,0.0,1.739103807928407e-08,66.51148599243541,0.04197330397340379,0.0,0.30204020487163213,0.04197330397340379,2.0576075149520446e-14,1.2190925282404048,0.5443063252955755,0.4174716217235201,0.4174716219886432,4.940194701033093e-10,0.0,3.270620347195877,0.48676666973182464,4.940194701033093e-10
11.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.728890438891472,15.018388668586399,34.74727910747787,-33.99727910747787,7.172666161271309,-6.172666161271309,9.86444521076155,9.86444521076155,0.0,1.7368372140886457e-08,59.829614750145694,0.041973303974355156,0.0,0.30106049709361177,0.041973303974355156,2.435877135100522e-14,0.9538191875674,0.535975963183057,0.41404336439811307,0.4140433645609257,4.933756088901066e-10,0.0,3.2600116529180365,0.5117985236661037,4.933756088901066e-10
11.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.112881563175097,14.604043877238643,33.71692544041374,-32.96692544041374,6.974778296469126,-5.974778296469126,9.556440772914804,9.556440772914804,0.0,1.7345491134380684e-08,64.61524911689489,0.04197330397531555,0.0,0.29275448959813216,0.04197330397531555,2.5035467662925372e-14,1.1952987705273337,0.5212211979373431,0.4011154009068419,0.40111540044119615,4.927256383329793e-10,0.0,3.17007065605564,0.5217879602370449,4.927256383329793e-10
12.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.24585557713761,14.027308055102178,32.273163632239786,-31.523163632239786,6.699333732541475,-5.699333732541475,9.12292777990788,9.12292777990788,0.0,1.7321853948003375e-08,54.66017665284037,0.04197330397630768,0.0,0.2811931711946952,0.04197330397630768,1.2981541159578806e-14,0.8349324804663079,0.5001321440175622,0.3829194270772859,0.3829194274928496,4.920541873111591e-10,0.0,3.044879762258036,0.5222175520482446,4.920541873111591e-10
12.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,17.095527696629162,13.262547735931449,30.35807543256061,-29.60807543256061,6.3340901244642165,-5.3340901244642165,8.547763839665624,8.547763839665624,0.0,1.7297914353027394e-08,54.324160390223604,0.041973303977312505,0.0,0.26586269021382974,0.041973303977312505,2.5553526092979878e-14,0.8960670403702101,0.47317693377423664,0.3587778962250484,0.3587778961746744,4.913741459030151e-10,0.0,2.878874766169427,0.5113000429015566,4.913741459030151e-10
12.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.58973843986813,12.234550315539419,27.82428875540755,-27.07428875540755,5.843126514756107,-4.843126514756107,7.7948692112972315,7.7948692112972315,0.0,1.7273665205286755e-08,56.38418131288485,0.041973303978330316,0.0,0.24525532538769987,0.041973303978330316,3.75403574405194e-14,1.0776348456223486,0.4412779656966539,0.3271764208808455,0.3271764205286426,4.906853111674073e-10,0.0,2.6557294179166218,0.4854594482319864,4.906853111674073e-10
12.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,13.842540077321344,11.05936694749271,24.901907024814054,-24.151907024814054,5.281868035938492,-4.281868035938492,6.921270030036088,6.921270030036088,0.0,1.724916680160797e-08,41.43517726064776,0.0419733039793586,0.0,0.2216974526513041,0.0419733039793586,1.5918058548306632e-14,0.5588563731434623,0.40593302532688075,0.290508575419216,0.29050857590496004,4.899893959294212e-10,0.0,2.400634709776515,0.44894502781739143,4.899893959294212e-10
13.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,11.84623023770559,9.761022401817803,21.607252639523395,-20.857252639523395,4.6617887321861335,-3.6617887321861335,5.923115110240895,5.923115110240895,0.0,1.7223801467080452e-08,47.94138271293769,0.04197330398042327,0.0,0.19567067554856057,0.04197330398042327,1.1373285279147306e-14,0.9522709678502123,0.36939709571157137,0.2486127155637052,0.2486127153152354,4.892688541730781e-10,0.0,2.118805650627444,0.4029720847453727,4.892688541730781e-10
13.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,9.570881964966711,8.32845520432864,17.89933716929535,-17.14933716929535,3.977605729071548,-2.977605729071548,4.785440973884205,4.785440973884205,0.0,1.7198302774922766e-08,44.32964333382057,0.04197330398149353,0.0,0.16695325438485029,0.04197330398149353,9.809004594079347e-15,0.9306619928966439,0.33491331955353754,0.2008607723158202,0.20086077213680054,4.885445241859526e-10,0.0,1.8078411483455634,0.3476245625031112,4.885445241859526e-10
13.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,7.0932275496605435,6.887133635483707,13.98036118514425,-13.23036118514425,3.2892417060051113,-2.2892417060051113,3.546613766244048,3.546613766244048,0.0,1.717244810547191e-08,30.04757258755047,0.04197330398257873,0.0,0.1380603419983284,0.04197330398257873,5.704496709819762e-15,0.4632635075290804,0.30684144141546155,0.14886309980803245,0.14886310027570374,4.878100821104665e-10,0.0,1.4949763521464345,0.28894947960962764,4.878100821104665e-10
13.75,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,4.4281623050742445,5.610097648391025,10.03825995346527,-9.28825995346527,2.6793392049618854,-1.6793392049618854,2.2140811439640604,2.2140811439640604,0.0,1.714612288783764e-08,39.80504547689861,0.04197330398368367,0.0,0.11246071892526655,0.04197330398368367,1.7492972175016117e-14,1.0013070367787202,0.2902128904498517,0.0929323028888143,0.0929323024935743,4.870622733823877e-10,0.0,1.2177726992788132,0.2352191715343595,4.870622733823877e-10
14.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,1.5808414321017703,4.779591174772576,6.360432606874346,-5.610432606874346,2.282695742664913,-1.282695742664913,0.790420707491152,0.790420707491152,0.0,1.7119466397056675e-08,31.31517125577272,0.041973303984802555,0.0,0.09581228231168902,0.041973303984802555,1.2661441365613169e-14,0.7655918425869872,0.2890914736538027,0.03317656918467882,0.033176569199373986,4.863050543256305e-10,0.0,1.037496316667733,0.19910955244037168,4.863050543256305e-10
14.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,1.3808696837434846,4.806521798660754,6.187391482404238,-5.437391482404238,2.295557600081666,-1.2955576000816662,0.6904348333255235,0.6904348333255235,0.0,1.709243746317133e-08,26.380107638779787,0.04197330398593705,0.0,0.09635213696545589,0.04197330398593705,1.0751408024913127e-14,0.5516270075247411,0.304308854914662,0.02897983201315439,0.02897983163698794,4.855372554435499e-10,0.0,1.0433420934440023,0.1977873400937459,4.855372554435499e-10
