label,box_id,sigma_min,sigma_max,t_min,t_max,points,lambdaConst,lambdaMin,lambdaMean,mainNormLowerConst,restUpperCombinedConst,restUpperSeparateConst,angularBudgetCombinedConst,angularBudgetSeparateConst,min_pointwise_angular_surplus_combined,max_pointwise_destructive_ratio,min_pointwise_destructive_ratio,max_abs_z0,max_D0_abs,pass_combined_const,pass_separate_const,recommended_mode
angular_valley47_sigma05_t47p5_48p5,s0.5_t13,0.5,0.5,47.565,47.569,5,0.6165187229956004,0.6095231011731157,0.6130107749748903,0.43963214073015106,0.09401008196830853,0.09481857384613496,0.07458061277106771,0.07377212089324128,0.07466363185161491,0.6165187229956004,0.6095231011731157,0.6170111241760385,0.2712579213758289,True,True,combined
angular_valley47_sigma05_t47p5_48p5,s0.5_t130,0.5,0.5,48.15,48.154,5,1.458766472362869,1.4374212038229202,1.4480349276022484,0.18735934590001072,0.07955010264557327,0.07960314589343236,-0.16550428882833576,-0.16555733207619483,-0.16547730241525377,1.458766472362869,1.4374212038229202,1.4594949942170965,0.27345002746085506,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t131,0.5,0.5,48.155,48.159,5,1.4867896872284976,1.464250875916781,1.4754598984183693,0.18384742049572758,0.07951638934986158,0.07956176025960224,-0.1690114176707429,-0.16905678858048356,-0.16898456691754832,1.4867896872284976,1.464250875916781,1.4874830233420893,0.2734699168726293,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t132,0.5,0.5,48.16,48.164,5,1.516332913045449,1.492575935754432,1.5043930777792283,0.18027848300804897,0.07948283643455346,0.07952083919342834,-0.17256655072551386,-0.17260455348438875,-0.1725397622783996,1.516332913045449,1.492575935754432,1.5170408383344411,0.2734898209961919,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t133,0.5,0.5,48.165,48.169,5,1.547413395390885,1.5224257952601337,1.534857999515017,0.17666383121666335,0.07944935229419985,0.07948038201986259,-0.17615749998327576,-0.1761885297089385,-0.17613070121523422,1.547413395390885,1.5224257952601337,1.5481931861133786,0.27350973972232223,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t134,0.5,0.5,48.17,48.174,5,1.5800280277386798,1.5538141213789278,1.5668602007129735,0.17301576289549803,0.07941584624525508,0.0794403880292662,-0.17976983796523385,-0.17979437974924498,-0.17974295708254356,1.5800280277386798,1.5538141213789278,1.5809523269129848,0.27352967294226294,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t135,0.5,0.5,48.175,48.179,5,1.6141463362104989,1.5867329433452488,1.6003807763635511,0.16934766761259035,0.0793822286588774,0.07940085647733752,-0.1833864782689431,-0.18340510608740324,-0.18335944441518776,1.6141463362104989,1.5867329433452488,1.6153137767064083,0.27354962054771487,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t136,0.5,0.5,48.18,48.184,5,1.649701872083661,1.621145335347408,1.6353684249048768,0.16567412369942625,0.0793484110906355,0.07936178658504185,-0.18698719941397274,-0.1870005749083791,-0.18695994277150524,1.649701872083661,1.621145335347408,1.6512511207068845,0.2735695824308086,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t137,0.5,0.5,48.185,48.189,5,1.6865818326116544,1.656976467371894,1.6717297898099488,0.16201099832779498,0.07931430640701458,0.07932317753855363,-0.19054811454215573,-0.19055698567369478,-0.19052056643092602,1.6865818326116544,1.656976467371894,1.6887097870390546,0.27358955848411526,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t138,0.5,0.5,48.19,48.194,5,1.7246148081684194,1.6941028559107707,1.7093179596993928,0.15837554746320978,0.07927982890861583,0.07928502848920067,-0.194041095852238,-0.1940462954328228,-0.19401318882591767,1.7246148081684194,1.6941028559107707,1.727599701994396,0.27360954860064063,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t139,0.5,0.5,48.195,48.199,5,1.7635567008022215,1.7323397355410068,1.7479191065845487,0.15478651092886755,0.0792448944499616,0.079247338553412,-0.1974331720634947,-0.1974356161669451,-0.19740484000281935,1.7635567008022215,1.7323397355410068,1.7677868118594526,0.27362955267379113,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t14,0.5,0.5,47.57,47.574,5,0.6255000377329158,0.6182933797009464,0.6218857338254861,0.4329900435597449,0.09390593468101158,0.09463896059519537,0.06824882029413601,0.06751579437995221,0.06833481627432116,0.6255000377329158,0.6182933797009464,0.6265160977250617,0.27127523244485585,True,True,combined
angular_valley47_sigma05_t47p5_48p5,s0.5_t140,0.5,0.5,48.2,48.204,5,1.8030751047406164,1.7714266366862352,1.7872374454815005,0.15126419586480183,0.07920942055583144,0.07921010681267619,-0.20068593049346228,-0.20068661675030702,-0.200657108696759,1.8030751047406164,1.7714266366862352,1.8090835642426637,0.2736495705973961,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t141,0.5,0.5,48.205,48.209,5,1.8427328142689128,1.8110115237546565,1.8268790193179285,0.1478305394930139,0.07917332653405383,0.07917333231350163,-0.20375497311589308,-0.2037549788953409,-0.203725598386719,1.8427328142689128,1.8110115237546565,1.8512386087760995,0.2736696022656673,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t142,0.5,0.5,48.21,48.214,5,1.8819716547446916,1.850634252096261,1.866335279628716,0.14450913935384363,0.07913653358469977,0.07913701406738512,-0.20658949834634047,-0.2065899788290258,-0.20655950907821535,1.8819716547446916,1.850634252096261,1.893926216687629,0.27368964757321046,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t143,0.5,0.5,48.215,48.219,5,1.9200985252003318,1.8897106654263232,1.9049680619944667,0.14132523623457593,0.07909896490562393,0.07910115105078588,-0.20913210633864573,-0.2091342924838077,-0.2091014425968245,1.9200985252003318,1.8897106654263232,1.936736238393377,0.273709706415008,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t144,0.5,0.5,48.22,48.224,5,1.9562763615434147,1.9275193782042375,1.9419983297266246,0.138305632206815,0.0790605457943137,0.0790657422051079,-0.21131895254200844,-0.21132414895280266,-0.21128755614227102,1.9562763615434147,1.9275193782042375,1.97916581066692,0.2737297786864018,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t145,0.5,0.5,48.225,48.229,5,1.9895235718767417,1.9631941237356756,1.9765019051818153,0.13547852409443198,0.07902120374599687,0.07903078643667592,-0.2130803968205084,-0.21308997951118747,-0.21304821140495633,1.9895235718767417,1.9631941237356756,2.020614456150078,0.27374986428308595,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t146,0.5,0.5,48.23,48.234,5,2.018726151716441,1.9957253744145884,2.0074161602144054,0.132873232137307,0.07898086854801514,0.07899628261673938,-0.21434230498937928,-0.21435771905810352,-0.2143092760992027,2.018726151716441,1.9957253744145884,2.060384613946928,0.27376996310110585,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t147,0.5,0.5,48.235,48.239,5,2.042666830741547,2.023975524063205,2.033562016666422,0.13051980565735588,0.0789394723704012,0.07896222958146414,-0.21502814448415913,-0.21505090169522206,-0.2149942196293728,2.042666830741547,2.023975524063205,2.097689876704112,0.2737900750368235,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t148,0.5,0.5,48.24,48.244,5,2.0600748174724113,2.046711915360607,2.0536852292231633,0.12844849332391234,0.07889694985266829,0.078928626131934,-0.2150619629676209,-0.2150936392468866,-0.21509691841190837,2.0600748174724113,2.046711915360607,2.131673115825851,0.2738101999869203,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t149,0.5,0.5,48.245,48.249,5,2.0696975902268653,2.0626609725508307,2.066519365496185,0.12668907608964597,0.07885323818680849,0.07889547103416819,-0.21437223758797075,-0.21441447043533046,-0.2149489962384053,2.0696975902268653,2.0626609725508307,2.1614360630005836,0.27383033784838573,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t15,0.5,0.5,47.575,47.579,5,0.6347646274274622,0.6273295773979823,0.6310352289786694,0.42623274654816967,0.09379807077640238,0.0944597328207227,0.06187720521173444,0.06121554316741412,0.061966140920377985,0.6347646274274622,0.6273295773979823,0.6364892776443036,0.271292572958792,True,True,combined
angular_valley47_sigma05_t47p5_48p5,s0.5_t150,0.5,0.5,48.25,48.254,5,2.07125136512159,2.0703925381250334,2.0708698648831976,0.1252700762841797,0.07880827719646928,0.0788627630191283,-0.21300401742478248,-0.21305850324744152,-0.21410568014577863,2.07125136512159,2.0703925381250334,2.1860806398589627,0.2738504885185006,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t151,0.5,0.5,48.255,48.259,5,2.0693735156477633,2.0612313597898595,2.065714115184092,0.1242178757351003,0.07876200941234453,0.0788305007827494,-0.21159731589348574,-0.21166580726389062,-0.21246524116406335,2.0693735156477633,2.0612313597898595,2.204760387940114,0.27387065189481663,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t152,0.5,0.5,48.26,48.264,5,2.0581560756270525,2.0416049290244653,2.0503073037357114,0.12355579652724757,0.07871438014375368,0.07879868298596356,-0.20945569691800056,-0.20953999976021043,-0.20998241680375837,2.0581560756270525,2.0416049290244653,2.216737988611948,0.2738908278751579,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t153,0.5,0.5,48.265,48.269,5,2.0363981768619057,2.0113124294162525,2.024279230407097,0.12330321589460677,0.07866533754643146,0.07876730825473252,-0.20645656570081186,-0.20655853640911293,-0.20663147157806494,2.0363981768619057,2.0113124294162525,2.2214425988022466,0.2739110163575898,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t154,0.5,0.5,48.27,48.274,5,2.003988755505512,1.9706177560415443,1.98770508901493,0.12330322017956073,0.07861483268654755,0.07873637518009473,-0.20240987926444687,-0.20253142175799405,-0.20240987926444687,2.003988755505512,1.9706177560415443,2.221475279773569,0.2739312172404255,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t155,0.5,0.5,48.275,48.279,5,1.9612875135469319,1.9202597273350135,1.9411349748894662,0.12356093477089636,0.07856281960095572,0.07870588231821068,-0.1973404033584053,-0.19748346607566028,-0.1973404033584053,1.9612875135469319,1.9202597273350135,2.2170053941727756,0.2739514304221945,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t156,0.5,0.5,48.28,48.284,5,1.9091249016154692,1.8614104040228745,1.8855730271298619,0.12425339168597689,0.07850925535368579,0.07867582819040976,-0.1914711078455879,-0.19163768068231185,-0.1914711078455879,1.9091249016154692,1.8614104040228745,2.2048128490356733,0.27397165580163746,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t157,0.5,0.5,48.285,48.289,5,1.8487502558608366,1.7955859281676054,1.8224064943494263,0.1253832242115337,0.07845410008872658,0.07864621128326064,-0.18487314371892244,-0.18506525491345652,-0.18487314371892244,1.8487502558608366,1.7955859281676054,2.1851065328334864,0.2739918932776839,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t158,0.5,0.5,48.29,48.294,5,1.7817345511294982,1.7245237590400393,1.753294996568736,0.1269474629100512,0.07839731707907559,0.0786170300486275,-0.1776365350140931,-0.177856247983645,-0.1776365350140931,1.7817345511294982,1.7245237590400393,2.1583412219096147,0.2740121427494525,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t159,0.5,0.5,48.295,48.299,5,1.709843185838997,1.6500460586521062,1.6800377628204248,0.12893785269301683,0.07833887277211588,0.07858828290374838,-0.16986452890296624,-0.17011393903459876,-0.16986452890296624,1.709843185838997,1.6500460586521062,2.1251803745081888,0.27403240411622526,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t16,0.5,0.5,47.58,47.584,5,0.6443356096150394,0.6366535435154306,0.640481738468726,0.41936678639271346,0.09368653718018172,0.0942808956949875,0.0554672952498827,0.05487293673507691,0.055559129847970026,0.6443356096150394,0.6366535435154306,0.6469514315437984,0.2713099427986883,True,True,combined
angular_valley47_sigma05_t47p5_48p5,s0.5_t160,0.5,0.5,48.3,48.304,5,1.6348991239703572,1.5739296984539743,1.6044394546034308,0.13134141116259293,0.0782787368313136,0.07855996823131263,-0.16166728371947436,-0.1619485151194734,-0.16166728371947436,1.6348991239703572,1.5739296984539743,2.0864436843067242,0.2740526772774233,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t161,0.5,0.5,48.305,48.309,5,1.5586563907985855,1.4977992943057306,1.5281929300791717,0.1341411609779466,0.07821688217426843,0.07853208437954269,-0.15315569902374015,-0.1534709012290144,-0.15315569902374015,1.5586563907985855,1.4977992943057306,2.0430472743650507,0.27407296213261667,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t162,0.5,0.5,48.31,48.314,5,1.482699095022572,1.4230527470894667,1.452791329361221,0.13731695808438646,0.0781532850071399,0.07850462966228647,-0.1444360564057257,-0.14478740106087226,-0.1444360564057257,1.482699095022572,1.4230527470894667,1.995944450864381,0.2740932585814956,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t163,0.5,0.5,48.315,48.319,5,1.4083739424336743,1.3508214022489307,1.3794744841730584,0.1408463400674982,0.07808792485546699,0.07847760235911666,-0.13560590002618522,-0.13599557752983488,-0.13560590002618522,1.4083739424336743,1.3508214022489307,1.946073423862744,0.27411356652384844,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t164,0.5,0.5,48.32,48.324,5,1.33675701639883,1.281961078227176,1.309208074161718,0.14470533153536555,0.0780207845913972,0.07845100071543219,-0.12675132029625044,-0.12718153642028543,-0.12675132029625044,1.33675701639883,1.281961078227176,1.894316032272306,0.27413388585955584,False,False,fail_lambda_ge_one
angular_valley47_sigma05_t47p5_48p5,s0.5_t165,0.5,0.5,48.325,48.329,5,1.2686501825870045,1.2170667735279173,1.242689511656438,0.14886916161623315,0.07795185045734723,0.07842482294256717,-0.11794557790712254,-0.11841855039234248,-0.11794557790712254,1.2686501825870045,1.2170667735279173,1.841469033000871,0.2741542164885839,False,False,fail_lambda_ge_one
