label,box_id,sigma,t,main_abs,D0_abs,Drest_abs,RvecTail_abs,rest_combined,rest_separate,z0_re,z0_im,destructive_ratio,angle_D0_over_M,bounded_surplus_combined,angular_surplus_combined,angular_surplus_separate,failure_class
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t2,0.84,32.83,0.06497007872283014,0.011848280934456263,0.002680520033827817,0.0004167165341120011,0.003087625349208152,0.003097236567939818,0.0877116188791983,0.15988663317938973,0.0,61.25143009216138,0.06188245337362199,0.06188245337362199,0.06187284215489033,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t2,0.84,32.831,0.06482793127526991,0.011847956805502836,0.0026805958587774906,0.00041647639088318524,0.003088200431302935,0.003097072249660676,0.08977763795040775,0.15918924699905165,0.0,60.578393633947314,0.06173973084396697,0.06173973084396697,0.061730859025609236,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t2,0.84,32.832,0.06468661069724202,0.011847632608930958,0.002680672053807205,0.0004162389744388007,0.0030887491890784725,0.0030969110282460057,0.09184306494674778,0.1584624835657913,0.0,59.90390372813179,0.06159786150816355,0.06159786150816355,0.061589699668996016,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t2,0.84,32.833,0.0645461341216771,0.011847308344753097,0.002680748619383576,0.00041600429466950156,0.0030892716055425287,0.0030967529140530775,0.09390745753307571,0.1577061398655205,0.0,59.22795791861979,0.061456862516134574,0.061456862516134574,0.061449381207624026,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t2,0.84,32.834,0.06440651873168132,0.011846984012982342,0.0026808255559728437,0.00041577236142701426,0.003089767664663176,0.003096597917399858,0.09597036468967457,0.1569200189248927,0.0,58.550554006763356,0.061316751067018144,0.061316751067018144,0.061309920814281466,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t3,0.84,32.835,0.06426778175773458,0.011846659613630938,0.002680902864040543,0.0004155431845233297,0.0030902373513682275,0.0030964460485638726,0.09803132673235604,0.15610393010396936,0.0,57.871690057696064,0.06117754440636635,0.06117754440636635,0.06117133570917071,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t3,0.84,32.836,0.06412994047478841,0.011846335146711939,0.0026809805440518764,0.0004153167737299436,0.0030906806515456687,0.00309629731778182,0.10008987534152004,0.15525768939323173,0.0,57.19136440664358,0.06103925982324274,0.06103925982324274,0.061033643157006594,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t3,0.84,32.837,0.06399301219928122,0.011846010612237516,0.00268105859647133,0.00041509313877754583,0.0030910975520437207,0.0030961517352488758,0.10214553360027288,0.15438111971467133,0.0,56.50957566525476,0.0609019146472375,0.0609019146472375,0.060896860464032344,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t3,0.84,32.838,0.06385701428607042,0.011845686010219413,0.002681137021762772,0.00041487228935410767,0.0030914880406696607,0.0030960093111168795,0.10419781604179121,0.1534740512269203,0.0,55.82632272801213,0.06076552624540076,0.06076552624540076,0.06076100497495354,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t3,0.84,32.839,0.063721964125263,0.011845361340669854,0.0026812158203896506,0.00041465423510528613,0.0030918521061914055,0.0030958700554949365,0.10624622870680696,0.15253632163383682,0.0,55.1416047785143,0.06063011201907159,0.06063011201907159,0.060626094069768065,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t4,0.84,32.84,0.0635878791389674,0.011845036603602092,0.002681294992815134,0.0004144389856327745,0.0030921897383367684,0.0030957339784479085,0.10829026921078067,0.1515677764966717,0.0,54.45542129588399,0.060495689400630624,0.060495689400630624,0.060492145160519484,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t4,0.84,32.841,0.06345477677795831,0.011844711799026901,0.002681374539501294,0.00041422655049382713,0.0030925009277931147,0.0030956010899951215,0.11032942682151049,0.1505682695492057,0.0,53.76777206112422,0.060362275850165195,0.060362275850165195,0.060359175687963194,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t4,0.84,32.842,0.06332267451823417,0.011844386926956881,0.002681454460910091,0.00041401693920098273,0.003092785666208859,0.003095471400111074,0.11236318254759423,0.14953766301576518,0.0,53.07865716342593,0.060229888852025314,0.060229888852025314,0.0602272031181231,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t4,0.84,32.843,0.06319158985750459,0.011844061987403948,0.0026815347575027976,0.00041381016122051873,0.0030930439461924475,0.0030953449187233165,0.11439100923762678,0.14847582793167277,0.0,52.388077006503025,0.06009854591131214,0.06009854591131214,0.06009624493878127,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t4,0.84,32.844,0.06306154031157019,0.011843736980377379,0.002681615429739556,0.00041360622597167465,0.003093275761312023,0.0030952216557112305,0.11641237169067618,0.1473826444659,0.0,51.69603231490256,0.059968264550258166,0.059968264550258166,0.059966318655858955,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t5,0.84,32.845,0.06293254341062003,0.011843411905891619,0.0026816964780811458,0.00041340514282634097,0.0030934811060979598,0.0030951016209074867,0.11842672677854055,0.14625800224547922,0.0,51.002524140216714,0.05983906230452207,0.05983906230452207,0.059837441789712544,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t5,0.84,32.846000000000004,0.06280461669543222,0.011843086763956047,0.0026817779029866644,0.0004132069211082144,0.0030936599760406865,0.0030949848240948786,0.12043352357941799,0.14510180068129383,0.0,50.307553867343124,0.059710956719391535,0.059710956719391535,0.05970963187133734,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t5,0.84,32.847,0.06267777771349291,0.01184276155458295,0.0026818597049153214,0.00041301157009177155,0.003093812367592611,0.003094871275007093,0.12243220352396066,0.14391394929497492,0.0,49.61112322063912,0.0595839653459003,0.0595839653459003,0.059582906438485815,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t5,0.84,32.848,0.06255204401500483,0.011842436277783535,0.002681941884325548,0.0004128190990017773,0.003093938278167802,0.003094760983327325,0.12442220055356695,0.14269436804630195,0.0,48.913234270024105,0.05945810573683703,0.05945810573683703,0.05945728303167751,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t5,0.84,32.849000000000004,0.06242743314882505,0.011842110933568196,0.0026820244416750462,0.0004126295170117014,0.003094037706141644,0.0030946539586867478,0.12640294129121007,0.14144298766081062,0.0,48.2138894370338,0.0593333954426834,0.0593333954426834,0.059332779190138296,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t6,0.84,32.85,0.06230396265830179,0.011841785521947614,0.002682107377421036,0.00041244283324386145,0.0030941106508523713,0.003094550210664897,0.128373845225031,0.14015974995721428,0.0,47.51309150083075,0.05920985200744942,0.05920985200744942,0.059209412447636896,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t6,0.84,32.851,0.06218165007701731,0.01184146004293294,0.0026821906920202992,0.00041225905676810004,0.003094157112601054,0.0030944497487883993,0.13033432490521807,0.13884460817382613,0.0,46.81084360402615,0.059087492964416254,0.059087492964416254,0.05908720032822891,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t6,0.84,32.852,0.062060512924448766,0.011841134496534959,0.0026822743859289833,0.0004120781966023296,0.003094177092653147,0.003094352582531313,0.13228378615372216,0.13749752729402756,0.0,46.107149258558415,0.05896633583179562,0.05896633583179562,0.058966160341917456,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t6,0.84,32.853,0.061940568701534346,0.011840808882763764,0.002682358459602532,0.00041190026170862605,0.003094170593235831,0.003094258721311158,0.13422162828764236,0.13611848436978022,0.0,45.40201235137384,0.05884639810829852,0.05884639810829852,0.05884630998022319,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t6,0.84,32.854,0.061821834886157355,0.011840483201630366,0.0026824429134960364,0.000411725260996246,0.0030941376175426766,0.003094168174492282,0.13614724435612416,0.1347074688429267,0.0,44.695437150028425,0.05872769726861468,0.05872769726861468,0.05872766671166507,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t7,0.84,32.855,0.06170432892852754,0.011840157453144193,0.0026825277480636805,0.00041155320331818374,0.0030940781697309967,0.0030940809513818643,0.13806002139093287,0.13326448286368522,0.0,43.987428308187496,0.05861025075879654,0.05861025075879654,0.05861024797714568,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t7,0.84,32.856,0.06158806824649229,0.011839831637316115,0.002682612963759415,0.0004113840974717622,0.0030939922549244937,0.0030939970612311775,0.1399593406709731,0.13178954160571893,0.0,43.277990870971124,0.05849407599156779,0.05849407599156779,0.05849407118526111,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t7,0.84,32.857,0.06147307022075806,0.01183950575415639,0.0026826985610364906,0.00041121795219657687,0.0030938798792121375,0.0030939165132330675,0.14184457800059688,0.13028267357731535,0.0,42.567130280214684,0.05837919034154593,0.05837919034154593,0.05837915370752499,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t7,0.84,32.858,0.0613593521900226,0.011839179803673633,0.0026827845403472285,0.0004110547761754731,0.0030937410496503608,0.0030938393165227014,0.14371510400209048,0.1287439209279162,0.0,41.85485237953477,0.05826561114037224,0.05826561114037224,0.0582655128734999,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t7,0.84,32.859,0.06124693144601708,0.011838853785879407,0.0026828709021440513,0.00041089457803177926,0.003093575774262792,0.0030937654801758306,0.14557028442232467,0.12717333974957865,0.0,41.141163419248514,0.05815335567175429,0.05815335567175429,0.058153165965841254,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s0_t8,0.84,32.86,0.061135825228501944,0.011838527700782179,0.002682957646878114,0.0004107373663309664,0.003093384062042058,0.0030936950132090806,0.14740948045317562,0.12557100037263713,0.0,40.426070061196654,0.05804244116645989,0.05804244116645989,0.058042130215292864,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t0,0.85,32.82,0.06686783818448175,0.010637426841807414,0.0023924617976341374,0.000409423923078869,0.002784638980535729,0.0028018857207130063,0.06293914350551205,0.14610114400953506,0.0,66.69402910006973,0.06408319920394602,0.06408319920394602,0.06406595246376874,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t0,0.85,32.821,0.06673290214353353,0.010637136434157085,0.0023925270640731858,0.0004091815804938341,0.0027854306642288683,0.00280170864456702,0.06473601460708321,0.14566120696987409,0.0,66.03826637360298,0.06394747147930466,0.06394747147930466,0.0639311934989665,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t0,0.85,32.822,0.06659860809590362,0.010636845966038947,0.0023925926529093497,0.00040894168214695244,0.0027861974100735236,0.002801534335056302,0.06653412459392119,0.14519754758690986,0.0,65.38124585008183,0.0638124106858301,0.0638124106858301,0.06379707376084733,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t0,0.85,32.823,0.06646497064846661,0.010636555437464251,0.0023926585645542247,0.00040870423720021983,0.0027869391935172964,0.0028013628017544445,0.06833315202961249,0.14470999100503484,0.0,64.7229645884375,0.06367803145494931,0.06367803145494931,0.06366360784671217,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t0,0.85,32.824,0.06633200445851081,0.010636264848447523,0.0023927247994197103,0.0004084692547865789,0.002787655990886729,0.002801194054206289,0.07013276912684961,0.14419836604807443,0.0,64.0634198306838,0.06354434846762408,0.06354434846762408,0.06353081040430453,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t1,0.85,32.825,0.06619972423179943,0.010635974199001398,0.0023927913579168516,0.0004082367440089031,0.0027883477793853367,0.002801028101925755,0.07193264174064433,0.14366250540824746,0.0,63.402609006507426,0.0634113764524141,0.0634113764524141,0.06339869612987367,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t1,0.85,32.826,0.06606814472056573,0.010635683489137434,0.002392858240456011,0.0004080067139394841,0.002789014537093544,0.002800864954395495,0.07373242936670066,0.1431022458383614,0.0,62.740529737804586,0.06327913018347218,0.06327913018347218,0.06326727976617023,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t1,0.85,32.827,0.06593728072145609,0.010635392718870412,0.0023929254474478415,0.00040777917361971934,0.002789656242969532,0.002800704621067561,0.07553178514494675,0.1425174283471513,0.0,62.077179843225856,0.06314762447848656,0.06314762447848656,0.06313657610038853,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t1,0.85,32.828,0.06580714707340403,0.010635101888211408,0.0023929929793017235,0.0004075541320584538,0.0027902728768464235,0.002800547111360177,0.07733035586807852,0.14190789839763365,0.0,61.41255734282874,0.0630168741965576,0.0630168741965576,0.06300659996204386,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t1,0.85,32.829,0.06567775865546115,0.010634810997173979,0.002393060836427157,0.0004073315982319515,0.002790864419433973,0.0028003924346591083,0.0791277819958727,0.14127350610841838,0.0,60.746660462664295,0.06288689423602717,0.06288689423602717,0.06287736622080203,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t2,0.85,32.83,0.06554913038454104,0.01063452004577014,0.0023931290192328496,0.0004071115810832652,0.0027914308523172525,0.002800240600316115,0.08092369767505518,0.14061410645778724,0.0,60.07948763941245,0.06275769953222378,0.06275769953222378,0.06274888978422492,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t2,0.85,32.831,0.06542127721312001,0.010634229034011358,0.0023931975281269433,0.0004068940895216779,0.0027919721579568947,0.0028000916176486213,0.08271773076507581,0.13992955949046842,0.0,59.41103752502177,0.0626293050551631,0.0626293050551631,0.06262118559547139,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t2,0.85,32.832,0.06529421412686748,0.010633937961911562,0.002393266363517687,0.0004066791324221466,0.0027924883196895466,0.0027999454959398338,0.08450950286995138,0.13921973052700684,0.0,58.7413089913677,0.06250172580717793,0.06250172580717793,0.06249426863092764,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t2,0.85,32.833,0.06516795614221348,0.010633646829481699,0.0023933355258122144,0.00040646671862330384,0.0027929793217252377,0.0027998022444355184,0.08629862937631128,0.1384844903754101,0.0,58.07030113491167,0.06237497682048824,0.06237497682048824,0.06236815389777796,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t2,0.85,32.834,0.06504251830384981,0.010633355636734143,0.0023934050154175257,0.0004062568569292253,0.0027934451491504844,0.002799661872346751,0.08808471949807566,0.13772371554509716,0.0,57.39801328131807,0.06224907315469933,0.06224907315469933,0.06224285643150306,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t3,0.85,32.835,0.0649179156821794,0.010633064383680292,0.002393474832739954,0.00040604955610598175,0.0027938857879250007,0.0027995243888459358,0.08986737632744504,0.1369372884629539,0.0,56.724444990174,0.062124029894254404,0.062124029894254404,0.062118391293333464,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t3,0.85,32.836,0.06479416337068164,0.010632773070332406,0.0023935449781855686,0.00040584482488307616,0.002794301224884041,0.002799389803068645,0.09164619689313075,0.1361250976911445,0.0,56.04959605955307,0.0619998621457976,0.0619998621457976,0.061994773567612994,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t3,0.85,32.837,0.06467127648322851,0.010632481696702398,0.002393615452159914,0.0004056426719522869,0.0027946914477375963,0.002799258124112201,0.09342077222523855,0.13528703814673715,0.0,55.37346653069489,0.061876585035490914,0.061876585035490914,0.061872018359116314,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t3,0.85,32.838,0.0645492701513338,0.010632190262800678,0.00239368625506773,0.00040544310596619883,0.002795056445069315,0.0027991293610339285,0.09519068742742982,0.13442301132277415,0.0,54.696056692631046,0.06175421370626449,0.06175421370626449,0.06175014079029987,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t3,0.85,32.839,0.06442815952132526,0.010631898768639451,0.0023937573873137083,0.0004052461355382776,0.0027953962063380217,0.002799003522851986,0.09695552175664757,0.13353292551060064,0.0,54.01736708672715,0.06163276331498724,0.06163276331498724,0.061629155998473274,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t4,0.85,32.84,0.0643079597514666,0.010631607214230171,0.0023938288493019102,0.000405051769242149,0.0027957107218771027,0.0027988806185440594,0.09871484871008551,0.13261669602329157,0.0,53.33739851129031,0.061512249029589496,0.061512249029589496,0.061509079132922535,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t4,0.85,32.841,0.06418868600900968,0.01063131559958392,0.002393900641435849,0.00040486001561057343,0.0027959999828942946,0.0027987606570464224,0.10046823611996841,0.13167424541989753,0.0,52.656152026111215,0.06139268602611538,0.06139268602611538,0.061389925351963255,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t4,0.85,32.842,0.06407035346717109,0.010631023924711512,0.0023939727641185144,0.00040467088313529123,0.002796263981472399,0.0027986436472538056,0.10221524625628658,0.13070550373022324,0.0,51.97362895693407,0.06127408948569869,0.06127408948569869,0.06127170981991729,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t4,0.85,32.843,0.06395297730206226,0.010630732189624466,0.0023940452177525916,0.0004044843802662802,0.002796502710569491,0.002798529598018872,0.1039554359373486,0.12971040868003186,0.0,51.28983089996004,0.06115647459149277,0.06115647459149277,0.06115444770404339,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t4,0.85,32.844,0.06383657268953633,0.010630440394333055,0.0023941180027400137,0.0004043005154098287,0.0027967161640174935,0.0027984185181498425,0.10568835664863052,0.12868890591620633,0.0,50.60475972624452,0.06103985652551883,0.06103985652551883,0.061038154171386486,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t5,0.85,32.845,0.06372115480198273,0.010630148538848814,0.0023941911194825306,0.00040411929692967907,0.002796904336524677,0.0027983104164122094,0.10741355466988789,0.12764094923176195,0.0,49.918417586067086,0.06092425046545805,0.06092425046545805,0.060922844385570524,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t5,0.85,32.846000000000004,0.06360673880504991,0.010629856623181609,0.002394264568381047,0.00040394073314576457,0.0027970672236746763,0.002798205301526812,0.10913057121066011,0.12656650079029833,0.0,49.230806913241736,0.060809671581375235,0.060809671581375235,0.060808533503523096,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t5,0.85,32.847,0.06349333985431259,0.010629564647341697,0.0023943383498360804,0.0004037648323331416,0.0027972048219268406,0.002798103182169222,0.11083894255427867,0.1254655313497584,0.0,48.54193042940033,0.060696135032385745,0.060696135032385745,0.06069523667214337,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t5,0.85,32.848,0.06338097309185618,0.010629272611341193,0.002394412464248092,0.000403591602721281,0.0027973171286168313,0.002798004066969373,0.11253820021075744,0.12433802048494193,0.0,47.85179114812144,0.06058365596323935,0.06058365596323935,0.06058296902488681,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t5,0.85,32.849000000000004,0.06326965364282572,0.010628980515188702,0.002394486912016277,0.0004034210524938353,0.0027974041419561784,0.0027979079645101125,0.11422787107810334,0.12318395680864337,0.0,47.16039237908593,0.06047224950086954,0.06047224950086954,0.060471745678315605,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t6,0.85,32.85,0.06315939661188871,0.010628688358895149,0.0023945616935398734,0.00040325318978788583,0.00279746586103388,0.002797814883327759,0.11590747761270853,0.12200333819115697,0.0,46.46773773212285,0.06036193075085483,0.06036193075085483,0.06036158172856095,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t6,0.85,32.851,0.0630502170796513,0.01062839614246954,0.0023946368092172083,0.00040308802269327875,0.0027975022858158843,0.0027977248319104872,0.11757653800867765,0.12079617197741103,0.0,45.77383112110772,0.06025271479383542,0.06025271479383542,0.06025249224774082,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t6,0.85,32.852,0.06294213009899449,0.01062810386592296,0.0023947122594465946,0.00040292555925168933,0.0027975134171461195,0.002797637818698284,0.11923456638604307,0.11956247520201133,0.0,45.07867676787981,0.060144616681848374,0.060144616681848374,0.06014449228029621,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t6,0.85,32.853,0.06283515069137591,0.010627811529265627,0.0023947880446256683,0.00040276580745633804,0.002797499256746713,0.0027975538520820064,0.12088107298813087,0.11830227480115058,0.0,44.382279205960856,0.06003765143462919,0.06003765143462919,0.060037596839293904,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t6,0.85,32.854,0.06272929384305685,0.010627519132506319,0.0023948641651512503,0.0004026087752509507,0.0027974598072179765,0.002797472940402201,0.12251556438788899,0.11701560782159638,0.0,43.68464328426021,0.05993183403583888,0.05993183403583888,0.05993182090265465,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t7,0.85,32.855,0.0626245745012603,0.010627226675654591,0.002394940621419855,0.0004024544705295036,0.0027973950720398717,0.002797395091949359,0.12413754370354156,0.1157025216260478,0.0,42.98577417060048,0.05982717942922043,0.05982717942922043,0.05982717940931094,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t7,0.85,32.856,0.06252100757029885,0.010626934158721228,0.0023950174138277817,0.00040230290113512084,0.00279730505557222,0.0027973203149629024,0.12574651082326335,0.11436307409454641,0.0,42.28567735514945,0.05972370251472663,0.05972370251472663,0.05972368725533595,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t7,0.85,32.857,0.06241860790762556,0.01062664158171432,0.0023950945427702315,0.00040215407486003077,0.0027971897630550565,0.0027972486176302625,0.12734196263885997,0.11299733382170621,0.0,41.58435865378961,0.059621418144570504,0.059621418144570504,0.0596213592899953,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t7,0.85,32.858,0.062317390319838704,0.010626348944642913,0.00239517200864213,0.0004020079994441337,0.0027970492006093137,0.0027971800080862637,0.1289233932888653,0.11160538030906413,0.0,40.88182421124586,0.05952034111922939,0.05952034111922939,0.05952021031175244,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t7,0.85,32.859,0.06221736955862295,0.010626056247516284,0.0023952498118379605,0.00040186468257554067,0.0027968833752385265,0.0027971144944135013,0.13049029441050816,0.11018730415249722,0.0,40.1780805041692,0.05942048618338442,0.05942048618338442,0.05942025506420945,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s1_t8,0.85,32.86,0.062118560316659605,0.010625763490344352,0.002395327952751854,0.0004017241318880622,0.0027966922948277607,0.002797052084639916,0.1320421554006858,0.10874320722411128,0.0,39.473134344077714,0.05932186802183184,0.05932186802183184,0.05932150823201969,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s2_t0,0.86,32.82,0.06726975716179401,0.00954771513570597,0.0021359188047865014,0.00039958952543654773,0.0025195238963873876,0.002535508330223049,0.05860758540390044,0.1292662983192814,0.0,65.61110539990425,0.06475023326540662,0.06475023326540662,0.06473424883157096,pass_angular_pointwise
angular_positive_box_sigmas084_086_t32p82_32p86,s2_t0,0.86,32.821,0.06714789516116239,0.009547454395722839,0.0021359777991139103,0.00039936951436530583,0.0025202721425318683,0.002535347313479216,0.06018330294187246,0.12882032148407424,0.0,64.95858494977917,0.06462762301863052,0.06462762301863052,0.06461254784768317,pass_angular_pointwise
