label,box_id,sigma_min,sigma_max,t_min,t_max,points,mainNormLowerConst,numeratorUpperConst,parallelUpperConst,restUpperCombinedConst,restUpperSeparateConst,budgetCombinedConst,budgetSeparateConst,min_pointwise_surplus_combined,min_pointwise_surplus_separate,max_D0_abs,max_parallel_exact,max_angle_D0_vs_M,pass_combined_const,pass_separate_const,recommended_mode
valley47_sigma05_t47p5_48p5_w010,s0.5_t47,0.5,0.5,47.97,47.979,10,0.22700008240543568,0.05925368697433532,0.26102936327796,0.08162263392821809,0.08192798255540364,-0.11565191480074241,-0.11595726342792796,-0.1110160956867903,-0.11132144431397585,0.27276405163361034,0.25776331223281107,160.90977177447462,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t48,0.5,0.5,47.98,47.989,10,0.23016727572196216,0.06030121890308623,0.2619886719949233,0.08143318965627087,0.0816619251555547,-0.11325458592923203,-0.11348332142851586,-0.10918487706646605,-0.10941361256574988,0.27280267413283427,0.2593379883672595,161.92351014867614,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t49,0.5,0.5,47.99,47.999,10,0.23275119703981403,0.06120234046002665,0.2629517752794091,0.08125492648715606,0.08139880081449412,-0.11145550472675113,-0.11159937905408919,-0.10800062639982726,-0.10814450072716532,0.27284137152187693,0.260926913800106,163.00532491988378,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t5,0.5,0.5,47.55,47.559,10,0.45254532646578954,0.1257073721632178,0.27777852252932445,0.09429982570391442,0.09535967452399939,0.08046697823255068,0.07940712941246571,0.08719523362498167,0.08629071598559471,0.2712233880462521,0.2712199992075157,179.91764146738424,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t50,0.5,0.5,48.0,48.009,10,0.23472704548523202,0.06194035458911282,0.2638824787363918,0.08108758032275241,0.08113863278863491,-0.11024301357391221,-0.1102940660397947,-0.10746931927989745,-0.10749669780049277,0.27288014279425105,0.2624929120826929,164.14052184504092,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t51,0.5,0.5,48.01,48.019,10,0.23607586504697745,0.06250100350300479,0.26474965363599334,0.08093082482279122,0.08095223109105404,-0.10960461341180712,-0.10962601968006994,-0.10806046023569182,-0.10811639210323003,0.2729189869505882,0.2640043248265457,165.31538729601675,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t52,0.5,0.5,48.02,48.029,10,0.23678405435626657,0.06287261568933183,0.265527236875222,0.08078427456642487,0.08084363984662749,-0.10952745708538031,-0.10958682236558293,-0.10922913287763061,-0.10931590699692954,0.27295790299890854,0.26543485555335067,166.5169158205602,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t53,0.5,0.5,48.03,48.039,10,0.23633761084228247,0.06304622408903797,0.2667633977696052,0.08064748858543834,0.08073692916778276,-0.1110732755127611,-0.11116271609510552,-0.11095811041331195,-0.11106828562101706,0.2729968899548297,0.2667633977696052,167.73254861144736,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t54,0.5,0.5,48.04,48.049,10,0.23515596968620572,0.06305874800694238,0.26815712180766044,0.08051997423186,0.08063210056065614,-0.11352112635331471,-0.11363325268211086,-0.11323058987538076,-0.11335726173935837,0.2730359468417573,0.26797386654209493,168.94991782563494,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t55,0.5,0.5,48.05,48.059,10,0.23332617281132143,0.06300121482746245,0.27001349256436913,0.08040119134002394,0.08052915509932951,-0.11708851109307164,-0.11721647485237721,-0.11603013934642753,-0.11616698322666975,0.2730750726910595,0.26905504127549007,170.1565905241516,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t56,0.5,0.5,48.06,48.069,10,0.23085728583682982,0.06274232118674004,0.2717796883009635,0.08029055664130816,0.08042809336249616,-0.12121295910544183,-0.12135049582662984,-0.11934057121303353,-0.11948188070588636,0.27311426654218185,0.27000041808799535,171.33980514424917,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t57,0.5,0.5,48.07,48.079,10,0.22776287752116806,0.06227559330442593,0.27342292994449063,0.08018744838863182,0.08032891542320722,-0.1258475008119544,-0.1259889678465298,-0.12314572880413285,-0.12328644940359379,0.2731535274427738,0.27080806135232455,172.48619269060552,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t58,0.5,0.5,48.08,48.089,10,0.2240611823477713,0.06160374403610589,0.27494161813575135,0.08009121114732534,0.08023162084227618,-0.13097164693530539,-0.1311120566302562,-0.1274291589067925,-0.1275649167562542,0.27319285444872826,0.27148043389346266,173.58147418277372,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t59,0.5,0.5,48.09,48.099,10,0.21977536829802438,0.06073231919461422,0.2763381522912919,0.08000116070934939,0.0801362086625839,-0.1365639447026169,-0.1366989926558514,-0.13217362409746564,-0.13230074974706196,0.27323224662423895,0.27202417210377683,174.61012538297763,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t6,0.5,0.5,47.56,47.569,10,0.43963214073015106,0.12239404523035732,0.27840104007655697,0.09411047039352682,0.09499856738707929,0.06712063026006726,0.06623253326651479,0.07466363185161488,0.07391584216634639,0.2712579213758289,0.2712169253417037,179.5101934917305,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t60,0.5,0.5,48.1,48.109,10,0.214933928209913,0.05966962914696426,0.2776184739372024,0.07991658908862213,0.08004267740378976,-0.14260113481591152,-0.14272722313107916,-0.1373603839623011,-0.13747593108775957,0.27327170304180054,0.27244975348844147,175.55499967718595,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t61,0.5,0.5,48.11,48.119,10,0.20957122025885475,0.058426650968321225,0.278791386031702,0.0798367695568395,0.07995102505742523,-0.14905693532968678,-0.14917119083027247,-0.14296813979032064,-0.1430698988681187,0.2733112227821822,0.2727709768003821,176.39690067446892,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t62,0.5,0.5,48.12,48.129,10,0.2037281913589445,0.05701690227066287,0.27986751313276015,0.07976096168102402,0.07986124908228022,-0.1559002834548397,-0.15600057085609587,-0.14897148906260493,-0.1490579960327824,0.2733508049343628,0.27300413492267706,177.11409853611767,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t63,0.5,0.5,48.13,48.139,10,0.19745332646889138,0.055456288097507245,0.2808577049029576,0.07968841632655163,0.07977334640012886,-0.16309279476061783,-0.16317772483419507,-0.15533866925761164,-0.15540920923945822,0.27339044859544537,0.27316670303667506,177.68178988248297,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t64,0.5,0.5,48.14,48.149,10,0.19080387600425947,0.053762922534962544,0.2817705995331162,0.07961838059205087,0.079687313391776,-0.17058510412090758,-0.1706540369206327,-0.16202828089221086,-0.16208288704896257,0.27343015287054956,0.27327528422793007,178.0715131843878,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t65,0.5,0.5,48.15,48.159,10,0.18384742049572758,0.05195692693136367,0.2826089525284968,0.07955010264557327,0.07960314589343236,-0.17831163467834252,-0.1783646779262016,-0.16898456691754835,-0.1690240145940356,0.2734699168726293,0.2733424488166089,178.25055455924445,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t66,0.5,0.5,48.16,48.169,10,0.17666383121666335,0.050060206840840435,0.28336420927861455,0.07948283643455346,0.07952083919342834,-0.18618321449650466,-0.18622121725537955,-0.1761307012152343,-0.1761564974970502,0.27350973972232223,0.27337197890573933,178.2578703672507,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t67,0.5,0.5,48.17,48.179,10,0.16934766761259035,0.04809621000763651,0.28400869457301425,0.07941584624525508,0.0794403880292662,-0.19407687320567898,-0.1941014149896901,-0.18335944441518787,-0.18337381327935803,0.27354962054771487,0.27337269293807814,178.15926215140212,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t68,0.5,0.5,48.18,48.189,10,0.16201099832779498,0.04608966788686858,0.2844848088252372,0.0793484110906355,0.07936178658504185,-0.20182222158807772,-0.20183559708248405,-0.19052056643092596,-0.19052642967634917,0.27358955848411526,0.27334602631556254,177.76775249152962,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t69,0.5,0.5,48.19,48.199,10,0.15478651092886755,0.04406632335137879,0.2846909791230423,0.07927982890861583,0.07928502848920067,-0.20918429710279057,-0.20918949668337544,-0.19740484000281944,-0.1974057941640152,0.27362955267379113,0.2732268000014975,177.03297316337338,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t7,0.5,0.5,47.57,47.579,10,0.42623274654816967,0.11878559767963824,0.27868716949042294,0.09390593468101158,0.09463896059519537,0.05363964237673516,0.05290661646255136,0.06196614092037807,0.061358644367686455,0.271292572958792,0.2710061782490215,177.51446106529394,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t70,0.5,0.5,48.2,48.209,10,0.1478305394930139,0.04205264736246488,0.28446522286047793,0.07920942055583144,0.07921010681267619,-0.21584410392329548,-0.21584479018014024,-0.20372559838671894,-0.20372588784682788,0.2736696022656673,0.27293438713552276,175.90328032766817,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t71,0.5,0.5,48.21,48.219,10,0.14132523623457593,0.04007554748325031,0.28356964793415734,0.07913653358469977,0.07913701406738512,-0.22138094528428118,-0.2213814257669665,-0.2091014425968245,-0.20910592912558243,0.273709706415008,0.2723328493663832,174.32619640630656,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t72,0.5,0.5,48.22,48.229,10,0.13547852409443198,0.038162071186466015,0.28168354683186597,0.0790605457943137,0.0790657422051079,-0.22526556853174767,-0.2252707649425419,-0.21304821140495636,-0.21306234035471722,0.27374986428308595,0.2712160240920931,172.253778402179,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t73,0.5,0.5,48.23,48.239,10,0.13051980565735588,0.03633910695286539,0.27841833482547307,0.07898086854801514,0.07899628261673938,-0.22687939771613233,-0.22689481178485657,-0.2149942196293728,-0.21502398302746512,0.2737900750368235,0.2693007200684749,169.65138415456033,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t74,0.5,0.5,48.24,48.249,10,0.12668907608964597,0.034633086172027525,0.27337073756478375,0.07889694985266829,0.078928626131934,-0.22557861132780607,-0.22561028760707177,-0.21509691841190837,-0.21513261745905268,0.27383033784838573,0.2662403991395735,166.51009106717729,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t75,0.5,0.5,48.25,48.259,10,0.1242178757351003,0.03306968884393383,0.26622326817483416,0.07880827719646928,0.0788627630191283,-0.22081366963620314,-0.22086815545886218,-0.2141056801457787,-0.21416016596843768,0.27387065189481663,0.26167456484121926,162.86132477579523,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t76,0.5,0.5,48.26,48.269,10,0.12330321589460677,0.03167355603752483,0.25687534431054704,0.07871438014375368,0.07879868298596356,-0.21228650855969394,-0.21237081140190384,-0.20998241680375837,-0.21006671964596824,0.2739110163575898,0.2553216046388273,158.78942513681596,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t77,0.5,0.5,48.27,48.279,10,0.12330322017956073,0.030468011991982923,0.24709826675746,0.07861483268654755,0.07873637518009473,-0.2024098792644468,-0.202531421757994,-0.2024098792644468,-0.202531421757994,0.2739514304221945,0.24709826675746,154.43524597735788,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t78,0.5,0.5,48.28,48.289,10,0.12425339168597689,0.02947479864871865,0.23721524417787904,0.07850925535368579,0.07867582819040976,-0.19147110784558793,-0.1916376806823119,-0.19147110784558793,-0.1916376806823119,0.2739918932776839,0.23721524417787904,149.98446172732557,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t79,0.5,0.5,48.29,48.299,10,0.1269474629100512,0.02871382527732695,0.2261866808450687,0.07839731707907559,0.0786170300486275,-0.1776365350140931,-0.177856247983645,-0.1776365350140931,-0.177856247983645,0.27403240411622526,0.2261866808450687,145.6403392748325,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t8,0.5,0.5,47.58,47.589,10,0.41239885342009336,0.11492414419022674,0.27867231743527265,0.09368653718018172,0.0942808956949875,0.04003999880463899,0.0394456402898332,0.0491152337385061,0.048631940304280266,0.27132734184517854,0.27049374047135755,175.59249823384377,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t80,0.5,0.5,48.3,48.309,10,0.13134141116259293,0.028202935709270367,0.21472995805075365,0.0782787368313136,0.07855996823131263,-0.1616672837194743,-0.16194851511947334,-0.1616672837194743,-0.16194851511947334,0.27407296213261667,0.21472995805075365,141.58969401572242,False,False,fail_parallel
