label,box_id,sigma_min,sigma_max,t_min,t_max,points,lambdaConst,lambdaMin,lambdaMean,mainNormLowerConst,restUpperCombinedConst,restUpperSeparateConst,angularBudgetCombinedConst,angularBudgetSeparateConst,min_pointwise_angular_surplus_combined,max_pointwise_destructive_ratio,min_pointwise_destructive_ratio,max_abs_z0,max_D0_abs,pass_combined_const,pass_separate_const,recommended_mode
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t18,0.74,0.74,14.286,14.287,2,1.015930793156965,1.008899475866522,1.0124151345117434,0.06275365592526791,0.018250546722412508,0.01897106338884582,-0.0192502622348013,-0.019970778901234613,-0.0192502622348013,1.015930793156965,1.008899475866522,1.2561043701809251,0.07882514145255913,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t19,0.74,0.74,14.288,14.289,2,1.002033663853582,0.9953281444348606,0.9986809041442213,0.06380660438750095,0.0182447406408319,0.01896935808160783,-0.018374501825794573,-0.0190991192665705,-0.018374501825794573,1.002033663853582,0.9953281444348606,1.235159292814234,0.07881132035214326,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t2,0.74,0.74,14.254,14.255,2,1.3728838876461185,1.3561751350412024,1.3645295113436604,0.04586223109554801,0.018358958241309516,0.01900088411862799,-0.035460245268342155,-0.03610217114566063,-0.035460245268342155,1.3728838876461185,1.3561751350412024,1.7235638375270146,0.0790464830245935,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t20,0.74,0.74,14.29,14.291,2,0.9887778935313605,0.9823780682747302,0.9855779809030454,0.06485715281361512,0.018239056693687535,0.01896767073982811,-0.017511222819560322,-0.0182398368657009,-0.017511222819560322,0.9887778935313605,0.9823780682747302,1.2149392524189115,0.07879750075339265,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t21,0.74,0.74,14.292,14.293,2,0.9761239998979359,0.9700111869019227,0.9730675933999293,0.06590502647825364,0.018233496079193334,0.018966001253401567,-0.016659947660272012,-0.017392452834480245,-0.016659947660272012,0.9761239998979359,0.9700111869019227,1.1954123511750798,0.07878368265662507,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t22,0.74,0.74,14.294,14.295,2,0.9640352884908167,0.9581921182658059,0.9611137033783113,0.06694996116872554,0.01822805996327982,0.0189643495130664,-0.01582022392429558,-0.016556513474082157,-0.01582022392429558,0.9640352884908167,0.9581921182658059,1.1765483457659338,0.07876986606215754,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t23,0.74,0.74,14.296,14.297,2,0.952477638170121,0.9468879526765058,0.9496827954233134,0.06799170241784978,0.018222749479191298,0.018962715410432436,-0.01499162319546078,-0.01573158912670192,-0.01499162319546078,0.952477638170121,0.9468879526765058,1.1583185619666292,0.07875605097030675,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t24,0.74,0.74,14.298,14.299,2,0.9414193032080796,0.9360680627849446,0.9387436829965121,0.06903000480571164,0.01821756572708525,0.018961098838014813,-0.014173739946017054,-0.014917273056946616,-0.014173739946017054,0.9414193032080796,0.9360680627849446,1.140695811959088,0.078742237381391,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t25,0.74,0.74,14.3,14.301,2,0.9308307308877642,0.9257039285304738,0.9282673297091191,0.07006463132358647,0.01821250977364448,0.018959499689259595,-0.013366190434373745,-0.01411318034998886,-0.013366190434373745,0.9308307308877642,0.9257039285304738,1.1236543147158533,0.07872842529572345,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t26,0.74,0.74,14.302,14.303,2,0.920684393533718,0.9157689759920096,0.9182266847628637,0.07109535279406695,0.01820758265170047,0.018957917858573092,-0.012568611627904774,-0.013318946834777395,-0.012568611627904774,0.920684393533718,0.9157689759920096,1.1071696196743461,0.07871461471362057,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t27,0.74,0.74,14.304,14.305,2,0.9109546339261776,0.906238429114405,0.9085965315202913,0.07212194734201514,0.01820278535986449,0.01895635324134658,-0.01178066015683781,-0.012534228038319899,-0.01178066015683781,0.9109546339261776,0.906238429114405,1.091218533828339,0.07870080563539843,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t28,0.74,0.74,14.306,14.307,2,0.9016175230942743,0.897089173329214,0.8993533482117442,0.07314419991146502,0.018198118862170223,0.018954805733978456,-0.011002011303592735,-0.011758698175400968,-0.011002011303592735,0.9016175230942743,0.897089173329214,1.0757790522914132,0.0786869980613695,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t29,0.74,0.74,14.308,14.309,2,0.8926507295324362,0.8882996301418989,0.8904751798371675,0.07416190182421657,0.018193584087728074,0.018953275233898833,-0.010232358030411334,-0.010992049176582093,-0.010232358030411334,0.8926507295324362,0.8882996301418989,1.060830292328898,0.07867319199185067,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t3,0.74,0.74,14.256,14.257,2,1.339957677275002,1.324214794203881,1.3320862357394416,0.046903070762195,0.018351385592827025,0.018998875855659642,-0.03429644458620789,-0.03494393484904051,-0.03429644458620789,1.339957677275002,1.324214794203881,1.685020546774941,0.07903263794113756,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t30,0.74,0.74,14.31,14.311,2,0.8840333989402348,0.8798496418134123,0.8819415203768235,0.07517485037613016,0.01818918193038578,0.018951761639589084,-0.009471410047089556,-0.010233989756292859,-0.009471410047089556,0.8840333989402348,0.8798496418134123,1.0463524308141494,0.07865938742715375,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t31,0.74,0.74,14.312,14.313,2,0.875746043642403,0.8717203653223203,0.8737332044823617,0.0761828484677052,0.018184913248407004,0.018950264850600775,-0.00871889291970334,-0.009484244521897112,-0.00871889291970334,0.875746043642403,0.8717203653223203,1.0323266450312891,0.07864558436759321,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t32,0.74,0.74,14.314,14.315,2,0.8677704409036123,0.8638941748500928,0.8658323078768526,0.07718570426573633,0.018180778864153955,0.018948784767574875,-0.007974547220551471,-0.008742553123972392,-0.007974547220551471,0.8677704409036123,0.8638941748500928,1.0187350567245899,0.0786317828134823,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t33,0.74,0.74,14.316,14.317,2,0.8600895394090106,0.8563545720882306,0.8582220557486206,0.07818323089322352,0.018176779563785838,0.018947321292256764,-0.0072381277190232615,-0.008008669447494187,-0.0072381277190232615,0.8600895394090106,0.8563545720882306,1.0055606792779268,0.07861798276513284,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t34,0.74,0.74,14.318,14.319,2,0.8526873732361006,0.8490861037195087,0.8508867384778046,0.07917524614499312,0.01817291609696755,0.01894587432751235,-0.0065094026126703095,-0.007282360843215109,-0.0065094026126703095,0.8526873732361006,0.8490861037195087,0.9927873678966587,0.07860418422285778,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t35,0.74,0.74,14.32,14.321,2,0.8455489826960536,0.8420742854762767,0.8438116340861652,0.08016157222672288,0.01816918917658882,0.018944443777342175,-0.005788152797487695,-0.0065634073982410515,-0.005788152797487695,0.8455489826960536,0.8420742854762767,0.9803997726577837,0.0785903871869696,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t36,0.74,0.74,14.322,14.323,2,0.8386603414720083,0.8353055322272414,0.8369829368496249,0.08114203551525999,0.018165599478496518,0.018943029546892844,-0.005074171176198296,-0.005851601244594622,-0.005074171176198296,0.8386603414720083,0.8353055322272414,0.9683832942914237,0.07857659165777915,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t37,0.74,0.74,14.324,14.325,2,0.8320082895280957,0.8287670935882321,0.8303876915581638,0.08211646633841754,0.018162147641238455,0.018941631542469955,-0.0043672620031391385,-0.005146745904370639,-0.0043672620031391385,0.8320082895280957,0.8287670935882321,0.9567240425547091,0.07856279763559851,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t38,0.74,0.74,14.326,14.327,2,0.8255804713067906,0.8224469945954916,0.8240137329511411,0.0830846987724838,0.018158834265818692,0.018940249671547553,-0.003667240264304792,-0.004448655670033653,-0.003667240264304792,0.8255804713067906,0.8224469945954916,0.945408797061833,0.07854900512073866,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t39,0.74,0.74,14.328,14.329,2,0.8193652787721654,0.8163339810177747,0.81784962989497,0.08404657045595945,0.018155659915465833,0.018938883842777,-0.0029739310909980346,-0.003757155018309203,-0.0029739310909980346,0.8193652787721654,0.8163339810177747,0.9344249704354354,0.07853521411350962,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t4,0.74,0.74,14.258,14.259,2,1.3089302876951716,1.294088477699986,1.3015093826975788,0.04794838624269558,0.018343911882957496,0.018996887400997704,-0.03315662063943265,-0.03380959615747286,-0.03315662063943265,1.3089302876951716,1.294088477699986,1.6479969514351318,0.07901879435419654,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t40,0.74,0.74,14.33,14.331,2,0.8133517988941238,0.8104174689200377,0.8118846339070808,0.08500192241811766,0.018152625115413275,0.018937533965996456,-0.002287169205530362,-0.0030720780561135433,-0.002287169205530362,0.8133517988941238,0.8104174689200377,0.9237605736489476,0.07852142461422372,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t41,0.74,0.74,14.332,14.333,2,0.8075297652030323,0.8046874981245032,0.8061086316637678,0.0859505989211154,0.018149730352691327,0.018936199952235742,-0.0016067983974042514,-0.002393267996948667,-0.0016067983974042514,0.8075297652030323,0.8046874981245032,0.9134041834338266,0.07850763662318973,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t42,0.74,0.74,14.334,14.335,2,0.8018895130760721,0.7991346892448067,0.8005121011604395,0.08689244731454218,0.018146976075932412,0.018934881713725052,-0.0009326710284367143,-0.0017205766662293544,-0.0009326710284367143,0.8018895130760721,0.7991346892448067,0.903344911630558,0.07849385014071802,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t43,0.74,0.74,14.336,14.337,2,0.7964219384454284,0.7937502039974524,0.7950860712214405,0.08782731790133967,0.018144362695190874,0.018933579163896354,-0.0002646475652990192,-0.0010538640340044987,-0.0002646475652990192,0.7964219384454284,0.7937502039974524,0.8935723763678939,0.07848006516711857,False,False,fail_lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t44,0.74,0.74,14.338,14.339,2,0.7911184596453363,0.7885257085199201,0.7898220840826282,0.08875506381417632,0.018141890581770227,0.01893229221739152,0.00039740386201139385,-0.00039299777360990093,0.00039740386201139385,0.7911184596453363,0.7885257085199201,0.884076674960009,0.07846628170270042,True,False,combined
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t45,0.74,0.74,14.34,14.341,2,0.7859709821393649,0.783453339448041,0.7847121607937029,0.08967554090141246,0.01813956006806923,0.018931020790063032,0.001053607877181291,0.00026214715518748863,0.001053607877181291,0.7859709821393649,0.783453339448041,0.8748483584171766,0.07845249974777303,True,True,combined
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t46,0.74,0.74,14.342,14.343,2,0.7809718658915958,0.7785256725269878,0.7797487692092918,0.09058860762186846,0.018137371447437576,0.018929764798976643,0.0017040822514586343,0.0009116888999195667,0.0017040822514586343,0.7809718658915958,0.7785256725269878,0.8658784074710761,0.07843871930264565,True,True,combined
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t47,0.74,0.74,14.344,14.345,2,0.776113895165761,0.7737356935493309,0.7749247943575459,0.09149412494770666,0.01813532497404514,0.018928524162413297,0.0023489382757140714,0.0015557390873459156,0.0023489382757140714,0.776113895165761,0.7737356935493309,0.8571582100211369,0.07842494036762651,True,True,combined
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t48,0.74,0.74,14.346,14.347,2,0.7713902505550384,0.769076771431472,0.7702335109932552,0.09239195627476479,0.018133420862764992,0.018927298799869884,0.0029882811119388356,0.0021944031748339435,0.0029882811119388356,0.7713902505550384,0.769076771431472,0.8486795399140405,0.07841116294302554,True,True,combined
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t49,0.74,0.74,14.348,14.349,2,0.7667944830621567,0.7645426332562014,0.7656685581591791,0.09328196733975558,0.018131659289068035,0.018926088632059142,0.0036222101253786804,0.0028277807823875734,0.0036222101253786804,0.7667944830621567,0.7645426332562014,0.8404345369733444,0.07839738702915011,True,True,combined
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t5,0.74,0.74,14.26,14.261,2,1.2796741963596157,1.2656727804734418,1.2726734884165287,0.048997532123422775,0.018336538764113768,0.01899491863694594,-0.03203988418433648,-0.032698264057168656,-0.03203988418433648,1.2796741963596157,1.2656727804734418,1.6124271741908365,0.07900495226409532,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t50,0.74,0.74,14.35,14.35,1,0.7623204900649312,0.7623204900649312,0.7623204900649312,0.0941640261438013,0.01813004038893363,0.018924893580908434,0.004250819198438071,0.0034559660064632652,0.004250819198438071,0.7623204900649312,0.7623204900649312,0.8324156882014238,0.0783836126263092,True,True,combined
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t6,0.74,0.74,14.262,14.263,2,1.252070062615928,1.2388523611539055,1.2454612118849169,0.05004990483400199,0.018329267864056108,0.01899296944588125,-0.03094535050948423,-0.03160905209130937,-0.03094535050948423,1.252070062615928,1.2388523611539055,1.5782469903418614,0.07899111167116023,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t7,0.74,0.74,14.264,14.265,2,1.2260064693834982,1.2135196439775748,1.2197630566805366,0.05110493890679178,0.018322100785363477,0.018991039710315627,-0.029872147595746863,-0.030541086520699014,-0.029872147595746863,1.2260064693834982,1.2135196439775748,1.545394129513759,0.07897727257571532,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t8,0.74,0.74,14.266,14.267,2,1.2013795929087796,1.1895744629915679,1.1954770279501736,0.05216210359156573,0.018315039104911193,0.018989129312957046,-0.028819422291446288,-0.02949351249949214,-0.028819422291446288,1.2013795929087796,1.1895744629915679,1.5138084843429058,0.07896343497808574,False,False,fail_lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t9,0.74,0.74,14.268,14.269,2,1.1780928271664253,1.1669236716313989,1.172508249398912,0.053220899793791486,0.01830808437335241,0.018987238136768978,-0.027786344881969755,-0.028465498645386323,-0.027786344881969755,1.1780928271664253,1.1669236716313989,1.4834322453113404,0.07894959887859396,False,False,fail_lambda_ge_one
