sigma,t,full_abs,total_mass,full_efficiency,depth_main_abs,depth_rest_abs,depth_surplus,depth_coverage,core_main_abs,core_rest_abs,core_surplus,core_coverage,center_main_abs,center_rest_abs,center_surplus,center_coverage,layer_sum_abs,layer_efficiency
0.62,12.05,0.3057814396210622,13.471243120846049,0.022698828673641952,0.3057814396210622,0.0,0.3057814396210622,0.0,0.32591767707372515,0.07192588784689337,0.2539917892268318,0.22068728671818302,0.29939271284981417,0.17573731118097702,0.12365540166883715,0.5869792537974462,0.5310042490727922,0.5758549769705222
0.62,12.1,0.3022151674911956,13.471243120846049,0.022434096451242374,0.3022151674911956,0.0,0.3022151674911956,0.0,0.30355917321404846,0.07126842661714532,0.23229074659690313,0.23477605984547817,0.2156001347684096,0.17498603549584166,0.040614099272567955,0.8116230339271622,0.5279018436900745,0.5724836370691345
0.62,12.15,0.29845997876853203,13.471243120846049,0.022155340534733628,0.29845997876853203,0.0,0.29845997876853203,0.0,0.2806756125917416,0.07064255098019055,0.21003306161155105,0.25168752756209034,0.14287924542709737,0.17424193679805586,-0.031362691370958484,1.2195048782432223,0.5242969544175745,0.5692575099927524
0.62,12.2,0.2945346066419983,13.471243120846049,0.021863951529923865,0.2945346066419983,0.0,0.2945346066419983,0.0,0.2586739703858537,0.07004221182505416,0.18863175856079956,0.2707741011612996,0.12596122138341745,0.17350487184632007,-0.047543650462902626,1.3774467247993964,0.5202008209518564,0.5661940442597974
0.62,12.25,0.29043731123232375,13.471243120846049,0.021559800281748837,0.29043731123232375,0.0,0.29043731123232375,0.0,0.23914648890045512,0.06946129001733048,0.16968519888312464,0.2904549857148176,0.18030789982938386,0.1727747015060705,0.007533198323313367,0.9582203645517382,0.5156110393611757,0.5632876122903916
0.62,12.3,0.28614712926961,13.471243120846049,0.02124133064058596,0.28614712926961,0.0,0.28614712926961,0.0,0.22373756744144607,0.06889387458749224,0.15484369285395383,0.3079226943214278,0.25590832293940935,0.17205129065600705,0.0838570322834023,0.6723161196157857,0.5105129489711181,0.5605090524075983
0.62,12.35,0.28163015378347317,13.471243120846049,0.020906025617462513,0.28163015378347317,0.0,0.28163015378347317,0.0,0.2138505002109961,0.06833451885934531,0.14551598135165078,0.3195434137022027,0.3265210113583284,0.17133450809333367,0.15518650326499472,0.5247273594448995,0.5048841041735143,0.5578114887266978
0.62,12.4,0.2768489394708868,13.471243120846049,0.020551105565192972,0.2768489394708868,0.0,0.2768489394708868,0.0,0.210228654486176,0.06777846244634295,0.14245019203983306,0.3224035401453794,0.3824479868306711,0.17062422643803082,0.21182376039264028,0.4461370756635064,0.4987004979962011,0.5551406918246063
0.62,12.45,0.2717724759840764,13.471243120846049,0.020174268517470565,0.2717724759840764,0.0,0.2717724759840764,0.0,0.21263599324642138,0.06722181019783077,0.1454141830485906,0.31613561359730946,0.4189300753951972,0.16992032203648022,0.249009753358717,0.4056054506857405,0.49194288354790294,0.552447215058885
0.62,12.5,0.2663842274065394,13.471243120846049,0.01977428697685098,0.2663842274065394,0.0,0.2663842274065394,0.0,0.21990436501268415,0.06666166235252008,0.15324270266016407,0.3031393321759439,0.43355487420301675,0.16922267486470796,0.26433219933830876,0.39031431759539537,0.4846016532584287,0.549697314516758
0.62,12.55,0.2606864038966987,13.471243120846049,0.019351325008254067,0.2606864038966987,0.0,0.2606864038966987,0.0,0.23033058467224773,0.06609619311396141,0.16423439155828634,0.28696229468619616,0.4256284596924638,0.1685311684315287,0.2570972912609351,0.39595841066008663,0.4766792076758058,0.5468801653165332
0.62,12.6,0.2546996713010226,13.471243120846049,0.01890691668290717,0.2546996713010226,0.0,0.2546996713010226,0.0,0.2421321887422733,0.0655246774639086,0.17660751127836471,0.27061531060479277,0.39595538354196086,0.16784568968187796,0.2281096938600829,0.42390051166987286,0.4681894263989051,0.5440098749347113
0.62,12.65,0.24845863592931577,13.471243120846049,0.01844363090328605,0.24845863592931577,0.0,0.24845863592931577,0.0,0.2537371356955832,0.06494746822427565,0.18878966747130754,0.2559635902180092,0.3466991331866804,0.16716612890051313,0.17953300428616725,0.4821648308261054,0.45915457048628117,0.5411219922436541
0.62,12.7,0.24200441397084016,13.471243120846049,0.017964519814533737,0.24200441397084016,0.0,0.24200441397084016,0.0,0.2638902006987482,0.06436592718297499,0.1995242735157732,0.24391177471744716,0.28127008853063545,0.16649237961638522,0.11477770891425024,0.5919306261328643,0.44960053770589087,0.538265401562195
0.62,12.75,0.2353762168353437,13.471243120846049,0.017472494165821358,0.2353762168353437,0.0,0.2353762168353437,0.0,0.27165388070526025,0.06378231556742052,0.20787156513783972,0.2347925801826598,0.20436187223890606,0.1658243385078367,0.03853753373106936,0.8114250309567645,0.4395517347248005,0.5354914979068635
0.62,12.8,0.22860403413371105,13.471243120846049,0.016969780151911754,0.22860403413371105,0.0,0.22860403413371105,0.0,0.27637074849073057,0.0631996503469631,0.21317109814376747,0.22867706040562683,0.1230405661590557,0.16516190530885463,-0.04212133914979893,1.3423370069294729,0.4290268543044096,0.5328431818198226
0.62,12.85,0.22170414254070314,13.471243120846049,0.016457586026164688,0.22170414254070314,0.0,0.22170414254070314,0.0,0.277620365812377,0.06262153382635796,0.21499883198601902,0.2255653458387819,0.059339597660005794,0.16450498271655858,-0.10516538505655279,2.7722631969820895,0.4180365530254601,0.5303463080827778
0.62,12.9,0.21467839183774373,13.471243120846049,0.0159360491019229,0.21467839183774373,0.0,0.21467839183774373,0.0,0.2751818688755547,0.06205196478363289,0.21312990409192178,0.22549437954320534,0.08782959322046287,0.16385347630007482,-0.07602388307961196,1.8655839141686885,0.4065834966334033,0.528005670705589
0.62,12.95,0.20751721739038095,13.471243120846049,0.015404459375338481,0.20751721739038095,0.0,0.20751721739038095,0.0,0.26900387423067473,0.06149513999934587,0.20750873423132887,0.22860317597735746,0.15834424291957655,0.1632072944109716,-0.004863051491395043,1.0307118932885044,0.394664619665838,0.5258064874578459
0.62,13.0,0.20020537512075187,13.471243120846049,0.014861685244990082,0.20020537512075187,0.0,0.20020537512075187,0.0,0.25918046409527157,0.0609552553766532,0.19822520871861837,0.23518460617559045,0.22426313982099808,0.16256634809537018,0.06169679172562789,0.7248910731613188,0.38227490093232236,0.5237209522060567
0.62,13.05,0.1927287529020563,13.471243120846049,0.014306679136672886,0.1927287529020563,0.0,0.1927287529020563,0.0,0.24593172494845017,0.06043631589148512,0.18549540905696504,0.24574428493986775,0.2770297865082027,0.16193055100788672,0.11509923550031598,0.5845239714072842,0.3694116255169,0.5217181582533581
0.62,13.1,0.1850804397426082,13.471243120846049,0.013738928032276831,0.1850804397426082,0.0,0.1850804397426082,0.0,0.22958787929885627,0.059941963256789924,0.16964591604206636,0.2610850513530944,0.3130720131179579,0.16129981932747664,0.15177219379048126,0.5152163482166731,0.3560780563737991,0.519774910106555
0.62,13.15,0.17726453925630314,13.471243120846049,0.013158736552085196,0.17726453925630314,0.0,0.17726453925630314,0.0,0.2105769070736548,0.059475329361033426,0.1511015777126214,0.2824399417179699,0.3306149486576557,0.1606740716753227,0.16994087698233304,0.48598550164680254,0.3422856607182378,0.5178847950695297
0.62,13.2,0.16929687307681435,13.471243120846049,0.01256727917075717,0.16929687307681435,0.0,0.16929687307681435,0.0,0.18941671815380876,0.059038922210342265,0.1303777959434665,0.3116880219749237,0.32923867686109737,0.16005322903479471,0.16918544782630265,0.4861313092395874,0.3280544485945042,0.5160633358338507
0.62,13.25,0.16120253925587377,13.471243120846049,0.011966418971863199,0.16120253925587377,0.0,0.16120253925587377,0.0,0.1667148595620928,0.058634549282240656,0.10808031027985215,0.35170559742697843,0.3097490402310186,0.15943721467361685,0.15031182555740177,0.5147302944173922,0.3134114697857803,0.51434792532021
0.62,13.3,0.15301106996753408,13.471243120846049,0.011358348193624196,0.15301106996753408,0.0,0.15301106996753408,0.0,0.1431825518253482,0.05826328097175117,0.08491927085359702,0.40691606783778933,0.27407271682761936,0.158825954068218,0.11524676275940135,0.579502972446955,0.2983879648638474,0.5127923642542088
0.62,13.35,0.14475050460532005,13.471243120846049,0.010745148261879868,0.14475050460532005,0.0,0.14475050460532005,0.0,0.11967809152884545,0.05792545433023819,0.06175263719860726,0.4840105117842449,0.22514089364009443,0.15821937483041654,0.0669215188096779,0.7027571591829193,0.28301598051458565,0.5114570009161024
0.62,13.4,0.13644194120848896,13.471243120846049,0.010128385330478681,0.13644194120848896,0.0,0.13644194120848896,0.0,0.09731172816746556,0.057620714768817326,0.03969101339864823,0.592125079411361,0.16682681305061905,0.1576174066363602,0.009209406414258853,0.9447966052587451,0.2673253754132145,0.5103965195881076
0.62,13.45,0.128095996167943,13.471243120846049,0.009508847477462648,0.128095996167943,0.0,0.128095996167943,0.0,0.07766556376533441,0.05734809104988809,0.020317472715446323,0.7383979239906721,0.10436292629321411,0.15701998115781982,-0.0526570548646057,1.5045570945055953,0.25134204147771,0.509648109066159
0.62,13.5,0.11971211550908463,13.471243120846049,0.00888649358007921,0.11971211550908463,0.0,0.11971211550908463,0.0,0.06309746007836761,0.05710609693976383,0.005991363138603781,0.905045890418371,0.04963679124104216,0.15642703199583188,-0.10679024075478973,3.151433202766948,0.23508787836244216,0.5092228333632788
0.62,13.55,0.11128096273576063,13.471243120846049,0.008260630569688043,0.11128096273576063,0.0,0.11128096273576063,0.0,0.056399646834606666,0.056892851512786245,-0.000493204678179579,1.0087448185557955,0.05422360635580554,0.15583849461667293,-0.1016148882608674,2.873997232756685,0.21858267053268796,0.5091024026038656
0.62,13.6,0.10278936323506234,13.471243120846049,0.007630280465802086,0.10278936323506234,0.0,0.10278936323506234,0.0,0.05835837435829297,0.056706209383669784,0.0016521649746231853,0.9716893249205389,0.10305977662016624,0.15525430629018014,-0.052194529670013895,1.5064490859744473,0.20184764896420063,0.5092423110327775
0.62,13.65,0.09422674833403184,13.471243120846049,0.006994658732587258,0.09422674833403184,0.0,0.09422674833403184,0.0,0.06609209378660849,0.056543892119062106,0.009548201667546385,0.8555318628825006,0.14939797270669447,0.15467440603038313,-0.005276433323688656,1.035317971376008,0.18491030994424104,0.5095808252251891
0.62,13.7,0.0855919043599245,13.471243120846049,0.006353675276446869,0.0855919043599245,0.0,0.0855919043599245,0.0,0.07582022300598892,0.056403612685559504,0.01941661032042942,0.7439125136984135,0.18514493008765628,0.15409873453843123,0.031046195549225053,0.8323140928864413,0.16781013931976738,0.5100520427840567
0.62,13.75,0.07689919593247847,13.471243120846049,0.005708396414691749,0.07689919593247847,0.0,0.07689919593247847,0.0,0.08501306736233072,0.056283185916278455,0.028729881446052263,0.6620533485328343,0.20774559221224026,0.1535272341477987,0.05421835806444156,0.739015603233352,0.15060537728731754,0.5106005995109588
0.62,13.8,0.06818434452080908,13.471243120846049,0.005061473830525511,0.06818434452080908,0.0,0.06818434452080908,0.0,0.09226903268475561,0.05618061947465439,0.03608841321010122,0.6088783835699231,0.21642715915705515,0.15295984877167992,0.06346731038537523,0.7067497876303095,0.13338205306552087,0.5111957939897288
0.62,13.85,0.059511437791968755,13.471243120846049,0.004417664892401645,0.059511437791968755,0.0,0.059511437791968755,0.0,0.09682121058294169,0.056094181507416394,0.04072702907552529,0.5793583985335882,0.2118066838206977,0.15239652385257554,0.059410159968122156,0.719507624138929,0.11626869670170156,0.5118440257797937
0.62,13.9,0.05098565594667657,13.471243120846049,0.0037847773579098216,0.05098565594667657,0.0,0.05098565594667657,0.0,0.09825321360029833,0.056022442964331405,0.042230770635966926,0.5701843320080606,0.19591564121140437,0.1518372063139991,0.04407843489740526,0.7750131912651014,0.09946465422996952,0.5126007458769627
0.62,13.95,0.04278174251613766,13.471243120846049,0.003175782823630815,0.04278174251613766,0.0,0.04278174251613766,0.0,0.09636690032919239,0.0559642942993279,0.040402606029864487,0.5807418741098043,0.17242988323929556,0.1512818445142229,0.02114803872507265,0.8773528211712368,0.08329990496598992,0.5135869306646242
0.62,14.0,0.03520938732471454,13.471243120846049,0.002613670246232127,0.03520938732471454,0.0,0.03520938732471454,0.0,0.09112234961885685,0.055918937862609444,0.0352034117562474,0.6136687442378855,0.14718734320401625,0.15073038820203466,-0.003543044998018413,1.0240716689417202,0.06836552587934759,0.5150166969658443
0.62,14.05,0.02884988096083057,13.471243120846049,0.002141590104345075,0.02884988096083057,0.0,0.02884988096083057,0.0,0.08261219054586612,0.055885858678833354,0.026726331867032764,0.676484406351695,0.12861667242869304,0.15018278847440214,-0.0215661160457091,1.1676774529963498,0.055780769027478465,0.5172012050715664
0.62,14.100000000000001,0.024735907729838434,13.471243120846049,0.0018362008248192702,0.024735907729838434,0.0,0.024735907729838434,0.0,0.07105856982130568,0.05586477743579996,0.015193792385505715,0.7861793106206013,0.12517382000840957,0.1496389977359957,-0.024465177727586135,1.195449637359813,0.04754725174361439,0.5202384327746234
0.62,14.15,0.02412666807181734,13.471243120846049,0.0017909756252919655,0.02412666807181734,0.0,0.02412666807181734,0.0,0.056845785007352094,0.055855590350381276,0.0009901946569708178,0.9825810364507632,0.1376209433915071,0.14909896966047467,-0.011478026268967573,1.0834031942094353,0.0461192071549689,0.5231370953699911
0.62,14.2,0.027338546607456604,13.471243120846049,0.002029400431883797,0.027338546607456604,0.0,0.027338546607456604,0.0,0.04068250385380327,0.05585830111335046,-0.015175797259547187,1.3730300699800329,0.15784546356483845,0.14856265915346303,0.009282804411375412,0.9411905530781232,0.05208554148476972,0.5248778418757658
0.62,14.25,0.03336248470948149,13.471243120846049,0.002476570603781531,0.03336248470948149,0.0,0.03336248470948149,0.0,0.024561414792049364,0.05587295033132823,-0.03131153553927887,2.2748262184560537,0.17684662630595324,0.1480300223171323,0.028816603988820938,0.837053131344633,0.06339457458898931,0.5262671912507172
0.62,14.3,0.04104920396368979,13.471243120846049,0.0030471726770462835,0.04104920396368979,0.0,0.04104920396368979,0.0,0.01809488533641571,0.05589954778107937,-0.037804662444663656,3.089245758777056,0.1884990452972184,0.14750101641630806,0.04099802888091034,0.7825027239991261,0.0777354357783873,0.5280629554932353
0.62,14.350000000000001,0.04969210423711159,13.471243120846049,0.003688754170000513,0.04969210423711159,0.0,0.04969210423711159,0.0,0.03191887532287264,0.05593801237986705,-0.024019137056994412,1.7525057450812693,0.18923498805536296,0.14697559984600297,0.04225938820935998,0.7766830085512701,0.09369917344226335,0.5303366338416149
0.62,14.4,0.05891435229722159,13.471243120846049,0.004373341923141057,0.05891435229722159,0.0,0.05891435229722159,0.0,0.05277668598900272,0.05598812408191907,-0.003211438092916352,1.0608495594737708,0.1773690722254421,0.14645373210029827,0.030915340125143825,0.8257005027017936,0.1105439887238779,0.5329493984913164
0.62,14.45,0.0685057811425783,13.471243120846049,0.005085334777795611,0.0685057811425783,0.0,0.0685057811425783,0.0,0.07507519912817946,0.056049490979070075,0.019025708149109387,0.7465779862051929,0.15279257559190682,0.1459353737424849,0.006857201849421929,0.9551208439097407,0.12786772299863247,0.5357550720075852
0.62,14.5,0.07833588109558405,13.471243120846049,0.005815044713606523,0.07833588109558405,0.0,0.07833588109558405,0.0,0.09734483291886598,0.05612153377431214,0.04122329914455383,0.5765229862902715,0.11706995934484703,0.14542048637636262,-0.028350527031515596,1.2421673945235163,0.1454328586857396,0.5386394918142751
