label,box_id,sigma_min,sigma_max,t_min,t_max,points,mainNormLowerConst,numeratorUpperConst,parallelUpperConst,restUpperCombinedConst,restUpperSeparateConst,budgetCombinedConst,budgetSeparateConst,min_pointwise_surplus_combined,min_pointwise_surplus_separate,max_D0_abs,max_parallel_exact,max_angle_D0_vs_M,pass_combined_const,pass_separate_const,recommended_mode
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t128,0.5,0.5,25.14,25.144,5,0.537299988254281,0.2510717754540924,0.46728416330296085,0.17856511473309886,0.1790402402111394,-0.10854928978177866,-0.10902441525981921,-0.10730105400066994,-0.10774366608689562,0.49904842575216135,0.46624665240901486,159.11074547844828,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t129,0.5,0.5,25.145,25.149,5,0.5397531152351972,0.2517009343419788,0.4663260428470158,0.1788269960278742,0.17934467011305932,-0.10539992363969278,-0.10591759772487791,-0.10426937873911163,-0.10475284407877342,0.4990232430192782,0.4654048668756685,158.84882803446925,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t13,0.5,0.5,24.565,24.569,5,0.4499695261594091,0.2280900265360027,0.506901052795291,0.15347051875833523,0.15396945525510528,-0.21040204539421709,-0.21090098189098713,-0.20421096163707528,-0.20467600347102882,0.5027580286505953,0.5010734580830152,175.3528199017534,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t130,0.5,0.5,25.15,25.154,5,0.5421161161562026,0.2522513183037783,0.46530865028018437,0.17908716493968907,0.1796495172687282,-0.10227969906367085,-0.10284205139270997,-0.10127134663618975,-0.10179778569139242,0.4989981714635079,0.4645082954350389,158.57268480767468,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t131,0.5,0.5,25.155,25.159,5,0.544380836288968,0.252719281079732,0.46423250826115353,0.17934560593864396,0.1799547739048244,-0.09919727791082944,-0.09980644587700988,-0.09831528392740713,-0.09888682821718686,0.49897321080519214,0.4635571284197924,158.28288416652703,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t132,0.5,0.5,25.16,25.164,5,0.5465393692285188,0.25310140788698904,0.4630982178726861,0.1796023076487448,0.1802604322423684,-0.09616115629291216,-0.09681928088653577,-0.09540935066959694,-0.09602813864053053,0.49894836076466204,0.4625516341838084,157.98001276350828,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t133,0.5,0.5,25.165,25.169,5,0.5485840649769086,0.2533945272509008,0.4619064668995933,0.17985726288059722,0.18056648449704807,-0.09317966480328194,-0.09388888641973278,-0.0925615415109593,-0.09322971437065031,0.49892362106225285,0.461492167918437,157.66467360219943,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t134,0.5,0.5,25.17,25.174,5,0.5505075372148927,0.25359572222341986,0.4606580384101587,0.1801104686580857,0.18087292287954376,-0.09026096985335172,-0.09102342407480979,-0.08977968747271617,-0.09049938499210775,0.4988989914182939,0.4603791806743351,157.33748435695955,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t135,0.5,0.5,25.175,25.179,5,0.5523026698699854,0.2537023409576053,0.45935381955935134,0.18036192623896263,0.18117973959583908,-0.08741307592832853,-0.08823088928520498,-0.08707145856066942,-0.08784481485121359,0.4988744715531338,0.4592132285156129,156.99907593667197,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t136,0.5,0.5,25.18,25.184,5,0.5539626230832357,0.25371991511566494,0.4580090867927424,0.18061164112929187,0.18148692684754378,-0.08465810483879851,-0.08553339055705042,-0.08444436704476663,-0.0852735063165419,0.4988500611871336,0.45799498174680814,156.65009128321142,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t137,0.5,0.5,25.185,25.189,5,0.5554808386706978,0.2537021161166926,0.4567252341661658,0.1808596230916788,0.18179447683220082,-0.08210401858714683,-0.08303887232766885,-0.08190577126411053,-0.08279280357105306,0.49882576004067736,0.4567252341661658,156.29118439484176,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t138,0.5,0.5,25.19,25.194,5,0.5568510451698271,0.2535927013954172,0.4554049123102159,0.18110588614723122,0.18210238174359664,-0.07965975328762004,-0.08065624888398545,-0.07946287983212738,-0.08040989681059135,0.4988015678341838,0.4554049123102159,155.92301956457737,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t139,0.5,0.5,25.195,25.199,5,0.5580672625550169,0.25338211680298794,0.45403508466510045,0.18135044857120458,0.182410633772067,-0.0773182706812881,-0.07837845588215053,-0.07712275613305389,-0.07813182673997521,0.4987774842881058,0.45403508466510045,155.54627082364811,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t14,0.5,0.5,24.57,24.574,5,0.45649147870196694,0.23142532862037135,0.5069652762816713,0.1535803019428736,0.15412255664845761,-0.20405409952257797,-0.204596354228162,-0.19814047669377147,-0.19864799544098743,0.502718219534535,0.5013907743298303,175.88533285323058,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t140,0.5,0.5,25.2,25.204,5,0.5591238067013076,0.2530689237077129,0.4526169708293358,0.18159333288228063,0.18271922510480074,-0.07508649701030884,-0.07621238923282894,-0.07489232301536825,-0.07596548927236238,0.4987535091229347,0.4526169708293358,155.161621580513,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t141,0.5,0.5,25.205,25.209,5,0.560015293670467,0.2526519921168815,0.4511519506207467,0.18183456582543847,0.18302814792613512,-0.07297122277571819,-0.07416480487641483,-0.07277836760064663,-0.0739176403504068,0.4987296420592268,0.4511519506207467,154.769764446346,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t142,0.5,0.5,25.21,25.214,5,0.5607366438887662,0.25213050666809617,0.44964157312699454,0.1820741783483933,0.18333739441785643,-0.07097910758662163,-0.07224232365608477,-0.07078754613789637,-0.07199490081930174,0.49870588281758005,0.44964157312699454,154.37140123849716,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t143,0.5,0.5,25.215,25.219,5,0.561283086282486,0.251503971803746,0.4480875657050666,0.18231220557155284,0.18364695675949538,-0.0691166849941334,-0.07045143618207594,-0.06892638884268709,-0.07020376129106362,0.4986822311186605,0.4480875657050666,153.9672431541481,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t144,0.5,0.5,25.22,25.224,5,0.5616501624333106,0.25077221611213835,0.4464918429395356,0.18254868675149177,0.1839568271286084,-0.0673903672577168,-0.06879850763483342,-0.06720130466867913,-0.06855058694769373,0.4986586866832079,0.4464918429395356,153.55801110713057,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t145,0.5,0.5,25.225,25.229,5,0.5618337308132543,0.24993539582101615,0.44485651557309436,0.18278366523790635,0.18426699770107544,-0.06580644999774643,-0.06728978246091552,-0.06561858596540382,-0.06704162223707252,0.49863524923203983,0.44485651557309436,153.1444362216949,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t146,0.5,0.5,25.23,25.234,5,0.5616897279125213,0.2489939974312262,0.4432945540175608,0.18301718842405798,0.18457746065137728,-0.06462201452909752,-0.06618228675641682,-0.06418441298090685,-0.06568299542023676,0.4986119184860497,0.44318389942542413,152.72726047784147,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t147,0.5,0.5,25.235,25.239,5,0.5613401938235543,0.24794883948037988,0.44170868612041253,0.18324930769068262,0.1848882081528808,-0.06361779998754089,-0.06525670044973905,-0.06290485817119582,-0.06448072293198073,0.49858869416622803,0.4414765243180458,152.30723750366184,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t148,0.5,0.5,25.24,25.244,5,0.5607943839031644,0.2468010734284906,0.440091913386756,0.18348007834338587,0.18519923237811595,-0.0627776078269775,-0.06449676186170758,-0.06178589027989395,-0.0634407135181769,0.498565575993661,0.43973714302335715,151.88513351096734,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t149,0.5,0.5,25.245,25.249,5,0.5600497426249407,0.24555218365974552,0.43844709669688964,0.1837095595435234,0.18551052549905062,-0.06210691361547235,-0.06390787957099958,-0.060833378151602585,-0.06256877211332981,0.4985425636895306,0.43796874025565075,151.46172837127276,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t15,0.5,0.5,24.575,24.579,5,0.4628155568756213,0.23464728646220284,0.5069995659745352,0.15369019439157128,0.15427671605927293,-0.19787420349048518,-0.19846072515818683,-0.1922369079590113,-0.1927879438204184,0.5026785531904889,0.5016731557653202,176.43299456345594,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t150,0.5,0.5,25.25,25.254,5,0.559104060354411,0.24420398659675788,0.4367773441708851,0.18393781423260042,0.18582207968736725,-0.06161109804907455,-0.06349536350384138,-0.06005309424078675,-0.06187060342015041,0.49851965697514183,0.4361745417203948,151.0378168299558,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t151,0.5,0.5,25.255,25.259,5,0.5579554796000242,0.242758628925686,0.435086019945014,0.18416490905019253,0.1861338871147259,-0.061295449395182305,-0.06326442745971567,-0.05945071777459379,-0.06135181514955321,0.4984968555719006,0.4343580232352375,150.6142098570944,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t152,0.5,0.5,25.26,25.264,5,0.5566025017785835,0.24121858493313353,0.4333767530011755,0.1843909142454553,0.18644593995303813,-0.06116516546804732,-0.06322019117563013,-0.059031837522735525,-0.06101792087416183,0.49847415920134724,0.43252291993251857,150.19173613412846,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t153,0.5,0.5,25.265,25.269,5,0.555043994555179,0.23958665295750634,0.4316534460471279,0.18461590358223795,0.1867582303747243,-0.061225355074186805,-0.06336768186667316,-0.058801954120389494,-0.060900093206822964,0.49845156758513937,0.4306732355473105,149.7712436759728,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t154,0.5,0.5,25.27,25.274,5,0.5532791998207962,0.2378659509601091,0.4299202844371385,0.18483995423788202,0.1870707505529853,-0.06148103885422429,-0.06371183516932757,-0.05888166420118923,-0.061112460516292516,0.49842908044508016,0.4288132517883206,149.35360158865083,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t155,0.5,0.5,25.275,25.279,5,0.5513077423739725,0.23605991122313916,0.42818174511144624,0.18506314669573476,0.18738349266204643,-0.061937149433208494,-0.06425749539952016,-0.05920950486815263,-0.0615298508344643,0.4984066975031043,0.4269475377797463,148.93970196274802,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t156,0.5,0.5,25.28,25.284,5,0.5491296393769106,0.2341722741841522,0.4264426055200081,0.18528556463150342,0.18769644887742892,-0.06259853077460092,-0.06500941502052643,-0.059746465325002496,-0.062157349570928,0.49838441848129583,0.4250809595513078,148.5304619031049,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t157,0.5,0.5,25.285,25.289,5,0.5467453106606246,0.23220708141856847,0.42470795247973125,0.1855072947934615,0.18800961137618863,-0.06346993661256817,-0.06597225319529529,-0.06049763686633175,-0.06299995344905887,0.49836224310189053,0.42321868953967023,148.12682569501212,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t158,0.5,0.5,25.29,25.294,5,0.5441555899587307,0.2301686677839853,0.42298319089479813,0.18572842687668203,0.18832297233717804,-0.06455602781274947,-0.06715057327324547,-0.06146802318573949,-0.0640625686462355,0.4983401710872819,0.42136621604789326,147.72976710683358,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t159,0.5,0.5,25.295,25.299,5,0.541361737154391,0.2280616527422149,0.4212740522464631,0.18594905339133266,0.18863652394128477,-0.06586136848340479,-0.0685488390333569,-0.06266253717829989,-0.065350007728252,0.4983182021600295,0.41952935258891816,147.34029182825546,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t16,0.5,0.5,24.58,24.584,5,0.4689373992609734,0.2377509258568737,0.5069992844067452,0.15380030751814472,0.15443193028533297,-0.19186219266391658,-0.19249381543110483,-0.18649983075548734,-0.18709530958418957,0.5026390293440104,0.5019160864469567,176.99429835524543,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t160,0.5,0.5,25.3,25.304,5,0.5383654516306627,0.22589093087696746,0.4195866027301032,0.18616926952520468,0.18895025837168447,-0.06739042062464512,-0.07017140947112491,-0.0640859963194439,-0.06686698516592368,0.4982963360428553,0.4177142470145928,146.95944004233755,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t161,0.5,0.5,25.305,25.309,5,0.5351688868198233,0.22366166162717382,0.41792725088384025,0.18638917300056407,0.18926416781407543,-0.06914753706458099,-0.07202253187809235,-0.06574311636830349,-0.06861811118181485,0.49827457245866286,0.4159273903018746,146.5882891279804,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t162,0.5,0.5,25.31,25.314,5,0.5317746660532909,0.22137925825795904,0.4163027545125173,0.18660886392548515,0.18957824445692287,-0.07113695238471152,-0.07410633291614924,-0.06763850309687258,-0.0706078836283103,0.4982529111305298,0.4141756248323127,146.22795648738187,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t163,0.5,0.5,25.315,25.319,5,0.5281858998189015,0.2190493760931891,0.4147202266631773,0.1868284446398224,0.18989248049169724,-0.0733627714840982,-0.07642680733597304,-0.069776641691904,-0.07284067754377885,0.498231351781717,0.4124661519582833,145.87960249027321,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t164,0.5,0.5,25.32,25.324,5,0.5244062045375767,0.21667790003541604,0.4131871403514064,0.1870480195559698,0.19020686811310414,-0.07582895536979953,-0.07898780392693386,-0.07216188341333493,-0.07532073197046926,0.4982098941356794,0.41080653859881683,145.54443352317801,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t165,0.5,0.5,25.325,25.329,5,0.5204397229757973,0.21427093140093142,0.41171133167115287,0.18726769499459825,0.19052139951931918,-0.0785393036899538,-0.08179300821467472,-0.07479842901996495,-0.07805213354468588,0.4981885379160635,0.4092047225477937,145.22370512738703,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t166,0.5,0.5,25.33,25.334,5,0.5162911464130691,0.21183477409930773,0.41030100084231363,0.18748757901555044,0.1908360669122151,-0.08149743344479501,-0.08484592134145968,-0.07769030838957916,-0.08103879628624383,0.4981672828467137,0.40766901610630385,144.9187252035924,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t167,0.5,0.5,25.335,25.339,5,0.5119657386853133,0.20937592018868614,0.4089647106588551,0.1877077812441107,0.19115086249759128,-0.08470675321765253,-0.08814983447113311,-0.08084135566469403,-0.08428443691817461,0.4981461286516768,0.4062081075677498,144.6308572540092,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t168,0.5,0.5,25.34,25.344,5,0.5074693622235794,0.20690103483955088,0.4077113816940046,0.18792841269284863,0.19146577848539556,-0.08817043216327383,-0.09170779795582076,-0.08425517914646127,-0.0877925449390082,0.4981250750552091,0.40483105998674035,144.36152362395222,False,False,fail_parallel
phase_valley_sigma05_t24p5_25p5_w005,s0.5_t169,0.5,0.5,25.345,25.349,5,0.5028085062029408,0.20441694074136807,0.40655028349672034,0.18814958557926678,0.1917808070899472,-0.0918913628730463,-0.09552258438372671,-0.0879351250371034,-0.09156634654778381,0.49810412178177904,0.40354730654962445,144.11220869400572,False,False,fail_parallel
