label,box_id,sigma_min,sigma_max,t_min,t_max,points,mainNormLowerConst,numeratorUpperConst,parallelUpperConst,restUpperCombinedConst,restUpperSeparateConst,budgetCombinedConst,budgetSeparateConst,min_pointwise_surplus_combined,min_pointwise_surplus_separate,max_D0_abs,max_parallel_exact,max_angle_D0_vs_M,pass_combined_const,pass_separate_const,recommended_mode
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t35,0.74,0.74,14.32,14.321,2,0.08016157222672288,0.005477552941233386,0.06833140604753975,0.01816918917658882,0.018944443777342175,-0.006339022997405689,-0.007114277598159045,-0.005788152797487695,-0.0065634073982410515,0.0785903871869696,0.06791543623615755,149.79667603528912,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t36,0.74,0.74,14.322,14.323,2,0.08114203551525999,0.005566024518026031,0.06859606716397022,0.018165599478496518,0.018943029546892844,-0.005619631127206752,-0.006397061195603078,-0.005074171176198301,-0.005851601244594627,0.07857659165777915,0.06818600349352943,150.20871276064392,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t37,0.74,0.74,14.324,14.325,2,0.08211646633841754,0.0056546662159792675,0.0688615385941635,0.018162147641238455,0.018941631542469955,-0.004907219896984408,-0.005686703798215908,-0.004367262003139125,-0.005146745904370625,0.07856279763559851,0.06845729533825233,150.62721458746833,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t38,0.74,0.74,14.326,14.327,2,0.0830846987724838,0.005743435094440906,0.06912747087365059,0.018158834265818692,0.018940249671547553,-0.004201606366985487,-0.004983021772714348,-0.0036672402643047955,-0.004448655670033656,0.07854900512073866,0.06872896719780677,151.05194013202095,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t39,0.74,0.74,14.328,14.329,2,0.08404657045595945,0.005832288056290623,0.06939352819097779,0.018155659915465833,0.018938883842777,-0.003502617650484166,-0.0042858415777953345,-0.0029739310909980277,-0.003757155018309196,0.07853521411350962,0.06900068787652876,151.48266058845573,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t4,0.74,0.74,14.258,14.259,2,0.04794838624269558,0.003040571008135968,0.06341341693432209,0.018343911882957496,0.018996887400997704,-0.03380894257458401,-0.034461918092624215,-0.03315662063943265,-0.03380959615747286,0.07901879435419654,0.06276109499917074,142.58497189055865,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t40,0.74,0.74,14.33,14.331,2,0.08500192241811766,0.005921181866411696,0.06965938766991499,0.018152625115413275,0.018937533965996456,-0.0028100903672106034,-0.0035949992177937845,-0.002287169205530369,-0.0030720780561135502,0.07852142461422372,0.06927213885244625,151.9191589660545,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t41,0.74,0.74,14.332,14.333,2,0.0859505989211154,0.0060100731702410586,0.06992473869503858,0.018149730352691327,0.018936199952235742,-0.002123870126614514,-0.0029103397261589295,-0.0016067983974042584,-0.002393267996948674,0.07850763662318973,0.06954301361680036,152.36122938008555,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t42,0.74,0.74,14.334,14.335,2,0.08689244731454218,0.006098918512386874,0.07018928227800265,0.018146976075932412,0.018934881713725052,-0.0014438110393928845,-0.0022317166771855246,-0.0009326710284367247,-0.0017205766662293648,0.07849385014071802,0.06981301705359597,152.80867639209131,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t43,0.74,0.74,14.336,14.337,2,0.08782731790133967,0.006187674355310502,0.07045273046208005,0.018144362695190874,0.018933579163896354,-0.0007697752559312487,-0.0015589917246367282,-0.00026464756529902267,-0.0010538640340045022,0.07848006516711857,0.0700818648567339,153.26131439581866,False,False,split_needed
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t44,0.74,0.74,14.338,14.339,2,0.08875506381417632,0.00627629709806202,0.07071480576254788,0.018141890581770227,0.01893229221739152,-0.00010163253014178544,-0.0008920341657630802,0.00039740386201138,-0.0003929977736099148,0.07846628170270042,0.0703492829823508,153.718967045276,False,False,split_needed
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t45,0.74,0.74,14.34,14.341,2,0.08967554090141246,0.006364743095062986,0.07097524064070336,0.01813956006806923,0.018931020790063032,0.0005607401926398664,-0.00023072052935393592,0.0010536078771813118,0.00026214715518750945,0.07845249974777303,0.0706150071341493,154.1814667216972,True,False,combined
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t46,0.74,0.74,14.342,14.343,2,0.09058860762186846,0.006452968674928898,0.07123377700940758,0.018137371447437576,0.018929764798976643,0.0012174591650233012,0.0004250658134842336,0.0017040822514586378,0.0009116888999195702,0.07843871930264565,0.07087878227963997,154.6486540364916,True,True,combined
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t47,0.74,0.74,14.344,14.345,2,0.09149412494770666,0.006540930159323094,0.0714901657681469,0.01813532497404514,0.018928524162413297,0.0018686342055146167,0.001075435017146461,0.002348938275714047,0.0015557390873458914,0.07842494036762651,0.07114036219532192,155.12037736746555,True,True,combined
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t48,0.74,0.74,14.346,14.347,2,0.09239195627476479,0.006628583881835372,0.07174416636576675,0.018133420862764992,0.018927298799869884,0.002514369046233051,0.001720491109128159,0.002988281111938832,0.00219440317483394,0.07841116294302554,0.07139950903896077,155.59649242583393,True,True,combined
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t49,0.74,0.74,14.348,14.349,2,0.09328196733975558,0.0067158862068769235,0.07199554638911114,0.018131659289068035,0.018926088632059142,0.0031547616615764038,0.0023603323185852967,0.0036222101253786734,0.0028277807823875664,0.07839738702915011,0.07165599294723844,156.0768618517539,True,True,combined
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t5,0.74,0.74,14.26,14.261,2,0.048997532123422775,0.0031041413781886106,0.06335301480836639,0.018336538764113768,0.01899491863694594,-0.032692021449057376,-0.03335040132188955,-0.03203988418433648,-0.032698264057168656,0.07900495226409532,0.06270087754364549,142.52625786105503,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t50,0.74,0.74,14.35,14.35,1,0.0941640261438013,0.006759391972304479,0.07178316655642959,0.01813004038893363,0.018924893580908434,0.004250819198438081,0.0034559660064632756,0.004250819198438081,0.0034559660064632756,0.0783836126263092,0.07178316655642959,156.31860082868155,True,True,combined
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t6,0.74,0.74,14.262,14.263,2,0.05004990483400199,0.0031690405663350823,0.06331761422615448,0.018329267864056108,0.01899296944588125,-0.031596977256208594,-0.03226067883803374,-0.03094535050948423,-0.031609052091309375,0.07899111167116023,0.06266598747943011,142.49776619423525,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t7,0.74,0.74,14.264,14.265,2,0.05110493890679178,0.0032352388908597715,0.0633057970534001,0.018322100785363477,0.018991039710315627,-0.030522958931971794,-0.031191897856923945,-0.029872147595746856,-0.030541086520699007,0.07897727257571532,0.0626580078443175,142.50788346563533,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t8,0.74,0.74,14.266,14.267,2,0.05216210359156573,0.0033027060178145444,0.0633161968250945,0.018315039104911193,0.018989129312957046,-0.029469132338439962,-0.030143222546485816,-0.028819422291446278,-0.02949351249949213,0.07896343497808574,0.06268025795703745,142.54751817921093,False,False,fail_parallel
seed_hurts_sigma0740_t14p25_14p35_w002,s0.74_t9,0.74,0.74,14.268,14.269,2,0.053220899793791486,0.0033714109736778567,0.06334750045077499,0.01830808437335241,0.018987238136768978,-0.028434685030335912,-0.02911383879375248,-0.027786344881969748,-0.028465498645386316,0.07894959887859396,0.06272303621463611,142.61173121556115,False,False,fail_parallel
