label,box_id,sigma,t,main_abs,D0_abs,Drest_abs,RvecTail_abs,rest_combined,rest_separate,z0_re,z0_im,destructive_ratio,angle_D0_over_M,bounded_surplus_combined,angular_surplus_combined,angular_surplus_separate,failure_class
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.51,0.7920012166675392,1.3305262030526657,0.42069408649421824,0.006463893568529119,0.42380117356009644,0.42715798006274736,-1.6347727409256922,-0.3869961696163327,1.6347727409256922,-166.6816697435423,-0.9265419566806334,-0.9265419566806334,-0.9298987631832842,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.511,0.7908552170996673,1.3304209747345364,0.4205393711273044,0.006463325937005663,0.42360799214283557,0.42700269706431004,-1.6353394797922731,-0.3945252948175618,1.6353394797922731,-166.43657859372343,-0.9260695343659437,-0.9260695343659435,-0.929464239287418,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.512,0.7897564113727924,1.3303157507008727,0.42038477626223003,0.006462755727882346,0.42341479756605765,0.4268475319901124,-1.635771806499848,-0.4020789241138017,1.635771806499848,-166.1902609811251,-0.9255196579193754,-0.925519657919375,-0.9289523923434297,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.513,0.7887050126278937,1.330210530951007,0.4202303019861951,0.006462182945403134,0.4232215917173736,0.4266924849315982,-1.6360686280740497,-0.4096538484837601,1.6360686280740497,-165.94277286339758,-0.9248921070547246,-0.924892107054724,-0.9283630002689487,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.514,0.7877012227857596,1.3301053154842677,0.42007594838618056,0.006461607593862585,0.42302837649000163,0.42653755598004317,-1.6362289511577786,-0.4172468084451018,1.6362289511577786,-165.69417111845763,-0.9241866992886854,-0.9241866992886851,-0.9276958787787266,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.515,0.7867452323516839,1.3300001042999936,0.41992171554895413,0.006461029677604222,0.42283515378269426,0.42638274522655834,-1.6362518846157947,-0.4248544978538095,1.6362518846157947,-165.4445135069617,-0.9234032905789442,-0.9234032905789444,-0.9269508820228085,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.516,0.7858372202287897,1.3298948973975162,0.41976760356106424,0.0064604492010205275,0.42264192549964946,0.42622805276208475,-1.636136641968359,-0.432473567854933,1.636136641968359,-165.19385863311606,-0.9225417759097414,-0.9225417759097414,-0.9261279031721767,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.517,0.7849773535404487,1.3297896947761738,0.4196136125088423,0.006459866168551589,0.42244869355043185,0.4260734786773939,-1.6358825436440239,-0.44010063097597385,1.6358825436440239,-164.94226590387794,-0.9216020898226862,-0.9216020898226867,-0.9252268749496486,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.518,0.7841657874621124,1.3296844964353016,0.4194597424784017,0.006459280584688143,0.4222554598498887,0.4259190230630898,-1.635489019042398,-0.44773226535320115,1.635489019042398,-164.68979548661628,-0.9205842068907961,-0.9205842068907961,-0.9242477701039973,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t1,0.5,11.519,0.7834026650630354,1.3295793023742357,0.41930599355563725,0.006458692453965711,0.42206222631806767,0.42576468600960293,-1.6349556083979648,-0.45536501908063876,1.6349556083979648,-164.43650826530094,-0.9194881421337544,-0.9194881421337544,-0.9231906018252896,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.52,0.7826881171581694,1.3294741125923182,0.41915236582622584,0.0064581017809698755,0.42186899488013685,0.42561046760719573,-1.6342819644368864,-0.46299541467123295,1.6342819644368864,-164.18246579528073,-0.9183139513726282,-0.9183139513726285,-0.9220554240996874,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.521,0.7820222621706273,1.3293689270888858,0.41899885937562414,0.006457508570332378,0.42167576746629526,0.42545636794595654,-1.6334678538192957,-0.47061995361832776,1.6334678538192957,-163.92773025674285,-0.9170617315224332,-0.9170617315224332,-0.9208423320020944,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.522,0.7814052060049903,1.3292637458632783,0.4188454742890696,0.0064569128267309,0.42148254601169494,0.4253023871158005,-1.632513158360429,-0.4782351210456671,1.632513158360429,-163.67236440692926,-0.9157316208211927,-0.9157316208211931,-0.9195514619252987,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.523,0.7808370419318329,1.3291585689148386,0.4186922106515798,0.006456314554891069,0.42128933245635447,0.4251485252064709,-1.631417876024386,-0.4858373904335031,1.631417876024386,-163.41643153119304,-0.9143237989941171,-0.9143237989941169,-0.9181829917442332,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.524,0.7803178504836544,1.3290533962429083,0.41853906854795186,0.006455713759583542,0.4210961287450764,0.4249947823075354,-1.6301821216856087,-0.4934232284076749,1.6301821216856087,-163.15999539299457,-0.912838487352019,-0.9128384873520193,-0.9167371409144783,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.525,0.7798476993625435,1.328948227846832,0.41838604806276253,0.006455110445625193,0.42090293682736196,0.4248411585083877,-1.6288061276535575,-0.5009890995784502,1.6288061276535575,-162.90312018292727,-0.9112759488230586,-0.9112759488230586,-0.9152141705040844,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.526,0.7794266433597427,1.3288430637259512,0.41823314928036653,0.006454504617877761,0.42070975865732674,0.4246876538982443,-1.6272902439572574,-0.5085314714154027,1.6272902439572574,-162.64587046687535,-0.9096364879172455,-0.909636487917246,-0.9136143831581636,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.527,0.7790547242873833,1.3287379038796123,0.4180803722848977,0.006453896281248591,0.4205165961936168,0.4245342685661463,-1.6256349383869866,-0.5160468191445647,1.6256349383869866,-162.38831113339927,-0.9079204506232446,-0.9079204506232447,-0.9119381229957741,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.528,0.7787319709224971,1.3286327483071616,0.41792771716026694,0.006453285440688919,0.4203234513993218,0.42438100260095585,-1.6238407962916435,-0.5235316306535613,1.6238407962916435,-162.13050734046234,-0.9061282242373733,-0.9061282242373734,-0.9101857754390075,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t2,0.5,11.529,0.7784583989634635,1.328527597007944,0.41777518399016395,0.00645267210119427,0.42013032624189234,0.4242278560913582,-1.6219085201310524,-0.5309824113905736,1.6219085201310524,-161.87252446160227,-0.904260237124848,-0.9042602371248483,-0.9083577669743141,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.53,0.7782340109990672,1.3284224499813098,0.4176227728580552,0.006452056267804246,0.4199372226930524,0.4240748291258595,-1.6198389287833044,-0.5383956892429281,1.6198389287833044,-161.61442803165423,-0.9023169584134489,-0.9023169584134485,-0.9064545648462556,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.531,0.7780587964901635,1.3283173072266063,0.4174704838471832,0.006451437945601349,0.41974414272871446,0.42392192179278454,-1.6176329566085565,-0.5457680193809074,1.6176329566085565,-161.35628369214336,-0.9002988976202295,-0.9002988976202293,-0.9044766766842994,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.532,0.7779327317640434,1.3282121687431816,0.4173183170405675,0.006450817139711593,0.4195510883288935,0.42376913418027906,-1.615291652271359,-0.5530959890526469,1.615291652271359,-161.09815713645708,-0.8982066042119636,-0.8982066042119636,-0.9024246500633493,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.533,0.7778557800215941,1.3281070345303898,0.4171662725210045,0.00645019385530351,0.41935806147762206,0.423616466376308,-1.6128161773244079,-0.5603762223162136,1.6128161773244079,-160.84011405490588,-0.8960406671001506,-0.8960406671001508,-0.9002990719988369,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.534,0.7778278913571095,1.328001904587579,0.41701435037106366,0.006449568097588203,0.4191650641628594,0.42346391846865183,-1.6102078045580686,-0.5676053846949461,1.6102078045580686,-160.5822200797933,-0.893801714071913,-0.893801714071913,-0.8981005683777055,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.535,0.7778490027908318,1.327896778914104,0.4168625506730929,0.006448939871816793,0.41897209837641264,0.4233114905449097,-1.6074679161204297,-0.5747801877424776,1.6074679161204297,-160.3245407306113,-0.8914904111581134,-0.8914904111581136,-0.8958298033266106,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.536,0.7779190383141441,1.3277916575093158,0.41671087350921204,0.006448309183284546,0.4187791661138419,0.4231591826924966,-1.6045980014135302,-0.5818973935046685,1.6045980014135302,-160.06714135946044,-0.8891074619401088,-0.8891074619401088,-0.8934874785187634,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.537,0.7780379089472577,1.3276865403725717,0.4165593189613168,0.006447676037325728,0.4185862693743782,0.4230069949986425,-1.6015996547727789,-0.5889538188653402,1.6015996547727789,-159.81008709682564,-0.8866536067971831,-0.8866536067971832,-0.8910743324214475,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.538,0.7782055128093128,1.3275814275032245,0.41640788711107696,0.006447040439316023,0.41839341016083514,0.422854927550393,-1.5984745729368033,-0.5959463397638413,1.5984745729368033,-159.5534427978077,-0.8841296220964547,-0.8841296220964546,-0.8885911394860124,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t3,0.5,11.539,0.7784217352007887,1.3274763189006313,0.41625657803993543,0.006446402394670954,0.4182005904795204,0.4227029804346064,-1.5952245523159212,-0.6028718952727734,1.5952245523159212,-159.29727298892075,-0.8815363193273927,-0.8815363193273924,-0.8860387092824784,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.54,0.7786864486979237,1.3273712145641474,0.4161053918291074,0.006445761908846798,0.41800781234014794,0.42255115373795415,-1.5918514860684858,-0.6097274915247498,1.5918514860684858,-159.04164181556825,-0.8788745441834057,-0.8788745441834058,-0.883417885581212,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.541,0.7789995132590537,1.3272661144931313,0.4159543285595822,0.006445118987337684,0.41781507775575255,0.4223994475469199,-1.5883573609944948,-0.6165102054778665,1.5883573609944948,-158.78661299029648,-0.8761451755928453,-0.8761451755928453,-0.8807295453840127,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.542,0.7793607763425493,1.3271610186869436,0.4158033883121217,0.006444473635678441,0.4176223887426005,0.4222478619478002,-1.5847442542569827,-0.62321718851008,1.5847442542569827,-158.53224974193432,-0.8733491247021673,-0.8733491247021676,-0.8779745979073672,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.543,0.7797700730361546,1.3270559271449436,0.41565257116725923,0.006443825859440613,0.4174297473200992,0.4220963970266998,-1.5810143299418247,-0.6298456698337339,1.5810143299418247,-158.27861476570826,-0.8704873338138884,-0.8704873338138883,-0.8751539835204889,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.544,0.7802272261973846,1.3269508398664875,0.4155018772052979,0.006443175664235771,0.41723715551071056,0.42194505286953365,-1.5771698354675403,-0.6363929597219217,1.5771698354675403,-158.02577017443457,-0.8675607752823502,-0.8675607752823504,-0.8722686726411735,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.545,0.7807320466047373,1.326845756850946,0.4153513065063169,0.0064425230557121505,0.41704461533986553,0.42179382956202904,-1.5732130978568253,-0.6428564525391776,1.5732130978568253,-157.77377745088344,-0.8645704503702663,-0.8645704503702663,-0.8693196645924297,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.546,0.781284333119283,1.3267406780976714,0.41520085915015986,0.0064418680395550605,0.41685212883586686,0.4216427271897149,-1.569146519882001,-0.6492336295704847,1.569146519882001,-157.52269740138442,-0.8615173880690364,-0.8615173880690368,-0.8663079864228848,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.547,0.7818838728564401,1.3266356036060363,0.41505053521644647,0.006441210621487471,0.4166596980298091,0.4214917458379339,-1.5649725760969395,-0.6555220616422387,1.5649725760969395,-157.27259011077766,-0.858402643886164,-0.858402643886164,-0.8632346916942888,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.548,0.782530441367366,1.3265305333753958,0.4149003347845615,0.006440550807268398,0.41646732495548283,0.4213408855918299,-1.5606938087683295,-0.6617194115309017,1.5606938087683295,-157.0235148987722,-0.8552272986029135,-0.8552272986029132,-0.8601008592392603,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t4,0.5,11.549,0.7832238028297864,1.3264254674051223,0.4147502579336641,0.0064398886026934415,0.4162750116492912,0.42119014653635756,-1.5563128237190123,-0.6678234361552448,1.5563128237190123,-156.77553027778595,-0.8519924570054727,-0.8519924570054727,-0.856907591892539,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.55,0.7839637102476472,1.3263204056945794,0.4146003047426787,0.0064392240135928945,0.4160827601501536,0.4210395287562716,-1.5518322860968012,-0.6738319885491026,1.5518322860968012,-156.52869391233955,-0.848699246593043,-0.8486992465930431,-0.853656015199161,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.551,0.7847499056593407,1.3262153482431345,0.41445047529030105,0.006438557045832636,0.4158905724994213,0.4208890323361337,-1.5472549160817168,-0.6797430196124135,1.5472549160817168,-156.2830625800649,-0.845348816266159,-0.845348816266159,-0.8503472761028714,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.552,0.7855821203539537,1.3261102950501547,0.4143007696549939,0.006437887705313905,0.415698450740785,0.4207386573603078,-1.5425834845447826,-0.6855545796396378,1.5425834845447826,-156.03869213437255,-0.841942334998512,-0.841942334998512,-0.8469825416180348,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.553,0.7864600750951647,1.326005246115009,0.4141511879149879,0.006437215997971263,0.41550639692018526,0.42058840391295915,-1.5378208086715595,-0.6912648196245845,1.5378208086715595,-155.79563746884716,-0.8384809904957622,-0.8384809904957622,-0.843562997488536,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.554,0.7873834803522903,1.3259002014370689,0.4140017301482834,0.006436541929773948,0.415314413085724,0.42043827207805734,-1.5329697475632715,-0.6968719923424654,1.5329697475632715,-155.55395248340145,-0.8349659878445743,-0.8349659878445743,-0.8400898468369077,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.555,0.7883520365380299,1.3257951610157055,0.41385239643264604,0.006435865506724233,0.41512250128757056,0.4202882619393703,-1.5280331978282171,-0.7023744532103963,1.5280331978282171,-155.31369005222805,-0.831398548155134,-0.8313985481551339,-0.8365643088069337,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.556,0.7893654342524207,1.3256901248502853,0.4137031868456071,0.006435186734858152,0.4149306635778738,0.42013837358046524,-1.5230140891761261,-0.7077706609281351,1.5230140891761261,-155.0749019935928,-0.8277799072005209,-0.8277799072005209,-0.8329876172031123,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.557,0.7904233545325897,1.3255850929401867,0.4135541014644675,0.006434505620242694,0.41473890201067054,0.4199886070847102,-1.5179153800273892,-0.7130591779021525,1.5179153800273892,-154.8376390414828,-0.8241113140559406,-0.8241113140559406,-0.8293610191299803,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.558,0.791525469107706,1.3254800652847796,0.4134051403662922,0.006433822168978772,0.4145472186417956,0.419838962535271,-1.5127400531492983,-0.7182386704563422,1.5127400531492983,-154.6019508191434,-0.8203940297411041,-0.8203940297411041,-0.8256857736345794,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t5,0.5,11.559,0.7926714406587589,1.3253750418834396,0.41325630362791227,0.0064331363871975,0.41435561552878997,0.41968944001510977,-1.5074911113304452,-0.723307908833881,1.5074911113304452,-154.36788581450696,-0.8166293258686084,-0.8166293258686086,-0.8219631503549284,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.56,0.7938609230826407,1.3252700227355416,0.41310759132592345,0.006432448281062991,0.41416409473080895,0.41954003960698644,-1.5021715731044505,-0.7282657669948023,1.5021715731044505,-154.1354913575353,-0.8128184833013697,-0.8128184833013699,-0.8181944281775473,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.561,0.7950935617600121,1.3251650078404624,0.41295900353668774,0.006431757856767834,0.41397265830853286,0.4193907613934556,-1.49678446853355,-0.7331112222150177,1.49678446853355,-153.90481359947475,-0.8089627908219279,-0.8089627908219279,-0.8143808939068506,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.562,0.7963689938265445,1.3250599971975785,0.41281054033633013,0.006431065120537311,0.41378130832407445,0.41924160545686745,-1.491332835061894,-0.7378433544928057,1.491332835061894,-153.67589749402168,-0.8050635438162584,-0.8050635438162584,-0.8105238409490514,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.563,0.797686848447008,1.3249549908062672,0.41266220180074,0.006430370078625104,0.4135900468408864,0.4190925718793651,-1.4858197134481417,-0.7424613457693476,1.4858197134481417,-153.44878678039504,-0.8011220429747631,-0.801122042974763,-0.8066245680132418,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.564,0.7990467470917281,1.3248499886659084,0.4125139880055714,0.006429672737314496,0.41339887592367297,0.41894366074288586,-1.480248143786321,-0.7469644789702897,1.480248143786321,-153.22352396830894,-0.7971395930129732,-0.7971395930129733,-0.8026843778321862,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.565,0.8004483038150234,1.3247449907758817,0.4123658990262409,0.0064289731029190025,0.41320779763829374,0.4187948721291599,-1.4746211616229428,-0.7513521368760402,1.4746211616229428,-153.00015032481787,-0.7931175014140943,-0.7931175014140943,-0.7987045759049605,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.566,0.8018911255350692,1.3246399971355687,0.4122179349379277,0.006428271181778907,0.4130168140516761,0.4186462061197066,-1.4689417941784355,-0.7556238008284163,1.4689417941784355,-152.77870586302808,-0.7890570771958564,-0.7890570771958565,-0.7946864692638871,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.567,0.8033748123147991,1.3245350077443474,0.4120700958155736,0.006427566980263779,0.4128259272317192,0.41849766279583733,-1.4632130566797554,-0.759779049281961,1.4632130566797554,-152.5592293326425,-0.7849596297035818,-0.7849596297035821,-0.7906313652677003,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.568,0.8048989576434041,1.324430022601604,0.41192238173388357,0.006426860504769785,0.4126351392472061,0.41834924223865333,-1.4574379488105895,-0.7638175562085033,1.4574379488105895,-152.34175821230724,-0.7808264674313866,-0.7808264674313865,-0.7865405704228337,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t6,0.5,11.569,0.8064631487179774,1.32432504170672,0.4117747927673227,0.006426151761721799,0.41244445216770637,0.4182009445290445,-1.45161945128513,-0.7677390893633447,1.45161945128513,-152.12632870373878,-0.7766588968733976,-0.7766588968733974,-0.7824153892347356,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.57,0.8080669667249181,1.32422006505908,0.41162732899011883,0.006425440757570326,0.4122538680634897,0.4180527697476892,-1.445760522550394,-0.7715435084222844,1.445760522550394,-151.9129757275822,-0.7724582214065008,-0.772458221406501,-0.7782571230907005,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.571,0.8097099871206772,1.3241150926580703,0.41147999047626044,0.006424727498792647,0.4120633890054301,0.4179047179750531,-1.4398640956217434,-0.7752307629982725,1.4398640956217434,-151.70173292096896,-0.7682257402061605,-0.7682257402061603,-0.7740670691757833,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.572,0.8113917799114382,1.3240101245030749,0.4113327772994952,0.006424011991890933,0.4118730170649109,0.4177567892913861,-1.4339330750554788,-0.77880089054692,1.4339330750554788,-151.4926326367269,-0.7639627471966193,-0.7639627471966196,-0.7698465194230948,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.573,0.8131119099314441,1.3239051605934826,0.4111856895333333,0.0064232942433939365,0.41168275431373824,0.4176089837767272,-1.427970334061711,-0.7822540141698153,1.427970334061711,-151.28570594420037,-0.759670530036654,-0.7596705300366542,-0.7655967594996431,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.574,0.814869937119446,1.323800200928679,0.41103872725104224,0.006422574259854924,0.4114926028240432,0.41746130151089716,-1.4219787117604041,-0.785590340325026,1.4219787117604041,-151.08098263162887,-0.7553503691419883,-0.7553503691419885,-0.7613190678288425,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.575,0.8166654167931549,1.3236952455080562,0.4108918905256518,0.006421852047850081,0.41130256466819287,0.41731374257350184,-1.415961010582289,-0.7888101564536945,1.415961010582289,-150.87849121003228,-0.7510035367450798,-0.7510035367450798,-0.7570147146503888,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.576,0.8184978999211225,1.323590294330999,0.41074517942994754,0.006421127613981989,0.4111126419186928,0.41716630704392954,-1.4099199938166112,-0.7919138285318478,1.4099199938166112,-150.6782589185545,-0.7466312959932688,-0.7466312959932686,-0.7526849611185054,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.577,0.8203669333919672,1.323485347396902,0.410598594036476,0.00642040096487519,0.4109228366481,0.41701899500135114,-1.4038583833062714,-0.794901798556206,1.4038583833062714,-150.48031173120785,-0.7422349000857034,-0.7422349000857036,-0.7483310584389546,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.578,0.8222720602804795,1.3233804047051543,0.4104521344175411,0.006419672107177782,0.41073315092892454,0.4168718065247189,-1.3977788572909595,-0.797774581972942,1.3977788572909595,-150.2846743649592,-0.737815591449577,-0.7378155914495766,-0.743954247045371,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t7,0.5,11.579,0.8242128201104191,1.3232754662551502,0.4103058006452055,0.006418941047559788,0.4105435868335405,0.4167247416927653,-1.3916840483981652,-0.800532765057797,1.3916840483981652,-150.0913702891051,-0.7333746009560578,-0.733374600956058,-0.7395557558152829,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t8,0.5,11.58,0.8261887491136776,1.3231705320462828,0.41015959279128783,0.006418207792713928,0.41035414643408924,0.41657780058400173,-1.3855765417815038,-0.8031770022559781,1.3855765417815038,-149.9004217358769,-0.7289131471761277,-0.7289131471761274,-0.73513680132604,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t8,0.5,11.581,0.8281993804856708,1.3230656020779437,0.41001351092736477,0.006417472349354226,0.4101648318023893,0.416430983276719,-1.379458873405095,-0.8057080134900387,1.379458873405095,-149.71184971220993,-0.7244324356762795,-0.7244324356762795,-0.7306985871506093,lambda_ge_one
angular_bad_window_sigma05_t11p5_13,s0.5_t8,0.5,11.582,0.8302442446365895,1.3229606763495299,0.40986755512476963,0.006416734724216387,0.4099756450098411,0.416284289848986,-1.3733335284728314,-0.8081265814435608,1.3733335284728314,-149.52567401262488,-0.7199336583542797,-0.7199336583542797,-0.7262423031934246,lambda_ge_one
