label,box_id,sigma_min,sigma_max,t_min,t_max,points,mainNormLowerConst,numeratorUpperConst,parallelUpperConst,restUpperCombinedConst,restUpperSeparateConst,budgetCombinedConst,budgetSeparateConst,min_pointwise_surplus_combined,min_pointwise_surplus_separate,max_D0_abs,max_parallel_exact,max_angle_D0_vs_M,pass_combined_const,pass_separate_const,recommended_mode
bad_window_sigma05_t11p5_13_w010,s0.5_t110,0.5,0.5,12.6,12.609,10,1.2693401057567197,1.5293231101894482,1.2048174506215095,0.32414707968205414,0.33137023605597715,-0.25962442454684387,-0.2668475809207669,-0.2579789580610139,-0.2654262507504273,1.2182709577684596,1.203685450430618,171.40285969919827,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t111,0.5,0.5,12.61,12.619,10,1.2625771839984377,1.5275715394973668,1.2098836877914445,0.323577544653429,0.33104904647486966,-0.2708840484464358,-0.2783555502678765,-0.2670486991880109,-0.2747315057110463,1.217263182875841,1.2065438291052557,172.71727732634096,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t112,0.5,0.5,12.620000000000001,12.629,10,1.2540269158630717,1.5227332182441218,1.2142747487968515,0.3230280311442361,0.33073356502294293,-0.2832758640780159,-0.29098139795672273,-0.27725510107879603,-0.2851581211399992,1.2162558061135755,1.2087306495830585,174.0175943144635,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t113,0.5,0.5,12.63,12.639,10,1.2437310343608905,1.5148586259076449,1.217995357562238,0.3224994809033606,0.33042364076798025,-0.2967638041047081,-0.30468796396932774,-0.2885706195292326,-0.29667753146774917,1.215248827546704,1.2102592301756447,175.2998319908886,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t114,0.5,0.5,12.64,12.649000000000001,10,1.2317377838156622,1.5040227484101638,1.221057572619897,0.32199275625719587,0.33011912284930583,-0.3113125450614305,-0.3194389116535405,-0.3009685281331511,-0.30926207287454294,1.2142422472442844,1.2111503021250798,176.55988166363488,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t115,0.5,0.5,12.65,12.659,10,1.2181019445288537,1.4903241949641022,1.2234806796409314,0.32150863524619183,0.329819860545916,-0.3268873703582696,-0.33519859565799376,-0.31442281863493704,-0.3228848881776472,1.213236065279376,1.2114319390867458,177.79346753090886,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t116,0.5,0.5,12.66,12.669,10,1.202884887857304,1.4738841246643273,1.2252910810857003,0.32104780720460224,0.3295257033450893,-0.34345400043299856,-0.3519318965734856,-0.32890807254063514,-0.33751980250488833,1.2122302817290231,1.21142788210229,178.99610834677705,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t117,0.5,0.5,12.67,12.679,10,1.18615466479605,1.4548449938107377,1.2265221703283415,0.32061086881593903,0.32923650101134755,-0.36097837434823066,-0.3696040065436392,-0.34439928935298164,-0.3531411550898232,1.2112248966742418,1.211080243817362,179.95187365704714,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t118,0.5,0.5,12.68,12.689,10,1.1679861317800109,1.433369136385256,1.227214174367637,0.3201983206737535,0.3289521036556178,-0.37942636326137963,-0.38818014624324393,-0.36087165294688966,-0.3697235686782989,1.2102199102000224,1.2102057033787426,179.7223776878489,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t119,0.5,0.5,12.69,12.699,10,1.1484611179669635,1.4096371914272001,1.2274139449514647,0.3198105643740061,0.32867236180443815,-0.39876339135850736,-0.4076251887889394,-0.3783002127532511,-0.38724163319116994,1.2092153223953395,1.2088545910613047,178.60044960725762,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t12,0.5,0.5,11.62,11.629,10,0.9285774527952159,1.0144751758101167,1.0925046400344207,0.402901619366339,0.41080248243334316,-0.5668288066055438,-0.574729669672548,-0.54564418935933,-0.5535450524263342,1.318976634564897,1.071320022788207,144.3149524285464,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t120,0.5,0.5,12.7,12.709,10,1.1276686386855628,1.3838463922405457,1.2271746723874397,0.3194479001616012,0.32839712646906133,-0.4189539338634781,-0.42790316017093827,-0.39665945036697076,-0.40566947423996724,1.208211133353163,1.2070841583183882,177.52510302450767,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t121,0.5,0.5,12.71,12.719,10,1.1057051599416765,1.3562087334163737,1.2265554892480657,0.31911052514959076,0.3281262492142991,-0.43996085445597993,-0.4489765785206883,-0.4159226947432631,-0.4249801696447813,1.2072073431704855,1.20495835115575,176.50209428588198,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t122,0.5,0.5,12.72,12.729,10,1.0826749187422535,1.326949032555641,1.2256209223883763,0.3187985321252695,0.3278595822269386,-0.46174453577139224,-0.47080558587306137,-0.4360613401453885,-0.44514496810726595,1.206203951948361,1.2025474789019954,175.53760289112387,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t123,0.5,0.5,12.73,12.739,10,1.058690303324882,1.2963029043248206,1.2244401410437988,0.31851190895275827,0.32759697838358326,-0.4842617466716751,-0.4933468161025001,-0.4570438104269223,-0.4661322536162968,1.2052009597919342,1.1999277362611427,174.6382758789454,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t124,0.5,0.5,12.74,12.749,10,1.0338722958915485,1.2645146650648802,1.2230859363287607,0.3182505385770202,0.327338291317758,-0.5074641790142325,-0.5165519317549703,-0.4788342012875128,-0.48790618722455925,1.2041983668104965,1.1971805250674634,173.81126994423067,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t125,0.5,0.5,12.75,12.759,10,1.008350977739922,1.231835186597982,1.2216333536552606,0.3180141996293656,0.3270833754861241,-0.5312965755447042,-0.5403657514014627,-0.5013905194966939,-0.5104249451947145,1.2031961731175356,1.1943915085226178,173.06428863939928,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t126,0.5,0.5,12.76,12.769,10,0.9822660922189723,1.1985197181348164,1.2201578855555524,0.31780256762969017,0.3268320862336463,-0.5556943609662702,-0.5647238795702263,-0.5246624261666151,-0.5336384606050086,1.2021943788307978,1.1916493151941339,172.40561081153822,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t127,0.5,0.5,12.77,12.779,10,0.9557676539791751,1.1648256952768465,1.2187331203638188,0.31761521677584953,0.3265842798575684,-0.5805806831604932,-0.5895497462422121,-0.5485883826424969,-0.5574855669968133,1.2011929840723528,1.1890437936603027,171.8441048408972,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t128,0.5,0.5,12.78,12.789,10,0.9290165826095547,1.131010555033304,1.2174277361727601,0.3174516223058568,0.3263398136700577,-0.6058627758690622,-0.6147509672332632,-0.5730920970364068,-0.5818904421079518,1.2001919889686579,1.1866637034792737,171.38922120237433,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t129,0.5,0.5,12.79,12.799,10,0.9021853238296151,1.0973295755339252,1.216301735962582,0.3173111634140962,0.32609854605937066,-0.6314275755470631,-0.6402149581923375,-0.5980781841521843,-0.6067582644622199,1.199191393650646,1.1845937179874881,171.05095332126487,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t13,0.5,0.5,11.63,11.639,10,0.9592928181870146,1.0396784066844982,1.0837967166786526,0.40108527004756644,0.40939016007337353,-0.5255891685392045,-0.5338940585650116,-0.5017822369873544,-0.5100871270131615,1.317929215896815,1.0599897851268025,143.5411933410316,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t130,0.5,0.5,12.8,12.809,10,0.8754584006980941,1.0640337587191633,1.2154018487579745,0.3171931266983755,0.3258603365494264,-0.6571365747582559,-0.6658037846093068,-0.6234269924609541,-0.631970036501162,1.198191198253789,1.1829106157730747,170.83975365221482,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t131,0.5,0.5,12.81,12.818999999999999,10,0.8490328096789465,1.031367773734555,1.2147560871346736,0.3170967101107381,0.3256250458576423,-0.6828199875664653,-0.6913483233133695,-0.648988634073969,-0.6573766102351755,1.1971914029181954,1.1816785606161897,170.82718236755605,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t132,0.5,0.5,12.82,12.829,10,0.8231181412703517,0.9995679780512186,1.2143675712316881,0.31702102738119614,0.3253925359509373,-0.7082704573425327,-0.7166419659122738,-0.6745763964329031,-0.6827920941677057,1.1961920077886825,1.1809434287552727,171.0454141528959,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t133,0.5,0.5,12.83,12.839,10,0.7979362629538247,0.9688605324880587,1.214207922950514,0.3169651128803618,0.3251626700997892,-0.7332367728770511,-0.7414343300964785,-0.6999599381215235,-0.707987043932977,1.1951930130148651,1.1809653673009366,171.4319155944224,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t134,0.5,0.5,12.84,12.849,10,0.7737203566266475,0.9394596253308947,1.2142108156839193,0.3169279268840723,0.32493531293024536,-0.7574183859413441,-0.7654257719875172,-0.7248589906964944,-0.7326821585840205,1.1941944187512434,1.1816697895650168,171.99546038362365,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t135,0.5,0.5,12.85,12.859,10,0.750713060644884,0.9115658196403283,1.214266631857007,0.316908361200715,0.3247103304738109,-0.7804619324128381,-0.788263901685934,-0.7489386997646128,-0.7565436157992593,1.1931962251572934,1.1827469093561211,172.7428446355182,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t136,0.5,0.5,12.86,12.869,10,0.7291634409995734,0.8853645366236171,1.2142195930859006,0.3169154920006702,0.32448759021512913,-0.8019716440869973,-0.8095437423014562,-0.7718081978300844,-0.7791816385737489,1.1921984323975507,1.1840561468289876,173.6779939356049,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t137,0.5,0.5,12.870000000000001,12.879,10,0.7093225264080789,0.8610246866280951,1.2138690857432894,0.31694020845659576,0.32426696113738906,-0.8214867677918063,-0.8288135204725996,-0.7930243992775698,-0.8001542838043523,1.1912010406416933,1.185406717229053,174.8009570584546,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t138,0.5,0.5,12.88,12.889,10,0.6914372128118115,0.8386974579078458,1.2129770315618147,0.31697768443034974,0.3240483137654148,-0.8385175031803529,-0.845588132515418,-0.8121031509880385,-0.8189785863100161,1.1902040500646334,1.1865626793695003,176.10686336645628,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t139,0.5,0.5,12.89,12.899000000000001,10,0.6757424979583031,0.8185152718332519,1.2112828101034407,0.31702656687130637,0.32383152020638045,-0.852566879016444,-0.859371832351518,-0.8285394969592321,-0.8351508167032238,1.1892074608465923,1.1872554280462289,177.58496896287105,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t14,0.5,0.5,11.64,11.649,10,0.9911764566264095,1.068160499861108,1.0776693622210551,0.39929160468243785,0.40799057899469043,-0.48578451027708347,-0.49448348458933605,-0.45977797761292694,-0.4684769519251795,1.3168822183635858,1.0516628295568986,142.9966692775979,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t140,0.5,0.5,12.9,12.909,10,0.662452258375154,0.8005909116701021,1.2085262017730471,0.3170854725635467,0.32361645418812324,-0.8631594159614399,-0.8696903975860164,-0.8418376655298864,-0.8481764617558256,1.1882112731731829,1.1873401726795172,179.2179608071935,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t141,0.5,0.5,12.91,12.919,10,0.651749113013264,0.7850168304639012,1.2044770215865641,0.31715299508401357,0.32340299109504117,-0.8698809036573136,-0.8761308996683412,-0.8515493720403919,-0.8576085201352421,1.1872154872354854,1.1871479624258396,179.91474030998305,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t142,0.5,0.5,12.92,12.929,10,0.6437742719573891,0.771864641941219,1.1989678301283653,0.31722771178189224,0.3231910080015425,-0.8724212699528684,-0.8783845661725187,-0.8573164197307406,-0.8630900963542992,1.1862201032301085,1.185975256783838,178.8358488720722,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t143,0.5,0.5,12.93,12.939,10,0.6386185444357659,0.7611847966978348,1.1919240418712846,0.3173081907382079,0.3229803837030809,-0.8706136881737265,-0.8762858811385996,-0.8589426637063489,-0.8644736454542958,1.1852251213592757,1.1835613773111584,176.96379368175485,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t144,0.5,0.5,12.94,12.949,10,0.6363157603452595,0.7530064442973067,1.1833848715121118,0.3173929976661922,0.32277099874474485,-0.8644621088330445,-0.8698401099115971,-0.858837045693749,-0.8642915441167116,1.18423054183086,1.179780387734212,175.03129604942055,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t145,0.5,0.5,12.95,12.959,10,0.6361788994087479,0.7473374802689092,1.1747284937671933,0.31748070271483386,0.3225627354474659,-0.8560302970732793,-0.8611123298059113,-0.8557719182846517,-0.8609329924584626,1.1832363648584614,1.1746121623836738,173.07809735939213,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t146,0.5,0.5,12.96,12.969,10,0.637044720017013,0.7441647753840674,1.1681515472951314,0.31756988714003814,0.3223554779318396,-0.8486767144181566,-0.853462305209958,-0.8485964051413383,-0.853462305209958,1.1822425906614362,1.1681515472951314,171.14500722916623,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t147,0.5,0.5,12.97,12.979,10,0.6405771567184607,0.7448768078899931,1.1628213714423365,0.3176591498100046,0.3221491121396306,-0.8399033645338805,-0.8443933268635064,-0.8376028233975448,-0.8421731027192927,1.1812492194649522,1.1606011472981228,169.2714440087421,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t148,0.5,0.5,12.98,12.989,10,0.6466945058312823,0.7486812502924042,1.1577046712806456,0.3177471135137189,0.32194352585298974,-0.8287572789630822,-0.832953691302353,-0.8232225541540812,-0.8274980528895253,1.1802562515000152,1.1522490328678179,167.49317605438526,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t149,0.5,0.5,12.99,12.999,10,0.655206895103544,0.7547398216008847,1.1519106823221255,0.317832431043807,0.3217386087114528,-0.8145362182623884,-0.8184423959300342,-0.8059851273903196,-0.8099679498199861,1.1792636870034998,1.1434362362120774,165.8405680679154,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t15,0.5,0.5,11.65,11.659,10,1.0238417614557864,1.099644865001444,1.0740379093717316,0.3975225299095468,0.4066038038619226,-0.44771867782549196,-0.45679995177786775,-0.4199153024099455,-0.4289965763623213,1.3158356414068817,1.0462345339561852,142.6656794766571,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t150,0.5,0.5,13.0,13.0,1,0.6658896786655252,0.7554656765392589,1.1345207783566316,0.31784076642866965,0.3215342522267851,-0.786471866119776,-0.7901653519178915,-0.786471866119776,-0.7901653519178915,1.178271526218158,1.1345207783566316,164.3375120982361,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t16,0.5,0.5,11.66,11.669,10,1.0569360027163153,1.1338315785294517,1.0727532940646507,0.39577989287345977,0.40522989661365805,-0.4115971842217952,-0.4210471879619935,-0.38237638906150845,-0.3918263928017067,1.3147894844765777,1.043532498904364,142.56506427033523,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t17,0.5,0.5,11.67,11.679,10,1.090139463845175,1.1703999412302484,1.0736240454060586,0.3940654725016123,0.4038689163828823,-0.377550054062496,-0.387353497943766,-0.3472665494388686,-0.3570699933201386,1.313743747030641,1.0451148573123523,142.75873167257578,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t18,0.5,0.5,11.68,11.689,10,1.1231635799714368,1.209011198580288,1.0764337627570104,0.3923809710520016,0.40252091941965534,-0.3456511538375752,-0.35579110220522897,-0.3146348960212874,-0.32477484438894116,1.3126984285349903,1.0490183882711255,143.10186528881675,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t19,0.5,0.5,11.69,11.699,10,1.1557485783383934,1.2493114004669996,1.0809543043203396,0.39072800598160984,0.40118595901637083,-0.315933731963556,-0.326391684998317,-0.2844907097696765,-0.2949486628044375,1.3116535284633817,1.0547107867267396,143.57979446095374,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t2,0.5,0.5,11.52,11.529,10,0.7784583989634635,1.0011622570103778,1.2860831848477066,0.42186899488013685,0.42561046760719573,-0.9294937807643799,-0.9332352534914388,-0.9183139513726282,-0.922055424099687,1.3294741125923182,1.2791330736506608,164.1824657952807,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t20,0.5,0.5,11.7,11.709,10,1.1876609550301231,1.2909343758738407,1.0869553052210075,0.3891081021853364,0.3998640854359158,-0.28840245237622075,-0.2991584356268001,-0.256815936745338,-0.26757191999591734,1.3106090462972697,1.0619439766101924,144.17895503468765,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t21,0.5,0.5,11.71,11.719,10,1.2186909958191878,1.3335047972352865,1.0942107571238124,0.38752268465460904,0.39855534584302643,-0.26304244595923365,-0.27407510714765104,-0.23157445372880858,-0.24260711491722597,1.3095649815256813,1.0704797413094214,144.8869062271385,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t22,0.5,0.5,11.72,11.729,10,1.2486504593872136,1.3766413085119285,1.102503345241652,0.38597307160369104,0.3972597842391404,-0.23982595745812935,-0.2511126700935787,-0.208718767875617,-0.22000548051106633,1.3085213336450843,1.08009251517218,145.69229653058935,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t23,0.5,0.5,11.73,11.739,10,1.2773704811663948,1.419959690602975,1.1116271367930617,0.38446046811001794,0.39597744140100344,-0.21871712373668478,-0.23023409702767028,-0.18819474883167847,-0.19971172212266397,1.3074781021592663,1.090570900007798,146.58479924108187,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t24,0.5,0.5,11.74,11.749,10,1.3046997179284459,1.463076037505462,1.1213890962040522,0.3829859603126587,0.394708354823272,-0.19967533858826508,-0.21139773309887838,-0.16994489150873165,-0.18166728601934495,1.306435286579199,1.1017183106471768,147.55503172429067,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t25,0.5,0.5,11.75,11.759,10,1.3305027304213954,1.505609916647043,1.1316097909623888,0.38155051021018477,0.3934525586653449,-0.1826575707511781,-0.19455961920633824,-0.15391050462390216,-0.16581255307906229,1.3053928864229165,1.1133530468335924,148.59446777134977,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t26,0.5,0.5,11.76,11.769,10,1.3546585887435003,1.5471874870605258,1.142123557859404,0.38015495109586794,0.3922100837026125,-0.16761992021177163,-0.1796750528185162,-0.1400331282064713,-0.15208826081321586,1.3043509012153949,1.1253080045349433,149.69534900737435,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t27,0.5,0.5,11.77,11.779,10,1.3770596790835112,1.5874445495324512,1.15277832445792,0.37879998366420303,0.3909809572822979,-0.15451862903861174,-0.16669960265670664,-0.1282554073239492,-0.14043638094204408,1.3033093304884338,1.137430175959634,150.85059896264255,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t28,0.5,0.5,11.78,11.789,10,1.3976106884223374,1.626029503537337,1.1634352234189376,0.3774861728183391,0.38976520328404146,-0.14331070781493932,-0.15558973828064165,-0.11852158934934626,-0.1308006198150486,1.3022681737805453,1.1495800405458296,152.05374182086953,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t29,0.5,0.5,11.79,11.799,10,1.41622774410813,1.662606186659986,1.1739680948751734,0.3762139452031038,0.3885628420853373,-0.1339542959701473,-0.1463031928523808,-0.11077776623066782,-0.12312666311290132,1.3012274306368328,1.1616309153129691,153.29882680171232,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t3,0.5,0.5,11.53,11.539,10,0.7778278913571095,0.9810524924300504,1.2612719386011813,0.4199372226930524,0.4240748291258595,-0.9033812699371242,-0.9075188763699312,-0.9023169584134489,-0.9064545648462561,1.3284224499813098,1.2606137467194638,161.61442803165426,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t30,0.5,0.5,11.8,11.809,10,1.432837686808026,1.6968565732995828,1.1842629412405528,0.37498358748300725,0.38737389053193005,-0.1264088419155341,-0.1387991449644569,-0.10497194887276412,-0.11736225192168692,1.3001871006089083,1.1734683089955986,154.5803584516138,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t31,0.5,0.5,11.81,11.819,10,1.4473774575359544,1.7284833107329158,1.194217376907004,0.3737952453789308,0.3861983619132126,-0.12063516474998032,-0.13303828128426215,-0.10105403540809438,-0.11345715194237621,1.2991471832547725,1.1849893077092184,155.89323268931292,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t32,0.5,0.5,11.82,11.829,10,1.4597935818574193,1.7572120720769606,1.2037400999126948,0.3726489234713046,0.38503626594268603,-0.11659544152658019,-0.1289827839979616,-0.09897571666492522,-0.11136305913630662,1.2981076781387402,1.1961020085017948,157.2326781953127,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t33,0.5,0.5,11.83,11.839,10,1.470041736750976,1.7827937073212647,1.212750402081454,0.3715444857714445,0.38388760874346783,-0.11425315110192247,-0.1265962740739458,-0.0999291711380485,-0.11220840249866515,1.2970685848313477,1.2067250095026976,158.59420258928296,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t34,0.5,0.5,11.84,11.849,10,1.4780863878453172,1.8050061753819626,1.221177726975223,0.3704816570564931,0.38275239283884716,-0.11357299618639899,-0.12584373196875304,-0.1029272577716398,-0.11510909892187765,1.296029902909277,1.216786960374871,159.9735427651146,False,False,fail_parallel
bad_window_sigma05_t11p5_13_w010,s0.5_t35,0.5,0.5,11.85,11.859,10,1.4839004867979508,1.8236562420479705,1.2289612802696526,0.36946002495721514,0.3816306171478283,-0.11452081842891687,-0.12669141061953004,-0.10759116569227428,-0.11964834224929288,1.2949916319552888,1.2262261735966475,161.36661872249653,False,False,fail_parallel
