label,box_id,sigma,t,main_abs,d0_neg_re_main,d0_destructive_numerator,parallel_exact,D0_abs,Drest_abs,RvecTail_abs,rest_combined,rest_separate,bounded_surplus_combined,bounded_surplus_separate,angle_D0_vs_M,angle_Drest_vs_M,failure_class
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t9,0.74,14.299,0.06954779204909511,0.004527663287224284,0.004527663287224284,0.06510146697436663,0.07873533115063128,0.01858721023263752,0.00037308685966423516,0.01821502171018196,0.018960297092301754,-0.013768696635453471,-0.014513972017573266,145.7754146889135,11.141426873277194,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t10,0.74,14.3,0.07006463132358647,0.004569496984727722,0.004569496984727722,0.06521831198431573,0.07872842529572345,0.018585670761978482,0.0003738289272811136,0.01821250977364448,0.018959499689259595,-0.013366190434373742,-0.014113180349988857,145.93431846962562,10.95106422704512,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t10,0.74,14.301,0.07058049422221885,0.004611492397010601,0.004611492397010601,0.06533664077913039,0.07872151981670683,0.018584132611541765,0.00037457400417728365,0.0182100300455161,0.018958706615719047,-0.012966176602427638,-0.013714853172630586,146.09584034868578,10.75808865899452,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t10,0.74,14.302,0.07109535279406695,0.004653644554580568,0.004653644554580568,0.06545638177027127,0.07871461471362057,0.018582595785376663,0.0003753220731964282,0.01820758265170047,0.018957917858573092,-0.012568611627904791,-0.013318946834777412,146.25992137264217,10.562559123408745,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t10,0.74,14.303,0.0716091795288133,0.00469594846485457,0.00469594846485457,0.06557746500872932,0.07870770998650464,0.018581060287534385,0.000376073117242034,0.018205167715952163,0.018957133404776418,-0.012173453195868194,-0.012925418884692449,146.42650434182795,10.364532820758381,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t10,0.74,14.304,0.07212194734201514,0.004738399112687886,0.004738399112687886,0.06569982213898845,0.07870080563539843,0.0185795261220677,0.00037682711927888,0.01820278535986449,0.01895635324134658,-0.011780660156837798,-0.012534228038319887,146.59553374939182,10.164065258671894,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t11,0.74,14.305,0.07263362956101274,0.004780991460905999,0.004780991460905999,0.06582338635424978,0.07869390166034017,0.01857799329303081,0.0003775840623343444,0.018200435702857877,0.01895557735536515,-0.011390192496094916,-0.01214533414860219,146.7669557227262,9.961210310505583,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t11,0.74,14.306,0.07314419991146502,0.004823720450839364,0.004823720450839364,0.06594809235288754,0.0786869980613695,0.018576461804479916,0.0003783439294985389,0.018198118862170223,0.018954805733978456,-0.01100201130359274,-0.011758698175400973,146.9407179671723,9.756020271639773,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t11,0.74,14.307,0.07365363250446766,0.004866581002860568,0.004866581002860568,0.06607387629612663,0.07868009483852692,0.018574931660473068,0.0003791067039243833,0.01819583495284682,0.018954038364397453,-0.010616078744505788,-0.01137428215605642,147.11676971192426,9.548545913573971,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t11,0.74,14.308,0.07416190182421657,0.004909568016921617,0.004909568016921617,0.06620067576689982,0.07867319199185067,0.01857340286506946,0.0003798723688293731,0.018193584087728074,0.018953275233898833,-0.010232358030411323,-0.010992049176582083,147.29506165801118,9.33883653594561,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t11,0.74,14.309,0.07466898271624621,0.004952676373098651,0.004952676373098651,0.06632842972991335,0.07866628952138027,0.01857187542233019,0.00038064090749595156,0.01819136637744032,0.01895251632982614,-0.009850813391107455,-0.010611963343493278,147.4755459283256,9.126940016500544,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t12,0.74,14.31,0.07517485037613016,0.004995900932133527,0.004995900932133527,0.06645707849283392,0.07865938742715375,0.01857034933631763,0.0003814123032714541,0.01818918193038578,0.018951761639589084,-0.00947141004708954,-0.010233989756292843,147.65817601954313,8.9129028591739,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t12,0.74,14.311,0.07567948033869953,0.005039236535981645,0.005039236535981645,0.06658656366862996,0.07865248570921249,0.018568824611096543,0.0003821865395689921,0.018187030852733467,0.018951011150665536,-0.009094114182663891,-0.00985809448059596,147.84290675591333,8.696770240299207,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t12,0.74,14.312,0.0761828484677052,0.005082678008359485,0.005082678008359485,0.06671682813900154,0.07864558436759321,0.01856730125073218,0.00038296359986859674,0.018184913248407004,0.018950264850600775,-0.008718892919703337,-0.009484244521897108,148.02969424481225,8.478586053055837,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t12,0.74,14.313,0.07668493094593594,0.005126220155296605,0.005126220155296605,0.0668478160189082,0.07863868340233703,0.018565779259292387,0.0003837434677171311,0.0181828292190778,0.01894952272700952,-0.008345714292050058,-0.009112407799981778,148.21849583399546,8.25839295021553,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t12,0.74,14.314,0.07718570426573633,0.005169857765687006,0.005169857765687006,0.06697947262213384,0.0786317828134823,0.01856425864084595,0.0003845261267289256,0.018180778864153955,0.018948784767574875,-0.007974547220551468,-0.008742553123972388,148.4092700704714,8.036232385269885,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t13,0.74,14.315,0.0776851452199496,0.005213585611845399,0.005213585611845399,0.067111744427898,0.07862488260106767,0.01856273939946321,0.0003853115605865726,0.018178762280771348,0.018948050960049784,-0.007605361488719747,-0.008374650167998182,148.60197666094473,7.81214465198579,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t13,0.74,14.316,0.07818323089322352,0.005257398450063441,0.005257398450063441,0.06724457904846093,0.07861798276513284,0.018561221539216317,0.00038609975304044596,0.018176779563785838,0.018947321292256764,-0.007238127719023251,-0.008008669447494177,148.79657643374318,7.586168922479416,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t13,0.74,14.317,0.07867993865369004,0.005301291021168659,0.005301291021168659,0.067377925197709,0.07861108330571642,0.018559705064178676,0.0003868906879109948,0.018174830805762113,0.018946595752089672,-0.0068728173497810685,-0.007644582296108628,148.99303130218414,7.35834328384947,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t13,0.74,14.318,0.07917524614499312,0.0053452580510855675,0.0053452580510855675,0.06751173266069588,0.07860418422285778,0.018558189978425354,0.00038768434908699473,0.01817291609696755,0.01894587432751235,-0.006509402612670308,-0.007282360843215107,149.1913042293159,7.128704773435919,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t13,0.74,14.319,0.07966913127864998,0.0053892942513984275,0.0053892942513984275,0.06764595226410695,0.07859728551659612,0.018556676286032858,0.0003884807205280171,0.01817103552536161,0.018945157006560874,-0.006147856510818582,-0.006921977992017846,149.39135919397543,6.897289412761644,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t14,0.74,14.32,0.08016157222672288,0.00543339431991511,0.00543339431991511,0.06778053584762175,0.0785903871869696,0.01855516399107893,0.00038927978626324535,0.01816918917658882,0.018944443777342175,-0.005788152797487695,-0.0065634073982410515,149.59316115810557,6.664132240216037,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t14,0.74,14.321,0.08065254741479798,0.005477552941233386,0.005477552941233386,0.06791543623615755,0.07858348923401738,0.018553653097642963,0.0003900815303927724,0.0181673771339702,0.018943734628035735,-0.00543026595532977,-0.006206623449395304,149.79667603528912,6.429267342519998,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t14,0.74,14.322,0.08114203551525999,0.005521764787309151,0.005521764787309151,0.06805060721296177,0.07857659165777915,0.018552143609805963,0.00039088593708688194,0.018165599478496518,0.018943029546892844,-0.005074171176198301,-0.005851601244594627,150.0018706604456,6.192727885030403,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t14,0.74,14.323,0.08163001544084078,0.005566024518026031,0.005566024518026031,0.06818600349352943,0.0785696944582934,0.01855063553165001,0.00039169299058861923,0.018163856288817722,0.018942328522238632,-0.004719844341506376,-0.005498316574927286,150.20871276064392,5.954546140925901,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t14,0.74,14.324,0.08211646633841754,0.005610326781765158,0.005610326781765158,0.06832158070031821,0.07856279763559851,0.01854912886725862,0.0003925026752113354,0.018162147641238455,0.018941631542469955,-0.004367262003139125,-0.005146745904370625,150.41717092697522,5.7147535193352645,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t15,0.74,14.325,0.08260136758309194,0.0056546662159792675,0.0056546662159792675,0.06845729533825233,0.07855590118973393,0.01854762362071693,0.0003933149753411614,0.018160473609709047,0.01894093859605809,-0.004016401364869433,-0.004796866351218475,150.62721458746833,5.473380592421338,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t15,0.74,14.326,0.0830846987724838,0.0056990374477654555,0.0056990374477654555,0.0685931047709699,0.07854900512073866,0.018546119796111316,0.0003941298754362371,0.018158834265818692,0.018940249671547553,-0.0036672402643047955,-0.004448655670033656,150.83881398097742,5.230457121493116,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t15,0.74,14.327,0.08356643972127355,0.005743435094440906,0.005743435094440906,0.06872896719780677,0.0785421094286508,0.018544617397529342,0.00039494736002682344,0.018157229678788963,0.018939564757556166,-0.0033197571553221887,-0.004102092234089392,151.05194013202095,4.986012082167273,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t15,0.74,14.328,0.08404657045595945,0.005787853764119652,0.005787853764119652,0.06886484163149165,0.07853521411350962,0.018543116429060178,0.0003957674137168244,0.018155659915465833,0.018938883842777,-0.0029739310909980277,-0.003757155018309196,151.26656482652731,4.740073688622832,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t15,0.74,14.329,0.08452507120982676,0.005832288056290623,0.005832288056290623,0.06900068787652876,0.07852831917535498,0.01854161689479445,0.00039659002118234103,0.01815412504031506,0.01893820691597679,-0.0026297417070170574,-0.003413823582678787,151.48266058845573,4.492669416978868,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t16,0.74,14.33,0.08500192241811766,0.005876732562395761,0.005876732562395761,0.06913646650823475,0.07852142461422372,0.018540118798823408,0.0003974151671730478,0.018152625115413275,0.018937533965996456,-0.002287169205530369,-0.0030720780561135502,151.7002006572388,4.24382602785289,parallel_dominates
seed_hurts_sigma0740_t14p25_14p35_w005,s0.74_t16,0.74,14.331,0.08547710471339948,0.005921181866411696,0.005921181866411696,0.06927213885244625,0.07851453043015541,0.01853862214524022,0.0003982428365120614,0.01815116020044423,0.01893686498175228,-0.001946194339491003,-0.0027318991207990542,151.9191589660545,3.9935695880892985,parallel_dominates
