label,box_id,sigma,t,main_abs,D0_abs,Drest_abs,RvecTail_abs,rest_combined,rest_separate,z0_re,z0_im,destructive_ratio,angle_D0_over_M,bounded_surplus_combined,angular_surplus_combined,angular_surplus_separate,failure_class
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t5,0.74,14.26,0.048997532123422775,0.07900495226409532,0.01864823640156407,0.0003466822353818701,0.018336538764113768,0.01899491863694594,-1.2796741963596157,-0.9809971168359355,1.2796741963596157,-142.52625786105503,-0.03203988418433648,-0.03203988418433648,-0.032698264057168656,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t5,0.74,14.261,0.049523351318413844,0.07899803178046158,0.018646648580823256,0.00034729302131363595,0.01833289043597922,0.018993941602136893,-1.2656727804734418,-0.9708919626762157,1.2656727804734418,-142.50834702417083,-0.03148989687910532,-0.03148989687910531,-0.032150948045262986,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t6,0.74,14.262,0.05004990483400199,0.07899111167116023,0.01864506192387259,0.00034790752200866075,0.018329267864056108,0.01899296944588125,-1.252070062615928,-0.9608247086873287,1.252070062615928,-142.49776619423525,-0.03094535050948423,-0.03094535050948423,-0.03160905209130937,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t6,0.74,14.263,0.05057712314831424,0.07898419193623113,0.01864347643468303,0.0003485257188141244,0.018325671247875847,0.018992002153497157,-1.2388523611539055,-0.9508006908707161,1.2388523611539055,-142.4942996081407,-0.030406136532222558,-0.03040613653222255,-0.031072467437843865,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t7,0.74,14.264,0.05110493890679178,0.07897727257571532,0.018641892117228137,0.000349147593087489,0.018322100785363477,0.018991039710315627,-1.2260064693834982,-0.9408247193634947,1.2260064693834982,-142.4977390266998,-0.029872147595746856,-0.029872147595746863,-0.030541086520699014,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t7,0.74,14.265,0.05163328682421839,0.07897035358965311,0.018640308975483546,0.00034977312619832154,0.018318556672820716,0.018990082101681866,-1.2135196439775748,-0.9309011191081535,1.2135196439775748,-142.50788346563533,-0.029343277692919834,-0.029343277692919834,-0.03001480312178098,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t8,0.74,14.266,0.05216210359156573,0.07896343497808574,0.018638727013427368,0.00035040229952967866,0.018315039104911193,0.018989129312957046,-1.2013795929087796,-0.9210337675736439,1.2013795929087796,-142.52453893385177,-0.028819422291446278,-0.028819422291446288,-0.02949351249949214,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t8,0.74,14.267,0.05269132778742388,0.07895651674105197,0.0186371462350394,0.0003510350944803604,0.018311548274642514,0.018988181329519762,-1.1895744629915679,-0.9112261297260293,1.1895744629915679,-142.54751817921093,-0.028300478444256087,-0.028300478444256073,-0.028977111499133325,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t9,0.74,14.268,0.053220899793791486,0.07894959887859396,0.01863556664430246,0.00035167149246651815,0.01830808437335241,0.018987238136768978,-1.1780928271664253,-0.9014812904372804,1.1780928271664253,-142.5766404419165,-0.027786344881969748,-0.027786344881969755,-0.028465498645386323,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t9,0.74,14.269,0.05375076171601455,0.07894268139075111,0.018633988245200905,0.00035231147492283463,0.018304647590691944,0.01898629972012374,-1.1669236716313989,-0.8918019845092263,1.1669236716313989,-142.61173121556115,-0.027276922089313507,-0.027276922089313524,-0.02795857421874532,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t10,0.74,14.27,0.05428085730669093,0.07893576427756406,0.01863241104172161,0.00035295502330548597,0.018301238114609385,0.018985366065027095,-1.1560563829118171,-0.8821906244781922,1.1560563829118171,-142.65262201589516,-0.02677211236724406,-0.026772112367244052,-0.02745624031766176,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t10,0.74,14.271,0.05481113189329994,0.07892884753907325,0.018630835037853597,0.00035360211909238104,0.018297856131335784,0.018984437156945977,-1.1454807349446074,-0.8726493263585731,1.1454807349446074,-142.69915015722276,-0.02627181988231886,-0.026271819882318873,-0.026958400907929066,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t11,0.74,14.272,0.055341532309408165,0.07892193117531882,0.01862926023758797,0.0003542527437859958,0.018294501825368275,0.018983512981373966,-1.1351868762422292,-0.8631799334699258,1.1351868762422292,-142.75115853642407,-0.025775950704735564,-0.025775950704735567,-0.026464961860741258,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t11,0.74,14.273,0.05587200682927058,0.078915015186341,0.01862768664491802,0.00035490687891459783,0.018291175379455283,0.01898259352383262,-1.1251653171898401,-0.853784038485735,1.1251653171898401,-142.80849542445512,-0.02528441283627386,-0.025284412836273848,-0.025975830980651184,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t12,0.74,14.274,0.056402505105628456,0.07890809957217973,0.018626114263839106,0.00035556450603298076,0.018287876974581868,0.018981678769872088,-1.1154069175221548,-0.8444630038313649,1.1154069175221548,-142.87101426525206,-0.024797116229350033,-0.024797116229350047,-0.025490918024640267,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t12,0.74,14.275,0.05693297811057289,0.07890118433287628,0.018624543098349055,0.0003562256067257857,0.01828460678995319,0.01898076870507484,-1.1059028740160226,-0.8352179805510022,1.1059028740160226,-142.93857348185873,-0.02431397279815418,-0.024313972798154164,-0.025010134713275817,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t13,0.74,14.276,0.05746337807928804,0.07889426946846934,0.018622973152447146,0.00035689016260759076,0.018281365002980058,0.018979863315054735,-1.0966447084299307,-0.8260499257548353,1.0966447084299307,-143.01103628964606,-0.02383489642285173,-0.02383489642285172,-0.024533394734926398,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t13,0.74,14.277,0.05799365845656517,0.07888735497900051,0.018621404430135515,0.0003575581553248008,0.018278151789265076,0.018978962585460318,-1.0876242557140616,-0.8169596187498508,1.0876242557140616,-143.08827051644883,-0.023359802947657084,-0.023359802947657098,-0.024060613743852335,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t14,0.74,14.278,0.05852377384591179,0.07888044086450809,0.018619836935417564,0.00035822956655713335,0.018274967322586003,0.018978066501974696,-1.0788336525101114,-0.8079476759513804,1.0788336525101114,-143.17014842942248,-0.022888610173534947,-0.02288861017353496,-0.023591709352923654,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t14,0.74,14.279,0.05905367996112963,0.07887352712503379,0.018618270672299566,0.0003589043780192407,0.01827181177488263,0.018977175050318807,-1.070265325956227,-0.799014564664361,1.070265325956227,-143.25654656847965,-0.02242123784626611,-0.02242123784626611,-0.023126601121702287,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t15,0.74,14.28,0.0595833335802643,0.0788666137606165,0.018616705644789212,0.0003595825714622649,0.01826868531624067,0.018976288216251476,-1.061911982805743,-0.7901606158183698,1.061911982805743,-143.3473455860414,-0.021957607640370847,-0.021957607640370844,-0.02266521054038165,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t15,0.74,14.281,0.060112692501752295,0.0788597007712972,0.018615141856896694,0.0003602641286740551,0.018265588114879595,0.01897540598557075,-1.053766598869263,-0.7813860357335581,1.053766598869263,-143.4424300929741,-0.021497643139572694,-0.021497643139572666,-0.022207461010263822,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t16,0.74,14.282,0.060641715502703336,0.07885278815711431,0.01861357931263368,0.00036094903148233817,0.01826252033713533,0.018974528344116018,-1.0458224087828893,-0.7726909169888748,1.0458224087828893,-143.54168851049025,-0.0210412698141959,-0.021041269814195882,-0.02175327782117657,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t16,0.74,14.283,0.0611703622991863,0.07884587591810971,0.018612018016014604,0.0003616372617541295,0.018259482147449563,0.018973655277768734,-1.0380728961049854,-0.7640752484600978,1.0380728961049854,-143.64501292779514,-0.020588414995970816,-0.0205884149959708,-0.021302588126289972,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t17,0.74,14.284,0.061698593508411365,0.07883896405432227,0.018610457971055226,0.00036232880139873793,0.018256473708352233,0.018972786772453964,-1.030511783741615,-0.7555389245886578,1.030511783741615,-143.75229896531783,-0.020139007850642668,-0.020139007850642685,-0.020855320914744416,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t17,0.74,14.285,0.062226370612715,0.0788320525657929,0.01860889918177379,0.0003630236323674832,0.018253495180450566,0.01897192281414127,-1.0231330246986565,-0.747081753939197,1.0231330246986565,-143.86344564330398,-0.019692979348742264,-0.019692979348742257,-0.02041140698243296,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t18,0.74,14.286,0.06275365592526791,0.07882514145255913,0.018607341652189652,0.00036372173665616793,0.018250546722412508,0.01897106338884582,-1.015930793156965,-0.7387034670983198,1.015930793156965,-143.97835525559196,-0.019250262234801304,-0.0192502622348013,-0.019970778901234613,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t18,0.74,14.287,0.06328041255740662,0.07881823071466285,0.018605785386325208,0.0003644230963058732,0.018247628490955563,0.01897020848263108,-1.008899475866522,-0.7304037239641257,1.008899475866522,-144.09693324838068,-0.018810790995333747,-0.018810790995333757,-0.019533370987009274,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t19,0.74,14.288,0.06380660438750095,0.07881132035214326,0.01860423038820415,0.00036512769340368086,0.0182447406408319,0.01896935808160783,-1.002033663853582,-0.722182120472063,1.002033663853582,-144.21908810379068,-0.018374501825794563,-0.018374501825794573,-0.0190991192665705,lambda_ge_one
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t19,0.74,14.289,0.06433219603128955,0.07880441036503953,0.018602676661852058,0.0003658355100845055,0.0182418833248149,0.018968512171936562,-0.9953281444348606,-0.7140381947990349,0.9953281444348606,-144.34473122805665,-0.017941332596768476,-0.017941332596768483,-0.018667961443890144,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t20,0.74,14.29,0.06485715281361512,0.07879750075339265,0.018601124211296876,0.00036654652853123336,0.018239056693687535,0.01896767073982811,-0.9887778935313605,-0.7059714330848728,0.9887778935313605,-144.47377684416065,-0.017511222819560322,-0.017511222819560322,-0.0182398368657009,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t20,0.74,14.291,0.06538144074146053,0.0787905915172404,0.0185995730405677,0.0003672607309768763,0.01823626089622682,0.018966833771544577,-0.9823780682747302,-0.69798127470753,0.9823780682747302,-144.6061418887365,-0.017084113611381027,-0.017084113611381027,-0.017814686486698785,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t21,0.74,14.292,0.06590502647825364,0.07878368265662507,0.018598023153696557,0.00036797809970501023,0.018233496079193334,0.018966001253401567,-0.9761239998979359,-0.6900671171452721,0.9761239998979359,-144.7417459130754,-0.016659947660272012,-0.016659947660272012,-0.017392452834480245,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t21,0.74,14.293,0.06642787731936785,0.07877677417158392,0.018596474554716132,0.0003686986170516144,0.018230762387315382,0.018965173171767748,-0.9700111869019227,-0.6822283204565825,0.9700111869019227,-144.88051098807583,-0.01623866918988284,-0.01623866918988285,-0.016973079974335215,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t22,0.74,14.294,0.06694996116872554,0.07876986606215754,0.018594927247661788,0.0003694222654046131,0.01822805996327982,0.0189643495130664,-0.9640352884908167,-0.6744642114070867,0.9640352884908167,-145.02236161298063,-0.01582022392429559,-0.01582022392429558,-0.016556513474082157,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t22,0.74,14.295,0.0674712465165032,0.07876295832838577,0.018593381236570526,0.00037014902720563375,0.01822538894771779,0.01896353026377616,-0.9581921182658059,-0.6667740872693823,0.9581921182658059,-145.16722462773507,-0.015404559052897171,-0.015404559052897164,-0.016142700368955536,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t23,0.74,14.296,0.06799170241784978,0.07875605097030675,0.018591836525480774,0.00037087888495166283,0.018222749479191298,0.018962715410432436,-0.952477638170121,-0.6591572193204805,0.952477638170121,-145.31502912883926,-0.014991623195460772,-0.01499162319546078,-0.01573158912670192,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t23,0.74,14.297,0.0685112984725658,0.07874914398796293,0.01859029311843379,0.00037161182119458785,0.01822014169418401,0.01896190493962838,-0.9468879526765058,-0.6516128560597804,0.9468879526765058,-145.4657063885422,-0.014581366367515045,-0.014581366367515062,-0.015323129612959431,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t24,0.74,14.298,0.06903000480571164,0.078742237381391,0.018588751019471255,0.0003723478185435564,0.01821756572708525,0.018961098838014813,-0.9414193032080796,-0.644140226168353,0.9414193032080796,-145.61918977723215,-0.01417373994601704,-0.014173739946017054,-0.014917273056946616,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t24,0.74,14.299,0.06954779204909511,0.07873533115063128,0.01858721023263752,0.00037308685966423516,0.01821502171018196,0.018960297092301754,-0.9360680627849446,-0.636738541228966,0.9360680627849446,-145.77541468891346,-0.013768696635453471,-0.013768696635453482,-0.014513972017573276,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t25,0.74,14.3,0.07006463132358647,0.07872842529572345,0.018585670761978482,0.0003738289272811136,0.01821250977364448,0.018959499689259595,-0.9308307308877642,-0.6294069982249201,0.9308307308877642,-145.9343184696256,-0.013366190434373742,-0.013366190434373745,-0.01411318034998886,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t25,0.74,14.301,0.07058049422221885,0.07872151981670683,0.018584132611541765,0.00037457400417728365,0.0182100300455161,0.018958706615719047,-0.9257039285304738,-0.6221447818344373,0.9257039285304738,-146.09584034868578,-0.012966176602427638,-0.012966176602427645,-0.013714853172630593,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t26,0.74,14.302,0.07109535279406695,0.07871461471362057,0.018582595785376663,0.0003753220731964282,0.01820758265170047,0.018957917858573092,-0.920684393533718,-0.6149510665356114,0.920684393533718,-146.25992137264217,-0.012568611627904791,-0.012568611627904774,-0.013318946834777395,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t26,0.74,14.303,0.0716091795288133,0.07870770998650464,0.018581060287534385,0.000376073117242034,0.018205167715952163,0.018957133404776418,-0.9157689759920096,-0.6078250185366189,0.9157689759920096,-146.42650434182795,-0.012173453195868194,-0.012173453195868194,-0.012925418884692449,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t27,0.74,14.304,0.07212194734201514,0.07870080563539843,0.0185795261220677,0.00037682711927888,0.01820278535986449,0.01895635324134658,-0.9109546339261776,-0.6007657975441791,0.9109546339261776,-146.59553374939185,-0.011780660156837798,-0.01178066015683781,-0.012534228038319899,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t27,0.74,14.305,0.07263362956101274,0.07869390166034017,0.01857799329303081,0.0003775840623343444,0.018200435702857877,0.01895557735536515,-0.906238429114405,-0.5937725583823296,0.906238429114405,-146.76695572272624,-0.011390192496094916,-0.011390192496094933,-0.012145334148602208,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t28,0.74,14.306,0.07314419991146502,0.0786869980613695,0.018576461804479916,0.0003783439294985389,0.018198118862170223,0.018954805733978456,-0.9016175230942743,-0.5868444524730184,0.9016175230942743,-146.94071796717228,-0.01100201130359274,-0.011002011303592735,-0.011758698175400968,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t28,0.74,14.307,0.07365363250446766,0.07868009483852692,0.018574931660473068,0.0003791067039243833,0.01819583495284682,0.018954038364397453,-0.897089173329214,-0.579980629188766,0.897089173329214,-147.11676971192426,-0.010616078744505788,-0.01061607874450578,-0.011374282156056412,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t29,0.74,14.308,0.07416190182421657,0.07867319199185067,0.01857340286506946,0.0003798723688293731,0.018193584087728074,0.018953275233898833,-0.8926507295324362,-0.5731802370876237,0.8926507295324362,-147.2950616580112,-0.010232358030411323,-0.010232358030411334,-0.010992049176582093,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t29,0.74,14.309,0.07466898271624621,0.07866628952138027,0.01857187542233019,0.00038064090749595156,0.01819136637744032,0.01895251632982614,-0.8882996301418989,-0.5664424250380996,0.8882996301418989,-147.47554592832563,-0.009850813391107455,-0.009850813391107462,-0.010611963343493284,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t30,0.74,14.31,0.07517485037613016,0.07865938742715375,0.01857034933631763,0.0003814123032714541,0.01818918193038578,0.018951761639589084,-0.8840333989402348,-0.5597663432440851,0.8840333989402348,-147.65817601954313,-0.00947141004708954,-0.009471410047089556,-0.010233989756292859,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t30,0.74,14.311,0.07567948033869953,0.07865248570921249,0.018568824611096543,0.0003821865395689921,0.018187030852733467,0.018951011150665536,-0.8798496418134123,-0.5531511441759593,0.8798496418134123,-147.84290675591333,-0.009094114182663891,-0.009094114182663897,-0.009858094480595965,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t31,0.74,14.312,0.0761828484677052,0.07864558436759321,0.01856730125073218,0.00038296359986859674,0.018184913248407004,0.018950264850600775,-0.875746043642403,-0.5465959834157544,0.875746043642403,-148.02969424481225,-0.008718892919703337,-0.00871889291970334,-0.009484244521897112,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t31,0.74,14.313,0.07668493094593594,0.07863868340233703,0.018565779259292387,0.0003837434677171311,0.0181828292190778,0.01894952272700952,-0.8717203653223203,-0.5401000204227109,0.8717203653223203,-148.21849583399543,-0.008345714292050058,-0.008345714292050044,-0.009112407799981764,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t32,0.74,14.314,0.07718570426573633,0.0786317828134823,0.01856425864084595,0.0003845261267289256,0.018180778864153955,0.018948784767574875,-0.8677704409036123,-0.5336624192254907,0.8677704409036123,-148.4092700704714,-0.007974547220551468,-0.007974547220551471,-0.008742553123972392,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t32,0.74,14.315,0.0776851452199496,0.07862488260106767,0.01856273939946321,0.0003853115605865726,0.018178762280771348,0.018948050960049784,-0.8638941748500928,-0.5272823490462881,0.8638941748500928,-148.60197666094473,-0.007605361488719747,-0.007605361488719738,-0.008374650167998174,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t33,0.74,14.316,0.07818323089322352,0.07861798276513284,0.018561221539216317,0.00038609975304044596,0.018176779563785838,0.018947321292256764,-0.8600895394090106,-0.5209589848626106,0.8600895394090106,-148.7965764337432,-0.007238127719023251,-0.0072381277190232615,-0.008008669447494187,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t33,0.74,14.317,0.07867993865369004,0.07861108330571642,0.018559705064178676,0.0003868906879109948,0.018174830805762113,0.018946595752089672,-0.8563545720882306,-0.5146915079110902,0.8563545720882306,-148.9930313021841,-0.0068728173497810685,-0.006872817349781044,-0.007644582296108603,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t34,0.74,14.318,0.07917524614499312,0.07860418422285778,0.018558189978425354,0.00038768434908699473,0.01817291609696755,0.01894587432751235,-0.8526873732361006,-0.5084791061379951,0.8526873732361006,-149.1913042293159,-0.006509402612670308,-0.0065094026126703095,-0.007282360843215109,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t34,0.74,14.319,0.07966913127864998,0.07859728551659612,0.018556676286032858,0.0003884807205280171,0.01817103552536161,0.018945157006560874,-0.8490861037195087,-0.5023209746005722,0.8490861037195087,-149.3913591939754,-0.006147856510818582,-0.0061478565108185786,-0.006921977992017842,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t35,0.74,14.32,0.08016157222672288,0.0785903871869696,0.01855516399107893,0.00038927978626324535,0.01816918917658882,0.018944443777342175,-0.8455489826960536,-0.4962163158231526,0.8455489826960536,-149.59316115810554,-0.005788152797487695,-0.005788152797487695,-0.0065634073982410515,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t35,0.74,14.321,0.08065254741479798,0.07858348923401738,0.018553653097642963,0.0003900815303927724,0.0181673771339702,0.018943734628035735,-0.8420742854762767,-0.4901643401113974,0.8420742854762767,-149.7966760352891,-0.00543026595532977,-0.00543026595532976,-0.006206623449395293,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t36,0.74,14.322,0.08114203551525999,0.07857659165777915,0.018552143609805963,0.00039088593708688194,0.018165599478496518,0.018943029546892844,-0.8386603414720083,-0.48416426582799815,0.8386603414720083,-150.00187066044558,-0.005074171176198301,-0.005074171176198296,-0.005851601244594622,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t36,0.74,14.323,0.08163001544084078,0.0785696944582934,0.01855063553165001,0.00039169299058861923,0.018163856288817722,0.018942328522238632,-0.8353055322272414,-0.4782153196329309,0.8353055322272414,-150.20871276064392,-0.004719844341506376,-0.0047198443415063795,-0.005498316574927289,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t37,0.74,14.324,0.08211646633841754,0.07856279763559851,0.01854912886725862,0.0003925026752113354,0.018162147641238455,0.018941631542469955,-0.8320082895280957,-0.4723167366913408,0.8320082895280957,-150.41717092697522,-0.004367262003139125,-0.0043672620031391385,-0.005146745904370639,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t37,0.74,14.325,0.08260136758309194,0.07855590118973393,0.01854762362071693,0.0003933149753411614,0.018160473609709047,0.01894093859605809,-0.8287670935882321,-0.46646776085101394,0.8287670935882321,-150.6272145874683,-0.004016401364869433,-0.004016401364869424,-0.004796866351218466,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t38,0.74,14.326,0.0830846987724838,0.07854900512073866,0.018546119796111316,0.0003941298754362371,0.018158834265818692,0.018940249671547553,-0.8255804713067906,-0.46066764479259853,0.8255804713067906,-150.83881398097742,-0.0036672402643047955,-0.003667240264304792,-0.004448655670033653,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t38,0.74,14.327,0.08356643972127355,0.0785421094286508,0.018544617397529342,0.00039494736002682344,0.018157229678788963,0.018939564757556166,-0.8224469945954916,-0.4549156501543016,0.8224469945954916,-151.05194013202095,-0.0033197571553221887,-0.0033197571553221592,-0.004102092234089362,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t39,0.74,14.328,0.08404657045595945,0.07853521411350962,0.018543116429060178,0.0003957674137168244,0.018155659915465833,0.018938883842777,-0.8193652787721654,-0.4492110476333768,0.8193652787721654,-151.26656482652731,-0.0029739310909980277,-0.0029739310909980346,-0.003757155018309203,lambda_large
angular_seed_hurts_sigma0740_t14p25_14p35,s0.74_t39,0.74,14.329,0.08452507120982676,0.07852831917535498,0.01854161689479445,0.00039659002118234103,0.01815412504031506,0.01893820691597679,-0.8163339810177747,-0.44355311706619205,0.8163339810177747,-151.48266058845573,-0.0026297417070170574,-0.0026297417070170696,-0.003413823582678799,lambda_large
